1270066434	20241022	202410	2024	2024.8000	AUT	AUSTRIA	AUT								CVL	CIVIL SOCIETY						CVL			0	100	100	10	3	-5.0	4	1	4	-4.25170068027211	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20251022154500	https://www.vol.at/the-situation-is-serious-democracy-index-with-sobering-result-for-austria/9757478
1270066447	20250922	202509	2025	2025.7178	BGDELI	BANGLADESH	BGD					ELI			GOV	REGIME						GOV			0	010	010	01	1	0.0	2	1	2	-12.094395280236	4	Narail, Bangladesh (general), Bangladesh	BG	BG00	5803	23.1667	89.5	-2737573	4	Narail, Bangladesh (general), Bangladesh	BG	BG00	5803	23.1667	89.5	-2737573	4	Narail, Bangladesh (general), Bangladesh	BG	BG00	5803	23.1667	89.5	-2737573	20251022154500	https://indianewengland.com/hindu-man-abducted-brutally-assaulted-in-bangladesh-awami-league-blames-yunus-led-regime/
1270066448	20250922	202509	2025	2025.7178	BGDELI	BANGLADESH	BGD					ELI			HIN	HINDU				HIN					0	130	130	13	3	-4.4	2	1	2	-12.094395280236	4	Narail, Bangladesh (general), Bangladesh	BG	BG00	5803	23.1667	89.5	-2737573	4	Narail, Bangladesh (general), Bangladesh	BG	BG00	5803	23.1667	89.5	-2737573	4	Narail, Bangladesh (general), Bangladesh	BG	BG00	5803	23.1667	89.5	-2737573	20251022154500	https://indianewengland.com/hindu-man-abducted-brutally-assaulted-in-bangladesh-awami-league-blames-yunus-led-regime/
1270066449	20250922	202509	2025	2025.7178	COP	POLICE						COP													1	193	193	19	4	-10.0	2	1	2	-7.33137829912023	3	Lubbock, Texas, United States	US	USTX	TX303	33.5779	-101.855	1374760	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251022154500	https://www.kcbd.com/2025/10/22/wednesday-morning-top-stories-police-searching-persons-interest-deadly-south-lubbock-shooting/
1270066450	20250922	202509	2025	2025.7178	CRM	CRIMINAL						CRM			FRAGOV	NICOLAS SARKOZY	FRA					GOV			0	173	173	17	4	-5.0	2	1	2	-5.18394648829432	1	Libya	LY	LY		25	17	LY	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Libya	LY	LY		25	17	LY	20251022154500	https://en.tempo.co/read/2059474/ex-french-president-nicolas-sarkozy-begins-serving-5-year-prison-term
1270066451	20250922	202509	2025	2025.7178	CRM	CRIMINAL						CRM			FRAGOV	NICOLAS SARKOZY	FRA					GOV			0	173	173	17	4	-5.0	8	1	8	-5.18394648829432	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	20251022154500	https://en.tempo.co/read/2059474/ex-french-president-nicolas-sarkozy-begins-serving-5-year-prison-term
1270066452	20250922	202509	2025	2025.7178	ESPEDU	MADRID	ESP					EDU													0	010	010	01	1	0.0	3	1	3	-1.43540669856459	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20251022154500	https://www.manchestereveningnews.co.uk/news/uk-news/nasa-says-earth-now-two-32729555
1270066453	20250922	202509	2025	2025.7178	FRAGOV	NICOLAS SARKOZY	FRA					GOV			CRM	CRIMINAL						CRM			0	173	173	17	4	-5.0	2	1	2	-5.18394648829432	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	20251022154500	https://en.tempo.co/read/2059474/ex-french-president-nicolas-sarkozy-begins-serving-5-year-prison-term
1270066454	20250922	202509	2025	2025.7178	FRAGOV	NICOLAS SARKOZY	FRA					GOV			CRM	CRIMINAL						CRM			0	173	173	17	4	-5.0	8	1	8	-5.18394648829432	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	20251022154500	https://en.tempo.co/read/2059474/ex-french-president-nicolas-sarkozy-begins-serving-5-year-prison-term
1270066455	20250922	202509	2025	2025.7178	GOV	REGIME						GOV			HIN	HINDU				HIN					0	010	010	01	1	0.0	6	1	6	-12.094395280236	4	Narail, Bangladesh (general), Bangladesh	BG	BG00	5803	23.1667	89.5	-2737573	4	Narail, Bangladesh (general), Bangladesh	BG	BG00	5803	23.1667	89.5	-2737573	4	Narail, Bangladesh (general), Bangladesh	BG	BG00	5803	23.1667	89.5	-2737573	20251022154500	https://indianewengland.com/hindu-man-abducted-brutally-assaulted-in-bangladesh-awami-league-blames-yunus-led-regime/
1270066456	20250922	202509	2025	2025.7178	GOV	REGIME						GOV			HIN	HINDU				HIN					0	130	130	13	3	-4.4	6	1	6	-12.094395280236	4	Narail, Bangladesh (general), Bangladesh	BG	BG00	5803	23.1667	89.5	-2737573	4	Narail, Bangladesh (general), Bangladesh	BG	BG00	5803	23.1667	89.5	-2737573	4	Narail, Bangladesh (general), Bangladesh	BG	BG00	5803	23.1667	89.5	-2737573	20251022154500	https://indianewengland.com/hindu-man-abducted-brutally-assaulted-in-bangladesh-awami-league-blames-yunus-led-regime/
1270066457	20250922	202509	2025	2025.7178	USA	UNITED STATES	USA								AFRGOV	AFRICA	AFR					GOV			0	051	051	05	1	3.4	2	1	2	0.16977928692699	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20251022154500	https://www.dailymaverick.co.za/article/2025-10-22-agoa-has-lapsed-but-us-mulls-extension/
1270066458	20250922	202509	2025	2025.7178	USA	UNITED STATES	USA								AFRGOV	AFRICA	AFR					GOV			0	051	051	05	1	3.4	2	1	2	0.16977928692699	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251022154500	https://www.dailymaverick.co.za/article/2025-10-22-agoa-has-lapsed-but-us-mulls-extension/
1270066459	20250922	202509	2025	2025.7178	USA	UNITED STATES	USA								ESPEDU	MADRID	ESP					EDU			0	010	010	01	1	0.0	2	1	2	-1.43540669856459	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20251022154500	https://www.manchestereveningnews.co.uk/news/uk-news/nasa-says-earth-now-two-32729555
1270066460	20250922	202509	2025	2025.7178	USACOP	UNITED STATES	USA					COP													1	193	193	19	4	-10.0	8	1	8	-7.33137829912023	3	Lubbock, Texas, United States	US	USTX	TX303	33.5779	-101.855	1374760	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251022154500	https://www.kcbd.com/2025/10/22/wednesday-morning-top-stories-police-searching-persons-interest-deadly-south-lubbock-shooting/
1270066461	20251015	202510	2025	2025.7808											LEG	PARLIAMENT						LEG			1	043	043	04	1	2.8	10	1	10	-6.66666666666666	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20251022154500	https://www.ifj.org/media-centre/news/detail/category/press-releases/article/tuerkiye-journalists-reporting-lgbtq-issues-risk-criminalisation
1270066462	20251015	202510	2025	2025.7808	KOR	SOUTH KOREA	KOR																		0	160	160	16	4	-4.0	2	1	2	-6.75909878682843	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	0								4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251022154500	https://www.upi.com/Top_News/World-News/2025/10/22/World-Convention-on-North-Korean-Human-Rights-defectors/1081761143256/
1270066463	20251015	202510	2025	2025.7808	KOR	SOUTH KOREA	KOR																		0	160	160	16	4	-4.0	2	1	2	-6.75909878682843	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251022154500	https://www.upi.com/Top_News/World-News/2025/10/22/World-Convention-on-North-Korean-Human-Rights-defectors/1081761143256/
1270066464	20251015	202510	2025	2025.7808	KOR	SOUTH KOREA	KOR																		0	194	194	19	4	-10.0	2	1	2	-6.75909878682843	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	0								4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251022154500	https://www.upi.com/Top_News/World-News/2025/10/22/World-Convention-on-North-Korean-Human-Rights-defectors/1081761143256/
1270066465	20251015	202510	2025	2025.7808	KOR	SOUTH KOREA	KOR																		0	194	194	19	4	-10.0	2	1	2	-6.75909878682843	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251022154500	https://www.upi.com/Top_News/World-News/2025/10/22/World-Convention-on-North-Korean-Human-Rights-defectors/1081761143256/
1270066466	20251015	202510	2025	2025.7808	LEG	PARLIAMENT						LEG													1	042	042	04	1	1.9	10	1	10	-6.66666666666666	4	Dicle, Sirnak, Turkey	TU	TU80	26350	37.2933	42.0664	-746239	0								4	Dicle, Sirnak, Turkey	TU	TU80	26350	37.2933	42.0664	-746239	20251022154500	https://www.ifj.org/media-centre/news/detail/category/press-releases/article/tuerkiye-journalists-reporting-lgbtq-issues-risk-criminalisation
1270066467	20251015	202510	2025	2025.7808	PRK	NORTH KOREA	PRK																		0	160	160	16	4	-4.0	2	1	2	-6.75909878682843	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	0								4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251022154500	https://www.upi.com/Top_News/World-News/2025/10/22/World-Convention-on-North-Korean-Human-Rights-defectors/1081761143256/
1270066468	20251015	202510	2025	2025.7808	PRK	NORTH KOREA	PRK																		0	194	194	19	4	-10.0	2	1	2	-6.75909878682843	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	0								4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251022154500	https://www.upi.com/Top_News/World-News/2025/10/22/World-Convention-on-North-Korean-Human-Rights-defectors/1081761143256/
1270066469	20251015	202510	2025	2025.7808	PRK	NORTH KOREA	PRK								KOR	SOUTH KOREA	KOR								0	160	160	16	4	-4.0	2	1	2	-6.75909878682843	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251022154500	https://www.upi.com/Top_News/World-News/2025/10/22/World-Convention-on-North-Korean-Human-Rights-defectors/1081761143256/
1270066470	20251015	202510	2025	2025.7808	PRK	NORTH KOREA	PRK								KOR	SOUTH KOREA	KOR								0	160	160	16	4	-4.0	2	1	2	-6.75909878682843	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251022154500	https://www.upi.com/Top_News/World-News/2025/10/22/World-Convention-on-North-Korean-Human-Rights-defectors/1081761143256/
1270066471	20251015	202510	2025	2025.7808	PRK	NORTH KOREA	PRK								KOR	SOUTH KOREA	KOR								0	194	194	19	4	-10.0	2	1	2	-6.75909878682843	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251022154500	https://www.upi.com/Top_News/World-News/2025/10/22/World-Convention-on-North-Korean-Human-Rights-defectors/1081761143256/
1270066472	20251015	202510	2025	2025.7808	PRK	NORTH KOREA	PRK								KOR	SOUTH KOREA	KOR								0	194	194	19	4	-10.0	2	1	2	-6.75909878682843	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251022154500	https://www.upi.com/Top_News/World-News/2025/10/22/World-Convention-on-North-Korean-Human-Rights-defectors/1081761143256/
1270066473	20251015	202510	2025	2025.7808	VEN	VENEZUELAN	VEN								VENGOV	HUGO CHAVEZ	VEN					GOV			0	040	040	04	1	1.0	7	1	7	-2.23928342930263	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20251022154500	https://www.washingtonexaminer.com/in_focus/3858140/venezuala-supporting-us-left-wing-groups-antifa/
1270066474	20251015	202510	2025	2025.7808	VEN	VENEZUELAN	VEN								VENGOV	HUGO CHAVEZ	VEN					GOV			0	040	040	04	1	1.0	1	1	1	-2.23928342930263	2	Utah, United States	US	USUT		40.1135	-111.854	UT	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20251022154500	https://www.washingtonexaminer.com/in_focus/3858140/venezuala-supporting-us-left-wing-groups-antifa/
1270066475	20251015	202510	2025	2025.7808	VENGOV	HUGO CHAVEZ	VEN					GOV			VEN	VENEZUELAN	VEN								0	040	040	04	1	1.0	8	1	8	-2.23928342930263	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20251022154500	https://www.washingtonexaminer.com/in_focus/3858140/venezuala-supporting-us-left-wing-groups-antifa/
1270066476	20251022	202510	2025	2025.8000											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	112	112	11	3	-2.0	4	1	4	-5.70342205323194	0								4	Waziristan, Pakistan (general), Pakistan	PK	PK00	40319	33	70	-2777216	4	Waziristan, Pakistan (general), Pakistan	PK	PK00	40319	33	70	-2777216	20251022154500	https://kashmirtimes.com/opinion/comment-articles/rejoinder-when-criticism-turns-into-catharsis
1270066477	20251022	202510	2025	2025.8000											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	112	112	11	3	-2.0	1	1	1	-5.70342205323194	0								4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Waziristan, Pakistan (general), Pakistan	PK	PK00	40319	33	70	-2777216	20251022154500	https://kashmirtimes.com/opinion/comment-articles/rejoinder-when-criticism-turns-into-catharsis
1270066478	20251022	202510	2025	2025.8000											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	190	190	19	4	-10.0	4	1	4	-5.70342205323194	0								4	Waziristan, Pakistan (general), Pakistan	PK	PK00	40319	33	70	-2777216	4	Waziristan, Pakistan (general), Pakistan	PK	PK00	40319	33	70	-2777216	20251022154500	https://kashmirtimes.com/opinion/comment-articles/rejoinder-when-criticism-turns-into-catharsis
1270066479	20251022	202510	2025	2025.8000											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	190	190	19	4	-10.0	1	1	1	-5.70342205323194	0								4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	20251022154500	https://kashmirtimes.com/opinion/comment-articles/rejoinder-when-criticism-turns-into-catharsis
1270066480	20251022	202510	2025	2025.8000											AFR	AFRICA	AFR								1	043	043	04	1	2.8	10	1	10	9.07297830374754	0								4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	20251022154500	https://www.getaway.co.za/travel/3-must-visit-creative-capitals-changing-the-face-of-southern-africa/
1270066481	20251022	202510	2025	2025.8000											AFR	AFRICA	AFR								1	130	130	13	3	-4.4	8	1	8	-2.18340611353712	0								4	Verlorenvlei, Western Cape, South Africa	SF	SF11	77327	-33.2872	19.7033	-1296435	4	Verlorenvlei, Western Cape, South Africa	SF	SF11	77327	-33.2872	19.7033	-1296435	20251022154500	https://www.dailymaverick.co.za/opinionista/2025-10-22-verlorenvlei-under-threat-as-developers-eye-this-gem-of-the-west-coast/
1270066482	20251022	202510	2025	2025.8000											AFR	AFRICA	AFR								1	130	130	13	3	-4.4	10	1	10	-4.49438202247191	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20251022154500	https://www.africanews.com/2025/10/22/nigerian-conservationists-battle-to-save-endangered-sea-turtles/
1270066483	20251022	202510	2025	2025.8000											AFR	AFRICA	AFR								0	130	130	13	3	-4.4	10	1	10	-6.19235836627141	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251022154500	https://www.africanews.com/2025/10/22/ouattara-seeks-fourth-term-as-ivorian-youth-voice-frustration-through-poetry/
1270066484	20251022	202510	2025	2025.8000											AGR	FARMER						AGR			1	036	036	03	1	4.0	2	1	2	1.78571428571429	0								3	Middlefield, Ohio, United States	US	USOH	OH055	41.462	-81.0737	1061515	3	Middlefield, Ohio, United States	US	USOH	OH055	41.462	-81.0737	1061515	20251022154500	https://www.rttnews.com/3584516/middlefield-to-merge-with-farmers.aspx
1270066485	20251022	202510	2025	2025.8000											AGR	RANCHER						AGR			0	046	046	04	1	7.0	2	1	2	-0.77683615819209	0								3	Elk Mountain, Wyoming, United States	US	USWY		41.6875	-106.413	1588236	3	Elk Mountain, Wyoming, United States	US	USWY		41.6875	-106.413	1588236	20251022154500	https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/corner-crossing-remains-legal-across-much-of-the-west-after-supreme-court-rejects-appeal/article_3d7bd9f2-e0d1-4b65-ad46-0a350d2c00cf.html
1270066486	20251022	202510	2025	2025.8000											AUS	VICTORIA	AUS								0	042	042	04	1	1.9	5	1	5	0	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251022154500	https://victoriaadvocate.com/2025/10/22/programs-end-hits-home-meals-on-wheels-scales-down-leaving-seniors-struggling/
1270066487	20251022	202510	2025	2025.8000											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	2	1	2	6.93950177935943	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20251022154500	https://www.manilatimes.net/2025/10/22/tmt-newswire/pr-newswire/data-zoo-partners-with-ping-identity-to-power-pingone-verify-with-global-authoritative-data/2206341
1270066488	20251022	202510	2025	2025.8000											BGD	BANGLADESHI	BGD								1	124	124	12	3	-4.0	3	1	3	-1.05820105820105	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20251022154500	https://unmiss.unmissions.org/major-recounts-legacy-temporary-makeshift-military-outpost-faraway-thiet-warrap
1270066489	20251022	202510	2025	2025.8000											BRA	PORTO ALEGRE	BRA								1	042	042	04	1	1.9	5	1	5	0.15491866769945	0								4	Piau, Alagoas, Brazil	BR	BR02	18585	-9.5	-37.6667	-661533	4	Piau, Alagoas, Brazil	BR	BR02	18585	-9.5	-37.6667	-661533	20251022154500	https://physicsworld.com/a/science-needs-all-perspectives-male-female-and-everything-in-between-brazilian-astronomer-thaisa-storchi-bergmann/
1270066490	20251022	202510	2025	2025.8000											BUS	EMPLOYER						BUS			1	100	100	10	3	-5.0	10	1	10	-3.2258064516129	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20251022154500	https://www.businessinsurance.com/osha-inspections-continue-during-shutdown-but-no-informal-conferences/
1270066491	20251022	202510	2025	2025.8000											CAN	CANADA	CAN								1	040	040	04	1	1.0	4	1	4	0.3708281829419	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20251022154500	https://www.winnipegfreepress.com/arts-and-life/entertainment/celebrities/2025/10/22/ethan-hawke-on-embracing-the-heartbreak-of-broadway-drama-blue-moon
1270066492	20251022	202510	2025	2025.8000											CHRCTH	CATHOLIC				CHR	CTH				1	130	130	13	3	-4.4	10	1	10	-0.56369785794814	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251022154500	https://thebostonpilot.com/Opinion/article.asp?ID=201076
