1266929960	20250905	202509	2025	2025.6712	CANGOV	CANADA	CAN					GOV			CAN	CANADA	CAN								1	051	051	05	1	3.4	3	3	3	2.82485875706215	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251005173000	https://www.stcatharinesstandard.ca/thestar/news/canada/how-canada-can-take-advantage-of-trumps-100-000-charge-for-skilled-worker-visas-and/article_7be9cdc0-bf12-5396-a71f-bc72080b6ae9.html
1266929990	20251005	202510	2025	2025.7534											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	20	1	10	-14.2857142857143	0								4	Vijaya Nagar, Gujarat, India	IN	IN09	17860	23.9833	73.2667	-2114432	4	Vijaya Nagar, Gujarat, India	IN	IN09	17860	23.9833	73.2667	-2114432	20251005173000	https://www.thehindu.com/news/national/karnataka/two-autorickshaw-drivers-killed-in-separate-incidents-in-bengaluru/article70127983.ece
1266929991	20251005	202510	2025	2025.7534											IRL	IRELAND	IRL								0	042	042	04	1	1.9	2	1	2	0.10050251256281	0								5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	20251005173000	https://www.independent.ie/irish-news/obituary-manchan-magan-author-and-broadcaster-who-championed-the-irish-language-and-environmental-causes-with-wit-and-wisdom/a203212133.html
1266929992	20251005	202510	2025	2025.7534											ISR	ISRAELI	ISR								0	057	057	05	1	8.0	10	1	10	-2.15231788079471	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	20251005173000	https://www.ynetnews.com/article/r1hwvzlpeg
1266929993	20251005	202510	2025	2025.7534											ISRGOVMIL	ISRAEL	ISR					GOV	MIL		0	043	043	04	1	2.8	3	1	3	-2.15231788079471	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251005173000	https://www.ynetnews.com/article/r1hwvzlpeg
1266929994	20251005	202510	2025	2025.7534											MED	TELEVISION						MED			1	043	043	04	1	2.8	6	1	6	8.76404494382024	0								5	Buckinghamshire, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.75	-0.75	-2591191	5	Buckinghamshire, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.75	-0.75	-2591191	20251005173000	https://www.hellomagazine.com/royalty/859745/prince-williams-encouraging-gestures-for-princess-kate-that-keep-their-marriage-strong/
1266929995	20251005	202510	2025	2025.7534											MIL	MILITARY						MIL			1	040	040	04	1	1.0	5	1	5	2.68817204301075	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	United Kingdom	UK	UK		54	-4	UK	20251005173000	https://www.villages-news.com/2025/10/05/david-swindle/
1266929996	20251005	202510	2025	2025.7534											OPP	PROTESTER						OPP			0	140	140	14	3	-6.5	2	1	2	-5.22765598650927	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20251005173000	https://www.1090kaay.com/2025/10/05/stephen-miller-ore-judge-oks-organized-terrorist-attack/
1266929997	20251005	202510	2025	2025.7534											PSE	GAZA	PSE								0	042	042	04	1	1.9	4	2	4	-2.75362318840579	0								1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251005173000	https://www.singletonargus.com.au/story/9081713/rubio-hopes-gaza-strip-hostage-deal-can-be-done-in-days/
1266929998	20251005	202510	2025	2025.7534											PSE	GAZA	PSE								0	192	192	19	4	-9.5	1	1	1	-2.08251473477406	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251005173000	https://www.ynetnews.com/article/bjvwl11epee
1266929999	20251005	202510	2025	2025.7534											PSEREB	HAMAS	PSE					REB			1	025	025	02	1	-0.3	10	1	10	-3.84615384615385	0								0								0								20251005173000	https://www.klif.com/news/pete-king-to-newsmax-trumps-gaza-plan-forces-hamas-into-stark-choice/
1266930000	20251005	202510	2025	2025.7534											PTY	PARTY LEADER									1	040	040	04	1	1.0	10	1	10	2.54957507082153	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20251005173000	https://www.politico.eu/article/czech-elections-president-petr-pavel-nato-eu-cabinet-talks-andrej-babis/
1266930001	20251005	202510	2025	2025.7534											REL	MONASTERY									1	043	043	04	1	2.8	1	1	1	2.09302325581396	0								4	Strahov, Plzenský, Czech Republic	EZ	EZ87	16534	49.853	12.9547	-555819	4	Strahov, Plzenský, Czech Republic	EZ	EZ87	16534	49.853	12.9547	-555819	20251005173000	https://timesofmalta.com/article/gaulitanus-choir-marks-35th-anniversary-czechia-tour.1117274
1266930002	20251005	202510	2025	2025.7534											UKR	KYIV	UKR								0	130	130	13	3	-4.4	6	3	6	-6.31895687061183	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Shostka, Sums'ka Oblast', Ukraine	UP	UP21	25037	51.863	33.4698	-1053904	20251005173000	https://www.stcatharinesstandard.ca/news/world/europe/at-least-5-people-are-killed-in-a-large-scale-russian-attack-on-ukraine/article_ada50082-5b2a-5414-a531-7784be7efdb5.html
1266930003	20251005	202510	2025	2025.7534											UKR	UKRAINE	UKR								1	190	190	19	4	-10.0	4	1	4	-5.45023696682464	0								4	Lviv, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	49.8407	24.0305	-1045268	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	20251005173000	https://www.zerohedge.com/geopolitical/russian-attack-targets-military-industrial-sites-western-ukraine-near-poland
1266930004	20251005	202510	2025	2025.7534											UKR	UKRAINE	UKR								1	190	190	19	4	-10.0	2	1	2	-5.45023696682464	0								4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	20251005173000	https://www.zerohedge.com/geopolitical/russian-attack-targets-military-industrial-sites-western-ukraine-near-poland
1266930005	20251005	202510	2025	2025.7534											USA	UNITED STATES	USA								1	042	042	04	1	1.9	8	1	8	4.1782729805014	0								3	Madisonville, Tennessee, United States	US	USTN	TN123	35.5198	-84.3635	1326391	3	Madisonville, Tennessee, United States	US	USTN	TN123	35.5198	-84.3635	1326391	20251005173000	https://www.messenger-inquirer.com/news/local/harvest-festival-takes-over-daviess-county-lions-club-fairgrounds/article_fbfc9e98-4757-5b31-8999-616c05cb504f.html
1266930006	20251005	202510	2025	2025.7534											USA	LOUISVILLE	USA								1	043	043	04	1	2.8	10	1	10	4.1782729805014	0								3	Madisonville, Tennessee, United States	US	USTN	TN123	35.5198	-84.3635	1326391	3	Madisonville, Tennessee, United States	US	USTN	TN123	35.5198	-84.3635	1326391	20251005173000	https://www.messenger-inquirer.com/news/local/harvest-festival-takes-over-daviess-county-lions-club-fairgrounds/article_fbfc9e98-4757-5b31-8999-616c05cb504f.html
1266930007	20251005	202510	2025	2025.7534											USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	4.56919060052219	0								3	Great Bend, Kansas, United States	US	USKS		38.3645	-98.7648	475650	3	Barton County, Kansas, United States	US	USKS		38.4667	-98.767	484974	20251005173000	https://greatbendpost.com/posts/0d7a0a41-20e9-47b9-8f6c-213853dbbbaa
1266930008	20251005	202510	2025	2025.7534											USA	UNITED STATES	USA								1	043	043	04	1	2.8	3	1	3	4.56919060052219	0								3	Barton County, Kansas, United States	US	USKS		38.4667	-98.767	484974	3	Barton County, Kansas, United States	US	USKS		38.4667	-98.767	484974	20251005173000	https://greatbendpost.com/posts/0d7a0a41-20e9-47b9-8f6c-213853dbbbaa
1266930009	20251005	202510	2025	2025.7534											USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	4.56919060052219	0								3	City Of Great Bend, Kansas, United States	US	USKS		38.3608	-98.8093	485584	3	Barton County, Kansas, United States	US	USKS		38.4667	-98.767	484974	20251005173000	https://greatbendpost.com/posts/0d7a0a41-20e9-47b9-8f6c-213853dbbbaa
1266930010	20251005	202510	2025	2025.7534											USA	UNITED STATES	USA								1	080	080	08	2	5.0	10	1	10	-1.38248847926268	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251005173000	https://www.ynetnews.com/jewish-world/article/sj64twltxg
1266930011	20251005	202510	2025	2025.7534											USA	UNITED STATES	USA								0	090	090	09	2	-2.0	1	1	1	-7.24346076458753	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20251005173000	https://timesofindia.indiatimes.com/world/us/chicago-is-a-war-zone-trump-administration-declares-us-cities-as-battle-field-deploys-national-guard/articleshow/124323194.cms
1266930012	20251005	202510	2025	2025.7534											USA	UNITED STATES	USA								0	090	090	09	2	-2.0	1	1	1	-7.24346076458753	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251005173000	https://timesofindia.indiatimes.com/world/us/chicago-is-a-war-zone-trump-administration-declares-us-cities-as-battle-field-deploys-national-guard/articleshow/124323194.cms
1266930013	20251005	202510	2025	2025.7534											USA	SACRAMENTO	USA								0	190	190	19	4	-10.0	6	1	6	3.41296928327645	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20251005173000	https://www.sandiegouniontribune.com/2025/10/05/how-pop-musical-juliet-brings-the-bard-to-britney-spears/
1266930014	20251005	202510	2025	2025.7534											USA	MICHIGAN	USA								1	190	190	19	4	-10.0	3	1	3	-5.83941605839416	0								3	Washington Park, Illinois, United States	US	USIL		38.6351	-90.0929	426568	3	Washington Park, Illinois, United States	US	USIL		38.6351	-90.0929	426568	20251005173000	https://abc7chicago.com/post/16-year-old-girl-dies-shooting-inside-south-michigan-avenue-home-washington-park-chicago-police-officials-say/17943926/
1266930015	20251005	202510	2025	2025.7534											USA	INDIANA	USA								1	190	190	19	4	-10.0	4	1	4	-6.3973063973064	0								3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20251005173000	https://www.kttn.com/memphis-man-killed-two-injured-after-suv-overturns-near-new-madrid/
1266930016	20251005	202510	2025	2025.7534											USA	MISSOURI	USA								1	190	190	19	4	-10.0	3	1	3	-5.24781341107872	0								3	Kansas City, Kansas, United States	US	USKS		39.1142	-94.6275	478635	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20251005173000	https://www.kttn.com/wrong-way-driver-on-i-29-kills-woman-injures-three-in-clay-county/
1266930017	20251005	202510	2025	2025.7534											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	-5.24781341107872	0								3	Clay County, Kansas, United States	US	USKS		39.35	-97.167	484983	3	Kansas City, Kansas, United States	US	USKS		39.1142	-94.6275	478635	20251005173000	https://www.kttn.com/wrong-way-driver-on-i-29-kills-woman-injures-three-in-clay-county/
1266930018	20251005	202510	2025	2025.7534											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	-5.24781341107872	0								3	Clay County, Kansas, United States	US	USKS		39.35	-97.167	484983	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20251005173000	https://www.kttn.com/wrong-way-driver-on-i-29-kills-woman-injures-three-in-clay-county/
1266930019	20251005	202510	2025	2025.7534											USA	INDIANA	USA								1	190	190	19	4	-10.0	6	1	6	-6.3973063973064	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20251005173000	https://www.kttn.com/memphis-man-killed-two-injured-after-suv-overturns-near-new-madrid/
1266930020	20251005	202510	2025	2025.7534											USAEDU	TEXAS	USA					EDU			0	040	040	04	1	1.0	3	1	3	-2.45040840140023	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20251005173000	https://www.the-independent.com/life-style/health-and-families/autism-diagnosis-signs-symptoms-adults-disability-b2839682.html
1266930021	20251005	202510	2025	2025.7534											tamMED	TAMIL			tam			MED			0	130	130	13	3	-4.4	10	1	10	-10.0222717149221	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20251005173000	https://www.tamilguardian.com/content/over-140-organisations-condemn-sri-lankas-harassment-tamil-journalist-kumanan
1266930022	20251005	202510	2025	2025.7534	AFR	AFRICA	AFR																		0	042	042	04	1	1.9	4	1	4	-0.98522167487684	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20251005173000	https://www.ynetnews.com/culture/article/bybz11xlpxg
1266930023	20251005	202510	2025	2025.7534	AFR	AFRICA	AFR																		1	051	051	05	1	3.4	6	1	6	5.59006211180124	4	Westdene, Gauteng, South Africa	SF	SF06	77364	-26.1753	27.9876	-1300790	0								4	Westdene, Gauteng, South Africa	SF	SF06	77364	-26.1753	27.9876	-1300790	20251005173000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=64302
1266930024	20251005	202510	2025	2025.7534	AFR	AFRICA	AFR																		0	110	110	11	3	-2.0	8	1	8	-0.45112781954887	4	Skukuza, Mpumalanga, South Africa	SF	SF07	77341	-24.9895	31.5857	-1284132	0								4	Skukuza, Mpumalanga, South Africa	SF	SF07	77341	-24.9895	31.5857	-1284132	20251005173000	https://sundayworld.co.za/politics/eff-scores-historic-own-goal-with-kruger-renaming-blooper/
1266930025	20251005	202510	2025	2025.7534	AFR	AFRICA	AFR								CVL	COMMUNITY						CVL			1	110	110	11	3	-2.0	4	1	4	-3.58974358974359	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251005173000	https://www.ewn.co.za/2025/10/05/minority-governing-parties-in-johannesburg-want-the-mayor-to-dismiss-the-mmc-for-community-development
1266930026	20251005	202510	2025	2025.7534	AFR	AFRICA	AFR								GOV	MAYOR						GOV			1	010	010	01	1	0.0	2	1	2	-3.58974358974359	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251005173000	https://www.ewn.co.za/2025/10/05/minority-governing-parties-in-johannesburg-want-the-mayor-to-dismiss-the-mmc-for-community-development
