1273510767	20241111	202411	2024	2024.8521	CRM	CONVICTS						CRM													1	190	190	19	4	-10.0	10	1	10	-8.36236933797909	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	0								4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20251111024500	https://www.belgrade-news.com/news/jury-convicts-man-of-murdering-dustin-kjersem-last-year/article_2382d36e-1a2d-4925-99b3-7eaf5bba71c8.html
1273510778	20251012	202510	2025	2025.7726	CAN	CANADA	CAN								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	8	4	8	-3.05567438080165	1	Canada	CA	CA		60	-96	CA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Canada	CA	CA		60	-96	CA	20251111024500	https://www.averyjournal.com/news/national/ukraine-chinas-critical-mineral-dominance-on-agenda-as-g7-meets/article_d40704c5-57c5-594a-b112-065fd477f3c6.html
1273510779	20251012	202510	2025	2025.7726	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	16	4	16	-3.05567438080164	1	Canada	CA	CA		60	-96	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Canada	CA	CA		60	-96	CA	20251111024500	https://www.averyjournal.com/news/national/ukraine-chinas-critical-mineral-dominance-on-agenda-as-g7-meets/article_d40704c5-57c5-594a-b112-065fd477f3c6.html
1273510780	20251012	202510	2025	2025.7726	CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		CAN	CANADA	CAN								0	040	040	04	1	1.0	24	4	24	-3.05567438080164	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Canada	CA	CA		60	-96	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251111024500	https://www.averyjournal.com/news/national/ukraine-chinas-critical-mineral-dominance-on-agenda-as-g7-meets/article_d40704c5-57c5-594a-b112-065fd477f3c6.html
1273510781	20251012	202510	2025	2025.7726	CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		RUS	RUSSIA	RUS								0	040	040	04	1	1.0	4	4	4	-3.05567438080165	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251111024500	https://www.averyjournal.com/news/national/ukraine-chinas-critical-mineral-dominance-on-agenda-as-g7-meets/article_d40704c5-57c5-594a-b112-065fd477f3c6.html
1273510782	20251012	202510	2025	2025.7726	CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		RUS	RUSSIA	RUS								0	040	040	04	1	1.0	4	4	4	-3.05567438080165	1	Canada	CA	CA		60	-96	CA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Canada	CA	CA		60	-96	CA	20251111024500	https://www.averyjournal.com/news/national/ukraine-chinas-critical-mineral-dominance-on-agenda-as-g7-meets/article_d40704c5-57c5-594a-b112-065fd477f3c6.html
1273510783	20251012	202510	2025	2025.7726	COP	PRISON						COP			GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	10	1	10	-4.52898550724637	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251111024500	https://krcgtv.com/news/nation-world/former-french-president-sarkozy-released-from-prison-pending-appeal-in-conspiracy-case
1273510784	20251012	202510	2025	2025.7726	GOV	PRESIDENT						GOV			COP	PRISON						COP			0	042	042	04	1	1.9	10	1	10	-4.52898550724637	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251111024500	https://krcgtv.com/news/nation-world/former-french-president-sarkozy-released-from-prison-pending-appeal-in-conspiracy-case
1273510785	20251012	202510	2025	2025.7726	MEX	MEXICAN	MEX																		1	193	193	19	4	-10.0	10	1	10	-8.88429752066113	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20251111024500	https://lamag.com/crimeinla/lapd-chief-blasts-judges-injunction-barring-cops-from-using-force-on-press/
1273510786	20251012	202510	2025	2025.7726	RUS	RUSSIA	RUS								CAN	CANADA	CAN								0	040	040	04	1	1.0	8	4	8	-3.05567438080165	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251111024500	https://www.averyjournal.com/news/national/ukraine-chinas-critical-mineral-dominance-on-agenda-as-g7-meets/article_d40704c5-57c5-594a-b112-065fd477f3c6.html
1273510787	20251012	202510	2025	2025.7726	RUS	RUSSIA	RUS								CAN	CANADA	CAN								0	040	040	04	1	1.0	8	4	8	-3.05567438080165	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251111024500	https://www.averyjournal.com/news/national/ukraine-chinas-critical-mineral-dominance-on-agenda-as-g7-meets/article_d40704c5-57c5-594a-b112-065fd477f3c6.html
1273510788	20251012	202510	2025	2025.7726	RUS	RUSSIA	RUS								CAN	CANADA	CAN								0	046	046	04	1	7.0	8	4	8	-3.05567438080165	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251111024500	https://www.averyjournal.com/news/national/ukraine-chinas-critical-mineral-dominance-on-agenda-as-g7-meets/article_d40704c5-57c5-594a-b112-065fd477f3c6.html
1273510789	20251012	202510	2025	2025.7726	RUS	RUSSIA	RUS								CAN	CANADA	CAN								0	046	046	04	1	7.0	8	4	8	-3.05567438080165	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251111024500	https://www.averyjournal.com/news/national/ukraine-chinas-critical-mineral-dominance-on-agenda-as-g7-meets/article_d40704c5-57c5-594a-b112-065fd477f3c6.html
1273510790	20251012	202510	2025	2025.7726	RUS	RUSSIA	RUS								CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		0	040	040	04	1	1.0	4	4	4	-3.05567438080165	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251111024500	https://www.averyjournal.com/news/national/ukraine-chinas-critical-mineral-dominance-on-agenda-as-g7-meets/article_d40704c5-57c5-594a-b112-065fd477f3c6.html
1273510791	20251012	202510	2025	2025.7726	RUS	RUSSIA	RUS								CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		0	040	040	04	1	1.0	4	4	4	-3.05567438080165	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251111024500	https://www.averyjournal.com/news/national/ukraine-chinas-critical-mineral-dominance-on-agenda-as-g7-meets/article_d40704c5-57c5-594a-b112-065fd477f3c6.html
1273510792	20251104	202511	2025	2025.8329											USA	KANSAS	USA								1	190	190	19	4	-10.0	2	1	2	-4.22535211267605	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	3	Clark County, Kansas, United States	US	USKS		37.2334	-99.8337	484982	20251111024500	https://www.kake.com/home/kansas-game-wardens-searching-for-suspect-after-deer-found-illegally-shot/article_13d20806-4e35-4b0f-ab6e-881a90fb38ac.html
1273510793	20251104	202511	2025	2025.8329	FRA	FRENCH	FRA																		1	1233	123	12	3	-4.0	6	1	6	-0.251889168765749	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20251111024500	https://thedailyblog.co.nz/2025/11/10/rainbow-wellington-condemns-nz-first-ministers-meeting-with-anti-trans-activists-and-urges-mps-to-focus-on-real-issues-rainbow-wellington/
1273510794	20251104	202511	2025	2025.8329	FRA	FRANCE	FRA								IRL	IRELAND	IRL								1	042	042	04	1	1.9	1	1	1	-0.251889168765749	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	France	FR	FR		46	2	FR	20251111024500	https://thedailyblog.co.nz/2025/11/10/rainbow-wellington-condemns-nz-first-ministers-meeting-with-anti-trans-activists-and-urges-mps-to-focus-on-real-issues-rainbow-wellington/
1273510795	20251104	202511	2025	2025.8329	FRA	FRANCE	FRA								IRL	IRELAND	IRL								1	042	042	04	1	1.9	1	1	1	-0.251889168765749	1	France	FR	FR		46	2	FR	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20251111024500	https://thedailyblog.co.nz/2025/11/10/rainbow-wellington-condemns-nz-first-ministers-meeting-with-anti-trans-activists-and-urges-mps-to-focus-on-real-issues-rainbow-wellington/
1273510796	20251104	202511	2025	2025.8329	GOV	PRESIDENT						GOV			USA	THE US	USA								1	040	040	04	1	1.0	12	2	12	-7.37179487179487	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20251111024500	http://www.kenyastar.com/news/278685945/syrias-president-says-he-had-nothing-to-do-with-911-attacks
1273510797	20251104	202511	2025	2025.8329	IRL	IRELAND	IRL								FRA	FRANCE	FRA								1	043	043	04	1	2.8	1	1	1	-0.251889168765749	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	France	FR	FR		46	2	FR	20251111024500	https://thedailyblog.co.nz/2025/11/10/rainbow-wellington-condemns-nz-first-ministers-meeting-with-anti-trans-activists-and-urges-mps-to-focus-on-real-issues-rainbow-wellington/
1273510798	20251104	202511	2025	2025.8329	IRL	IRELAND	IRL								FRA	FRANCE	FRA								1	043	043	04	1	2.8	1	1	1	-0.251889168765749	1	Ireland	EI	EI		53	-8	EI	1	France	FR	FR		46	2	FR	1	Ireland	EI	EI		53	-8	EI	20251111024500	https://thedailyblog.co.nz/2025/11/10/rainbow-wellington-condemns-nz-first-ministers-meeting-with-anti-trans-activists-and-urges-mps-to-focus-on-real-issues-rainbow-wellington/
1273510799	20251104	202511	2025	2025.8329	IRL	IRELAND	IRL								FRA	FRANCE	FRA								1	160	160	16	4	-4.0	2	1	2	-0.251889168765749	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20251111024500	https://thedailyblog.co.nz/2025/11/10/rainbow-wellington-condemns-nz-first-ministers-meeting-with-anti-trans-activists-and-urges-mps-to-focus-on-real-issues-rainbow-wellington/
1273510800	20251104	202511	2025	2025.8329	IRL	IRELAND	IRL								FRA	FRANCE	FRA								1	160	160	16	4	-4.0	2	1	2	-0.251889168765749	1	Ireland	EI	EI		53	-8	EI	1	France	FR	FR		46	2	FR	1	Ireland	EI	EI		53	-8	EI	20251111024500	https://thedailyblog.co.nz/2025/11/10/rainbow-wellington-condemns-nz-first-ministers-meeting-with-anti-trans-activists-and-urges-mps-to-focus-on-real-issues-rainbow-wellington/
1273510801	20251104	202511	2025	2025.8329	JUD	JUDGE						JUD													1	081	081	08	2	5.0	6	1	6	-8.45253576072826	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20251111024500	https://www.denver7.com/news/investigations/charges-dropped-against-suspect-in-multiple-aurora-gas-station-robberies-due-to-colorados-competency-law
1273510802	20251104	202511	2025	2025.8329	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	081	081	08	2	5.0	4	1	4	-8.45253576072826	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20251111024500	https://www.denver7.com/news/investigations/charges-dropped-against-suspect-in-multiple-aurora-gas-station-robberies-due-to-colorados-competency-law
1273510803	20251104	202511	2025	2025.8329	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-8.45253576072826	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20251111024500	https://www.denver7.com/news/investigations/charges-dropped-against-suspect-in-multiple-aurora-gas-station-robberies-due-to-colorados-competency-law
1273510804	20251104	202511	2025	2025.8329	USA	THE US	USA								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	8	2	8	-7.37179487179487	1	Israel	IS	IS		31.5	34.75	IS	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20251111024500	http://www.kenyastar.com/news/278685945/syrias-president-says-he-had-nothing-to-do-with-911-attacks
1273510805	20251104	202511	2025	2025.8329	USA	THE US	USA								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	4	2	4	-7.37179487179487	1	Israel	IS	IS		31.5	34.75	IS	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	Israel	IS	IS		31.5	34.75	IS	20251111024500	http://www.kenyastar.com/news/278685945/syrias-president-says-he-had-nothing-to-do-with-911-attacks
1273510806	20251111	202511	2025	2025.8521											AFR	AFRICA	AFR								0	040	040	04	1	1.0	10	1	10	-1.69491525423729	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20251111024500	https://www.actionnews5.com/2025/11/11/will-memphians-fly-less-this-holiday-season/
1273510807	20251111	202511	2025	2025.8521											AUS	VICTORIA	AUS								1	043	043	04	1	2.8	5	1	5	-5.83333333333333	0								0								0								20251111024500	https://www.bay939.com.au/local-news/truck-fire-shuts-down-geelong-ring-rd/
1273510808	20251111	202511	2025	2025.8521											AUS	AUSTRALIAN	AUS								0	100	100	10	3	-5.0	10	1	10	-0.73529411764705	0								4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	20251111024500	https://news.csu.edu.au/latest-news/experts-to-debate-what-comes-next-for-australias-immigration-laws
1273510809	20251111	202511	2025	2025.8521											BRA	BRAZIL	BRA								1	036	036	03	1	4.0	10	1	10	1.32827324478178	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20251111024500	https://www.cairnspost.com.au/news/national/let-them-be-kids/prince-william-reveals-tense-battle-over-phone-ban-for-prince-george/news-story/8e854c2bc3ad17417d0d0757b0730b72?nk=cf7f91776e7d758fdfeba5a30aded6f5-1762828305
1273510810	20251111	202511	2025	2025.8521											BTN	THIMPHU	BTN								0	040	040	04	1	1.0	1	1	1	0.699300699300699	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251111024500	https://indianexpress.com/article/opinion/columns/c-raja-mohan-writes-india-bhutan-ties-show-how-to-get-it-right-in-a-challenging-neighbourhood-10357777/
1273510811	20251111	202511	2025	2025.8521											BTN	THIMPHU	BTN								0	040	040	04	1	1.0	1	1	1	0.699300699300699	0								4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251111024500	https://indianexpress.com/article/opinion/columns/c-raja-mohan-writes-india-bhutan-ties-show-how-to-get-it-right-in-a-challenging-neighbourhood-10357777/
1273510812	20251111	202511	2025	2025.8521											BUS	COMPANY						BUS			0	020	020	02	1	3.0	6	1	6	-1.28585558852622	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20251111024500	https://www.scoop.co.nz/stories/BU2511/S00135/pams-plasters-that-dont-stick-hellofresh-traps-harvey-normans-non-stop-sales-consumer-nz-yeah-nah-awards-2025.htm
1273510813	20251111	202511	2025	2025.8521											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	2	1	2	4.05405405405406	0								3	Batavia, New York, United States	US	USNY	NY037	42.9981	-78.1875	943150	3	Batavia, New York, United States	US	USNY	NY037	42.9981	-78.1875	943150	20251111024500	https://www.thebatavian.com/press-release/batavia-downs-to-host-job-fair-thursday-at-park-road-site/645530
1273510814	20251111	202511	2025	2025.8521											BUS	COMPANY						BUS			0	040	040	04	1	1.0	6	1	6	-1.28585558852622	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20251111024500	https://www.scoop.co.nz/stories/BU2511/S00135/pams-plasters-that-dont-stick-hellofresh-traps-harvey-normans-non-stop-sales-consumer-nz-yeah-nah-awards-2025.htm
1273510815	20251111	202511	2025	2025.8521											BUS	BOSS						BUS			0	112	112	11	3	-2.0	2	1	2	-6.75381263616557	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251111024500	http://www.massachusettssun.com/news/278685749/bbc-executives-quit-following-leaked-memo-on-doctored-trump-footage
1273510816	20251111	202511	2025	2025.8521											BUS	BOSS						BUS			0	112	112	11	3	-2.0	3	1	3	-6.75381263616557	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251111024500	http://www.massachusettssun.com/news/278685749/bbc-executives-quit-following-leaked-memo-on-doctored-trump-footage
1273510817	20251111	202511	2025	2025.8521											BUS	PRODUCER						BUS			1	190	190	19	4	-10.0	2	1	2	-5.10805500982318	0								3	Fayette County, Pennsylvania, United States	US	USPA		40.1254	-79.75	1209179	3	Fayette County, Pennsylvania, United States	US	USPA		40.1254	-79.75	1209179	20251111024500	https://www.wtae.com/article/fatal-three-vehicle-crash-henry-clay-township-fayette-county/69366716
1273510818	20251111	202511	2025	2025.8521											BUS	BUSINESS						BUS			1	190	190	19	4	-10.0	3	1	3	-2.94117647058824	0								3	Wahiawa, Hawaii, United States	US	USHI	HI007	21.9131	-159.529	364419	3	Wahiawa, Hawaii, United States	US	USHI	HI007	21.9131	-159.529	364419	20251111024500	https://www.kitv.com/news/business/fire-extinguished-at-wahiawa-s-l-l-drive-inn-no-injuries-reported/article_87659c02-fd5b-437b-9d02-7d8c01497c89.html
1273510819	20251111	202511	2025	2025.8521											CAN	CANADA	CAN								1	112	112	11	3	-2.0	2	1	2	-7.36543909348442	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20251111024500	https://www.castanetkamloops.net/news/Metro-Vancouver/583296/Vancouver-bar-owner-has-sexual-assault-conviction-overturned-due-to-judge-s-intervention
1273510820	20251111	202511	2025	2025.8521											CHN	CHINA	CHN								1	042	042	04	1	1.9	1	1	1	-0.69124423963134	0								4	Kunming, Yunnan, China	CH	CH29	13303	25.0389	102.718	-1913826	4	Kunming, Yunnan, China	CH	CH29	13303	25.0389	102.718	-1913826	20251111024500	https://english.news.cn/20251111/cb854ad741364affaaca48419a1c4ae2/c.html
1273510821	20251111	202511	2025	2025.8521											CHR	CHRISTIAN				CHR					1	020	020	02	1	3.0	3	1	3	0.88888888888889	0								3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	20251111024500	https://www.tmz.com/2025/11/10/county-clerk-kim-davis/
1273510822	20251111	202511	2025	2025.8521											CHR	CHRISTIAN				CHR					1	020	020	02	1	3.0	2	1	2	0.88888888888889	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20251111024500	https://www.tmz.com/2025/11/10/county-clerk-kim-davis/
1273510823	20251111	202511	2025	2025.8521											CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	3	1	3	0.88888888888889	0								3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	20251111024500	https://www.tmz.com/2025/11/10/county-clerk-kim-davis/
1273510824	20251111	202511	2025	2025.8521											CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	2	1	2	0.88888888888889	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20251111024500	https://www.tmz.com/2025/11/10/county-clerk-kim-davis/
1273510825	20251111	202511	2025	2025.8521											COP	POLICE						COP			1	043	043	04	1	2.8	2	1	2	-4.68384074941452	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20251111024500	https://www.koat.com/article/albuquerque-couple-child-abuse-positive-drug-test/69366812
1273510826	20251111	202511	2025	2025.8521											COP	PRISON						COP			0	173	173	17	4	-5.0	10	1	10	-13.0681818181818	0								3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20251111024500	https://kvia.com/news/el-paso/2025/11/10/documents-in-federal-walmart-mass-shooting-case-unsealed/
1273510827	20251111	202511	2025	2025.8521											CRM	CRIMINAL						CRM			0	084	084	08	2	7.0	8	1	8	-5.40540540540541	0								4	Paria Peninsula, Sucre, Venezuela	VE	VE19	32106	10.6667	-62.5	-954902	4	Paria Peninsula, Sucre, Venezuela	VE	VE19	32106	10.6667	-62.5	-954902	20251111024500	https://pjmedia.com/sarah-anderson/2025/11/10/the-aps-attempts-at-narco-propaganda-goes-terribly-wrong-n4945835
1273510828	20251111	202511	2025	2025.8521											CVL	COMMUNITY						CVL			1	010	010	01	1	0.0	2	1	2	1.85758513931888	0								4	Cap Ferret, Aquitaine, France	FR	FR97	16241	44.6179	-1.25427	-1426702	4	Cap Ferret, Aquitaine, France	FR	FR97	16241	44.6179	-1.25427	-1426702	20251111024500	https://www.cntraveler.com/story/frances-cap-ferret-is-far-more-than-the-french-hamptons
