1270894654	20241027	202410	2024	2024.8137	BLR	BELARUS	BLR								LVA	LATVIA	LVA								1	120	120	12	3	-4.0	5	1	5	-4.34782608695652	1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20251027120000	https://bnn-news.com/border-guard-pressure-from-the-belarusian-side-remains-high-273515
1270894665	20241027	202410	2024	2024.8137	PAKGOV	PAKISTAN	PAK					GOV			PAK	ISLAMABAD	PAK								0	042	042	04	1	1.9	2	1	2	-5.89622641509434	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251027120000	https://www.indiatvnews.com/news/world/zakir-naik-to-get-red-carpet-welcome-in-bangladesh-nine-years-after-dhaka-attack-and-ban-by-sheikh-hasina-govt-latest-updates-2025-10-27-1014577
1270894666	20241027	202410	2024	2024.8137	PAKGOV	PAKISTAN	PAK					GOV			PAK	ISLAMABAD	PAK								0	042	042	04	1	1.9	8	1	8	-5.89622641509434	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251027120000	https://www.indiatvnews.com/news/world/zakir-naik-to-get-red-carpet-welcome-in-bangladesh-nine-years-after-dhaka-attack-and-ban-by-sheikh-hasina-govt-latest-updates-2025-10-27-1014577
1270894667	20241027	202410	2024	2024.8137	PAKGOV	PAKISTAN	PAK					GOV			PAK	ISLAMABAD	PAK								0	051	051	05	1	3.4	2	1	2	-5.89622641509434	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251027120000	https://www.indiatvnews.com/news/world/zakir-naik-to-get-red-carpet-welcome-in-bangladesh-nine-years-after-dhaka-attack-and-ban-by-sheikh-hasina-govt-latest-updates-2025-10-27-1014577
1270894668	20250927	202509	2025	2025.7315											GOV	REGIME						GOV			0	036	036	03	1	4.0	1	1	1	0.85470085470086	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20251027120000	https://www.upi.com/Top_News/World-News/2025/10/27/Donald-Trump-Kim-Jong-Un-would-love-to-meet-Korea-APEC/7841761558780/
1270894669	20250927	202509	2025	2025.7315	JUD	JUDGE						JUD			CHN	CHINESE	CHN								1	110	110	11	3	-2.0	8	1	8	-0.81699346405228	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251027120000	https://aero-news.net:443/subsite.cfm?do=main.archive&year=2025&month=10&day=18
1270894670	20250927	202509	2025	2025.7315	USA	AMERICAN	USA																		1	160	160	16	4	-4.0	1	1	1	-0.0842459983150801	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20251027120000	https://www.cnn.com/2025/10/27/business/h1b-visa-fee-rural-hospitals
1270894671	20250927	202509	2025	2025.7315	USA	AMERICAN	USA																		1	160	160	16	4	-4.0	1	1	1	-0.0842459983150801	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20251027120000	https://www.cnn.com/2025/10/27/business/h1b-visa-fee-rural-hospitals
1270894672	20251020	202510	2025	2025.7945	AFR	AFRICA	AFR								MED	TELECOM						MED			1	020	020	02	1	3.0	5	1	5	2.23577235772358	0								0								0								20251027120000	https://www.businessday.co.za/companies/2025-10-27-vodacom-and-mtn-join-calls-for-smartphones-cheaper-than-r700/
1270894673	20251020	202510	2025	2025.7945	CVL	TRAVELLER						CVL			MED	MEDIA						MED			1	043	043	04	1	2.8	10	1	10	-6.21468926553672	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251027120000	https://www.dailymail.co.uk/news/article-15228503/US-events-company-boss-mugged-watch-targeted-Mayfair.html
1270894674	20251020	202510	2025	2025.7945	GOVBUS	RESERVE BANK						GOV	BUS		GOV	GOVERNMENT						GOV			0	013	013	01	1	0.4	1	1	1	-0.76045627376425	3	Rapid City, South Dakota, United States	US	USSD	SD103	44.0805	-103.231	1265333	3	Rapid City, South Dakota, United States	US	USSD		44.0805	-103.231	1265333	3	Rapid City, South Dakota, United States	US	USSD		44.0805	-103.231	1265333	20251027120000	https://wnax.com/news/180081-legislators-and-governor-make-competing-proposals-to-take-money-from-housing-fund/
1270894675	20251020	202510	2025	2025.7945	IGOEUREEC	THE EU	EUR	EEC				IGO			RUS	RUSSIA	RUS								0	172	172	17	4	-5.0	5	1	5	-6.08519269776877	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251027120000	https://www.businessday.co.za/markets/2025-10-24-oil-slips-but-still-set-for-for-weekly-gain-amid-supply-worries/
1270894676	20251020	202510	2025	2025.7945	IGOEUREEC	THE EU	EUR	EEC				IGO			RUS	RUSSIA	RUS								0	172	172	17	4	-5.0	3	1	3	-6.08519269776877	1	United Kingdom	UK	UK		54	-4	UK	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251027120000	https://www.businessday.co.za/markets/2025-10-24-oil-slips-but-still-set-for-for-weekly-gain-amid-supply-worries/
1270894677	20251020	202510	2025	2025.7945	IGOEUREEC	THE EU	EUR	EEC				IGO			RUS	RUSSIA	RUS								0	172	172	17	4	-5.0	1	1	1	-6.08519269776877	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251027120000	https://www.businessday.co.za/markets/2025-10-24-oil-slips-but-still-set-for-for-weekly-gain-amid-supply-worries/
1270894678	20251020	202510	2025	2025.7945	MED	MEDIA						MED			CVL	TRAVELLER						CVL			1	042	042	04	1	1.9	10	1	10	-6.21468926553672	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251027120000	https://www.dailymail.co.uk/news/article-15228503/US-events-company-boss-mugged-watch-targeted-Mayfair.html
1270894679	20251020	202510	2025	2025.7945	USA	MINNEAPOLIS	USA								GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	4	1	4	-0.76045627376425	3	Rapid City, South Dakota, United States	US	USSD	SD103	44.0805	-103.231	1265333	3	Rapid City, South Dakota, United States	US	USSD		44.0805	-103.231	1265333	3	Rapid City, South Dakota, United States	US	USSD		44.0805	-103.231	1265333	20251027120000	https://wnax.com/news/180081-legislators-and-governor-make-competing-proposals-to-take-money-from-housing-fund/
1270894680	20251020	202510	2025	2025.7945	USA	MINNEAPOLIS	USA								GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	7	1	7	-0.76045627376425	3	Rapid City, South Dakota, United States	US	USSD	SD103	44.0805	-103.231	1265333	3	Rapid City, South Dakota, United States	US	USSD		44.0805	-103.231	1265333	3	Rapid City, South Dakota, United States	US	USSD		44.0805	-103.231	1265333	20251027120000	https://wnax.com/news/180081-legislators-and-governor-make-competing-proposals-to-take-money-from-housing-fund/
1270894681	20251027	202510	2025	2025.8137											AFR	AFRICA	AFR								1	042	042	04	1	1.9	6	1	6	2.88461538461539	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251027120000	https://www.cnbcafrica.com/media/7761560406436/scaling-fintech-and-cross-border-payments-in-africa
1270894682	20251027	202510	2025	2025.8137											AFR	AFRICA	AFR								1	046	046	04	1	7.0	4	1	4	1.26582278481012	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251027120000	https://www.businessday.co.za/inside-b20-sa/
1270894683	20251027	202510	2025	2025.8137											AFR	AFRICA	AFR								0	080	080	08	2	5.0	6	1	6	0.40650406504065	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20251027120000	https://www.businessday.co.za/opinion/2025-10-27-ben-meyer-opportunity-grows-for-etfs-in-africa/
1270894684	20251027	202510	2025	2025.8137											AFR	AFRICA	AFR								0	080	080	08	2	5.0	2	1	2	0.40650406504065	0								1	Botswana	BC	BC		-22	24	BC	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20251027120000	https://www.businessday.co.za/opinion/2025-10-27-ben-meyer-opportunity-grows-for-etfs-in-africa/
1270894685	20251027	202510	2025	2025.8137											AFR	AFRICA	AFR								0	080	080	08	2	5.0	2	1	2	0.40650406504065	0								1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20251027120000	https://www.businessday.co.za/opinion/2025-10-27-ben-meyer-opportunity-grows-for-etfs-in-africa/
1270894686	20251027	202510	2025	2025.8137											AGR	FARMER						AGR			0	042	042	04	1	1.9	1	1	1	-0.701754385964921	0								5	Maputo Province, Maputo, Mozambique	MZ	MZ04	21887	-25.5	32.3333	-319032	4	Magude, Inhambane, Mozambique	MZ	MZ03	21864	-21.575	34.8889	395050	20251027120000	https://www.newsghana.com.gh/mozambique-receives-two-million-dollar-drought-insurance-from-afdb/
1270894687	20251027	202510	2025	2025.8137											AUS	GREAT BARRIER REEF	AUS								1	080	080	08	2	5.0	4	1	4	-2.20472440944882	0								4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	20251027120000	https://econews.com.au/68131/tree-clearing-still-rampant-in-great-barrier-reef-catchments-report-warns-of-world-heritage-danger/
1270894688	20251027	202510	2025	2025.8137											AUS	GREAT BARRIER REEF	AUS								1	080	080	08	2	5.0	6	1	6	-2.20472440944882	0								4	Ningaloo, Western Australia, Australia	AS	AS08	5480	-22.694	113.677	-1591656	4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	20251027120000	https://econews.com.au/68131/tree-clearing-still-rampant-in-great-barrier-reef-catchments-report-warns-of-world-heritage-danger/
1270894689	20251027	202510	2025	2025.8137											AZE	AZERBAIJANI	AZE								0	017	017	01	1	0.0	5	1	5	4.80769230769231	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20251027120000	https://www.trend.az/azerbaijan/4109360.html
1270894690	20251027	202510	2025	2025.8137											BGD	DHAKA	BGD								1	036	036	03	1	4.0	9	1	9	1.58730158730159	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20251027120000	https://www.bssnews.net/others/325452
1270894691	20251027	202510	2025	2025.8137											BGD	RANGPUR	BGD								0	042	042	04	1	1.9	1	1	1	-2.78460278460278	0								4	Damodarpur, Bangladesh (general), Bangladesh	BG	BG00	5776	22.8667	91.0167	-2717595	4	Damodarpur, Bangladesh (general), Bangladesh	BG	BG00	5776	22.8667	91.0167	-2717595	20251027120000	https://www.bssnews.net/july-uprising/325465
1270894692	20251027	202510	2025	2025.8137											BGD	RANGPUR	BGD								0	042	042	04	1	1.9	4	1	4	-2.78460278460278	0								4	Tongi, Dhaka, Bangladesh	BG	BG81	5780	23.89	90.4058	-2737989	4	Tongi, Dhaka, Bangladesh	BG	BG81	5780	23.89	90.4058	-2737989	20251027120000	https://www.bssnews.net/july-uprising/325465
1270894693	20251027	202510	2025	2025.8137											BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	6	1	6	-5.89622641509434	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251027120000	https://www.indiatvnews.com/news/world/zakir-naik-to-get-red-carpet-welcome-in-bangladesh-nine-years-after-dhaka-attack-and-ban-by-sheikh-hasina-govt-latest-updates-2025-10-27-1014577
1270894694	20251027	202510	2025	2025.8137											BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	1	1	1	-5.89622641509434	0								1	India	IN	IN		20	77	IN	1	United States	US	US		39.828175	-98.5795	US	20251027120000	https://www.indiatvnews.com/news/world/zakir-naik-to-get-red-carpet-welcome-in-bangladesh-nine-years-after-dhaka-attack-and-ban-by-sheikh-hasina-govt-latest-updates-2025-10-27-1014577
1270894695	20251027	202510	2025	2025.8137											BGD	BANGLADESH	BGD								0	043	043	04	1	2.8	1	1	1	1.2987012987013	0								4	Dacope, Bangladesh (general), Bangladesh	BG	BG00	5799	22.5833	89.5	-2717190	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20251027120000	https://www.bssnews.net/news/325488
1270894696	20251027	202510	2025	2025.8137											BGD	BANGLADESH	BGD								1	043	043	04	1	2.8	3	1	3	-2.78460278460278	0								4	Damodarpur, Bangladesh (general), Bangladesh	BG	BG00	5776	22.8667	91.0167	-2717595	4	Damodarpur, Bangladesh (general), Bangladesh	BG	BG00	5776	22.8667	91.0167	-2717595	20251027120000	https://www.bssnews.net/july-uprising/325465
1270894697	20251027	202510	2025	2025.8137											BGD	BANGLADESH	BGD								1	043	043	04	1	2.8	6	1	6	1.58102766798419	0								4	Mongla Port, Khulna, Bangladesh	BG	BG82	5799	22.4894	89.6007	-2728731	4	Mongla Port, Khulna, Bangladesh	BG	BG82	5799	22.4894	89.6007	-2728731	20251027120000	https://www.bssnews.net/business/325443
1270894698	20251027	202510	2025	2025.8137											BGD	BANGLADESH	BGD								1	112	112	11	3	-2.0	4	1	4	-5.89622641509434	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20251027120000	https://www.indiatvnews.com/news/world/zakir-naik-to-get-red-carpet-welcome-in-bangladesh-nine-years-after-dhaka-attack-and-ban-by-sheikh-hasina-govt-latest-updates-2025-10-27-1014577
1270894699	20251027	202510	2025	2025.8137											BGD	BANGLADESH	BGD								0	112	112	11	3	-2.0	1	1	1	-5.89622641509434	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	India	IN	IN		20	77	IN	20251027120000	https://www.indiatvnews.com/news/world/zakir-naik-to-get-red-carpet-welcome-in-bangladesh-nine-years-after-dhaka-attack-and-ban-by-sheikh-hasina-govt-latest-updates-2025-10-27-1014577
1270894700	20251027	202510	2025	2025.8137											BGD	BANGLADESH	BGD								0	112	112	11	3	-2.0	1	1	1	-5.89622641509434	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	United States	US	US		39.828175	-98.5795	US	20251027120000	https://www.indiatvnews.com/news/world/zakir-naik-to-get-red-carpet-welcome-in-bangladesh-nine-years-after-dhaka-attack-and-ban-by-sheikh-hasina-govt-latest-updates-2025-10-27-1014577
1270894701	20251027	202510	2025	2025.8137											BGD	BANGLADESH	BGD								1	190	190	19	4	-10.0	2	1	2	-7.65661252900232	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20251027120000	https://www.thedailystar.net/news/bangladesh/news/death-fell-above-and-dhaka-looked-away-4020211
1270894702	20251027	202510	2025	2025.8137											BUS	BANK						BUS			0	036	036	03	1	4.0	30	1	30	6.13158801237122	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251027120000	https://jp.thirdsector.co.uk/jobdetail/19933/director-of-service-delivery
1270894703	20251027	202510	2025	2025.8137											BUS	BANK						BUS			1	042	042	04	1	1.9	10	1	10	3.92857142857143	0								4	Nanyuki, Rift Valley, Kenya	KE	KE08	18585	0.016667	37.0728	-2258391	4	Nanyuki, Rift Valley, Kenya	KE	KE08	18585	0.016667	37.0728	-2258391	20251027120000	https://hapakenya.com/2025/10/27/ncba-shares-cheat-sheet-on-generational-wealth-transfer-with-customers-in-nanyuki/
1270894704	20251027	202510	2025	2025.8137											BUS	COMPANY						BUS			1	042	042	04	1	1.9	10	1	10	0.61484409310496	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20251027120000	http://www.torontotelegraph.com/news/278658784/kalo-gold-identifies-potential-for-another-epithermal-gold-system-at-wainikoro-vatu-aurum-project-fiji
1270894705	20251027	202510	2025	2025.8137											BUS	COMPANY						BUS			0	042	042	04	1	1.9	1	1	1	-5.22151898734177	0								3	Rapid City, South Dakota, United States	US	USSD		44.0805	-103.231	1265333	3	Rapid City, South Dakota, United States	US	USSD		44.0805	-103.231	1265333	20251027120000	https://wnax.com/news/180081-dinosaur-hunters-reach-deal-to-settle-western-south-dakota-fossil-theft-dispute/
1270894706	20251027	202510	2025	2025.8137											BUS	COMPANY						BUS			0	042	042	04	1	1.9	4	1	4	-5.22151898734177	0								3	Perkins County, South Dakota, United States	US	USSD		45.5167	-102.459	1266990	3	Perkins County, South Dakota, United States	US	USSD		45.5167	-102.459	1266990	20251027120000	https://wnax.com/news/180081-dinosaur-hunters-reach-deal-to-settle-western-south-dakota-fossil-theft-dispute/
1270894707	20251027	202510	2025	2025.8137											BUS	INDUSTRY						BUS			0	042	042	04	1	1.9	10	1	10	-1.48423005565863	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251027120000	https://theintercept.com/2025/10/24/trump-pardon-crypto-binance-cz/
1270894708	20251027	202510	2025	2025.8137											BUS	COMPANY						BUS			1	042	042	04	1	1.9	10	1	10	2.3130300693909	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20251027120000	https://aero-news.net:443/subsite.cfm?do=main.archive&year=2025&month=10&day=22
1270894709	20251027	202510	2025	2025.8137											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	10	1	10	-0.77071290944123	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20251027120000	https://retail.economictimes.indiatimes.com/news/e-commerce/e-tailing/dunzo-founder-kabeer-biswas-exits-flipkart-minutes-kunal-gupta-takes-charge-of-10-minute-delivery-vertical/124848060
1270894710	20251027	202510	2025	2025.8137											BUS	COMPANIES						BUS			0	060	060	06	2	6.0	3	1	3	-3.0638852672751	0								1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20251027120000	https://www.yahoo.com/news/articles/half-uncontacted-tribes-could-wiped-111511866.html
1270894711	20251027	202510	2025	2025.8137											BUS	MERCHANT						BUS			0	071	071	07	2	7.4	10	1	10	1.86240973014064	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20251027120000	https://www.businessday.co.za/information/subscriptions/
1270894712	20251027	202510	2025	2025.8137											CAN	NORTHWEST TERRITORIES	CAN								0	042	042	04	1	1.9	1	1	1	0.65789473684211	0								5	Northwest Territories, Northwest Territories, Canada	CA	CA13	25042	65	-118	-570392	4	Yellowknife, Northwest Territories, Canada	CA	CA13	25042	62.45	-114.35	-576282	20251027120000	http://www.torontotelegraph.com/news/278658782/gold-terra-announces-drill-targets-near-surface-along-the-campbell-shear-south-of-the-con-mine-yellowknife-nwt
1270894713	20251027	202510	2025	2025.8137											CAN	CANADA	CAN								1	042	042	04	1	1.9	11	1	10	0.65789473684211	0								4	Yellowknife, Northwest Territories, Canada	CA	CA13	25042	62.45	-114.35	-576282	4	Yellowknife, Northwest Territories, Canada	CA	CA13	25042	62.45	-114.35	-576282	20251027120000	http://www.torontotelegraph.com/news/278658782/gold-terra-announces-drill-targets-near-surface-along-the-campbell-shear-south-of-the-con-mine-yellowknife-nwt
1270894714	20251027	202510	2025	2025.8137											CAN	CANADA	CAN								1	042	042	04	1	1.9	5	1	5	-3.46045197740113	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20251027120000	https://www.cnn.com/2025/10/27/health/measles-elimination-canada-us-who
1270894715	20251027	202510	2025	2025.8137											CAN	CANADA	CAN								1	051	051	05	1	3.4	7	1	5	0.53821313240043	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20251027120000	https://montrealgazette.com:443/news/local-news/quebec-brain-drain-immigration-international-concordia-mcgill
