1271472685	20241030	202410	2024	2024.8219	ECU	ECUADOR	ECU								RUS	RUSSIA	RUS								1	061	061	06	2	6.4	5	1	5	1.12044817927171	4	Guayaquil, Guayas, Ecuador	EC	EC10	18585	-2.16667	-79.9	-927505	4	Guayaquil, Guayas, Ecuador	EC	EC10	18585	-2.16667	-79.9	-927505	4	Guayaquil, Guayas, Ecuador	EC	EC10	18585	-2.16667	-79.9	-927505	20251030053000	https://www.finanznachrichten.de/nachrichten-2025-10/66831192-aebe-ecuador-strengthens-position-as-russia-s-top-banana-supplier-008.htm
1271472704	20251030	202510	2025	2025.8219											BEL	BRUSSELS	BEL								1	020	020	02	1	3.0	10	1	10	-2.64765784114053	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251030053000	https://www.budapesttimes.hu/hungary/orban-stopping-the-war-should-have-been-the-job-of-european-diplomacy/
1271472705	20251030	202510	2025	2025.8219											BEL	BRUSSELS	BEL								1	110	110	11	3	-2.0	10	1	10	-2.64765784114053	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20251030053000	https://www.budapesttimes.hu/hungary/orban-stopping-the-war-should-have-been-the-job-of-european-diplomacy/
1271472706	20251030	202510	2025	2025.8219											BGD	BANGLADESH	BGD								1	036	036	03	1	4.0	2	1	2	-0.67039106145251	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20251030053000	https://www.jamaicaobserver.com/2025/10/30/windies-stagger-t20-series-win-bangladesh/
1271472707	20251030	202510	2025	2025.8219											BUS	INDUSTRY						BUS			0	051	051	05	1	3.4	10	1	10	4.1335453100159	0								4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	20251030053000	https://www.dungogchronicle.com.au/story/9100977/support-for-clean-energy-plan-that-would-sustain-tomago-smelter/
1271472708	20251030	202510	2025	2025.8219											BUS	INDUSTRY						BUS			1	051	051	05	1	3.4	4	1	4	5.41176470588235	0								4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	20251030053000	https://www.finanznachrichten.de/nachrichten-2025-10/66830856-lpc-group-berhad-lists-on-the-leap-market-with-300-premium-opening-200.htm
1271472709	20251030	202510	2025	2025.8219											BUS	INDUSTRY						BUS			1	051	051	05	1	3.4	1	1	1	5.41176470588235	0								4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	4	Bursa, Bursa, Turkey	TU	TU16	27677	40.1917	29.0611	-740501	20251030053000	https://www.finanznachrichten.de/nachrichten-2025-10/66830856-lpc-group-berhad-lists-on-the-leap-market-with-300-premium-opening-200.htm
1271472710	20251030	202510	2025	2025.8219											BUS	INDUSTRY						BUS			1	112	112	11	3	-2.0	3	1	3	4.25824175824176	0								4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20251030053000	https://wwd.com/business-news/business-features/cfda-foundation-bezos-earth-fund-initiative-1238329519/
1271472711	20251030	202510	2025	2025.8219											BUS	INDUSTRY						BUS			1	112	112	11	3	-2.0	2	1	2	4.25824175824176	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251030053000	https://wwd.com/business-news/business-features/cfda-foundation-bezos-earth-fund-initiative-1238329519/
1271472712	20251030	202510	2025	2025.8219											CAN	CANADA	CAN								0	043	043	04	1	2.8	8	1	8	-4.14634146341464	0								4	Kindersley, Saskatchewan, Canada	CA	CA11	154724	51.4667	-109.133	-567262	4	Kindersley, Saskatchewan, Canada	CA	CA11	154724	51.4667	-109.133	-567262	20251030053000	https://www.620ckrm.com/2025/10/29/rcmp-seize-20-kg-of-drugs-after-kindersley-traffic-stop/
1271472713	20251030	202510	2025	2025.8219											CANCRM	SASKATCHEWAN	CAN					CRM			0	051	051	05	1	3.4	6	1	6	-4.14634146341464	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20251030053000	https://www.620ckrm.com/2025/10/29/rcmp-seize-20-kg-of-drugs-after-kindersley-traffic-stop/
1271472714	20251030	202510	2025	2025.8219											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	1	10	6.07142857142857	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20251030053000	https://www.salisburypost.com/2025/10/30/chicken-and-pickin-the-original-recipe-returns-to-the-china-grove-roller-mill-annual-fundraiser-set/
1271472715	20251030	202510	2025	2025.8219											CHN	CHINA	CHN								1	071	071	07	2	7.4	10	1	10	6.07142857142857	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20251030053000	https://www.salisburypost.com/2025/10/30/chicken-and-pickin-the-original-recipe-returns-to-the-china-grove-roller-mill-annual-fundraiser-set/
1271472716	20251030	202510	2025	2025.8219											CHNGOV	XI JINPING	CHN					GOV			1	046	046	04	1	7.0	10	1	10	-0.86206896551724	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251030053000	https://english.mathrubhumi.com/news/world/us-reduces-fentanyl-tariffs-china-10-percent-yoyxl2mp
1271472717	20251030	202510	2025	2025.8219											COP	POLICE						COP			1	112	112	11	3	-2.0	2	1	2	-13.8686131386861	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20251030053000	https://www.enca.com/news-top-stories/accused-meyiwa-trial-denies-link-traditional-healer
1271472718	20251030	202510	2025	2025.8219											COP	POLICE						COP			1	112	112	11	3	-2.0	6	1	6	-13.8686131386861	0								4	Zwane, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.5154	32.0379	-1305211	4	Zwane, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.5154	32.0379	-1305211	20251030053000	https://www.enca.com/news-top-stories/accused-meyiwa-trial-denies-link-traditional-healer
1271472719	20251030	202510	2025	2025.8219											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	4	1	4	-0.68337129840547	0								3	Randolph County, West Virginia, United States	US	USWV		38.7668	-79.8331	1550048	3	Randolph County, West Virginia, United States	US	USWV		38.7668	-79.8331	1550048	20251030053000	https://www.yahoo.com/news/articles/community-members-discuss-healthcare-funding-033034767.html
1271472720	20251030	202510	2025	2025.8219											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	2	1	2	-0.68337129840547	0								3	Randolph County, West Virginia, United States	US	USWV		38.7668	-79.8331	1550048	3	Randolph County, West Virginia, United States	US	USWV		38.7668	-79.8331	1550048	20251030053000	https://www.yahoo.com/news/articles/community-members-discuss-healthcare-funding-033034767.html
1271472721	20251030	202510	2025	2025.8219											CVL	TENANTS						CVL			0	062	062	06	2	7.4	5	1	5	-0.89445438282647	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251030053000	https://dailynorthwestern.com/2025/10/29/campus/author-emil-de-guzman-shares-lessons-on-activism-through-northwestern-book-talk/
1271472722	20251030	202510	2025	2025.8219											CVL	TOURIST						CVL			0	190	190	19	4	-10.0	10	1	10	-4.33962264150944	0								4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20251030053000	https://www.news18.com/india/pahalgam-attack-nia-achieves-breakthrough-as-arrested-locals-reveal-terrorists-identities-ws-l-9668291.html
1271472723	20251030	202510	2025	2025.8219											EDU	STUDENT						EDU			0	010	010	01	1	0.0	3	1	3	0.10482180293501	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251030053000	https://dailynorthwestern.com/2025/10/29/city/capturing-history-macarthur-grant-recipient-tonika-lewis-johnson-brings-her-craft-to-evanstons-firstrepair/
1271472724	20251030	202510	2025	2025.8219											EDU	STUDENT						EDU			0	020	020	02	1	3.0	3	1	3	0.10482180293501	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251030053000	https://dailynorthwestern.com/2025/10/29/city/capturing-history-macarthur-grant-recipient-tonika-lewis-johnson-brings-her-craft-to-evanstons-firstrepair/
1271472725	20251030	202510	2025	2025.8219											EDU	SCHOOL						EDU			0	100	100	10	3	-5.0	2	1	2	-0.18518518518519	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20251030053000	https://amherstbulletin.com/2025/10/26/food-is-medicine-congressman-mcgovern-proposes-bill-to-increase-funding-for-school-meals/
1271472726	20251030	202510	2025	2025.8219											EDU	SCHOOL						EDU			1	114	114	11	3	-2.0	10	1	10	-3.04709141274239	0								4	Redcliffe, Queensland, Australia	AS	AS04	154682	-27.2333	153.117	-1597026	4	Redcliffe, Queensland, Australia	AS	AS04	154682	-27.2333	153.117	-1597026	20251030053000	https://www.abc.net.au/news/2025-10-30/investigations-queensland-qexam-bungle-warning-ignored/105951830
1271472727	20251030	202510	2025	2025.8219											EDU	COLLEGE						EDU			0	141	141	14	3	-6.5	10	1	10	-0.89445438282647	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20251030053000	https://dailynorthwestern.com/2025/10/29/campus/author-emil-de-guzman-shares-lessons-on-activism-through-northwestern-book-talk/
1271472728	20251030	202510	2025	2025.8219											ETH	ETHIOPIAN	ETH								1	084	084	08	2	7.0	2	1	2	-4.73684210526316	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251030053000	https://www.bbc.com/news/articles/c17pn74p87xo
1271472729	20251030	202510	2025	2025.8219											ETHCVL	ETHIOPIA	ETH					CVL			0	190	190	19	4	-10.0	2	1	2	-10.0829610721123	0								1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20251030053000	https://www.amnesty.org.au/yemen-us-air-strike-on-migrant-detention-centre-must-be-investigated-as-a-war-crime/
1271472730	20251030	202510	2025	2025.8219											ETHREF	ETHIOPIAN	ETH					REF			1	173	173	17	4	-5.0	3	1	3	-4.73684210526316	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251030053000	https://www.bbc.com/news/articles/c17pn74p87xo
1271472731	20251030	202510	2025	2025.8219											ETHREF	ETHIOPIAN	ETH					REF			1	180	180	18	4	-9.0	3	1	3	-4.73684210526316	0								1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20251030053000	https://www.bbc.com/news/articles/c17pn74p87xo
1271472732	20251030	202510	2025	2025.8219											GBR	MANCHESTER	GBR								1	190	190	19	4	-10.0	5	1	5	-9.375	0								0								0								20251030053000	https://www.yahoo.com/news/articles/manchester-pedestrian-suffers-life-threatening-032426151.html
1271472733	20251030	202510	2025	2025.8219											GHA	GHANA	GHA								1	057	057	05	1	8.0	3	1	3	3.50877192982456	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20251030053000	https://businessdayghana.com/page/1353/
1271472734	20251030	202510	2025	2025.8219											GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	10	1	10	0.32154340836013	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20251030053000	https://www.yahoo.com/news/articles/miller-meeks-bohannan-react-day-030727521.html
1271472735	20251030	202510	2025	2025.8219											GOV	PRESIDENT						GOV			1	030	030	03	1	4.0	6	1	6	3.68956743002544	0								4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251030053000	https://www.hani.co.kr/arti/english_edition/e_national/1226365.html
1271472736	20251030	202510	2025	2025.8219											GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	10	1	10	0.32154340836013	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20251030053000	https://www.yahoo.com/news/articles/miller-meeks-bohannan-react-day-030727521.html
1271472737	20251030	202510	2025	2025.8219											GOV	DIPLOMAT						GOV			0	112	112	11	3	-2.0	5	1	5	-6.77966101694915	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20251030053000	https://www.thehindu.com/news/international/un-calls-for-end-to-sudan-siege-after-over-460-people-were-killed-at-maternity-hospital/article70219743.ece
1271472738	20251030	202510	2025	2025.8219											GOV	PRESIDENT						GOV			1	115	115	11	3	-2.0	10	1	10	1.73410404624278	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20251030053000	https://www.jdsupra.com/legalnews/what-role-do-unions-play-in-american-1219854/
1271472739	20251030	202510	2025	2025.8219											GOVMIL	CHIEF OF DEFENCE STAFF						GOV	MIL		1	040	040	04	1	1.0	10	1	10	1.4423076923077	0								4	Burevestnik, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	55.4144	43.9536	9259711	4	Burevestnik, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	55.4144	43.9536	9259711	20251030053000	https://www.brahmand.com/news-detail/21845
1271472740	20251030	202510	2025	2025.8219											GUY	GUYANA	GUY								1	036	036	03	1	4.0	5	1	5	1.02669404517454	0								4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	20251030053000	https://kaieteurnewsonline.com/2025/10/30/govt-eyes-us300m-fertilizer-plant-at-wales/
1271472741	20251030	202510	2025	2025.8219											GUY	GUYANA	GUY								1	036	036	03	1	4.0	5	1	5	1.02669404517454	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20251030053000	https://kaieteurnewsonline.com/2025/10/30/govt-eyes-us300m-fertilizer-plant-at-wales/
1271472742	20251030	202510	2025	2025.8219											GUY	GUYANA	GUY								0	042	042	04	1	1.9	3	1	3	-1.02127659574468	0								4	Puruni River, Cuyuni-Mazaruni, Guyana	GY	GY11	17143	6	-59.2	-922489	1	Canada	CA	CA		60	-96	CA	20251030053000	https://kaieteurnewsonline.com/2025/10/30/18-years-and-counting-miner-accuses-ggmc-of-defying-court-orders/
1271472743	20251030	202510	2025	2025.8219											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	1.25523012552301	0								4	Millmerran, Queensland, Australia	AS	AS04	154700	-27.8791	151.271	-1587669	4	Millmerran, Queensland, Australia	AS	AS04	154700	-27.8791	151.271	-1587669	20251030053000	https://www.abc.net.au/news/2025-10-30/ned-winter-remembered-south-west-qld-to-the-world/105946908
1271472744	20251030	202510	2025	2025.8219											IRN	IRANIAN	IRN								0	040	040	04	1	1.0	3	1	3	-7.11261642675698	0								1	Iran	IR	IR		32	53	IR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251030053000	https://www.nysun.com/article/i-was-treated-as-a-business-transaction-brooklyn-woman-marked-for-death-by-iran-tells-court-of-humiliation-as-would-be-assassins-get-25-years
1271472745	20251030	202510	2025	2025.8219											JAN	JAIN				JAN					1	046	046	04	1	7.0	10	1	10	3.6697247706422	0								0								0								20251030053000	https://www.vccircle.com/climatetech-startup-varaha-in-talks-to-raise-large-series-b-round
1271472746	20251030	202510	2025	2025.8219											JUD	JUDGE						JUD			0	190	190	19	4	-10.0	10	1	10	-1.32085855806274	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20251030053000	https://www.yahoo.com/news/articles/moore-pushes-congressional-redistricting-sets-044823229.html
1271472747	20251030	202510	2025	2025.8219											KEN	KENYA	KEN								1	112	112	11	3	-2.0	4	1	4	-7.72727272727273	0								4	Bungoma, Western, Kenya	KE	KE09	18585	0.563504	34.5606	-2242668	4	Bungoma, Western, Kenya	KE	KE09	18585	0.563504	34.5606	-2242668	20251030053000	https://www.kenyan-post.com/2025/10/drama-as-man-storms-hotel-owned-by.html
1271472748	20251030	202510	2025	2025.8219											KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	4	1	4	3.90946502057614	0								4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	20251030053000	https://oilprice.com/Company-News/Hyundai-Motor-Begins-Construction-of-Hydrogen-Fuel-Cell-Plant-in-Ulsan.html
1271472749	20251030	202510	2025	2025.8219											KOR	SOUTH KOREA	KOR								1	164	164	16	4	-7.0	2	1	2	-1.06571936056838	0								4	Busan, Pusan-gwangyoksi, South Korea	KS	KS10	24983	35.1028	129.04	-713900	4	Busan, Pusan-gwangyoksi, South Korea	KS	KS10	24983	35.1028	129.04	-713900	20251030053000	https://www.thehindubusinessline.com/news/world/trump-xi-meeting-ends-after-around-90-minutes-of-trade-talks/article70219721.ece
1271472750	20251030	202510	2025	2025.8219											KORGOV	SOUTH KOREA	KOR					GOV			1	030	030	03	1	4.0	2	1	2	3.68956743002544	0								4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	4	Gyeongju, Kyongsang-bukto, South Korea	KS	KS14	24982	35.8428	129.212	-710797	20251030053000	https://www.hani.co.kr/arti/english_edition/e_national/1226365.html
1271472751	20251030	202510	2025	2025.8219											LAB	EMPLOYEE						LAB			0	040	040	04	1	1.0	10	1	10	-1.82186234817814	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20251030053000	https://www.jdsupra.com/legalnews/the-right-to-talk-pay-what-employers-9534775/
1271472752	20251030	202510	2025	2025.8219											LEG	SENATE PRESIDENT						LEG			0	013	013	01	1	0.4	6	1	6	-1.32085855806274	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20251030053000	https://www.yahoo.com/news/articles/moore-pushes-congressional-redistricting-sets-044823229.html
1271472753	20251030	202510	2025	2025.8219											LEG	HOUSE SPEAKER						LEG			0	046	046	04	1	7.0	10	1	10	-1.32085855806274	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20251030053000	https://www.yahoo.com/news/articles/moore-pushes-congressional-redistricting-sets-044823229.html
