1266563730	20241003	202410	2024	2024.7479	CHN	CHINA	CHN								SEP	SEPARATIST						SEP			1	130	130	13	3	-4.4	10	1	10	-2.81329923273657	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251003053000	https://www.asiaone.com/asia/taiwan-tracking-china-activity-cannot-say-if-there-will-be-more-drills-post-national-day
1266563741	20250903	202509	2025	2025.6658	GOV	ADMINISTRATION						GOV			USA	TEXAS	USA								1	193	193	19	4	-10.0	12	2	12	-6.95585052202699	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251003053000	https://www.spacedaily.com/afp/251003042731.vvphg47z.html
1266563742	20250903	202509	2025	2025.6658	PAK	PAKISTAN	PAK								GOV	PRIME MINISTER						GOV			1	057	057	05	1	8.0	8	1	8	0.85178875638842	1	China	CH	CH		35	105	CH	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251003053000	https://www.arabnews.com/node/2617622/pakistan
1266563743	20250903	202509	2025	2025.6658	PAK	PAKISTAN	PAK								SAUGOV	SAUDI ARABIA	SAU					GOV			1	057	057	05	1	8.0	2	1	2	0.85178875638842	1	China	CH	CH		35	105	CH	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	1	China	CH	CH		35	105	CH	20251003053000	https://www.arabnews.com/node/2617622/pakistan
1266563744	20250903	202509	2025	2025.6658	SAU	SAUDI ARABIA	SAU								GOV	PRIME MINISTER						GOV			1	057	057	05	1	8.0	2	1	2	0.85178875638842	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20251003053000	https://www.arabnews.com/node/2617622/pakistan
1266563745	20250903	202509	2025	2025.6658	SAU	SAUDI ARABIA	SAU								GOV	PRIME MINISTER						GOV			1	057	057	05	1	8.0	6	1	6	0.85178875638842	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20251003053000	https://www.arabnews.com/node/2617622/pakistan
1266563746	20250903	202509	2025	2025.6658	SAU	RIYADH	SAU								SAUGOV	SAUDI ARABIA	SAU					GOV			1	043	043	04	1	2.8	2	1	2	0.85178875638842	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20251003053000	https://www.arabnews.com/node/2617622/pakistan
1266563747	20250903	202509	2025	2025.6658	SAU	SAUDI	SAU								SAUGOV	SAUDI ARABIA	SAU					GOV			1	057	057	05	1	8.0	2	1	2	0.85178875638842	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251003053000	https://www.arabnews.com/node/2617622/pakistan
1266563748	20250903	202509	2025	2025.6658	SAUGOV	SAUDI ARABIA	SAU					GOV			PAK	PAKISTAN	PAK								1	057	057	05	1	8.0	2	1	2	0.85178875638842	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251003053000	https://www.arabnews.com/node/2617622/pakistan
1266563749	20250903	202509	2025	2025.6658	SAUGOV	SAUDI ARABIA	SAU					GOV			SAU	RIYADH	SAU								1	042	042	04	1	1.9	2	1	2	0.85178875638842	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20251003053000	https://www.arabnews.com/node/2617622/pakistan
1266563750	20250903	202509	2025	2025.6658	SAUGOV	SAUDI ARABIA	SAU					GOV			SAU	SAUDI	SAU								1	057	057	05	1	8.0	2	1	2	0.85178875638842	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251003053000	https://www.arabnews.com/node/2617622/pakistan
1266563751	20250903	202509	2025	2025.6658	USAGOV	UNITED STATES	USA					GOV			USA	TEXAS	USA								1	130	130	13	3	-4.4	8	2	8	-6.95585052202699	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251003053000	https://www.spacedaily.com/afp/251003042731.vvphg47z.html
1266563752	20250903	202509	2025	2025.6658	USAGOV	UNITED STATES	USA					GOV			USA	TEXAS	USA								1	193	193	19	4	-10.0	8	2	8	-6.95585052202699	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251003053000	https://www.spacedaily.com/afp/251003042731.vvphg47z.html
1266563753	20251002	202510	2025	2025.7452	BUS	COMPANY						BUS													1	071	071	07	2	7.4	2	1	2	1.86915887850467	4	Glasnevin, Dublin City, Ireland	EI	EI33	18299	53.3803	-6.26417	-1503028	0								4	Glasnevin, Dublin City, Ireland	EI	EI33	18299	53.3803	-6.26417	-1503028	20251003053000	https://www.independent.ie/business/technology/33m-raised-by-two-dublin-based-biotech-startups/a1576784301.html
1266563754	20251002	202510	2025	2025.7452	ETH	ETHIOPIA	ETH								GOV	ADMINISTRATION						GOV			1	112	112	11	3	-2.0	4	1	4	-6.71641791044776	4	Amhara, Amara, Ethiopia	ET	ET46	149281	11.1667	39.1667	-603950	4	Amhara, Amara, Ethiopia	ET	ET46	149281	11.1667	39.1667	-603950	4	Amhara, Amara, Ethiopia	ET	ET46	149281	11.1667	39.1667	-603950	20251003053000	https://allafrica.com/stories/202510030032.html
1266563755	20251002	202510	2025	2025.7452	GOV	ADMINISTRATION						GOV													1	112	112	11	3	-2.0	6	1	6	-6.71641791044776	4	Amhara, Amara, Ethiopia	ET	ET46	149281	11.1667	39.1667	-603950	0								4	Amhara, Amara, Ethiopia	ET	ET46	149281	11.1667	39.1667	-603950	20251003053000	https://allafrica.com/stories/202510030032.html
1266563756	20251002	202510	2025	2025.7452	IRL	IRELAND	IRL								BUS	COMPANY						BUS			1	071	071	07	2	7.4	6	1	6	1.86915887850467	4	Glasnevin, Dublin City, Ireland	EI	EI33	18299	53.3803	-6.26417	-1503028	4	Glasnevin, Dublin City, Ireland	EI	EI33	18299	53.3803	-6.26417	-1503028	4	Glasnevin, Dublin City, Ireland	EI	EI33	18299	53.3803	-6.26417	-1503028	20251003053000	https://www.independent.ie/business/technology/33m-raised-by-two-dublin-based-biotech-startups/a1576784301.html
1266563757	20251002	202510	2025	2025.7452	IRL	IRELAND	IRL								DEU	GERMANY	DEU								1	100	100	10	3	-5.0	4	1	4	-1.5748031496063	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20251003053000	https://www.independent.ie/opinion/editorial/the-irish-independents-view-cautious-approach-has-not-prevented-slip-ups-in-irish-presidential-election-race/a26341209.html
1266563758	20251003	202510	2025	2025.7479											AGR	FARMER						AGR			0	020	020	02	1	3.0	2	1	2	-2.83080974325214	0								4	Laluni, Mahaica-Berbice, Guyana	GY	GY15	17156	6.36667	-57.85	-921191	4	Laluni, Mahaica-Berbice, Guyana	GY	GY15	17156	6.36667	-57.85	-921191	20251003053000	https://kaieteurnewsonline.com/2025/10/03/the-agriculture-ministers-feigned-love-for-farmers-does-not-appear-to-extend-to-other-farmers/
1266563759	20251003	202510	2025	2025.7479											AGR	FARMER						AGR			0	020	020	02	1	3.0	8	1	8	-2.83080974325214	0								4	Onverwagt, Mahaica-Berbice, Guyana	GY	GY15	17157	6.41667	-57.6167	-922153	4	Onverwagt, Mahaica-Berbice, Guyana	GY	GY15	17157	6.41667	-57.6167	-922153	20251003053000	https://kaieteurnewsonline.com/2025/10/03/the-agriculture-ministers-feigned-love-for-farmers-does-not-appear-to-extend-to-other-farmers/
1266563760	20251003	202510	2025	2025.7479											AGR	FARMER						AGR			1	112	112	11	3	-2.0	10	1	10	-2.14168039538715	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251003053000	https://www.theadvocate.com.au/story/9080514/tasmanian-spud-growers-protest-against-simplot-price-cuts/
1266563761	20251003	202510	2025	2025.7479											AGR	FARMER						AGR			1	190	190	19	4	-10.0	4	1	4	-4.70588235294118	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20251003053000	https://kaieteurnewsonline.com/2025/10/02/50-year-old-baramita-farmer-nabbed-with-unlicenced-gun/
1266563762	20251003	202510	2025	2025.7479											ARE	DUBAI	ARE								1	043	043	04	1	2.8	3	1	3	0	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251003053000	https://timesofindia.indiatimes.com/city/delhi/delhi-customs-detain-dubai-residents-rolex-at-igi-airport-hc-clears-way-for-redemption-after-fine/articleshow/124282854.cms
1266563763	20251003	202510	2025	2025.7479											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	12	2	12	0.689197718674285	0								1	Australia	AS	AS		-25	135	AS	1	China	CH	CH		35	105	CH	20251003053000	https://www.bluemountainsgazette.com.au/story/9080870/the-critical-move-that-could-seal-us-deal-for-australia/
1266563764	20251003	202510	2025	2025.7479											AUS	AUSTRALIAN	AUS								1	057	057	05	1	8.0	2	1	2	1.16504854368932	0								4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	1	Australia	AS	AS		-25	135	AS	20251003053000	https://www.aljazeera.com/news/2025/10/3/papua-new-guinea-cabinet-signs-landmark-defence-treaty-with-australia
1266563765	20251003	202510	2025	2025.7479											AUSGOV	AUSTRALIAN	AUS					GOV			1	057	057	05	1	8.0	6	1	6	1.16504854368932	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20251003053000	https://www.aljazeera.com/news/2025/10/3/papua-new-guinea-cabinet-signs-landmark-defence-treaty-with-australia
1266563766	20251003	202510	2025	2025.7479											BUS	BANK						BUS			0	020	020	02	1	3.0	10	1	10	0.83217753120665	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251003053000	https://wjla.com/news/local/federal-worker-food-bank-support-dc-washington-capital-area-government-shutdown-paycheck-virginia-furloughed-concern-family-hunger-eating-resources-where-to-go-savings-paycheck-canned-goods-produce
1266563767	20251003	202510	2025	2025.7479											BUS	MERCHANT						BUS			1	036	036	03	1	4.0	10	1	10	2.83950617283951	0								3	New Canaan, Connecticut, United States	US	USCT		41.1468	-73.4948	209223	3	New Canaan, Connecticut, United States	US	USCT		41.1468	-73.4948	209223	20251003053000	https://newcanaanite.com/did-you-hear-503-13457329
1266563768	20251003	202510	2025	2025.7479											BUS	AEROSPACE						BUS			1	043	043	04	1	2.8	5	1	5	1.19453924914676	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20251003053000	https://www.thehindubusinessline.com/economy/logistics/airbus-board-members-conclude-4-day-visit-to-india/article70120079.ece
1266563769	20251003	202510	2025	2025.7479											BUS	INDUSTRY						BUS			0	043	043	04	1	2.8	5	1	5	5.32319391634981	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20251003053000	https://www.finanznachrichten.de/nachrichten-2025-10/66606588-partners-group-and-cvc-agree-to-partnership-to-drive-next-phase-of-growth-at-international-schools-partnership-a-leading-global-k-12-school-platform-004.htm
1266563770	20251003	202510	2025	2025.7479											CAN	CANADIAN	CAN								1	036	036	03	1	4.0	20	2	20	-0.783434412459785	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251003053000	https://www.finanznachrichten.de/nachrichten-2025-10/66606610-santhera-pharmaceuticals-holding-ag-santhera-announces-approval-in-canada-for-agamree-vamorolone-as-a-treatment-for-duchenne-muscular-dystrophy-399.htm
1266563771	20251003	202510	2025	2025.7479											CAN	CANADIAN	CAN								0	073	073	07	2	7.4	14	2	14	-0.783434412459785	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251003053000	https://www.finanznachrichten.de/nachrichten-2025-10/66606610-santhera-pharmaceuticals-holding-ag-santhera-announces-approval-in-canada-for-agamree-vamorolone-as-a-treatment-for-duchenne-muscular-dystrophy-399.htm
1266563772	20251003	202510	2025	2025.7479											CAN	TORONTO	CAN								1	173	173	17	4	-5.0	7	1	7	4.79573712255773	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20251003053000	https://www.cantechletter.com/newswires/audi-canada-celebrates-creativity-and-sustainability-in-calgary/
1266563773	20251003	202510	2025	2025.7479											CAN	TORONTO	CAN								1	173	173	17	4	-5.0	1	1	1	4.79573712255773	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20251003053000	https://www.cantechletter.com/newswires/audi-canada-celebrates-creativity-and-sustainability-in-calgary/
1266563774	20251003	202510	2025	2025.7479											CHE	BASEL	CHE								1	036	036	03	1	4.0	5	1	5	3.92670157068063	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20251003053000	https://www.globenewswire.com/news-release/2025/10/03/3160774/0/en/Change-in-the-Roche-Board-of-Directors.html
1266563775	20251003	202510	2025	2025.7479											CHE	SWISS	CHE								1	051	051	05	1	3.4	10	1	10	-7.69230769230765	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20251003053000	https://biztoc.com/x/7b5143e808bf572d
1266563776	20251003	202510	2025	2025.7479											CHL	SANTIAGO	CHL								0	036	036	03	1	4.0	2	1	2	0.34756703078451	0								4	Colchagua, Libertador General Bernardo O'Higgins, Chile	CI	CI08	22379	-34.5833	-71.4	-877748	4	Colchagua, Libertador General Bernardo O'Higgins, Chile	CI	CI08	22379	-34.5833	-71.4	-877748	20251003053000	https://www.thetimes.com/travel/destinations/south-america-travel/chile/refugia-chiloe-island-chile-nzwsjp33q
1266563777	20251003	202510	2025	2025.7479											CHL	CHILE	CHL								0	036	036	03	1	4.0	4	1	4	0.34756703078451	0								4	Puerto Natales, Magallanes y Antáica Chilena, Chile	CI	CI10	12962	-51.7333	-72.5167	-897492	4	Puerto Natales, Magallanes y Antáica Chilena, Chile	CI	CI10	12962	-51.7333	-72.5167	-897492	20251003053000	https://www.thetimes.com/travel/destinations/south-america-travel/chile/refugia-chiloe-island-chile-nzwsjp33q
1266563778	20251003	202510	2025	2025.7479											CHL	SANTIAGO	CHL								1	036	036	03	1	4.0	21	1	10	0.34756703078451	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20251003053000	https://www.thetimes.com/travel/destinations/south-america-travel/chile/refugia-chiloe-island-chile-nzwsjp33q
1266563779	20251003	202510	2025	2025.7479											CHL	SANTIAGO	CHL								0	036	036	03	1	4.0	2	1	2	0.34756703078451	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251003053000	https://www.thetimes.com/travel/destinations/south-america-travel/chile/refugia-chiloe-island-chile-nzwsjp33q
1266563780	20251003	202510	2025	2025.7479											CHL	CHILE	CHL								0	043	043	04	1	2.8	2	1	2	0.34756703078451	0								4	Colchagua, Libertador General Bernardo O'Higgins, Chile	CI	CI08	22379	-34.5833	-71.4	-877748	4	Colchagua, Libertador General Bernardo O'Higgins, Chile	CI	CI08	22379	-34.5833	-71.4	-877748	20251003053000	https://www.thetimes.com/travel/destinations/south-america-travel/chile/refugia-chiloe-island-chile-nzwsjp33q
1266563781	20251003	202510	2025	2025.7479											CHL	CHILE	CHL								0	043	043	04	1	2.8	2	1	2	0.34756703078451	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20251003053000	https://www.thetimes.com/travel/destinations/south-america-travel/chile/refugia-chiloe-island-chile-nzwsjp33q
1266563782	20251003	202510	2025	2025.7479											CHN	CHINESE	CHN								1	057	057	05	1	8.0	2	1	2	-1.77580466148723	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251003053000	https://cheknews.ca/rob-shaw-anger-over-bc-ferries-deal-with-china-in-wake-of-leaked-report-on-building-locally-1281640/
1266563783	20251003	202510	2025	2025.7479											CHNGOV	CHINESE	CHN					GOV			1	057	057	05	1	8.0	6	1	6	-1.77580466148723	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251003053000	https://cheknews.ca/rob-shaw-anger-over-bc-ferries-deal-with-china-in-wake-of-leaked-report-on-building-locally-1281640/
1266563784	20251003	202510	2025	2025.7479											CHNGOV	CHINESE	CHN					GOV			1	173	173	17	4	-5.0	6	1	6	-8.8372093023256	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251003053000	https://kaieteurnewsonline.com/2025/10/03/contrasts-in-chinese-and-guyanese-penalty-for-corruption/
1266563785	20251003	202510	2025	2025.7479											COP	POLICE						COP			1	112	112	11	3	-2.0	10	1	10	-6.49350649350649	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20251003053000	https://www.semissourian.com/world/what-to-know-about-the-attack-at-a-synagogue-in-england-on-yom-kippur-68a30390
1266563786	20251003	202510	2025	2025.7479											COP	POLICE						COP			0	192	192	19	4	-9.5	10	1	10	-2.81879194630873	0								4	Heaton Park, Manchester, United Kingdom	UK	UKI2	40118	53.5333	-2.26667	-2598411	4	Heaton Park, Manchester, United Kingdom	UK	UKI2	40118	53.5333	-2.26667	-2598411	20251003053000	https://www.bbc.co.uk/news/articles/ckg3499p18po
1266563787	20251003	202510	2025	2025.7479											CVL	POPULATION						CVL			0	036	036	03	1	4.0	10	1	10	0.23255813953488	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20251003053000	https://www.dw.com/en/where-does-germany-stand-35-years-after-reunification/a-74218072
1266563788	20251003	202510	2025	2025.7479											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	8	1	8	-0.76628352490422	0								3	El Camino Memorial Park, California, United States	US	USCA		32.8956	-117.18	1652827	3	El Camino Memorial Park, California, United States	US	USCA		32.8956	-117.18	1652827	20251003053000	https://www.sdjewishworld.com/2025/10/02/some-upcoming-events-following-yom-kippur/
1266563789	20251003	202510	2025	2025.7479											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	2	1	2	-0.76628352490422	0								3	Temple Solel, California, United States	US	USCA		33.2175	-117.332	1868639	3	El Camino Memorial Park, California, United States	US	USCA		32.8956	-117.18	1652827	20251003053000	https://www.sdjewishworld.com/2025/10/02/some-upcoming-events-following-yom-kippur/
1266563790	20251003	202510	2025	2025.7479											CVL	TRAVELLER						CVL			1	042	042	04	1	1.9	10	2	10	10.6775036739021	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20251003053000	https://www.cantechletter.com/newswires/livjaza-launches-curated-travel-marketplace-offering-vacation-rentals-in-dubai/
1266563791	20251003	202510	2025	2025.7479											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	3.46020761245674	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251003053000	https://www.fox21online.com/2025/10/02/virginia-holds-open-house-for-new-public-safety-building/
1266563792	20251003	202510	2025	2025.7479											EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	3	1	3	3.90390390390391	0								5	North Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.1667	-1.5	-2604430	5	North Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.1667	-1.5	-2604430	20251003053000	https://www.gazetteherald.co.uk/news/25513284.new-start-safe-stay-safe-app-helps-report-incidents-york/
1266563793	20251003	202510	2025	2025.7479											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	2	1	2	2.26570545829042	0								1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20251003053000	https://kaieteurnewsonline.com/2025/10/03/whatever-ali-promised-he-will-deliver-jagdeo-hints-at-christmas-cash-grant/
