1272809070	20241106	202411	2024	2024.8384	BRA	BELEM	BRA								AZE	AZERBAIJAN	AZE								1	046	046	04	1	7.0	7	1	7	0.68027210884354	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20251106170000	https://www.sej.org/headlines/brazil-launches-plan-scale-climate-finance-13-trillion-year
1272809081	20251007	202510	2025	2025.7589	RUS	RUSSIAN	RUS								VEN	CARACAS	VEN								0	042	042	04	1	1.9	1	1	1	-2.83018867924528	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251106170000	https://www.thetimes.com/world/latin-america/article/russia-hypersonic-missiles-venezuela-news-96xhjvrpv
1272809082	20251007	202510	2025	2025.7589	VEN	CARACAS	VEN								RUS	RUSSIAN	RUS								0	043	043	04	1	2.8	7	1	7	-2.83018867924528	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20251106170000	https://www.thetimes.com/world/latin-america/article/russia-hypersonic-missiles-venezuela-news-96xhjvrpv
1272809083	20251007	202510	2025	2025.7589	VEN	CARACAS	VEN								RUS	RUSSIAN	RUS								0	043	043	04	1	2.8	1	1	1	-2.83018867924528	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251106170000	https://www.thetimes.com/world/latin-america/article/russia-hypersonic-missiles-venezuela-news-96xhjvrpv
1272809084	20251030	202510	2025	2025.8219	CHN	CHINESE	CHN																		0	010	010	01	1	0.0	2	1	2	-2.72277227722773	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Lai Chi Kok, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.133	-1353312	20251106170000	https://www.thetimes.com/world/asia/article/jimmy-lai-trump-xi-jinping-9c7zgh609
1272809085	20251030	202510	2025	2025.8219	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	011	011	01	1	-0.1	2	1	2	-2.72277227722773	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251106170000	https://www.thetimes.com/world/asia/article/jimmy-lai-trump-xi-jinping-9c7zgh609
1272809086	20251030	202510	2025	2025.8219	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	011	011	01	1	-0.1	2	1	2	-2.72277227722773	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251106170000	https://www.thetimes.com/world/asia/article/jimmy-lai-trump-xi-jinping-9c7zgh609
1272809087	20251030	202510	2025	2025.8219	CHNGOV	CHINESE	CHN					GOV													0	010	010	01	1	0.0	3	1	3	-2.72277227722773	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251106170000	https://www.thetimes.com/world/asia/article/jimmy-lai-trump-xi-jinping-9c7zgh609
1272809088	20251030	202510	2025	2025.8219	CHNGOV	CHINA	CHN					GOV			KOR	SOUTH KOREA	KOR								1	040	040	04	1	1.0	2	1	2	-2.72277227722773	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Lai Chi Kok, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.133	-1353312	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251106170000	https://www.thetimes.com/world/asia/article/jimmy-lai-trump-xi-jinping-9c7zgh609
1272809089	20251030	202510	2025	2025.8219	CHNGOV	CHINA	CHN					GOV			USAGOV	UNITED STATES	USA					GOV			0	011	011	01	1	-0.1	2	1	2	-2.72277227722773	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251106170000	https://www.thetimes.com/world/asia/article/jimmy-lai-trump-xi-jinping-9c7zgh609
1272809090	20251030	202510	2025	2025.8219	CHNGOV	CHINESE	CHN					GOV			USAGOV	WASHINGTON	USA					GOV			0	011	011	01	1	-0.1	4	1	4	-2.72277227722773	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251106170000	https://www.thetimes.com/world/asia/article/jimmy-lai-trump-xi-jinping-9c7zgh609
1272809091	20251030	202510	2025	2025.8219	CYP	CYPRUS	CYP								LBNGOV	LEBANON	LBN					GOV			1	036	036	03	1	4.0	10	1	10	0.33333333333333	1	Cyprus	CY	CY		35	33	CY	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Cyprus	CY	CY		35	33	CY	20251106170000	https://cyprus-mail.com/2025/11/06/christodoulides-hints-at-upcoming-energy-announcements
1272809092	20251030	202510	2025	2025.8219	GOV	MINIST						GOV													0	062	062	06	2	7.4	5	1	5	-5.73476702508961	4	Dakar, Dakar, Senegal	SG	SG01		14.7367	-17.6339	-2266494	0								4	Dakar, Dakar, Senegal	SG	SG01		14.7367	-17.6339	-2266494	20251106170000	https://www.thestar.com.my/news/world/2025/11/07/cameroon-swears-in-world039s-oldest-president-after-disputed-vote
1272809093	20251030	202510	2025	2025.8219	GOV	AUTHORITIES						GOV			CAN	CANADIAN	CAN								1	193	193	19	4	-10.0	10	1	10	-5	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251106170000	https://cnynews.com/ixp/81/p/pregnant-amish-woman-killed-in-ny/
1272809094	20251030	202510	2025	2025.8219	KOR	SOUTH KOREA	KOR								CHNGOV	CHINA	CHN					GOV			1	040	040	04	1	1.0	2	1	2	-2.72277227722773	4	Lai Chi Kok, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.133	-1353312	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251106170000	https://www.thetimes.com/world/asia/article/jimmy-lai-trump-xi-jinping-9c7zgh609
1272809095	20251030	202510	2025	2025.8219	LBNGOV	LEBANON	LBN					GOV			CYP	CYPRUS	CYP								1	036	036	03	1	4.0	10	1	10	0.33333333333333	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20251106170000	https://cyprus-mail.com/2025/11/06/christodoulides-hints-at-upcoming-energy-announcements
1272809096	20251030	202510	2025	2025.8219	MED	NEWSPAPER						MED			CHNGOV	CHINA	CHN					GOV			1	051	051	05	1	3.4	2	1	2	-2.72277227722773	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Lai Chi Kok, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.133	-1353312	4	Lai Chi Kok, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.133	-1353312	20251106170000	https://www.thetimes.com/world/asia/article/jimmy-lai-trump-xi-jinping-9c7zgh609
1272809097	20251030	202510	2025	2025.8219	MED	NEWSPAPER						MED			GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	8	1	8	-2.72277227722773	4	Lai Chi Kok, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.133	-1353312	4	Lai Chi Kok, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.133	-1353312	4	Lai Chi Kok, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3333	114.133	-1353312	20251106170000	https://www.thetimes.com/world/asia/article/jimmy-lai-trump-xi-jinping-9c7zgh609
1272809098	20251105	202511	2025	2025.8356											CHN	CHINA	CHN								0	043	043	04	1	2.8	2	1	2	-3.96498455200824	0								1	Nigeria	NI	NI		10	8	NI	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809099	20251105	202511	2025	2025.8356											GOVMIL	DEFENSE SECRETARY						GOV	MIL		0	040	040	04	1	1.0	6	1	6	-3.96498455200824	0								1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809100	20251105	202511	2025	2025.8356											TWN	TAIWAN	TWN								0	100	100	10	3	-5.0	2	1	2	-3.96498455200824	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809101	20251105	202511	2025	2025.8356											TWN	TAIWAN	TWN								0	100	100	10	3	-5.0	8	1	8	-3.96498455200824	0								1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809102	20251105	202511	2025	2025.8356											VENGOVMIL	VENEZUELA	VEN					GOV	MIL		0	040	040	04	1	1.0	2	1	2	-3.96498455200824	0								1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809103	20251105	202511	2025	2025.8356	CHN	CHINA	CHN																		0	042	042	04	1	1.9	2	1	2	-3.96498455200824	1	Nigeria	NI	NI		10	8	NI	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809104	20251105	202511	2025	2025.8356	GOVMIL	DEFENSE SECRETARY						GOV	MIL												0	040	040	04	1	1.0	6	1	6	-3.96498455200824	1	Venezuela	VE	VE		8	-66	VE	0								1	Venezuela	VE	VE		8	-66	VE	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809105	20251105	202511	2025	2025.8356	GOVMIL	DEFENSE SECRETARY						GOV	MIL		VEN	VENEZUELA	VEN								0	040	040	04	1	1.0	2	1	2	-3.96498455200824	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809106	20251105	202511	2025	2025.8356	GOVMIL	DEFENSE SECRETARY						GOV	MIL		VEN	VENEZUELA	VEN								0	046	046	04	1	7.0	2	1	2	-3.96498455200824	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809107	20251105	202511	2025	2025.8356	ISR	ISRAEL	ISR								PSEREB	HAMAS	PSE					REB			1	042	042	04	1	1.9	8	1	8	-3.96498455200824	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Tanzania	TZ	TZ		-6	35	TZ	1	Tanzania	TZ	TZ		-6	35	TZ	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809108	20251105	202511	2025	2025.8356	JUD	FEDERAL JUDGE						JUD													0	111	111	11	3	-2.0	3	1	3	-3.96498455200824	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809109	20251105	202511	2025	2025.8356	JUD	FEDERAL JUDGE						JUD			CHN	CHINA	CHN								0	111	111	11	3	-2.0	1	1	1	-3.96498455200824	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809110	20251105	202511	2025	2025.8356	JUD	FEDERAL JUDGE						JUD			CHN	CHINA	CHN								0	111	111	11	3	-2.0	1	1	1	-3.96498455200824	1	Nigeria	NI	NI		10	8	NI	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809111	20251105	202511	2025	2025.8356	LBY	LIBYAN	LBY								IGOJUDICC	INTERNATIONAL CRIMINAL COURT		ICC				IGO	JUD		0	1124	112	11	3	-2.0	1	1	1	-3.96498455200824	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809112	20251105	202511	2025	2025.8356	LBY	LIBYAN	LBY								IGOJUDICC	INTERNATIONAL CRIMINAL COURT		ICC				IGO	JUD		0	180	180	18	4	-9.0	1	1	1	-3.96498455200824	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	4	Tawila, Shamal Darfur, Sudan	SU	SU55	37080	13.5	24.9	-15004	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809113	20251105	202511	2025	2025.8356	PSE	GAZA	PSE																		1	138	138	13	3	-7.0	2	1	2	-3.96498455200824	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809114	20251105	202511	2025	2025.8356	PSE	GAZA	PSE								ISR	ISRAEL	ISR								1	138	138	13	3	-7.0	2	1	2	-3.96498455200824	4	World Health Organization, Al Qahirah, Egypt	EG	EG11	65350	30.0643	31.3481	11248568	4	World Health Organization, Al Qahirah, Egypt	EG	EG11	65350	30.0643	31.3481	11248568	4	World Health Organization, Al Qahirah, Egypt	EG	EG11	65350	30.0643	31.3481	11248568	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809115	20251105	202511	2025	2025.8356	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								1	043	043	04	1	2.8	8	1	8	-3.96498455200824	1	Tanzania	TZ	TZ		-6	35	TZ	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Tanzania	TZ	TZ		-6	35	TZ	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809116	20251105	202511	2025	2025.8356	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								1	0841	084	08	2	7.0	4	1	4	-3.96498455200824	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809117	20251105	202511	2025	2025.8356	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								1	0841	084	08	2	7.0	1	1	1	-3.96498455200824	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809118	20251105	202511	2025	2025.8356	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								1	0841	084	08	2	7.0	5	1	5	-3.96498455200824	1	Tanzania	TZ	TZ		-6	35	TZ	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Tanzania	TZ	TZ		-6	35	TZ	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809119	20251105	202511	2025	2025.8356	VEN	VENEZUELA	VEN								GOVMIL	DEFENSE SECRETARY						GOV	MIL		0	040	040	04	1	1.0	2	1	2	-3.96498455200824	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809120	20251105	202511	2025	2025.8356	VEN	VENEZUELA	VEN								GOVMIL	DEFENSE SECRETARY						GOV	MIL		0	046	046	04	1	7.0	2	1	2	-3.96498455200824	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809121	20251105	202511	2025	2025.8356	VENGOVMIL	VENEZUELA	VEN					GOV	MIL												0	040	040	04	1	1.0	2	1	2	-3.96498455200824	1	Venezuela	VE	VE		8	-66	VE	0								1	Venezuela	VE	VE		8	-66	VE	20251106170000	https://www.justsecurity.org/124085/early-edition-november-6-2025/
1272809122	20251106	202511	2025	2025.8384											AFR	AFRICA	AFR								0	042	042	04	1	1.9	10	1	10	0	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251106170000	https://circleid.com/posts/governance-or-capture-africas-internet-rules-face-a-double-standard-expert-warns
1272809123	20251106	202511	2025	2025.8384											AGR	FARMER						AGR			0	051	051	05	1	3.4	5	1	5	5.18731988472623	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251106170000	https://www.prnewswire.com/news-releases/cloned-meat-enters-the-canadian-food-supply-without-labeling-or-review-302607475.html
1272809124	20251106	202511	2025	2025.8384											ARG	BUENOS AIRES	ARG								1	1123	112	11	3	-2.0	10	1	10	-8.35266821345707	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20251106170000	http://www.femalefirst.co.uk/celebrity/liam-payne-inquest-delayed-2026-1432577.html
1272809125	20251106	202511	2025	2025.8384											AUS	AUSTRALIA	AUS								0	012	012	01	1	-0.4	8	4	8	-1.88912625545478	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20251106170000	https://www.theleader.com.au/story/9106422/cant-keep-being-negative-ex-leader-lashes-ley-libs/
1272809126	20251106	202511	2025	2025.8384											BHR	BAHRAIN	BHR								1	057	057	05	1	8.0	8	1	8	6.97050938337802	0								4	Bapco, Al Janubiyah, Bahrain	BA	BA17	25307	26.0844	50.5506	-784875	4	Bapco, Al Janubiyah, Bahrain	BA	BA17	25307	26.0844	50.5506	-784875	20251106170000	https://www.lngindustry.com/regasification/06112025/noatum-maritime-and-bapco-upstream-sign-marine-services-agreement-for-bahrain-lng-terminal/
1272809127	20251106	202511	2025	2025.8384											BUS	BUSINESS						BUS			1	010	010	01	1	0.0	10	1	10	8	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20251106170000	https://www.meed.com:443/amea-power-signs-battery-storage-deal-in-uzbekistan
1272809128	20251106	202511	2025	2025.8384											BUS	COMPANIES						BUS			1	036	036	03	1	4.0	6	1	6	-1.33037694013304	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20251106170000	https://www.iwradio.co.uk/news-post/isle-of-wight-mp-calls-for-new-law-to-regulate-ferry-services
1272809129	20251106	202511	2025	2025.8384											BUS	COMPANY						BUS			0	050	050	05	1	3.5	10	1	10	0.17452006980803	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20251106170000	https://nypost.com/2025/11/06/business/netflix-in-talks-to-stream-siriusxm-podcasts-in-bid-to-take-on-youtube-reports/
1272809130	20251106	202511	2025	2025.8384											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	10	1	10	8	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20251106170000	https://www.meed.com:443/amea-power-signs-battery-storage-deal-in-uzbekistan
1272809131	20251106	202511	2025	2025.8384											BUS	LANDLORD						BUS			1	105	105	10	3	-5.0	10	1	10	-1.51843817787419	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251106170000	https://www.thelocal.fr/20251106/french-court-ruling-sounds-warning-for-homeowners-putting-flats-on-airbnb
1272809132	20251106	202511	2025	2025.8384											BUS	BANK						BUS			1	1124	112	11	3	-2.0	5	1	5	-1.0600706713781	0								0								0								20251106170000	https://www.wnem.com/2025/11/06/demolition-begins-blighted-apartment-complex/
1272809133	20251106	202511	2025	2025.8384											BUS	INVESTOR						BUS			1	166	166	16	4	-7.0	5	1	5	2.41545893719807	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251106170000	https://markets.financialcontent.com/stocks/article/stockstory-2025-11-6-why-are-workiva-wk-shares-soaring-today
1272809134	20251106	202511	2025	2025.8384											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	1.48975791433892	0								4	Simcoe County, Ontario, Canada	CA	CA08	12681	44.4167	-79.8333	-573651	4	Simcoe County, Ontario, Canada	CA	CA08	12681	44.4167	-79.8333	-573651	20251106170000	https://www.simcoe.com/things-to-do/santa-claus-is-coming-to-town-here-s-a-list-of-parades-in-barrie-and/article_1c28f348-a8b8-5f27-99d6-80fb934b4be5.html
1272809135	20251106	202511	2025	2025.8384											COP	POLICE						COP			0	013	013	01	1	0.4	8	1	8	-0.96021947873799	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251106170000	https://www.foxnews.com/media/stephen-a-smith-slams-mamdanis-policies-says-his-biggest-fans-are-not-people-who-pay-bills-every-day
