1265887220	20240929	202409	2024	2024.7370	BUS	COMPANIES						BUS													1	172	172	17	4	-5.0	10	1	10	-3.51648351648352	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20250929204500	https://naharnet.com/stories/en/315513-apple-asks-eu-to-scrap-landmark-digital-competition-law
1265887231	20250922	202509	2025	2025.7178											MHLGOV	MARSHALL ISLANDS	MHL					GOV			1	010	010	01	1	0.0	4	1	4	-1.75182481751824	0								1	Palau	PS	PS		6	134	PS	1	Palau	PS	PS		6	134	PS	20250929204500	https://www.yahoo.com/news/articles/developing-countries-accuse-rich-broken-202422171.html
1265887232	20250922	202509	2025	2025.7178											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-3.25443786982249	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Woodbury County Jail, Iowa, United States	US	USIA		42.4972	-96.406	2333493	20250929204500	https://www.breitbart.com/politics/2025/09/29/iowa-officials-revoke-education-license-illegal-alien-working-as-des-moines-school-superintendent/
1265887233	20250922	202509	2025	2025.7178	CVL	COMMUNITY						CVL													1	040	040	04	1	1.0	10	1	10	0.70671378091872	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20250929204500	https://oregonbusiness.com/amid-a-challenging-new-normal-portlands-design-community-reimagines-the-downtown-waterfront/
1265887234	20250922	202509	2025	2025.7178	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-3.25443786982249	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Woodbury County Jail, Iowa, United States	US	USIA		42.4972	-96.406	2333493	20250929204500	https://www.breitbart.com/politics/2025/09/29/iowa-officials-revoke-education-license-illegal-alien-working-as-des-moines-school-superintendent/
1265887235	20250922	202509	2025	2025.7178	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-3.25443786982249	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250929204500	https://www.breitbart.com/politics/2025/09/29/iowa-officials-revoke-education-license-illegal-alien-working-as-des-moines-school-superintendent/
1265887236	20250922	202509	2025	2025.7178	EGY	EGYPT	EGY								IDN	INDONESIA	IDN								0	020	020	02	1	3.0	3	1	3	-0.94438614900315	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250929204500	https://www.aljazeera.com/news/2025/9/29/what-is-the-trump-plan-for-gaza-and-will-it-work
1265887237	20250922	202509	2025	2025.7178	EGY	EGYPT	EGY								USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	-8.02919708029199	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	2	Utah, United States	US	USUT		40.1135	-111.854	UT	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20250929204500	https://www.thecollegefix.com/bulletin-board/biola-professor-tests-worst-quotes-by-charlie-kirk-heres-what-he-found/
1265887238	20250922	202509	2025	2025.7178	EGY	ALEXANDRIA	EGY								USA	UNITED STATES	USA								1	051	051	05	1	3.4	3	1	3	-8.02919708029199	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250929204500	https://www.thecollegefix.com/bulletin-board/biola-professor-tests-worst-quotes-by-charlie-kirk-heres-what-he-found/
1265887239	20250922	202509	2025	2025.7178	EGY	ALEXANDRIA	EGY								USA	UNITED STATES	USA								1	110	110	11	3	-2.0	1	1	1	-8.02919708029199	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20250929204500	https://www.thecollegefix.com/bulletin-board/biola-professor-tests-worst-quotes-by-charlie-kirk-heres-what-he-found/
1265887240	20250922	202509	2025	2025.7178	EGY	ALEXANDRIA	EGY								USA	UNITED STATES	USA								1	110	110	11	3	-2.0	4	1	4	-8.02919708029199	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	2	Utah, United States	US	USUT		40.1135	-111.854	UT	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20250929204500	https://www.thecollegefix.com/bulletin-board/biola-professor-tests-worst-quotes-by-charlie-kirk-heres-what-he-found/
1265887241	20250922	202509	2025	2025.7178	GOV	PRESIDENT						GOV			IGOUNO	UNITED NATIONS		UNO				IGO			1	114	114	11	3	-2.0	2	1	2	-2.68292682926829	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250929204500	https://www.nj.com/politics/2025/09/trump-praises-his-heartfelt-effort-of-giving-a-speech-without-a-teleprompter.html
1265887242	20250922	202509	2025	2025.7178	GOV	PRESIDENT						GOV			IGOUNO	UNITED NATIONS		UNO				IGO			1	114	114	11	3	-2.0	6	1	6	-2.68292682926829	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	United States	US	US		39.828175	-98.5795	US	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250929204500	https://www.nj.com/politics/2025/09/trump-praises-his-heartfelt-effort-of-giving-a-speech-without-a-teleprompter.html
1265887243	20250922	202509	2025	2025.7178	IGOUNOGOV	THE UN		UNO				IGO	GOV		PSEREBUAF	HAMAS	PSE					REB	UAF		0	012	012	01	1	-0.4	1	1	1	-5.3639846743295	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Qatar	QA	QA		25.5	51.25	QA	20250929204500	https://www.orissapost.com/trump-netanyahu-meet-at-white-house-amid-gaza-war-pressure/
1265887244	20250922	202509	2025	2025.7178	ISRGOV	ISRAEL	ISR					GOV			IGOUNO	UNITED NATIONS		UNO				IGO			1	114	114	11	3	-2.0	2	1	2	-2.68292682926829	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250929204500	https://www.nj.com/politics/2025/09/trump-praises-his-heartfelt-effort-of-giving-a-speech-without-a-teleprompter.html
1265887245	20250922	202509	2025	2025.7178	REL	SAINT									USA	MISSOURI	USA								1	043	043	04	1	2.8	1	1	1	-0.1230012300123	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250929204500	https://www.patheos.com/blogs/thedesertsanctuary/2025/09/why-did-the-elephant-cross-the-bridge/
1265887246	20250922	202509	2025	2025.7178	REL	SAINT									USA	MISSOURI	USA								1	043	043	04	1	2.8	4	1	4	-0.1230012300123	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250929204500	https://www.patheos.com/blogs/thedesertsanctuary/2025/09/why-did-the-elephant-cross-the-bridge/
1265887247	20250922	202509	2025	2025.7178	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	3	1	3	-2.70270270270271	3	Grand Blanc, Michigan, United States	US	USMI	MI049	42.9275	-83.63	627081	0								3	Grand Blanc, Michigan, United States	US	USMI		42.9275	-83.63	627081	20250929204500	https://www.mlive.com/news/flint/2025/09/striking-nurses-turned-away-from-church-shooting-response-at-michigan-hospital.html
1265887248	20250922	202509	2025	2025.7178	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	0.737100737100737	3	Sparrowhawk Mountain, Oklahoma, United States	US	USOK	OK021	35.9743	-94.8955	1098338	0								3	Illinois River, Oklahoma, United States	US	USOK		35.4893	-95.0977	1094043	20250929204500	https://www.tahlequahdailypress.com/community/arts-entertainment/illinois-river-jam-more-of-a-reunion-than-festival-for-some/article_7155d81d-2233-4fd0-bbf6-18bb674af682.html
1265887249	20250922	202509	2025	2025.7178	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	4	1	4	0.737100737100737	3	Sparrowhawk Mountain, Oklahoma, United States	US	USOK	OK021	35.9743	-94.8955	1098338	0								3	Sparrowhawk Mountain, Oklahoma, United States	US	USOK		35.9743	-94.8955	1098338	20250929204500	https://www.tahlequahdailypress.com/community/arts-entertainment/illinois-river-jam-more-of-a-reunion-than-festival-for-some/article_7155d81d-2233-4fd0-bbf6-18bb674af682.html
1265887250	20250922	202509	2025	2025.7178	USA	IOWA	USA								EDU	SCHOOL						EDU			1	173	173	17	4	-5.0	6	1	6	-3.25443786982249	3	Woodbury County Jail, Iowa, United States	US	USIA	IA193	42.4972	-96.406	2333493	3	Woodbury County Jail, Iowa, United States	US	USIA		42.4972	-96.406	2333493	3	Woodbury County Jail, Iowa, United States	US	USIA		42.4972	-96.406	2333493	20250929204500	https://www.breitbart.com/politics/2025/09/29/iowa-officials-revoke-education-license-illegal-alien-working-as-des-moines-school-superintendent/
1265887251	20250922	202509	2025	2025.7178	USA	UNITED STATES	USA								MCO	MONACO	MCO								1	114	114	11	3	-2.0	1	1	1	-3.07377049180328	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250929204500	https://www.msnbc.com/rachel-maddow-show/maddowblog/trump-microsoft-lisa-monaco-rcna234517
1265887252	20250922	202509	2025	2025.7178	USA	MISSOURI	USA								REL	SAINT									1	042	042	04	1	1.9	5	1	5	-0.1230012300123	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250929204500	https://www.patheos.com/blogs/thedesertsanctuary/2025/09/why-did-the-elephant-cross-the-bridge/
1265887253	20250928	202509	2025	2025.7342	GBR	GLASGOW	GBR																		1	193	193	19	4	-10.0	10	1	10	0.64102564102564	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20250929204500	https://www.dailymail.co.uk/news/article-15145769/Glasgow-transformed-19th-century-townscape-filming-new-Joel-Coen-movie-continues.html
1265887254	20250929	202509	2025	2025.7370											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	0.301204819277101	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250929204500	https://quicknews-africa.net/icrc-reaffirms-commitment-to-strengthening-humanitarian-law/
1265887255	20250929	202509	2025	2025.7370											AUS	AUSTRALIA	AUS								1	174	174	17	4	-5.0	2	1	2	-6.58307210031348	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20250929204500	https://www.dailymail.co.uk/news/article-15145795/Spared-jail-woman-embezzled-10k-elderly-father-law-blew-cigarettes-takeaways.html
1265887256	20250929	202509	2025	2025.7370											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	-7.52972258916777	0								4	Kinross, New South Wales, Australia	AS	AS02	5096	-32.7667	151.75	35399	4	Kinross, New South Wales, Australia	AS	AS02	5096	-32.7667	151.75	35399	20250929204500	https://www.dailymail.co.uk/news/article-15145777/Town-centre-left-looking-like-war-zone-drink-drug-fuelled-drivers-rampage-court-hears.html
1265887257	20250929	202509	2025	2025.7370											BMU	BERMUDA	BMU								1	190	190	19	4	-10.0	4	1	4	2.53807106598985	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20250929204500	https://www.royalgazette.com/general/news/article/20250929/plp-womens-caucus-hosts-breast-awareness-event/
1265887258	20250929	202509	2025	2025.7370											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	5	1	5	4.84330484330485	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20250929204500	https://www.aol.com/articles/silvia-venturini-fendi-now-fendi-174900416.html
1265887259	20250929	202509	2025	2025.7370											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	5	1	5	-2.58358662613982	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20250929204500	https://www.ft.lk/it-telecom-tech/Through-deepfakes-and-data-breaches-CEOs-must-lead-cybersecurity-battle/50-782360
1265887260	20250929	202509	2025	2025.7370											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	4	1	4	6.4	0								3	Cape Girardeau, Missouri, United States	US	USMO		37.3059	-89.5182	731549	3	Cape Girardeau, Missouri, United States	US	USMO		37.3059	-89.5182	731549	20250929204500	https://www.semissourian.com/business/board-brush-franchise-signs-five-year-renewal-e70e10f7
1265887261	20250929	202509	2025	2025.7370											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	6	1	6	6.4	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250929204500	https://www.semissourian.com/business/board-brush-franchise-signs-five-year-renewal-e70e10f7
1265887262	20250929	202509	2025	2025.7370											BUS	PRODUCER						BUS			1	060	060	06	2	6.0	1	1	1	-5.06666666666667	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250929204500	https://www.wwno.org/show/louisiana-considered/2025-09-29/political-violence-in-the-digital-age-how-usher-syndrome-impacts-cajun-communities-memories-of-katrina-from-prison
1265887263	20250929	202509	2025	2025.7370											BUS	COMPANIES						BUS			0	0874	087	08	2	10.0	10	1	10	-1.230012300123	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20250929204500	https://www.cbc.ca/news/canada/windsor/canadian-auto-industry-dispute-trump-factor-relocation-1.7646103
1265887264	20250929	202509	2025	2025.7370											CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	6.49038461538461	0								4	Mount Pleasant, New Brunswick, Canada	CA	CA04	12607	46.4	-67.4833	-569702	4	Mount Pleasant, New Brunswick, Canada	CA	CA04	12607	46.4	-67.4833	-569702	20250929204500	https://www.straight.com/music/chill-x-studios-taylor-swift-listening-party-is-about-more-than-just-an-album
1265887265	20250929	202509	2025	2025.7370											CHN	CHINA	CHN								1	130	130	13	3	-4.4	4	1	4	-1.93548387096774	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250929204500	https://www.zerohedge.com/ai/major-geopolitical-issue-eric-schmidt-warns-majority-world-will-choose-chinas-open-ai-over
1265887266	20250929	202509	2025	2025.7370											CHRCTH	CATHOLIC				CHR	CTH				1	190	190	19	4	-10.0	5	1	5	-2.93453724604966	0								0								0								20250929204500	https://www.bostonglobe.com/2025/09/29/metro/marblehead-beverly-church-fires/
1265887267	20250929	202509	2025	2025.7370											COP	DEPUTY						COP			0	040	040	04	1	1.0	3	1	3	0.70671378091872	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20250929204500	https://oregonbusiness.com/amid-a-challenging-new-normal-portlands-design-community-reimagines-the-downtown-waterfront/
1265887268	20250929	202509	2025	2025.7370											COP	PRISON						COP			1	051	051	05	1	3.4	2	1	2	-1.5686274509804	0								3	Fort Lauderdale Police Department, Florida, United States	US	USFL		26.1215	-80.1589	2332958	3	Fort Lauderdale Police Department, Florida, United States	US	USFL		26.1215	-80.1589	2332958	20250929204500	https://tvline.com/casting-news/scott-speedman-rj-decker-abc-drama-series-greys-anatomy-1235467374/
1265887269	20250929	202509	2025	2025.7370											COP	PRISON						COP			0	173	173	17	4	-5.0	4	1	4	-4.98960498960499	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20250929204500	https://pitchfork.com/news/assata-shakur-black-revolutionary-and-2pacs-godmother-dies-at-78/
1265887270	20250929	202509	2025	2025.7370											COP	PRISON						COP			0	181	181	18	4	-9.0	3	1	3	-4.98960498960499	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20250929204500	https://pitchfork.com/news/assata-shakur-black-revolutionary-and-2pacs-godmother-dies-at-78/
1265887271	20250929	202509	2025	2025.7370											CUB	CUBA	CUB								1	080	080	08	2	5.0	3	1	3	-3.23325635103926	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20250929204500	https://allhiphop.com/news/fbi-director-kash-patel-says-assata-shakur-mourners-spitting-on-badges-of-cops/
1265887272	20250929	202509	2025	2025.7370											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	10	1	10	0.744416873449128	0								3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20250929204500	https://www.wlwt.com/article/overnight-traffic-survey-brent-spence-bridge-deck/68119839
1265887273	20250929	202509	2025	2025.7370											CVL	RESIDENTS						CVL			1	042	042	04	1	1.9	2	1	2	4.389721627409	0								3	Kalorama Park, District of Columbia, United States	US	USDC		38.9204	-77.0441	528628	3	Kalorama Park, District of Columbia, United States	US	USDC		38.9204	-77.0441	528628	20250929204500	http://www.washingtonjewishweek.com/new-moishe-house-opens-in-adams-morgan/
1265887274	20250929	202509	2025	2025.7370											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	7	1	6	4.389721627409	0								3	Adams Morgan, District of Columbia, United States	US	USDC		38.9215	-77.0422	529289	3	Adams Morgan, District of Columbia, United States	US	USDC		38.9215	-77.0422	529289	20250929204500	http://www.washingtonjewishweek.com/new-moishe-house-opens-in-adams-morgan/
1265887275	20250929	202509	2025	2025.7370											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	8	1	8	-7.49405233941316	0								3	Sonoma County, California, United States	US	USCA		38.55	-122.901	1657246	3	Sonoma County, California, United States	US	USCA		38.55	-122.901	1657246	20250929204500	https://www.theblaze.com/news/the-zizians-violent-spiral-a-trans-group-tied-to-killings-across-america
1265887276	20250929	202509	2025	2025.7370											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	2	1	2	-7.49405233941316	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20250929204500	https://www.theblaze.com/news/the-zizians-violent-spiral-a-trans-group-tied-to-killings-across-america
1265887277	20250929	202509	2025	2025.7370											EDU	STUDENT						EDU			0	051	051	05	1	3.4	3	1	3	0	0								3	Chattanooga, Tennessee, United States	US	USTN	TN065	35.0456	-85.3097	1307240	3	Chattanooga, Tennessee, United States	US	USTN	TN065	35.0456	-85.3097	1307240	20250929204500	https://newschannel9.com/news/local/utcs-dei-programs-face-sunset-but-students-hope-new-center-will-rise-to-the-occasion
1265887278	20250929	202509	2025	2025.7370											ESP	ZARAGOZA	ESP								0	036	036	03	1	4.0	2	1	2	-0.57887120115774	0								4	Zaragoza, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	3	Republic Of The Rio Grande Museum, Texas, United States	US	USTX		27.5025	-99.5053	2014344	20250929204500	https://www.kgns.tv/2025/09/29/we-people-republic-rio-grande/
1265887279	20250929	202509	2025	2025.7370											ESP	ZARAGOZA	ESP								0	036	036	03	1	4.0	1	1	1	-0.57887120115774	0								3	Republic Of The Rio Grande Museum, Texas, United States	US	USTX		27.5025	-99.5053	2014344	3	Republic Of The Rio Grande Museum, Texas, United States	US	USTX		27.5025	-99.5053	2014344	20250929204500	https://www.kgns.tv/2025/09/29/we-people-republic-rio-grande/
1265887280	20250929	202509	2025	2025.7370											ESP	ZARAGOZA	ESP								0	043	043	04	1	2.8	2	1	2	-0.57887120115774	0								4	Zaragoza, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	3	Republic Of The Rio Grande Museum, Texas, United States	US	USTX		27.5025	-99.5053	2014344	20250929204500	https://www.kgns.tv/2025/09/29/we-people-republic-rio-grande/
1265887281	20250929	202509	2025	2025.7370											ESP	ZARAGOZA	ESP								0	043	043	04	1	2.8	1	1	1	-0.57887120115774	0								3	Republic Of The Rio Grande Museum, Texas, United States	US	USTX		27.5025	-99.5053	2014344	3	Republic Of The Rio Grande Museum, Texas, United States	US	USTX		27.5025	-99.5053	2014344	20250929204500	https://www.kgns.tv/2025/09/29/we-people-republic-rio-grande/
1265887282	20250929	202509	2025	2025.7370											GBR	UNITED KINGDOM	GBR								0	019	019	01	1	3.4	6	1	6	-1.3681592039801	0								4	Burnham, Somerset, United Kingdom	UK	UKM3	40129	51.2417	-2.99528	-2591330	4	Burnham, Somerset, United Kingdom	UK	UKM3	40129	51.2417	-2.99528	-2591330	20250929204500	https://www.lancashiretelegraph.co.uk/news/25504196.burnham-not-favour-rolling-identity-system/
1265887283	20250929	202509	2025	2025.7370											GBR	UNITED KINGDOM	GBR								1	057	057	05	1	8.0	2	1	2	1.620029455081	0								4	Ardbeg, Argyll and Bute, United Kingdom	UK	UKT8	40176	55.6333	-6.1	-2588386	4	Ardbeg, Argyll and Bute, United Kingdom	UK	UKT8	40176	55.6333	-6.1	-2588386	20250929204500	https://robbreport.com/food-drink/spirits/compass-box-brulee-royale-blended-malt-scotch-whisky-1237127805/
1265887284	20250929	202509	2025	2025.7370											GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	6	1	6	-1.06666666666667	0								3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	20250929204500	https://www.nextgov.com/people/2025/09/connollys-successor-james-walkinshaw-looks-carry-his-it-and-workforce-legacy/408420/
