1263497051	20240916	202409	2024	2024.7014	CAN	TORONTO	CAN								GOV	CABINET						GOV			1	0831	083	08	2	5.0	4	1	4	-0.77220077220077	4	Canada Point, Nunavut, Canada	CA	CA14	12638	73.25	-80.8	-562065	4	Canada Point, Nunavut, Canada	CA	CA14	12638	73.25	-80.8	-562065	4	Canada Point, Nunavut, Canada	CA	CA14	12638	73.25	-80.8	-562065	20250916191500	https://www.mymotherlode.com/news/world/4316989/chrystia-freeland-exits-cabinet-of-canadian-prime-minister-mark-carney.html
1263497062	20250817	202508	2025	2025.6219											USA	RICHMOND	USA								1	042	042	04	1	1.9	2	1	2	1.97368421052632	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250916191500	https://www.winnipegfreepress.com/uncategorized/2025/09/16/richmond-b-c-mayor-wont-seek-re-election-after-25-years-in-the-role
1263497063	20250817	202508	2025	2025.6219	AUS	AUSTRALIA	AUS								USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-4.375	4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497064	20250817	202508	2025	2025.6219	AUS	AUSTRALIA	AUS								USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-4.375	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497065	20250817	202508	2025	2025.6219	AUSGOVHLH	AUSTRALIA	AUS					GOV	HLH												1	012	012	01	1	-0.4	4	1	4	-4.375	4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	0								4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497066	20250817	202508	2025	2025.6219	AUSGOVHLH	AUSTRALIA	AUS					GOV	HLH												1	040	040	04	1	1.0	4	1	4	-4.375	4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	0								4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497067	20250817	202508	2025	2025.6219	AUSGOVHLH	AUSTRALIA	AUS					GOV	HLH												1	046	046	04	1	7.0	4	1	4	-4.375	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497068	20250817	202508	2025	2025.6219	CAN	CANADA	CAN								USA	RICHMOND	USA								1	042	042	04	1	1.9	4	1	4	1.97368421052632	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250916191500	https://www.winnipegfreepress.com/uncategorized/2025/09/16/richmond-b-c-mayor-wont-seek-re-election-after-25-years-in-the-role
1263497069	20250817	202508	2025	2025.6219	CAN	CANADA	CAN								USA	RICHMOND	USA								1	042	042	04	1	1.9	4	1	4	1.97368421052632	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20250916191500	https://www.winnipegfreepress.com/uncategorized/2025/09/16/richmond-b-c-mayor-wont-seek-re-election-after-25-years-in-the-role
1263497070	20250817	202508	2025	2025.6219	GBR	UNITED KINGDOM	GBR								MCOELI	ALBERT	MCO					ELI			1	042	042	04	1	1.9	2	1	2	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250916191500	https://www.mirror.co.uk/tv/tv-news/eastenders-drops-huge-hint-zoe-35910857
1263497071	20250817	202508	2025	2025.6219	GOV	PRESIDENT						GOV													1	014	014	01	1	0.0	10	1	10	2.22905457340508	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250916191500	https://www.marijuanamoment.net/hawaii-health-officials-push-for-federal-marijuana-rescheduling-as-trump-weighs-reform/
1263497072	20250817	202508	2025	2025.6219	GOV	PRESIDENT						GOV													1	051	051	05	1	3.4	5	1	5	2.22905457340508	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250916191500	https://www.marijuanamoment.net/hawaii-health-officials-push-for-federal-marijuana-rescheduling-as-trump-weighs-reform/
1263497073	20250817	202508	2025	2025.6219	GOVHLH	HEALTH MINIST						GOV	HLH												1	012	012	01	1	-0.4	2	1	2	-4.375	4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	0								4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497074	20250817	202508	2025	2025.6219	GOVHLH	HEALTH MINIST						GOV	HLH												1	040	040	04	1	1.0	2	1	2	-4.375	4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	0								4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497075	20250817	202508	2025	2025.6219	GOVHLH	HEALTH MINIST						GOV	HLH												1	046	046	04	1	7.0	2	1	2	-4.375	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497076	20250817	202508	2025	2025.6219	GOVHLH	HEALTH MINIST						GOV	HLH		USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-4.375	4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497077	20250817	202508	2025	2025.6219	GOVHLH	HEALTH MINIST						GOV	HLH		USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-4.375	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497078	20250817	202508	2025	2025.6219	ISR	ISRAEL	ISR								EGY	EGYPT	EGY								1	061	061	06	2	6.4	7	1	7	1.19521912350598	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250916191500	https://finance.yahoo.com/news/chevron-israeli-pipeline-operator-kickstart-143442773.html
1263497079	20250817	202508	2025	2025.6219	ISR	ISRAEL	ISR								EGY	EGYPT	EGY								1	061	061	06	2	6.4	3	1	3	1.19521912350598	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Egypt	EG	EG		27	30	EG	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250916191500	https://finance.yahoo.com/news/chevron-israeli-pipeline-operator-kickstart-143442773.html
1263497080	20250817	202508	2025	2025.6219	MCOELI	ALBERT	MCO					ELI													1	043	043	04	1	2.8	6	1	6	0	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20250916191500	https://www.mirror.co.uk/tv/tv-news/eastenders-drops-huge-hint-zoe-35910857
1263497081	20250817	202508	2025	2025.6219	MCOELI	ALBERT	MCO					ELI			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250916191500	https://www.mirror.co.uk/tv/tv-news/eastenders-drops-huge-hint-zoe-35910857
1263497082	20250817	202508	2025	2025.6219	USA	UNITED STATES	USA																		1	012	012	01	1	-0.4	2	1	2	-4.375	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497083	20250817	202508	2025	2025.6219	USA	RICHMOND	USA																		1	043	043	04	1	2.8	2	1	2	1.97368421052632	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	0								4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	20250916191500	https://www.winnipegfreepress.com/uncategorized/2025/09/16/richmond-b-c-mayor-wont-seek-re-election-after-25-years-in-the-role
1263497084	20250817	202508	2025	2025.6219	USA	UNITED STATES	USA								AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	1	1	1	-4.375	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	4	Ryan Park, New South Wales, Australia	AS	AS02	5096	-29.4485	153.201	11357250	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497085	20250817	202508	2025	2025.6219	USA	UNITED STATES	USA								AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	1	1	1	-4.375	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497086	20250817	202508	2025	2025.6219	USA	RICHMOND	USA								CAN	CANADA	CAN								1	043	043	04	1	2.8	8	1	8	1.97368421052632	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	20250916191500	https://www.winnipegfreepress.com/uncategorized/2025/09/16/richmond-b-c-mayor-wont-seek-re-election-after-25-years-in-the-role
1263497087	20250817	202508	2025	2025.6219	USA	PENNSYLVANIA	USA								CHN	CHINA	CHN								0	173	173	17	4	-5.0	1	1	1	-5.5977229601518	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250916191500	https://brooklyneagle.com/articles/2025/09/16/detainee-accused-of-tren-de-aragua-affiliation-starts-hunger-strike/
1263497088	20250817	202508	2025	2025.6219	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	173	173	17	4	-5.0	1	1	1	-5.5977229601518	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250916191500	https://brooklyneagle.com/articles/2025/09/16/detainee-accused-of-tren-de-aragua-affiliation-starts-hunger-strike/
1263497089	20250817	202508	2025	2025.6219	USA	PENNSYLVANIA	USA								CHN	CHINA	CHN								0	173	173	17	4	-5.0	3	1	3	-5.5977229601518	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	1	China	CH	CH		35	105	CH	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250916191500	https://brooklyneagle.com/articles/2025/09/16/detainee-accused-of-tren-de-aragua-affiliation-starts-hunger-strike/
1263497090	20250817	202508	2025	2025.6219	USA	UNITED STATES	USA								GOVHLH	HEALTH MINIST						GOV	HLH		1	046	046	04	1	7.0	2	1	2	-4.375	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250916191500	https://www.brisbanetimes.com.au/healthcare/silent-and-preventable-illness-that-kills-more-than-12-000-australians-each-year-20250911-p5muet.html
1263497091	20250909	202509	2025	2025.6822											LEG	CHAMBER						LEG			0	014	014	01	1	0.0	5	1	5	-0.78369905956113	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20250916191500	https://rollcall.com/2025/09/16/interim-spending-bill-set-to-reach-floor-amid-shaky-vote-count/
1263497092	20250909	202509	2025	2025.6822											USA	UNITED STATES	USA								0	114	114	11	3	-2.0	3	1	3	-5.46528803545051	0								3	Franklin Park, Illinois, United States	US	USIL		41.9353	-87.8656	408674	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250916191500	https://www.chicagotribune.com/2025/09/16/johnson-police-protesters-trump-ice-protest-crackdowns/
1263497093	20250909	202509	2025	2025.6822											USA	UNITED STATES	USA								0	114	114	11	3	-2.0	1	1	1	-5.46528803545051	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250916191500	https://www.chicagotribune.com/2025/09/16/johnson-police-protesters-trump-ice-protest-crackdowns/
1263497094	20250909	202509	2025	2025.6822	AGR	FARMER						AGR			LEG	CONGRESS						LEG			1	025	025	02	1	-0.3	2	1	2	-0.30674846625767	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Glenwood City, Wisconsin, United States	US	USWI		45.0586	-92.1724	1581635	3	Glenwood City, Wisconsin, United States	US	USWI		45.0586	-92.1724	1581635	20250916191500	https://urbanmilwaukee.com/pressrelease/wisconsin-farmers-join-national-call-for-farm-bill-action/
1263497095	20250909	202509	2025	2025.6822	AGR	FARMER						AGR			LEG	CONGRESS						LEG			1	025	025	02	1	-0.3	8	1	8	-0.30674846625767	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250916191500	https://urbanmilwaukee.com/pressrelease/wisconsin-farmers-join-national-call-for-farm-bill-action/
1263497096	20250909	202509	2025	2025.6822	AGR	FARMER						AGR			USA	WASHINGTON	USA								1	046	046	04	1	7.0	2	1	2	-0.30674846625767	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250916191500	https://urbanmilwaukee.com/pressrelease/wisconsin-farmers-join-national-call-for-farm-bill-action/
1263497097	20250909	202509	2025	2025.6822	AGR	FARMER						AGR			USA	WASHINGTON	USA								1	046	046	04	1	7.0	8	1	8	-0.30674846625767	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250916191500	https://urbanmilwaukee.com/pressrelease/wisconsin-farmers-join-national-call-for-farm-bill-action/
1263497098	20250909	202509	2025	2025.6822	BLR	BELARUS	BLR								OPP	PRISONER						OPP			0	085	085	08	2	7.0	5	1	5	-3.18664643399089	4	Zapad, Mahilyowskaya Voblasts', Belarus	BO	BO04	39961	53.9019	27.4462	11248037	4	Zapad, Mahilyowskaya Voblasts', Belarus	BO	BO04	39961	53.9019	27.4462	11248037	4	Zapad, Mahilyowskaya Voblasts', Belarus	BO	BO04	39961	53.9019	27.4462	11248037	20250916191500	https://economictimes.indiatimes.com/news/defence/moscow-and-minsk-rehearse-launch-of-nuclear-weapons-deployed-in-belarus-lukashenko-says/articleshow/123928784.cms
1263497099	20250909	202509	2025	2025.6822	ESP	SPANISH	ESP								GBR	LONDON	GBR								1	046	046	04	1	7.0	6	1	6	2.24719101123595	1	Spain	SP	SP		40	-4	SP	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Spain	SP	SP		40	-4	SP	20250916191500	https://www.cityam.com/the-best-wine-pairings-for-spanish-tapas/
1263497100	20250909	202509	2025	2025.6822	ESP	SPAIN	ESP								GBR	LONDON	GBR								1	046	046	04	1	7.0	4	1	4	2.24719101123595	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250916191500	https://www.cityam.com/the-best-wine-pairings-for-spanish-tapas/
1263497101	20250909	202509	2025	2025.6822	GBR	LONDON	GBR								ESP	SPANISH	ESP								1	046	046	04	1	7.0	10	1	10	2.24719101123595	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250916191500	https://www.cityam.com/the-best-wine-pairings-for-spanish-tapas/
1263497102	20250909	202509	2025	2025.6822	ITA	MARCHE	ITA								USA	UNITED STATES	USA								0	114	114	11	3	-2.0	3	1	3	-5.46528803545051	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Franklin Park, Illinois, United States	US	USIL		41.9353	-87.8656	408674	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250916191500	https://www.chicagotribune.com/2025/09/16/johnson-police-protesters-trump-ice-protest-crackdowns/
1263497103	20250909	202509	2025	2025.6822	ITA	MARCHE	ITA								USA	UNITED STATES	USA								0	114	114	11	3	-2.0	1	1	1	-5.46528803545051	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250916191500	https://www.chicagotribune.com/2025/09/16/johnson-police-protesters-trump-ice-protest-crackdowns/
1263497104	20250909	202509	2025	2025.6822	ITA	MARCHE	ITA								USA	UNITED STATES	USA								0	193	193	19	4	-10.0	3	1	3	-5.46528803545051	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Franklin Park, Illinois, United States	US	USIL		41.9353	-87.8656	408674	3	Franklin Park, Illinois, United States	US	USIL		41.9353	-87.8656	408674	20250916191500	https://www.chicagotribune.com/2025/09/16/johnson-police-protesters-trump-ice-protest-crackdowns/
1263497105	20250909	202509	2025	2025.6822	ITA	MARCHE	ITA								USA	CHICAGO	USA								0	193	193	19	4	-10.0	1	1	1	-5.46528803545051	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Franklin Park, Illinois, United States	US	USIL		41.9353	-87.8656	408674	20250916191500	https://www.chicagotribune.com/2025/09/16/johnson-police-protesters-trump-ice-protest-crackdowns/
1263497106	20250909	202509	2025	2025.6822	ITA	MARCHE	ITA								USA	UNITED STATES	USA								0	193	193	19	4	-10.0	1	1	1	-5.46528803545051	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250916191500	https://www.chicagotribune.com/2025/09/16/johnson-police-protesters-trump-ice-protest-crackdowns/
1263497107	20250909	202509	2025	2025.6822	JUD	SUPERIOR COURT						JUD													1	115	115	11	3	-2.0	1	1	1	-7.22689075630252	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250916191500	https://www.latimes.com/california/story/2025-09-16/orange-county-das-office-again-faces-allegations-of-sexual-harassment-and-retaliation
1263497108	20250909	202509	2025	2025.6822	LEG	CONGRESS						LEG			RUS	RUSSIA	RUS								1	111	111	11	3	-2.0	10	1	10	-4.78359908883827	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250916191500	https://www.silive.com/politics/2025/09/longtime-gop-lawmaker-warns-trump-of-world-war-iii-never-seen-anything-like-this.html
1263497109	20250909	202509	2025	2025.6822	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	040	040	04	1	1.0	2	1	2	-1.20481927710843	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20250916191500	https://www.zerohedge.com/geopolitical/zelensky-going-have-make-deal-russia-trump-urges
