1274228735	20241114	202411	2024	2024.8603	ESP	MADRID	ESP								THAMIL	THAI	THA					MIL			1	036	036	03	1	4.0	3	1	3	2.28215767634855	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Thailand	TH	TH		15	100	TH	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20251114180000	https://aviationweek.com/defense/aircraft-propulsion/airbus-mrtt-tanker-demand-may-support-doubling-output
1274228747	20251015	202510	2025	2025.7808	EDU	STUDENT						EDU			GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	2	1	2	-3.07203389830509	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114180000	https://www.independent.co.uk/news/world/middle-east/gaza-scholarship-student-mother-children-uk-b2863214.html
1274228748	20251015	202510	2025	2025.7808	GBR	UNITED KINGDOM	GBR								EDU	STUDENT						EDU			0	040	040	04	1	1.0	3	1	3	-3.07203389830509	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114180000	https://www.independent.co.uk/news/world/middle-east/gaza-scholarship-student-mother-children-uk-b2863214.html
1274228749	20251015	202510	2025	2025.7808	GBR	UNITED KINGDOM	GBR								EDU	STUDENT						EDU			0	040	040	04	1	1.0	2	1	2	-3.07203389830509	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114180000	https://www.independent.co.uk/news/world/middle-east/gaza-scholarship-student-mother-children-uk-b2863214.html
1274228750	20251015	202510	2025	2025.7808	GBR	BRITISH	GBR								GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	2	1	2	-2.04081632653061	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Heaton Park, Manchester, United Kingdom	UK	UKI2	40118	53.5333	-2.26667	-2598411	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251114180000	https://www.jpost.com/diaspora/antisemitism/article-873820
1274228751	20251015	202510	2025	2025.7808	GBRGOV	BRITISH	GBR					GOV			GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	4	1	4	-2.04081632653061	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Heaton Park, Manchester, United Kingdom	UK	UKI2	40118	53.5333	-2.26667	-2598411	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251114180000	https://www.jpost.com/diaspora/antisemitism/article-873820
1274228752	20251015	202510	2025	2025.7808	GOV	GOVERNMENT						GOV			GBR	BRITISH	GBR								1	040	040	04	1	1.0	2	1	2	-2.04081632653061	4	Heaton Park, Manchester, United Kingdom	UK	UKI2	40118	53.5333	-2.26667	-2598411	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251114180000	https://www.jpost.com/diaspora/antisemitism/article-873820
1274228753	20251015	202510	2025	2025.7808	GOV	GOVERNMENT						GOV			GBRGOV	BRITISH	GBR					GOV			1	040	040	04	1	1.0	4	1	4	-2.04081632653061	4	Heaton Park, Manchester, United Kingdom	UK	UKI2	40118	53.5333	-2.26667	-2598411	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251114180000	https://www.jpost.com/diaspora/antisemitism/article-873820
1274228754	20251015	202510	2025	2025.7808	HRV	CROATIA	HRV																		1	120	120	12	3	-4.0	2	1	2	-4.8	1	Libya	LY	LY		25	17	LY	0								4	Basrah, Al Basrah, Iraq	IZ	IZ02	123556	30.533	47.7975	-3102179	20251114180000	https://www.argusmedia.com/en/news-and-insights/latest-market-news/2754290-croatia-s-omisalj-crude-receipts-drop-in-october
1274228755	20251015	202510	2025	2025.7808	HRV	CROATIA	HRV																		1	120	120	12	3	-4.0	2	1	2	-4.8	1	Libya	LY	LY		25	17	LY	0								1	Libya	LY	LY		25	17	LY	20251114180000	https://www.argusmedia.com/en/news-and-insights/latest-market-news/2754290-croatia-s-omisalj-crude-receipts-drop-in-october
1274228756	20251015	202510	2025	2025.7808	LEG	SENATOR						LEG			GOV	ADMINISTRATION						GOV			1	025	025	02	1	-0.3	10	1	10	-6.81818181818181	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251114180000	https://www.aljazeera.com/economy/2025/11/14/trump-admin-to-end-plan-requiring-airlines-to-pay-passengers-for-delays
1274228757	20251015	202510	2025	2025.7808	RUS	MOSCOW	RUS								GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	10	1	10	-0.38314176245211	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Switzerland	SZ	SZ		47	8	SZ	20251114180000	https://www.aol.com/articles/russias-lukoil-talks-potential-buyers-152309020.html
1274228758	20251015	202510	2025	2025.7808	RUS	RUSSIA	RUS								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-0.38314176245211	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	United Kingdom	UK	UK		54	-4	UK	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251114180000	https://www.aol.com/articles/russias-lukoil-talks-potential-buyers-152309020.html
1274228759	20251015	202510	2025	2025.7808	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	2	1	2	5.45670225385528	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	0								3	Redlands, California, United States	US	USCA	CA071	34.0556	-117.183	252966	20251114180000	https://www.redlandsdailyfacts.com/2025/11/14/remembering-heyday-publisher-malcolm-margolin-a-redwood-of-a-man/
1274228760	20251107	202511	2025	2025.8411											COP	DEPUTIES						COP			1	057	057	05	1	8.0	2	1	2	-1.25523012552301	0								3	Sedgwick County, Kansas, United States	US	USKS		37.7167	-97.4503	485049	3	Sedgwick County, Kansas, United States	US	USKS		37.7167	-97.4503	485049	20251114180000	https://www.kmuw.org/local-news/2025-11-14/sedgwick-county-and-19-other-kansas-law-enforcement-agencies-have-signed-agreements-with-ice
1274228761	20251107	202511	2025	2025.8411	BEL	BRUSSELS	BEL								IGOEUREECGOV	EUROPEAN UNION	EUR	EEC				IGO	GOV		1	046	046	04	1	7.0	2	1	2	0.76923076923077	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20251114180000	https://www.middle-east-online.com/en/eu-mulls-training-3000-palestinian-police-officers-gaza
1274228762	20251107	202511	2025	2025.8411	COP	DEPUTIES						COP													1	057	057	05	1	8.0	2	1	2	-1.25523012552301	3	Sedgwick County, Kansas, United States	US	USKS	KS173	37.7167	-97.4503	485049	0								3	Sedgwick County, Kansas, United States	US	USKS		37.7167	-97.4503	485049	20251114180000	https://www.kmuw.org/local-news/2025-11-14/sedgwick-county-and-19-other-kansas-law-enforcement-agencies-have-signed-agreements-with-ice
1274228763	20251107	202511	2025	2025.8411	COP	DEPUTIES						COP			USA	UNITED STATES	USA								1	057	057	05	1	8.0	8	1	8	-1.25523012552301	3	Sedgwick County, Kansas, United States	US	USKS	KS173	37.7167	-97.4503	485049	3	Sedgwick County, Kansas, United States	US	USKS		37.7167	-97.4503	485049	3	Sedgwick County, Kansas, United States	US	USKS		37.7167	-97.4503	485049	20251114180000	https://www.kmuw.org/local-news/2025-11-14/sedgwick-county-and-19-other-kansas-law-enforcement-agencies-have-signed-agreements-with-ice
1274228764	20251107	202511	2025	2025.8411	IGOEUREECGOV	EUROPEAN UNION	EUR	EEC				IGO	GOV		BEL	BRUSSELS	BEL								1	046	046	04	1	7.0	2	1	2	0.76923076923077	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114180000	https://www.middle-east-online.com/en/eu-mulls-training-3000-palestinian-police-officers-gaza
1274228765	20251107	202511	2025	2025.8411	LEG	HOUSE OF REPRESENTATIVES						LEG													0	084	084	08	2	7.0	10	1	10	-0.84666039510818	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20251114180000	https://www.portlandmercury.com/good-morning-news/2025/11/14/48122244/good-morning-news-state-transpo-referrendum-psu-union-busting-epstein-associates-prison-toilet-paper
1274228766	20251107	202511	2025	2025.8411	OPP	OPPOSITION MP						OPP			TWN	TAIWAN	TWN								1	100	100	10	3	-5.0	2	1	2	-5.3864168618267	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20251114180000	https://www.independent.co.uk/asia/china/china-japan-taiwan-sanae-takaichi-b2865242.html
1274228767	20251107	202511	2025	2025.8411	OPP	OPPOSITION MP						OPP			TWN	TAIWAN	TWN								1	100	100	10	3	-5.0	6	1	6	-5.3864168618267	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20251114180000	https://www.independent.co.uk/asia/china/china-japan-taiwan-sanae-takaichi-b2865242.html
1274228768	20251107	202511	2025	2025.8411	USA	UNITED STATES	USA								COP	DEPUTIES						COP			1	057	057	05	1	8.0	8	1	8	-1.25523012552301	3	Sedgwick County, Kansas, United States	US	USKS	KS173	37.7167	-97.4503	485049	3	Sedgwick County, Kansas, United States	US	USKS		37.7167	-97.4503	485049	3	Sedgwick County, Kansas, United States	US	USKS		37.7167	-97.4503	485049	20251114180000	https://www.kmuw.org/local-news/2025-11-14/sedgwick-county-and-19-other-kansas-law-enforcement-agencies-have-signed-agreements-with-ice
1274228769	20251107	202511	2025	2025.8411	ZAF	NORTH WEST	ZAF																		1	051	051	05	1	3.4	10	1	10	-2.83687943262411	0								0								0								20251114180000	https://www.roscommonherald.ie/news/start-of-bord-na-m%C3%B3na-drainage-work-on-local-bogs-welcomed-locally_arid-77725.html
1274228770	20251113	202511	2025	2025.8575	GOV	MINIST						GOV			IRL	IRELAND	IRL								1	043	043	04	1	2.8	8	1	8	2.02020202020202	4	Roscommon, Roscommon, Ireland	EI	EI24	18303	53.6333	-8.18333	-1505403	4	Roscommon, Roscommon, Ireland	EI	EI24	18303	53.6333	-8.18333	-1505403	4	Roscommon, Roscommon, Ireland	EI	EI24	18303	53.6333	-8.18333	-1505403	20251114180000	https://www.shannonside.ie/news/monksland-hub-will-bring-people-home-minister-calleary-277457
1274228771	20251113	202511	2025	2025.8575	IRL	IRELAND	IRL								GOV	MINIST						GOV			1	042	042	04	1	1.9	2	1	2	2.02020202020202	4	Ballinasloe, Galway, Ireland	EI	EI10	18303	53.3275	-8.21944	-1500366	4	Ballinasloe, Galway, Ireland	EI	EI10	18303	53.3275	-8.21944	-1500366	4	Ballinasloe, Galway, Ireland	EI	EI10	18303	53.3275	-8.21944	-1500366	20251114180000	https://www.shannonside.ie/news/monksland-hub-will-bring-people-home-minister-calleary-277457
1274228772	20251113	202511	2025	2025.8575	IRL	IRELAND	IRL								GOV	MINIST						GOV			1	042	042	04	1	1.9	6	1	6	2.02020202020202	4	Roscommon, Roscommon, Ireland	EI	EI24	18303	53.6333	-8.18333	-1505403	4	Ballinasloe, Galway, Ireland	EI	EI10	18303	53.3275	-8.21944	-1500366	4	Ballinasloe, Galway, Ireland	EI	EI10	18303	53.3275	-8.21944	-1500366	20251114180000	https://www.shannonside.ie/news/monksland-hub-will-bring-people-home-minister-calleary-277457
1274228773	20251113	202511	2025	2025.8575	IRL	IRELAND	IRL								IRLGOV	IRELAND	IRL					GOV			1	042	042	04	1	1.9	2	1	2	2.02020202020202	4	Ballinasloe, Galway, Ireland	EI	EI10	18303	53.3275	-8.21944	-1500366	4	Ballinasloe, Galway, Ireland	EI	EI10	18303	53.3275	-8.21944	-1500366	4	Ballinasloe, Galway, Ireland	EI	EI10	18303	53.3275	-8.21944	-1500366	20251114180000	https://www.shannonside.ie/news/monksland-hub-will-bring-people-home-minister-calleary-277457
1274228774	20251113	202511	2025	2025.8575	IRLGOV	IRELAND	IRL					GOV			IRL	IRELAND	IRL								1	043	043	04	1	2.8	2	1	2	2.02020202020202	4	Roscommon, Roscommon, Ireland	EI	EI24	18303	53.6333	-8.18333	-1505403	4	Roscommon, Roscommon, Ireland	EI	EI24	18303	53.6333	-8.18333	-1505403	4	Roscommon, Roscommon, Ireland	EI	EI24	18303	53.6333	-8.18333	-1505403	20251114180000	https://www.shannonside.ie/news/monksland-hub-will-bring-people-home-minister-calleary-277457
1274228775	20251114	202511	2025	2025.8603											AFR	AFRICA	AFR								1	051	051	05	1	3.4	5	1	5	-4.85074626865671	0								1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20251114180000	https://www.winnipegfreepress.com/world/2025/11/14/ethiopia-confirms-first-marburg-outbreak-as-who-lauds-countrys-fast-action
1274228776	20251114	202511	2025	2025.8603											AUS	VICTORIA	AUS								1	046	046	04	1	7.0	10	1	10	2.86298568507158	0								4	Dooen, Victoria, Australia	AS	AS07	5432	-36.6667	142.283	-1570275	4	Dooen, Victoria, Australia	AS	AS07	5432	-36.6667	142.283	-1570275	20251114180000	https://www.potatopro.com/news/2025/farm-frites-confirms-its-first-potato-processing-plant-australia-will-be-constructed
1274228777	20251114	202511	2025	2025.8603											BLR	BELARUSIAN	BLR								1	057	057	05	1	8.0	2	1	2	2.23880597014926	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251114180000	https://www.sb.by/en/lukashenko-approved-draft-amendments-to-sco-budget-agreement-not-just-dollars-envisaged-as-means-of-.html
1274228778	20251114	202511	2025	2025.8603											BUS	COMPANY						BUS			1	013	013	01	1	0.4	6	1	6	-0.21978021978022	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20251114180000	https://www.insurancejournal.com/news/national/2025/11/14/847643.htm
1274228779	20251114	202511	2025	2025.8603											BUS	COMPANY						BUS			1	040	040	04	1	1.0	3	1	3	2.54169976171565	0								4	Candu, Romania (general), Romania	RO	RO00	25014	46.6	24.8833	-1155661	4	Candu, Romania (general), Romania	RO	RO00	25014	46.6	24.8833	-1155661	20251114180000	https://www.bnnbloomberg.ca/investing/investor-outlook/2025/11/14/investor-outlook-atkinsrealis-boosts-nuclear-forecast-after-stronger-quarter/
1274228780	20251114	202511	2025	2025.8603											BUS	COMPANIES						BUS			1	043	043	04	1	2.8	5	1	5	-1.53970826580227	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251114180000	https://theindianawaaz.com/india-notifies-data-protection-rules-sets-18-month-countdown-for-full-compliance/
1274228781	20251114	202511	2025	2025.8603											CAN	CANADIAN	CAN								1	031	031	03	1	5.2	3	1	3	0.89445438282648	0								4	Thunder Bay, Ontario, Canada	CA	CA08	12684	48.4	-89.2333	-574784	4	Thunder Bay, Ontario, Canada	CA	CA08	12684	48.4	-89.2333	-574784	20251114180000	https://www.pentictonherald.ca/spare_news/article_1c4d5e07-ede0-5041-b03b-fcbac3cc9f15.html
1274228782	20251114	202511	2025	2025.8603											CAN	CANADA	CAN								1	043	043	04	1	2.8	14	2	14	2.68891716987093	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20251114180000	https://canadianimmigrant.ca/settlement/settlement-newcomer-guidebook-souad-ouared-canada-tips
1274228783	20251114	202511	2025	2025.8603											CAN	CANADA	CAN								1	043	043	04	1	2.8	6	1	6	-0.7177033492823	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20251114180000	https://q107.com/news/11524216/new-music-friday-7-releases-for-your-consideration-this-weekend-14-nov-2025/
1274228784	20251114	202511	2025	2025.8603											CAN	CANADA	CAN								0	110	110	11	3	-2.0	5	1	5	4.05156537753222	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20251114180000	https://canadianimmigrant.ca/settlement/settlement-newcomer-guidebook-souad-ouared-canada-tips
1274228785	20251114	202511	2025	2025.8603											CHR	CHRISTIAN				CHR					1	010	010	01	1	0.0	5	1	5	-2.51256281407035	0								4	Blencathra, Cumbria, United Kingdom	UK	UKC9	40102	54.6333	-3.05	-2606765	4	Blencathra, Cumbria, United Kingdom	UK	UKC9	40102	54.6333	-3.05	-2606765	20251114180000	https://www.christian.org.uk/news/peers-propose-almost-1000-amendments-to-assisted-suicide-bill/
1274228786	20251114	202511	2025	2025.8603											CHRPRO	METHODIST CHURCH				CHR	PRO				1	036	036	03	1	4.0	10	1	10	3.03738317757009	0								0								0								20251114180000	https://www.wilsontimes.com/news/community-briefs-fundraisers-giveaways-planned-2d19f960
1274228787	20251114	202511	2025	2025.8603											COP	PRISON						COP			1	020	020	02	1	3.0	6	1	6	-3.85321100917431	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20251114180000	https://edition.cnn.com/2025/11/14/politics/ghislaine-maxwell-lawyer-prison-fired
1274228788	20251114	202511	2025	2025.8603											COP	PRISON						COP			1	020	020	02	1	3.0	4	1	4	-3.85321100917431	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	California, United States	US	USCA		36.17	-119.746	CA	20251114180000	https://edition.cnn.com/2025/11/14/politics/ghislaine-maxwell-lawyer-prison-fired
1274228789	20251114	202511	2025	2025.8603											COP	POLICE						COP			1	1123	112	11	3	-2.0	5	1	5	-6	0								4	Ostermalm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.0833	-2510990	4	Ostermalm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.0833	-2510990	20251114180000	https://www.independent.co.uk/news/world/europe/stockholm-bus-crash-deaths-b2865522.html
1274228790	20251114	202511	2025	2025.8603											CRM	PERPETRATOR						CRM			0	190	190	19	4	-10.0	5	1	5	-2.86995515695067	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251114180000	https://www.bnnbloomberg.ca/business/politics/2025/11/14/the-diplomacy-in-what-canadas-top-spy-chose-not-to-say-according-to-analysts/
1274228791	20251114	202511	2025	2025.8603											CVL	POPULATION						CVL			1	013	013	01	1	0.4	10	1	10	-2.60663507109005	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20251114180000	https://www.sunjournal.com/2025/11/14/we-must-act-to-save-barred-owls-caught-in-the-crosshairs-opinion/
1274228792	20251114	202511	2025	2025.8603											CVL	COMMUNITY						CVL			1	105	105	10	3	-5.0	8	1	8	-7.31707317073171	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20251114180000	https://limpopomirror.co.za/articles/news/63384/2025-11-14/treacherous-nandoni-dam-claims-the-life-of-yet-another-fisherman
1274228793	20251114	202511	2025	2025.8603											CVL	COMMUNITY						CVL			1	130	130	13	3	-4.4	8	1	8	-7.31707317073171	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20251114180000	https://limpopomirror.co.za/articles/news/63384/2025-11-14/treacherous-nandoni-dam-claims-the-life-of-yet-another-fisherman
1274228794	20251114	202511	2025	2025.8603											DEU	KOLN	DEU								1	190	190	19	4	-10.0	10	1	10	-3.47222222222222	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20251114180000	https://www.1011now.com/2025/11/14/driver-shot-after-being-forced-off-road-otoe-county/
1274228795	20251114	202511	2025	2025.8603											EDU	SCHOOL						EDU			0	010	010	01	1	0.0	6	1	6	-2.05391527599487	0								3	Rickards Middle School, Florida, United States	US	USFL		26.2017	-80.1345	297167	3	Rickards Middle School, Florida, United States	US	USFL		26.2017	-80.1345	297167	20251114180000	https://www.sun-sentinel.com/2025/11/14/rebuild-of-rickards-middle-school-site-of-roof-collapse-delayed-by-structural-issues/
1274228796	20251114	202511	2025	2025.8603											EDU	UNIVERSITY						EDU			1	013	013	01	1	0.4	10	1	10	1.69014084507042	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251114180000	https://www.newsminer.com/news/education/president-of-university-of-alaska-pat-pitney-announces-retirement/article_7b1b5c58-3783-4a93-8486-4bb4e721fe2e.html
1274228797	20251114	202511	2025	2025.8603											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	6	1	6	-2.05391527599487	0								3	Rickards Middle School, Florida, United States	US	USFL		26.2017	-80.1345	297167	3	Rickards Middle School, Florida, United States	US	USFL		26.2017	-80.1345	297167	20251114180000	https://www.sun-sentinel.com/2025/11/14/rebuild-of-rickards-middle-school-site-of-roof-collapse-delayed-by-structural-issues/
1274228798	20251114	202511	2025	2025.8603											EDU	PUPIL						EDU			1	040	040	04	1	1.0	10	1	10	-9.48717948717948	0								4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20251114180000	https://www.mirror.co.uk/news/world-news/school-kids-watch-horror-stockholm-36249533
