1262220344	20240909	202409	2024	2024.6822	MED	PUBLICATION						MED			VNM	VIETNAM	VNM								1	061	061	06	2	6.4	2	1	2	-0.757575757575758	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20250909230000	https://easttexasradio.com/trump-to-impose-tariffs-on-imported-furniture/
1262220363	20250810	202508	2025	2025.6027	USAMED	WALL STREET JOURNAL	USA					MED			GOV	PRESIDENT						GOV			0	030	030	03	1	4.0	6	1	6	-1.37362637362638	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250909230000	https://gazette.com/news/wex/murdoch-family-s-news-corp-succession-battle-ends-with-eldest-son-retaining-control/article_7d875e6b-e971-5469-b5ad-b4afed073147.html
1262220364	20250902	202509	2025	2025.6630	COP	POLICE						COP													1	1711	171	17	4	-9.2	5	1	5	-2.60586319218241	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20250909230000	https://www.cbc.ca/news/canada/saskatchewan/queen-of-canada-richmound-school-ndp-review-1.7629335
1262220365	20250902	202509	2025	2025.6630	EDU	SCHOOL						EDU			EDUGOV	UNIVERSITY						EDU	GOV		1	043	043	04	1	2.8	1	1	1	0.44642857142857	3	Northwestern University, Illinois, United States	US	USIL	IL031	42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	20250909230000	https://www.chicagotribune.com/2025/09/09/henry-bienen-northwestern/
1262220366	20250902	202509	2025	2025.6630	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	0.44642857142857	3	Northwestern University, Illinois, United States	US	USIL	IL031	42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	20250909230000	https://www.chicagotribune.com/2025/09/09/henry-bienen-northwestern/
1262220367	20250902	202509	2025	2025.6630	EDU	UNIVERSITY						EDU			USAELI	UNITED STATES	USA					ELI			1	042	042	04	1	1.9	2	1	2	0.44642857142857	3	Northwestern University, Illinois, United States	US	USIL	IL031	42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	20250909230000	https://www.chicagotribune.com/2025/09/09/henry-bienen-northwestern/
1262220368	20250902	202509	2025	2025.6630	EDU	SCHOOL						EDU			USAELI	UNITED STATES	USA					ELI			1	043	043	04	1	2.8	2	1	2	0.44642857142857	3	Northwestern University, Illinois, United States	US	USIL	IL031	42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	20250909230000	https://www.chicagotribune.com/2025/09/09/henry-bienen-northwestern/
1262220369	20250902	202509	2025	2025.6630	EDUGOV	UNIVERSITY						EDU	GOV		EDU	SCHOOL						EDU			1	042	042	04	1	1.9	1	1	1	0.44642857142857	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250909230000	https://www.chicagotribune.com/2025/09/09/henry-bienen-northwestern/
1262220370	20250902	202509	2025	2025.6630	GOV	GOVERNMENT						GOV			BUS	COMPANIES						BUS			1	172	172	17	4	-5.0	5	1	5	-8.47457627118641	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20250909230000	https://www.dhakatribune.com/world/south-asia/391120/why-nepal%E2%80%99s-gen-z-are-rising
1262220371	20250902	202509	2025	2025.6630	JUD	COURT JUDGE						JUD			CRM	FELON						CRM			1	084	084	08	2	7.0	10	1	10	-7.02402957486137	0								0								0								20250909230000	https://www.whec.com/top-news/mayor-evans-judge-lopez-overturning-bail-without-prosecution-or-defense-asking-for-it-is-very-much-a-concern/
1262220372	20250902	202509	2025	2025.6630	JUD	COURT JUDGE						JUD			CRM	FELON						CRM			1	112	112	11	3	-2.0	10	1	10	-7.02402957486137	0								0								0								20250909230000	https://www.whec.com/top-news/mayor-evans-judge-lopez-overturning-bail-without-prosecution-or-defense-asking-for-it-is-very-much-a-concern/
1262220373	20250902	202509	2025	2025.6630	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	2	1	2	0.44642857142857	3	Northwestern University, Illinois, United States	US	USIL	IL031	42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	20250909230000	https://www.chicagotribune.com/2025/09/09/henry-bienen-northwestern/
1262220374	20250902	202509	2025	2025.6630	USAELI	UNITED STATES	USA					ELI			EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	0.44642857142857	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250909230000	https://www.chicagotribune.com/2025/09/09/henry-bienen-northwestern/
1262220375	20250902	202509	2025	2025.6630	USAELI	UNITED STATES	USA					ELI			EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	2	1	2	0.44642857142857	3	Northwestern University, Illinois, United States	US	USIL	IL031	42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	20250909230000	https://www.chicagotribune.com/2025/09/09/henry-bienen-northwestern/
1262220376	20250909	202509	2025	2025.6822											AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	1	1	1	-3.38680926916221	0								4	Revesby, New South Wales, Australia	AS	AS02	4948	-33.95	151.017	-1597430	4	Revesby, New South Wales, Australia	AS	AS02	4948	-33.95	151.017	-1597430	20250909230000	https://www.mirror.co.uk/news/world-news/baby-would-not-wake-up-35877841
1262220377	20250909	202509	2025	2025.6822											AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	1	1	1	-3.38680926916221	0								4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	20250909230000	https://www.mirror.co.uk/news/world-news/baby-would-not-wake-up-35877841
1262220378	20250909	202509	2025	2025.6822											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	2	1	2	-2.5	0								1	New Zealand	NZ	NZ		-42	174	NZ	4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	20250909230000	https://www.yasstribune.com.au/story/9014276/flying-from-sydney-to-auckland-with-air-new-zealand-review/
1262220379	20250909	202509	2025	2025.6822											AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	2	1	2	-3.38680926916221	0								4	Revesby, New South Wales, Australia	AS	AS02	4948	-33.95	151.017	-1597430	4	Revesby, New South Wales, Australia	AS	AS02	4948	-33.95	151.017	-1597430	20250909230000	https://www.mirror.co.uk/news/world-news/baby-would-not-wake-up-35877841
1262220380	20250909	202509	2025	2025.6822											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	6	1	4	-3.38680926916221	0								4	Revesby, New South Wales, Australia	AS	AS02	4948	-33.95	151.017	-1597430	4	Revesby, New South Wales, Australia	AS	AS02	4948	-33.95	151.017	-1597430	20250909230000	https://www.mirror.co.uk/news/world-news/baby-would-not-wake-up-35877841
1262220381	20250909	202509	2025	2025.6822											AUSHLH	AUSTRALIA	AUS					HLH			1	173	173	17	4	-5.0	2	1	2	-3.38680926916221	0								4	Revesby, New South Wales, Australia	AS	AS02	4948	-33.95	151.017	-1597430	4	Revesby, New South Wales, Australia	AS	AS02	4948	-33.95	151.017	-1597430	20250909230000	https://www.mirror.co.uk/news/world-news/baby-would-not-wake-up-35877841
1262220382	20250909	202509	2025	2025.6822											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	4	1	4	1.19521912350598	0								4	Portlaoise, Laois, Ireland	EI	EI15	18302	53.0322	-7.3	-1505109	4	Portlaoise, Laois, Ireland	EI	EI15	18302	53.0322	-7.3	-1505109	20250909230000	https://www.leinsterexpress.ie/news/portlaoise-/1890358/gardai-and-laois-domestic-abuse-service-ask-businesses-to-create-safe-spaces.html
1262220383	20250909	202509	2025	2025.6822											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	6	1	6	1.19521912350598	0								5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	20250909230000	https://www.leinsterexpress.ie/news/portlaoise-/1890358/gardai-and-laois-domestic-abuse-service-ask-businesses-to-create-safe-spaces.html
1262220384	20250909	202509	2025	2025.6822											BUS	COMPANIES						BUS			0	033	033	03	1	5.2	10	1	10	4.85436893203883	0								1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20250909230000	https://www.textileworld.com/textile-world/2025/09/itma-2027-hannover-germany-stand-space-application-now-open/
1262220385	20250909	202509	2025	2025.6822											BUS	COMPANIES						BUS			0	061	061	06	2	6.4	1	1	1	-1.61616161616161	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250909230000	https://www.dailysignal.com/2025/09/09/from-enemies-to-allies-trumps-quid-pro-quo-with-silicon-valley/
1262220386	20250909	202509	2025	2025.6822											BUS	PRODUCER						BUS			0	190	190	19	4	-10.0	6	1	6	2.56410256410257	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250909230000	https://www.brandonsun.com/entertainment/2025/09/09/del-toro-says-frankenstein-is-alive-thanks-to-decades-of-toronto-film-crew-loyalty
1262220387	20250909	202509	2025	2025.6822											BUS	COMPANY						BUS			0	190	190	19	4	-10.0	10	1	10	-0.6677796327212	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250909230000	https://techcrunch.com/2025/09/09/why-spacex-made-a-17b-bet-on-the-direct-to-cell-market/
1262220388	20250909	202509	2025	2025.6822											CAN	EDMONTON	CAN								0	036	036	03	1	4.0	10	1	10	2.56880733944954	0								4	Edmonton, Alberta, Canada	CA	CA01	154724	53.55	-113.5	-564064	4	Edmonton, Alberta, Canada	CA	CA01	154724	53.55	-113.5	-564064	20250909230000	https://www.digitaljournal.com/tech-science/alberta-life-sciences-week-challenges-idea-that-global-downturns-dictate-local-outcomes/article
1262220389	20250909	202509	2025	2025.6822											CANBUS	CANADA	CAN					BUS			0	190	190	19	4	-10.0	1	1	1	2.56410256410257	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250909230000	https://www.brandonsun.com/entertainment/2025/09/09/del-toro-says-frankenstein-is-alive-thanks-to-decades-of-toronto-film-crew-loyalty
1262220390	20250909	202509	2025	2025.6822											CHN	CHINA	CHN								1	040	040	04	1	1.0	5	1	5	2.23463687150838	0								4	Qixi, Yunnan, China	CH	CH29	13310	24.2187	102.095	10279089	4	Qixi, Yunnan, China	CH	CH29	13310	24.2187	102.095	10279089	20250909230000	https://www.dailystar.co.uk/news/latest-news/moment-woman-reunites-first-love-35877860
1262220391	20250909	202509	2025	2025.6822											CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	-1.72413793103448	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20250909230000	https://www.whec.com/ap-top-news/more-than-60-containers-fall-off-ship-in-long-beach-port/
1262220392	20250909	202509	2025	2025.6822											CHN	CHINA	CHN								0	051	051	05	1	3.4	1	1	1	-2.49724568490636	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250909230000	https://marxist.com/india-multipolar-mayhem-as-trump-s-tariffs-push-modi-towards-china.htm
1262220393	20250909	202509	2025	2025.6822											CHN	CHINA	CHN								0	051	051	05	1	3.4	1	1	1	-2.49724568490636	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250909230000	https://marxist.com/india-multipolar-mayhem-as-trump-s-tariffs-push-modi-towards-china.htm
1262220394	20250909	202509	2025	2025.6822											CHN	CHINA	CHN								0	192	192	19	4	-9.5	4	1	2	-2.49724568490636	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250909230000	https://marxist.com/india-multipolar-mayhem-as-trump-s-tariffs-push-modi-towards-china.htm
1262220395	20250909	202509	2025	2025.6822											CHN	CHINA	CHN								0	192	192	19	4	-9.5	6	1	4	-2.49724568490636	0								4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250909230000	https://marxist.com/india-multipolar-mayhem-as-trump-s-tariffs-push-modi-towards-china.htm
1262220396	20250909	202509	2025	2025.6822											CHN	CHINA	CHN								0	192	192	19	4	-9.5	3	1	2	-2.49724568490636	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250909230000	https://marxist.com/india-multipolar-mayhem-as-trump-s-tariffs-push-modi-towards-china.htm
1262220397	20250909	202509	2025	2025.6822											CHRCTH405	AUGUSTINIANS				CHR	CTH				1	043	043	04	1	2.8	2	1	2	2.34505862646566	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250909230000	https://www.catholicnewsagency.com/news/266467/father-joseph-farrell-elected-as-augustinians-new-prior-general
1262220398	20250909	202509	2025	2025.6822											CHRCTH405	AUGUSTINIANS				CHR	CTH				1	043	043	04	1	2.8	3	1	3	2.34505862646566	0								3	Drexel Hill, Pennsylvania, United States	US	USPA		39.9471	-75.2921	1173475	3	Drexel Hill, Pennsylvania, United States	US	USPA		39.9471	-75.2921	1173475	20250909230000	https://www.catholicnewsagency.com/news/266467/father-joseph-farrell-elected-as-augustinians-new-prior-general
1262220399	20250909	202509	2025	2025.6822											COP	POLICE						COP			0	020	020	02	1	3.0	2	1	2	0.635930047694759	0								3	Huntington Beach, California, United States	US	USCA		33.6603	-117.999	1652724	3	Huntington Beach, California, United States	US	USCA		33.6603	-117.999	1652724	20250909230000	https://www.christianpost.com/news/woman-falsely-accuses-preacher-ray-comfort-of-chasing-her.html
1262220400	20250909	202509	2025	2025.6822											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	-7.4468085106383	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250909230000	https://www.wboc.com/news/update-cambridge-15-year-old-allegedly-shoots-stepfather-in-face/article_f397e0f3-dd74-44cf-a485-50885fbbb840.html
1262220401	20250909	202509	2025	2025.6822											COP	POLICE						COP			1	042	042	04	1	1.9	2	1	2	-0.2212389380531	0								3	Grand Prairie, Texas, United States	US	USTX		32.746	-96.9978	1336802	3	Grand Prairie, Texas, United States	US	USTX		32.746	-96.9978	1336802	20250909230000	https://www.yahoo.com/news/articles/dei-over-duty-grand-prairie-220055200.html
1262220402	20250909	202509	2025	2025.6822											COP	POLICE						COP			1	193	193	19	4	-10.0	10	1	10	-7.4468085106383	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250909230000	https://www.wboc.com/news/update-cambridge-15-year-old-allegedly-shoots-stepfather-in-face/article_f397e0f3-dd74-44cf-a485-50885fbbb840.html
1262220403	20250909	202509	2025	2025.6822											CVL	VILLAGE						CVL			0	014	014	01	1	0.0	6	1	6	1.30123617436565	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20250909230000	https://www.chicagotribune.com/2025/09/09/campton-hills-board-oks-annexation-residential-development/
1262220404	20250909	202509	2025	2025.6822											CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	10	1	10	-4.73933649289099	0								3	Kent City, Michigan, United States	US	USMI		43.22	-85.7512	629599	3	Kent City, Michigan, United States	US	USMI		43.22	-85.7512	629599	20250909230000	https://www.wzzm13.com/article/news/local/rockford/man-dead-in-rockford-area-incident/69-da72d6a6-0951-42f1-ae5b-ee3d2b3f9620
1262220405	20250909	202509	2025	2025.6822											CVL	VILLAGE						CVL			1	031	031	03	1	5.2	10	1	10	1.30123617436565	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20250909230000	https://www.chicagotribune.com/2025/09/09/campton-hills-board-oks-annexation-residential-development/
1262220406	20250909	202509	2025	2025.6822											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	5	1	5	-5.33980582524277	0								1	Guinea	GV	GV		11	-10	GV	1	Guinea	GV	GV		11	-10	GV	20250909230000	https://www.wrdw.com/2025/09/09/film-highlights-jimmy-carters-fight-against-guinea-worm-disease/
