1274157250	20251114	202511	2025	2025.8603											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-1.28205128205128	0								3	Pendleton County, West Virginia, United States	US	USWV		38.6834	-79.3498	1550042	3	Pendleton County, West Virginia, United States	US	USWV		38.6834	-79.3498	1550042	20251114100000	https://www.theintermountain.com/news/local-news/2025/11/third-blaze-ignites/
1274157251	20251114	202511	2025	2025.8603											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-1.28205128205128	0								3	Greenawalt Gap, West Virginia, United States	US	USWV		38.7729	-79.2125	1551292	3	Greenawalt Gap, West Virginia, United States	US	USWV		38.7729	-79.2125	1551292	20251114100000	https://www.theintermountain.com/news/local-news/2025/11/third-blaze-ignites/
1274157252	20251114	202511	2025	2025.8603											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-1.28205128205128	0								3	Greenawalt Gap, West Virginia, United States	US	USWV		38.7729	-79.2125	1551292	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251114100000	https://www.theintermountain.com/news/local-news/2025/11/third-blaze-ignites/
1274157253	20251114	202511	2025	2025.8603											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-1.28205128205128	0								3	Upper Tract, West Virginia, United States	US	USWV		38.7873	-79.2825	1555861	3	Greenawalt Gap, West Virginia, United States	US	USWV		38.7729	-79.2125	1551292	20251114100000	https://www.theintermountain.com/news/local-news/2025/11/third-blaze-ignites/
1274157254	20251114	202511	2025	2025.8603											USAJUD	UNITED STATES	USA					JUD			1	020	020	02	1	3.0	1	1	1	-5.851755526658	0								3	Randolph County, West Virginia, United States	US	USWV		38.7668	-79.8331	1550048	3	Randolph County, West Virginia, United States	US	USWV		38.7668	-79.8331	1550048	20251114100000	https://www.theintermountain.com/news/local-news/2025/11/cash-bond-reduced-in-felony-case/
1274157255	20251114	202511	2025	2025.8603											USALAB	UNITED STATES	USA					LAB			0	040	040	04	1	1.0	4	1	4	-5.851755526658	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20251114100000	https://www.theintermountain.com/news/local-news/2025/11/cash-bond-reduced-in-felony-case/
1274157256	20251114	202511	2025	2025.8603											ZAF	SOWETO	ZAF								0	190	190	19	4	-10.0	1	1	1	-4.56960680127524	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20251114100000	https://www.timeslive.co.za/news/south-africa/2025-11-14-watch-horror-attack-on-two-friends-leaving-one-dead-adds-fuel-to-anti-gbv-shutdown-plan/
1274157257	20251114	202511	2025	2025.8603											ZAFMED	PRETORIA	ZAF					MED			1	040	040	04	1	1.0	2	1	2	-1.74081237911025	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251114100000	https://www.georgeherald.com/News/Article/National-News/ntshavheni-us-attitude-towards-south-africa-has-nothing-to-do-with-g20-202511140821
1274157258	20251114	202511	2025	2025.8603											ZAFMED	PRETORIA	ZAF					MED			1	040	040	04	1	1.0	2	1	2	-1.74081237911025	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20251114100000	https://www.georgeherald.com/News/Article/National-News/ntshavheni-us-attitude-towards-south-africa-has-nothing-to-do-with-g20-202511140821
1274157259	20251114	202511	2025	2025.8603	AFG	AFGHANISTAN	AFG								AFGREF	AFGHAN	AFG					REF			1	0841	084	08	2	7.0	8	1	8	-10.2493074792244	4	Spin Boldak, Kandahar, Afghanistan	AF	AF23	3606	31.0058	66.4	-3393636	4	Spin Boldak, Kandahar, Afghanistan	AF	AF23	3606	31.0058	66.4	-3393636	4	Spin Boldak, Kandahar, Afghanistan	AF	AF23	3606	31.0058	66.4	-3393636	20251114100000	https://www.prokerala.com/news/articles/a1696915.html
1274157260	20251114	202511	2025	2025.8603	AFG	AFGHAN	AFG								IRN	IRAN	IRN								1	042	042	04	1	1.9	3	1	3	-10.2493074792244	4	Spin Boldak, Kandahar, Afghanistan	AF	AF23	3606	31.0058	66.4	-3393636	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20251114100000	https://www.prokerala.com/news/articles/a1696915.html
1274157261	20251114	202511	2025	2025.8603	AFG	AFGHANISTAN	AFG								LEG	SENATE						LEG			0	013	013	01	1	0.4	2	1	2	-9.15032679738566	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20251114100000	https://www.hindustantimes.com/world-news/pakistan-arrests-4-ttp-members-after-blaming-afghanistan-for-islamabad-car-blast-101763112509295.html
1274157262	20251114	202511	2025	2025.8603	AFG	AFGHANISTAN	AFG								MED	MEDIA						MED			0	010	010	01	1	0.0	2	1	2	-10.2493074792244	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20251114100000	https://www.prokerala.com/news/articles/a1696915.html
1274157263	20251114	202511	2025	2025.8603	AFG	AFGHANISTAN	AFG								PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	1	1	1	-10.2493074792244	4	Spin Boldak, Kandahar, Afghanistan	AF	AF23	3606	31.0058	66.4	-3393636	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20251114100000	https://www.prokerala.com/news/articles/a1696915.html
1274157264	20251114	202511	2025	2025.8603	AFG	AFGHAN	AFG								PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	2	1	2	-10.2493074792244	4	Spin Boldak, Kandahar, Afghanistan	AF	AF23	3606	31.0058	66.4	-3393636	1	Pakistan	PK	PK		30	70	PK	1	Iran	IR	IR		32	53	IR	20251114100000	https://www.prokerala.com/news/articles/a1696915.html
1274157265	20251114	202511	2025	2025.8603	AFG	AFGHANISTAN	AFG								PAK	ISLAMABAD	PAK								1	112	112	11	3	-2.0	8	1	8	-9.15032679738566	4	Qari, Daykondi, Afghanistan	AF	AF41	99919	33.907	66.1189	6249653	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Qari, Daykondi, Afghanistan	AF	AF41	99919	33.907	66.1189	6249653	20251114100000	https://www.hindustantimes.com/world-news/pakistan-arrests-4-ttp-members-after-blaming-afghanistan-for-islamabad-car-blast-101763112509295.html
1274157266	20251114	202511	2025	2025.8603	AFG	AFGHANISTAN	AFG								PAK	PAKISTAN	PAK								1	112	112	11	3	-2.0	2	1	2	-9.15032679738566	4	Qari, Daykondi, Afghanistan	AF	AF41	99919	33.907	66.1189	6249653	4	Qari, Daykondi, Afghanistan	AF	AF41	99919	33.907	66.1189	6249653	4	Qari, Daykondi, Afghanistan	AF	AF41	99919	33.907	66.1189	6249653	20251114100000	https://www.hindustantimes.com/world-news/pakistan-arrests-4-ttp-members-after-blaming-afghanistan-for-islamabad-car-blast-101763112509295.html
1274157267	20251114	202511	2025	2025.8603	AFG	AFGHANISTAN	AFG								PAK	ISLAMABAD	PAK								1	173	173	17	4	-5.0	8	1	8	-9.15032679738566	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251114100000	https://www.hindustantimes.com/world-news/pakistan-arrests-4-ttp-members-after-blaming-afghanistan-for-islamabad-car-blast-101763112509295.html
1274157268	20251114	202511	2025	2025.8603	AFG	AFGHANISTAN	AFG								PAK	ISLAMABAD	PAK								1	173	173	17	4	-5.0	2	1	2	-9.15032679738566	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251114100000	https://www.hindustantimes.com/world-news/pakistan-arrests-4-ttp-members-after-blaming-afghanistan-for-islamabad-car-blast-101763112509295.html
1274157269	20251114	202511	2025	2025.8603	AFGGOV	AFGHANISTAN	AFG					GOV			LEG	SENATE						LEG			0	010	010	01	1	0.0	2	1	2	-9.15032679738566	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20251114100000	https://www.hindustantimes.com/world-news/pakistan-arrests-4-ttp-members-after-blaming-afghanistan-for-islamabad-car-blast-101763112509295.html
1274157270	20251114	202511	2025	2025.8603	AFGINSTAL	TALIBAN	AFG	TAL				INS			BUS	TRADER						BUS			1	012	012	01	1	-0.4	10	1	10	-2.27743271221532	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251114100000	https://www.prokerala.com/news/articles/a1696937.html
1274157271	20251114	202511	2025	2025.8603	AFGINSTAL	TALIBAN	AFG	TAL				INS			PAK	PAKISTAN	PAK								1	160	160	16	4	-4.0	2	1	2	-2.27743271221532	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251114100000	https://www.prokerala.com/news/articles/a1696937.html
1274157272	20251114	202511	2025	2025.8603	AFGINSTAL	TALIBAN	AFG	TAL				INS			PAK	PAKISTAN	PAK								1	160	160	16	4	-4.0	2	1	2	-2.27743271221532	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251114100000	https://www.prokerala.com/news/articles/a1696937.html
1274157273	20251114	202511	2025	2025.8603	AFGINSTAL	TALIBAN	AFG	TAL				INS			PAK	PAKISTAN	PAK								1	160	160	16	4	-4.0	6	1	6	-2.27743271221532	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251114100000	https://www.prokerala.com/news/articles/a1696937.html
1274157274	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR																		0	010	010	01	1	0.0	8	1	8	-6.95296523517383	4	Groblersdal, Mpumalanga, South Africa	SF	SF07	77355	-25.1684	29.3941	-1233101	0								4	Groblersdal, Mpumalanga, South Africa	SF	SF07	77355	-25.1684	29.3941	-1233101	20251114100000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=65080
1274157275	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR																		1	010	010	01	1	0.0	4	1	4	-4.56960680127524	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	0								4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20251114100000	https://www.timeslive.co.za/news/south-africa/2025-11-14-watch-horror-attack-on-two-friends-leaving-one-dead-adds-fuel-to-anti-gbv-shutdown-plan/
1274157276	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR																		0	042	042	04	1	1.9	8	1	8	-6.95296523517383	4	Groblersdal, Mpumalanga, South Africa	SF	SF07	77355	-25.1684	29.3941	-1233101	0								4	Monsterlus, Limpopo, South Africa	SF	SF09	77355	-25.0252	29.7332	-1261959	20251114100000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=65080
1274157277	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR																		1	042	042	04	1	1.9	1	1	1	5.32859680284192	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20251114100000	https://www.firstpost.com/opinion/president-murmu-botswana-visit-india-africa-partnership-13950615.html
1274157278	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR																		1	042	042	04	1	1.9	1	1	1	5.32859680284192	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20251114100000	https://www.firstpost.com/opinion/president-murmu-botswana-visit-india-africa-partnership-13950615.html
1274157279	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR																		1	042	042	04	1	1.9	4	1	4	5.32859680284192	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251114100000	https://www.firstpost.com/opinion/president-murmu-botswana-visit-india-africa-partnership-13950615.html
1274157280	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR																		1	051	051	05	1	3.4	5	1	5	5.32859680284192	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251114100000	https://www.firstpost.com/opinion/president-murmu-botswana-visit-india-africa-partnership-13950615.html
1274157281	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR																		0	060	060	06	2	6.0	1	1	1	-4.56960680127524	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251114100000	https://www.timeslive.co.za/news/south-africa/2025-11-14-watch-horror-attack-on-two-friends-leaving-one-dead-adds-fuel-to-anti-gbv-shutdown-plan/
1274157282	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR																		0	060	060	06	2	6.0	1	1	1	-4.56960680127524	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Meadowlands, Gauteng, South Africa	SF	SF06	77364	-26.2	27.8833	-1258947	20251114100000	https://www.timeslive.co.za/news/south-africa/2025-11-14-watch-horror-attack-on-two-friends-leaving-one-dead-adds-fuel-to-anti-gbv-shutdown-plan/
1274157283	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR																		1	190	190	19	4	-10.0	8	1	8	-6.95296523517383	4	Chrissiesmeer, Mpumalanga, South Africa	SF	SF07	77340	-26.2795	30.2137	-1217811	0								4	Chrissiesmeer, Mpumalanga, South Africa	SF	SF07	77340	-26.2795	30.2137	-1217811	20251114100000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=65080
1274157284	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR																		1	190	190	19	4	-10.0	2	1	2	-8.84615384615381	4	Mopani, Limpopo, South Africa	SF	SF09	77344	-22.6167	29.8667	-1262547	0								4	Mopani, Limpopo, South Africa	SF	SF09	77344	-22.6167	29.8667	-1262547	20251114100000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=65083
1274157285	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR																		1	193	193	19	4	-10.0	6	1	6	-8.18181818181818	4	Polokwane, Limpopo, South Africa	SF	SF09	77344	-23.9045	29.4689	-1272405	0								4	Polokwane, Limpopo, South Africa	SF	SF09	77344	-23.9045	29.4689	-1272405	20251114100000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=65077
1274157286	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								BUS	BUSINESS						BUS			0	010	010	01	1	0.0	8	1	8	-0.86355785837651	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20251114100000	https://www.newsday.co.zw/theindependent/opinion/article/200048452/congratulations-to-owner-were-now-a-fully-fledged-middle-income-economy
1274157287	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								BUS	BANK						BUS			0	070	070	07	2	7.0	6	1	6	1.6260162601626	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251114100000	https://afdb.africa-newsroom.com/press/african-development-bank-group-grants-100-million-loan-to-emerging-africa-and-asia-infrastructure-fund-eaaif-to-support-development-of-sustainable-infrastructure
1274157288	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								BUS	BANK						BUS			0	070	070	07	2	7.0	4	1	4	1.6260162601626	1	Nigeria	NI	NI		10	8	NI	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251114100000	https://afdb.africa-newsroom.com/press/african-development-bank-group-grants-100-million-loan-to-emerging-africa-and-asia-infrastructure-fund-eaaif-to-support-development-of-sustainable-infrastructure
1274157289	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								COP	POLICE						COP			1	010	010	01	1	0.0	4	1	4	-5.24590163934426	4	Ermelo, Mpumalanga, South Africa	SF	SF07	77339	-26.5333	29.9833	-1227366	4	Ermelo, Mpumalanga, South Africa	SF	SF07	77339	-26.5333	29.9833	-1227366	4	Ermelo, Mpumalanga, South Africa	SF	SF07	77339	-26.5333	29.9833	-1227366	20251114100000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=65078
1274157290	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								CVL	POPULATION						CVL			1	013	013	01	1	0.4	5	1	5	-7.57575757575757	0								0								0								20251114100000	https://www.channelafrica.co.za/channelafrica/news/sa-researchers-warn-climate-change-continue-to-threaten-human-health/
1274157291	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								DEU	GERMANY	DEU								0	061	061	06	2	6.4	8	1	8	5.70522979397781	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20251114100000	https://www.roadsafety.co.za/2025-11/2026-george-old-car-show-will-pay-tribute-to-the-pioneers-of-motoring/
1274157292	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								EGY	EGYPT	EGY								0	046	046	04	1	7.0	6	1	6	5.80110497237569	1	South Africa	SF	SF		-30	26	SF	1	Egypt	EG	EG		27	30	EG	1	South Africa	SF	SF		-30	26	SF	20251114100000	https://iharare.com/zimbabwe-expands-global-air-connectivity-with-eight-new-aviation-deals/
1274157293	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								EGY	EGYPT	EGY								0	046	046	04	1	7.0	4	1	4	5.80110497237569	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20251114100000	https://iharare.com/zimbabwe-expands-global-air-connectivity-with-eight-new-aviation-deals/
1274157294	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								ERI	ERITREA	ERI								1	084	084	08	2	7.0	10	1	10	2.17391304347826	4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	4	Asmara, Ma'akel, Eritrea	ER	ER05	15888	15.3333	38.9333	-604780	20251114100000	https://www.africa-newsroom.com/press/eritrea-resolve-to-enhance-organizational-capacity-and-contribution
1274157295	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								IND	NEW DELHI	IND								1	042	042	04	1	1.9	1	1	1	5.32859680284192	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20251114100000	https://www.firstpost.com/opinion/president-murmu-botswana-visit-india-africa-partnership-13950615.html
1274157296	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								IND	NEW DELHI	IND								1	042	042	04	1	1.9	1	1	1	5.32859680284192	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20251114100000	https://www.firstpost.com/opinion/president-murmu-botswana-visit-india-africa-partnership-13950615.html
1274157297	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								IND	NEW DELHI	IND								1	042	042	04	1	1.9	2	1	2	5.32859680284192	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251114100000	https://www.firstpost.com/opinion/president-murmu-botswana-visit-india-africa-partnership-13950615.html
1274157298	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								MDV	MALE	MDV								1	173	173	17	4	-5.0	6	1	6	-7.6530612244898	4	Willowvale, Eastern Cape, South Africa	SF	SF05	77322	-30.7167	26.8167	-1301596	4	Willowvale, Eastern Cape, South Africa	SF	SF05	77322	-30.7167	26.8167	-1301596	4	Willowvale, Eastern Cape, South Africa	SF	SF05	77322	-30.7167	26.8167	-1301596	20251114100000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=65070
1274157299	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								MED	MEDIA						MED			1	040	040	04	1	1.0	4	1	4	-1.74081237911025	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251114100000	https://www.georgeherald.com/News/Article/National-News/ntshavheni-us-attitude-towards-south-africa-has-nothing-to-do-with-g20-202511140821
1274157300	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								NGOHRI	HUMAN RIGHTS ORGANIZATION						NGO	HRI		1	170	170	17	4	-7.0	5	1	5	-9.05091137649278	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20251114100000	https://www.africa-newsroom.com/press/tunisia-escalating-crackdown-on-human-rights-organizations-reaches-critical-levels
1274157301	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								PSE	PALESTINIAN	PSE								1	010	010	01	1	0.0	4	1	4	-2.92397660818714	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114100000	https://www.channelafrica.co.za/channelafrica/news/sa-home-affairs-to-attend-stranded-palestinians/
1274157302	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								PSE	PALESTINIAN	PSE								1	173	173	17	4	-5.0	4	2	4	-2.71606594156952	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251114100000	https://www.newsday.com/news/nation/palestinians-israel-gaza-refugee-asyslum-south-africa-x18729
1274157303	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								PSE	PALESTINIAN	PSE								1	173	173	17	4	-5.0	4	2	4	-2.71606594156952	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114100000	https://www.newsday.com/news/nation/palestinians-israel-gaza-refugee-asyslum-south-africa-x18729
1274157304	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								TUN	TUNISIA	TUN								1	084	084	08	2	7.0	10	1	10	-9.05091137649278	4	El Aouina, Qibili, Tunisia	TS	TS31	38204	33.4533	9.0439	-722675	4	El Aouina, Qibili, Tunisia	TS	TS31	38204	33.4533	9.0439	-722675	4	El Aouina, Qibili, Tunisia	TS	TS31	38204	33.4533	9.0439	-722675	20251114100000	https://www.africa-newsroom.com/press/tunisia-escalating-crackdown-on-human-rights-organizations-reaches-critical-levels
1274157305	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								ZAF	LIMPOPO	ZAF								1	080	080	08	2	5.0	4	1	4	-1.88679245283019	4	Kanana, North-West, South Africa	SF	SF10	77350	-26.9639	26.6299	-1241992	4	Kanana, North-West, South Africa	SF	SF10	77350	-26.9639	26.6299	-1241992	4	Kanana, North-West, South Africa	SF	SF10	77350	-26.9639	26.6299	-1241992	20251114100000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=65079
1274157306	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								ZAF	SOWETO	ZAF								0	190	190	19	4	-10.0	2	1	2	-4.56960680127524	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20251114100000	https://www.timeslive.co.za/news/south-africa/2025-11-14-watch-horror-attack-on-two-friends-leaving-one-dead-adds-fuel-to-anti-gbv-shutdown-plan/
1274157307	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								ZAFELIEDU	NELSON MANDELA	ZAF					ELI	EDU		1	138	138	13	3	-7.0	5	1	5	-7.57575757575757	0								0								0								20251114100000	https://www.channelafrica.co.za/channelafrica/news/sa-researchers-warn-climate-change-continue-to-threaten-human-health/
1274157308	20251114	202511	2025	2025.8603	AFR	AFRICA	AFR								ZAFMED	PRETORIA	ZAF					MED			1	040	040	04	1	1.0	2	1	2	-1.74081237911025	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20251114100000	https://www.georgeherald.com/News/Article/National-News/ntshavheni-us-attitude-towards-south-africa-has-nothing-to-do-with-g20-202511140821
