1271106634	20241028	202410	2024	2024.8164	GBR	UNITED KINGDOM	GBR								BUS	COMPANY						BUS			1	186	186	18	4	-10.0	10	1	10	1.25786163522013	4	Voort, Limburg, Netherlands	NL	NL05	16551	51.4372	6.16883	-2155020	4	Voort, Limburg, Netherlands	NL	NL05	16551	51.4372	6.16883	-2155020	4	Voort, Limburg, Netherlands	NL	NL05	16551	51.4372	6.16883	-2155020	20251028121500	https://www.theglobalrecruiter.com/global-hiring-to-outpace-local-recruitment-by-2026/
1271106663	20251028	202510	2025	2025.8164											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	10	1	10	-1.12359550561798	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251028121500	https://htxt.co.za/2025/10/ai-is-coming-to-address-problems-south-african-renters-and-tenants-face/
1271106664	20251028	202510	2025	2025.8164											BUS	COMPANY						BUS			0	060	060	06	2	6.0	3	1	3	4.88245931283906	0								3	Nichols Fire Department, New York, United States	US	USNY		42.0218	-76.3692	2700776	3	Nichols Fire Department, New York, United States	US	USNY		42.0218	-76.3692	2700776	20251028121500	https://cnynews.com/ixp/498/p/nichols-firefighters-fundraiser-food-truck/
1271106665	20251028	202510	2025	2025.8164											BUS	COMPANY						BUS			0	060	060	06	2	6.0	2	1	2	4.88245931283906	0								3	Apalachin, New York, United States	US	USNY	NY107	42.0695	-76.1546	942517	3	Apalachin, New York, United States	US	USNY	NY107	42.0695	-76.1546	942517	20251028121500	https://cnynews.com/ixp/498/p/nichols-firefighters-fundraiser-food-truck/
1271106666	20251028	202510	2025	2025.8164											BUS	BUSINESS						BUS			0	061	061	06	2	6.4	5	1	5	4.11449016100179	0								4	Springbok, Northern Cape, South Africa	SF	SF08	77358	-29.6643	17.8865	-1286438	4	Springbok, Northern Cape, South Africa	SF	SF08	77358	-29.6643	17.8865	-1286438	20251028121500	https://htxt.co.za/2025/10/renewable-energy-plant-goes-live-sooner-than-expected/
1271106667	20251028	202510	2025	2025.8164											CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	1.65562913907285	0								4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	20251028121500	https://www.cbc.ca/news/canada/kitchener-waterloo/university-of-guelph-donate-beans-guelph-food-bank-9.6955029
1271106668	20251028	202510	2025	2025.8164											CAN	CANADIAN	CAN								0	100	100	10	3	-5.0	6	1	6	-2.5065963060686	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251028121500	https://www.saltwire.com/nova-scotia/annapolis-valley/wendy-elliott-canada-has-a-garbage-problem
1271106669	20251028	202510	2025	2025.8164											CHN	TIBET	CHN								1	051	051	05	1	3.4	10	1	10	9.03954802259887	0								0								0								20251028121500	https://tibet.net/secretary-dhondul-dorjee-graces-inaugural-of-as-the-mind-wishes-art-exhibition-hosted-by-khadhok/
1271106670	20251028	202510	2025	2025.8164											CHN	CHINESE	CHN								0	057	057	05	1	8.0	3	1	3	2.31769361221029	0								4	Rizhao, Shandong, China	CH	CH25	13235	35.4275	119.455	-1923239	4	Rizhao, Shandong, China	CH	CH25	13235	35.4275	119.455	-1923239	20251028121500	https://www.premiumtimesng.com/promoted/831272-how-multinational-and-local-investors-in-ogun-are-shaping-nigerias-industrial-revolution-by-seyi-bakare.html
1271106671	20251028	202510	2025	2025.8164											CHRCTH	CATHOLIC				CHR	CTH				0	043	043	04	1	2.8	12	1	12	0	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20251028121500	https://focustaiwan.tw:443/politics/202510280020
1271106672	20251028	202510	2025	2025.8164											COP	PRISON						COP			0	026	026	02	1	4.0	6	1	6	-7.18870346598203	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20251028121500	https://charter97.org/en/news/2025/10/28/660872/
1271106673	20251028	202510	2025	2025.8164											COP	DETECTIVE						COP			1	043	043	04	1	2.8	10	1	10	-2.77777777777778	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251028121500	https://www.newyorker.com/podcast/in-the-dark/blood-relatives-episode-2
1271106674	20251028	202510	2025	2025.8164											COP	POLICE						COP			1	084	084	08	2	7.0	5	1	5	-7.82918149466192	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20251028121500	https://www.indiablooms.com/news/park-street-gangrape-convicts-name-back-in-spotlight-after-kolkata-woman-alleges-molestation-in-5-star-hotel/details
1271106675	20251028	202510	2025	2025.8164											CRM	CONVICTS						CRM			0	042	042	04	1	1.9	2	1	2	-7.18870346598203	0								4	Vitebsk, Vitsyebskaya Voblasts', Belarus	BO	BO07	40015	55.1904	30.2049	-1951346	4	Vitebsk, Vitsyebskaya Voblasts', Belarus	BO	BO07	40015	55.1904	30.2049	-1951346	20251028121500	https://charter97.org/en/news/2025/10/28/660872/
1271106676	20251028	202510	2025	2025.8164											CUB	CUBA	CUB								1	042	042	04	1	1.9	10	1	10	-7.83410138248848	0								4	Negril, Westmoreland, Jamaica	JM	JM16	18433	18.2782	-78.3518	-3752961	4	Negril, Westmoreland, Jamaica	JM	JM16	18433	18.2782	-78.3518	-3752961	20251028121500	https://www.al.com/weather/2025/10/hurricane-melissa-track-update-monster-category-5-storm-bears-down-on-jamaica-will-it-threaten-us.html
1271106677	20251028	202510	2025	2025.8164											CVL	VILLAGE						CVL			0	050	050	05	1	3.5	3	1	3	-2.86511156186612	0								5	Beqaa, Béa, Lebanon	LE	LE08	18792	33.6667	35.8333	-798017	5	Beqaa, Béa, Lebanon	LE	LE08	18792	33.6667	35.8333	-798017	20251028121500	https://longreads.com/2025/10/28/yaaburnee-four-ways/
1271106678	20251028	202510	2025	2025.8164											CVL	TRAVELER						CVL			1	057	057	05	1	8.0	10	1	10	2.34833659491194	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251028121500	https://news.webindia123.com/news/Articles/Business/20251028/4377373.html
1271106679	20251028	202510	2025	2025.8164											CVLELI	VILLAGE						CVL	ELI		1	190	190	19	4	-10.0	6	1	6	-4.77876106194691	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20251028121500	https://www.dailyrecord.co.uk/news/local-news/horrific-balloch-dog-attack-leaves-36144360
1271106680	20251028	202510	2025	2025.8164											CYP	CYPRUS	CYP								0	043	043	04	1	2.8	4	1	4	1.27877237851662	0								1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20251028121500	https://ianslive.in/cyprus-foreign-minister-to-begin-india-visit-from-wednesday--20251028163820
1271106681	20251028	202510	2025	2025.8164											DOM	DOMINICAN REPUBLIC	DOM								0	190	190	19	4	-10.0	1	1	1	-8.95915678524374	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20251028121500	https://www.channelstv.com/2025/10/28/jamaica-warns-of-mass-destruction-as-hurricane-melissa-looms/
1271106682	20251028	202510	2025	2025.8164											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	6	1	6	4.30879712746858	0								3	Yerkes Observatory, Wisconsin, United States	US	USWI		42.5703	-88.5562	1581376	3	Yerkes Observatory, Wisconsin, United States	US	USWI		42.5703	-88.5562	1581376	20251028121500	https://www.tmj4.com/news/waukesha-county/delafield-couple-turned-their-empty-nest-into-a-youtube-adventure
1271106683	20251028	202510	2025	2025.8164											ESP	SPAIN	ESP								0	014	014	01	1	0.0	4	1	4	0.8160237388724	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20251028121500	https://cyprus-mail.com/2025/10/28/wista-and-bimco-partner-to-boost-diversity-in-maritime-industry
1271106684	20251028	202510	2025	2025.8164											ESP	SPAIN	ESP								0	046	046	04	1	7.0	2	1	2	0.8160237388724	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20251028121500	https://cyprus-mail.com/2025/10/28/wista-and-bimco-partner-to-boost-diversity-in-maritime-industry
1271106685	20251028	202510	2025	2025.8164											EUR	EUROPE	EUR								0	042	042	04	1	1.9	8	1	8	2.34833659491194	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251028121500	https://news.webindia123.com/news/Articles/Business/20251028/4377373.html
1271106686	20251028	202510	2025	2025.8164											EUR	EUROPE	EUR								0	042	042	04	1	1.9	2	1	2	2.34833659491194	0								1	India	IN	IN		20	77	IN	1	United States	US	US		39.828175	-98.5795	US	20251028121500	https://news.webindia123.com/news/Articles/Business/20251028/4377373.html
1271106687	20251028	202510	2025	2025.8164											GBR	GLASGOW	GBR								1	036	036	03	1	4.0	2	1	2	6.32530120481928	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20251028121500	https://www.glasgowtimes.co.uk/news/25576485.aldi-invites-glasgow-schools-join-get-set-eat-fresh/
1271106688	20251028	202510	2025	2025.8164											GBR	LONDON	GBR								0	042	042	04	1	1.9	2	1	2	3.67383512544803	0								1	Germany	GM	GM		51.5	10.5	GM	4	South Shields, South Tyneside, United Kingdom	UK	UKM7	40134	54.9878	-1.42139	-2608323	20251028121500	https://www.forbes.com/sites/brettfbraleypalko/2025/10/28/why-waxed-jackets-belong-in-every-mans-wardrobe/
1271106689	20251028	202510	2025	2025.8164											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	3	1	3	1.66666666666667	0								1	United Kingdom	UK	UK		54	-4	UK	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20251028121500	https://en.vietnamplus.vn/party-general-secretary-to-lam-begins-official-visit-to-uk-post331425.vnp
1271106690	20251028	202510	2025	2025.8164											GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	2	1	2	10.6965174129353	0								4	Tillicoultry, Clackmannanshire, United Kingdom	UK	UKU1	40177	56.15	-3.75	-2609827	4	Tillicoultry, Clackmannanshire, United Kingdom	UK	UKU1	40177	56.15	-3.75	-2609827	20251028121500	https://www.glasgowtimes.co.uk/news/scottish-news/25576440.sterling-home-brings-festive-cheer-chas-families/
1271106691	20251028	202510	2025	2025.8164											GBR	UNITED KINGDOM	GBR								0	070	070	07	2	7.0	2	1	2	10.6965174129353	0								4	Tillicoultry, Clackmannanshire, United Kingdom	UK	UKU1	40177	56.15	-3.75	-2609827	4	Tillicoultry, Clackmannanshire, United Kingdom	UK	UKU1	40177	56.15	-3.75	-2609827	20251028121500	https://www.glasgowtimes.co.uk/news/scottish-news/25576440.sterling-home-brings-festive-cheer-chas-families/
1271106692	20251028	202510	2025	2025.8164											GBR	UNITED KINGDOM	GBR								1	112	112	11	3	-2.0	4	1	4	-4.90566037735849	0								1	United Kingdom	UK	UK		54	-4	UK	4	Tbilisi, Georgia (general), Georgia	GG	GG00	16525	41.725	44.7908	-2330077	20251028121500	https://www.independent.co.uk/news/uk/home-news/bella-culley-free-drug-trafficking-tbilisi-georgia-b2853597.html
1271106693	20251028	202510	2025	2025.8164											GBR	MANCHESTER	GBR								0	173	173	17	4	-5.0	10	1	10	-3.65093499554764	0								0								0								20251028121500	https://www.thetimes.com/uk/crime/article/grooming-gang-families-charity-jobs-threatening-victims-gq9crzgkv
1271106694	20251028	202510	2025	2025.8164											GBREDU	GLASGOW	GBR					EDU			1	036	036	03	1	4.0	6	1	6	6.32530120481928	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20251028121500	https://www.glasgowtimes.co.uk/news/25576485.aldi-invites-glasgow-schools-join-get-set-eat-fresh/
1271106695	20251028	202510	2025	2025.8164											GOV	GOVERNMENT						GOV			1	014	014	01	1	0.0	6	1	6	-1.69765561843169	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251028121500	https://www.mykxlg.com/news/national/ap-news-summary-at-7-45-a-m-edt/article_ebf8bf80-590e-5cac-b7ff-0aba64235210.html
1271106696	20251028	202510	2025	2025.8164											GOV	GOVERNMENT						GOV			1	014	014	01	1	0.0	4	1	4	-1.69765561843169	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20251028121500	https://www.mykxlg.com/news/national/ap-news-summary-at-7-45-a-m-edt/article_ebf8bf80-590e-5cac-b7ff-0aba64235210.html
1271106697	20251028	202510	2025	2025.8164											GOV	KING						GOV			0	036	036	03	1	4.0	8	1	8	0.35714285714286	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20251028121500	https://www.dailyrecord.co.uk/entertainment/celebrity/prince-andrew-welcomed-epstein-maxwell-36143879
1271106698	20251028	202510	2025	2025.8164											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	6	1	6	1.74418604651163	0								4	Zangezur, Syunik', Armenia	AM	AM08	4928	39.2075	46.4058	-2324916	4	Zangezur, Syunik', Armenia	AM	AM08	4928	39.2075	46.4058	-2324916	20251028121500	https://www.azernews.az/nation/249453.html
1271106699	20251028	202510	2025	2025.8164											GOV	CHIEF EXECUTIVE						GOV			0	046	046	04	1	7.0	6	1	6	0.46511627906977	0								4	Tewkesbury, Gloucestershire, United Kingdom	UK	UKE6	40113	52	-2.15	-2609585	4	Tewkesbury, Gloucestershire, United Kingdom	UK	UKE6	40113	52	-2.15	-2609585	20251028121500	https://finance.yahoo.com/news/total-capital-partners-boosts-stake-113348525.html
1271106700	20251028	202510	2025	2025.8164											GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	10	1	10	1.99600798403194	0								4	River Shannon, Ireland (general), Ireland	EI	EI00	18290	52.5819	-9.68167	-1505620	4	River Shannon, Ireland (general), Ireland	EI	EI00	18290	52.5819	-9.68167	-1505620	20251028121500	https://www.limerickleader.ie/news/community/1925312/limerick-items-to-take-pride-of-place-in-new-dublin-exhibition.html
1271106701	20251028	202510	2025	2025.8164											GOV	ATTORNEY GENERAL						GOV			0	090	090	09	2	-2.0	1	1	1	-7.70833333333334	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20251028121500	https://www.wrdw.com/2025/10/28/ga-sheriff-indicted-after-altercation-with-officer/
1271106702	20251028	202510	2025	2025.8164											GOVGOV	GOVERNMENT						GOV	GOV		1	042	042	04	1	1.9	3	1	3	-8.95915678524374	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20251028121500	https://www.channelstv.com/2025/10/28/jamaica-warns-of-mass-destruction-as-hurricane-melissa-looms/
