1271976658	20251026	202510	2025	2025.8110	JPN	OSAKA	JPN								COP	POLICE						COP			1	090	090	09	2	-2.0	2	1	2	-1.0989010989011	4	Miyakojima, Saitama, Japan	JA	JA34	35922	36.25	139.183	-236871	4	Miyakojima, Saitama, Japan	JA	JA34	35922	36.25	139.183	-236871	4	Miyakojima, Saitama, Japan	JA	JA34	35922	36.25	139.183	-236871	20251102004500	https://www.tokyoreporter.com/japan/osaka/woman-finds-husband-hanged-in-osaka-residence/
1271976669	20251102	202511	2025	2025.8274											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	4	1	4	3.40425531914893	0								3	Ashwaubenon, Wisconsin, United States	US	USWI	WI009	44.4822	-88.0701	1577391	3	Ashwaubenon, Wisconsin, United States	US	USWI	WI009	44.4822	-88.0701	1577391	20251102004500	https://www.1039wvbo.com/2025/11/01/new-community-shelter-hosts-30th-bowl-a-thon-to-combat-homelessness-hunger-in-northeast-wisconsin/
1271976670	20251102	202511	2025	2025.8274											CVL	CITIZEN						CVL			1	042	042	04	1	1.9	10	1	10	-2.63852242744063	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251102004500	https://www.rashtranews.com/business-news-india-slams-uks-new-travel-rules-as-discriminatory-warns-of-retaliation/
1271976671	20251102	202511	2025	2025.8274											CVL	TOURIST						CVL			0	043	043	04	1	2.8	10	1	10	1.21317157712305	0								4	Janitzio, Michoacáde Ocampo, Mexico	MX	MX16	20887	19.55	-101.667	-1671466	4	Janitzio, Michoacáde Ocampo, Mexico	MX	MX16	20887	19.55	-101.667	-1671466	20251102004500	https://www.phoenixnewtimes.com/arts-culture/how-commercialization-has-changed-dia-de-los-muertos-40617168/
1271976672	20251102	202511	2025	2025.8274											CVL	CITIZEN						CVL			1	051	051	05	1	3.4	5	1	5	1.21317157712305	0								4	Janitzio, Michoacáde Ocampo, Mexico	MX	MX16	20887	19.55	-101.667	-1671466	4	Janitzio, Michoacáde Ocampo, Mexico	MX	MX16	20887	19.55	-101.667	-1671466	20251102004500	https://www.phoenixnewtimes.com/arts-culture/how-commercialization-has-changed-dia-de-los-muertos-40617168/
1271976673	20251102	202511	2025	2025.8274											CVL	CITIZEN						CVL			1	060	060	06	2	6.0	10	1	10	1.21317157712305	0								4	Janitzio, Michoacáde Ocampo, Mexico	MX	MX16	20887	19.55	-101.667	-1671466	4	Janitzio, Michoacáde Ocampo, Mexico	MX	MX16	20887	19.55	-101.667	-1671466	20251102004500	https://www.phoenixnewtimes.com/arts-culture/how-commercialization-has-changed-dia-de-los-muertos-40617168/
1271976674	20251102	202511	2025	2025.8274											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	5	1	5	6.45161290322581	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251102004500	https://events.danspapers.com/event/drawing-meetup-with-jackie-hoving-and-norm-paris/
1271976675	20251102	202511	2025	2025.8274											EUR	EUROPEAN	EUR								1	043	043	04	1	2.8	5	1	5	-2.64705882352942	0								0								0								20251102004500	https://www.yahoo.com/news/articles/search-continues-popular-long-island-200207810.html
1271976676	20251102	202511	2025	2025.8274											FRA	LYON	FRA								1	040	040	04	1	1.0	2	1	2	-0.743494423791818	0								3	Kent County, Michigan, United States	US	USMI		43.0334	-85.55	1622983	3	Kent County, Michigan, United States	US	USMI		43.0334	-85.55	1622983	20251102004500	https://www.yahoo.com/news/articles/point-state-budget-senate-race-233000495.html
1271976677	20251102	202511	2025	2025.8274											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	4	1	4	2.87356321839081	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251102004500	https://www.whatsonstage.com/shows/london-theatre/west-end-theatre/jo-the-little-women-musical-in-concert_1700352/
1271976678	20251102	202511	2025	2025.8274											GBR	MANCHESTER	GBR								1	112	112	11	3	-2.0	5	1	5	-8.47457627118644	0								0								0								20251102004500	https://www.unionleader.com/news/crime/accused-wrong-way-driver-faces-multiple-dwi-related-charges/article_56340aea-9b77-4a0e-a23a-82f6f16377b6.html
1271976679	20251102	202511	2025	2025.8274											GBR	UNITED KINGDOM	GBR								0	120	120	12	3	-4.0	4	1	4	-1.07632093933464	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20251102004500	https://www.yahoo.com/news/articles/firms-listed-weird-website-wrong-000859000.html
1271976680	20251102	202511	2025	2025.8274											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	-1.22699386503067	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251102004500	https://portlandtribune.com/2025/11/01/trump-administration-must-restart-snap-benefits-by-wednesday-judge-rules/
1271976681	20251102	202511	2025	2025.8274											GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	10	1	10	-1.22699386503067	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251102004500	https://portlandtribune.com/2025/11/01/trump-administration-must-restart-snap-benefits-by-wednesday-judge-rules/
1271976682	20251102	202511	2025	2025.8274											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	5	1	5	-5.50660792951542	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20251102004500	https://www.idahopress.com/opinion/guest_opinions/guest-commentary-little-went-to-dc-to-advocate-for-someone---just-not-idahoans/article_434bdbe8-a46b-4077-98c6-a9c0c52f353e.html
1271976683	20251102	202511	2025	2025.8274											GOV	FIRE DEPARTMENT						GOV			1	042	042	04	1	1.9	1	1	1	-4.34782608695652	0								3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	20251102004500	https://www.1039wvbo.com/2025/11/01/officials-in-wisconsin-investigating-crash-involving-city-ambulance-multiple-injured/
1271976684	20251102	202511	2025	2025.8274											GOV	FIRE DEPARTMENT						GOV			1	042	042	04	1	1.9	1	1	1	-4.34782608695652	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20251102004500	https://www.1039wvbo.com/2025/11/01/officials-in-wisconsin-investigating-crash-involving-city-ambulance-multiple-injured/
1271976685	20251102	202511	2025	2025.8274											GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	3	1	3	2.62417994376758	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20251102004500	https://www.yahoo.com/news/articles/dont-forget-daylight-saving-time-174430941.html
1271976686	20251102	202511	2025	2025.8274											GOV	PRESIDENT						GOV			1	060	060	06	2	6.0	5	1	5	-5.50660792951542	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20251102004500	https://www.idahopress.com/opinion/guest_opinions/guest-commentary-little-went-to-dc-to-advocate-for-someone---just-not-idahoans/article_434bdbe8-a46b-4077-98c6-a9c0c52f353e.html
1271976687	20251102	202511	2025	2025.8274											GOV	GOVERNMENT						GOV			0	112	112	11	3	-2.0	10	1	10	-4.23131170662906	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251102004500	https://island.lk/establishing-courts-closing-schools/
1271976688	20251102	202511	2025	2025.8274											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	5	1	5	-1.03092783505155	0								3	False River, Louisiana, United States	US	USLA		30.5705	-91.5929	542153	3	False River, Louisiana, United States	US	USLA		30.5705	-91.5929	542153	20251102004500	https://www.ky3.com/2025/11/01/2-girls-rushed-hospital-after-being-thrown-ferris-wheel-harvest-festival-authorities-say/
1271976689	20251102	202511	2025	2025.8274											IGOWSTNAT	NATO	WST	NAT				IGO			1	150	150	15	4	-7.2	8	1	8	-6.73076923076923	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251102004500	https://www.yahoo.com/news/articles/drones-spotted-over-military-belgium-000514027.html
1271976690	20251102	202511	2025	2025.8274											IND	DELHI	IND								1	033	033	03	1	5.2	4	1	4	0.355871886121	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251102004500	https://indianexpress.com/article/cities/delhi/eye-on-delhi-haryana-connectivity-pwd-to-extend-munak-canal-elevated-road-up-to-kashmere-gate-isbt-10340899/
1271976691	20251102	202511	2025	2025.8274											IND	DELHI	IND								1	0353	035	03	1	7.0	4	1	4	0.355871886121	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251102004500	https://indianexpress.com/article/cities/delhi/eye-on-delhi-haryana-connectivity-pwd-to-extend-munak-canal-elevated-road-up-to-kashmere-gate-isbt-10340899/
1271976692	20251102	202511	2025	2025.8274											ISR	ISRAEL	ISR								0	042	042	04	1	1.9	4	1	4	-3.9119804400978	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20251102004500	https://www.nbclosangeles.com/news/politics/trump-al-sharaa-first-ever-visit-syrian-president-white-house/3799601/
1271976693	20251102	202511	2025	2025.8274											JUD	APPEALS COURT						JUD			0	020	020	02	1	3.0	10	1	10	-2.89855072463768	0								3	Fort Dix, New Jersey, United States	US	USNJ		40.0298	-74.6185	876417	3	Fort Dix, New Jersey, United States	US	USNJ		40.0298	-74.6185	876417	20251102004500	https://www.phillytrib.com/news/sean-diddy-combs-transferred-to-new-jersey-prison-to-serve-4-year-prostitution-related-sentence/article_340e7d9d-9cd2-46ec-b56b-b74facec9232.html
1271976694	20251102	202511	2025	2025.8274											JUD	APPEALS COURT						JUD			0	173	173	17	4	-5.0	10	1	10	-2.89855072463768	0								3	Fort Dix, New Jersey, United States	US	USNJ		40.0298	-74.6185	876417	3	Fort Dix, New Jersey, United States	US	USNJ		40.0298	-74.6185	876417	20251102004500	https://www.phillytrib.com/news/sean-diddy-combs-transferred-to-new-jersey-prison-to-serve-4-year-prostitution-related-sentence/article_340e7d9d-9cd2-46ec-b56b-b74facec9232.html
1271976695	20251102	202511	2025	2025.8274											JUD	LAWYER						JUD			0	190	190	19	4	-10.0	3	1	3	-0.61099796334012	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251102004500	https://www.nigerianeye.com/2025/11/wike-backed-pdp-nwc-faction-suspends.html
1271976696	20251102	202511	2025	2025.8274											LEG	SENATE						LEG			1	040	040	04	1	1.0	3	1	3	-0.743494423791818	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251102004500	https://www.yahoo.com/news/articles/point-state-budget-senate-race-233000495.html
1271976697	20251102	202511	2025	2025.8274											LEG	CONGRESS						LEG			1	080	080	08	2	5.0	10	1	10	1.02739726027397	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251102004500	https://kxly920.com/2025/11/01/as-open-enrollment-begins-in-wa-future-of-health-insurance-tax-credits-remains-murky/
1271976698	20251102	202511	2025	2025.8274											LKA	COLOMBO	LKA								1	043	043	04	1	2.8	10	1	10	7.28346456692914	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20251102004500	https://island.lk/c-w-mackie-plc-partners-with-the-worlds-largest-bearing-manufacturer-skf/
1271976699	20251102	202511	2025	2025.8274											LKA	COLOMBO	LKA								1	100	100	10	3	-5.0	7	1	7	-0.60422960725076	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20251102004500	https://island.lk/sri-lanka-fewer-births-rapid-ageing-mark-a-new-demographic-era/
1271976700	20251102	202511	2025	2025.8274											LKA	COLOMBO	LKA								1	100	100	10	3	-5.0	3	1	3	-0.60422960725076	0								4	Gampaha, Western, Sri Lanka	CE	CE36	25852	7.0897	79.9925	-2217865	4	Gampaha, Western, Sri Lanka	CE	CE36	25852	7.0897	79.9925	-2217865	20251102004500	https://island.lk/sri-lanka-fewer-births-rapid-ageing-mark-a-new-demographic-era/
1271976701	20251102	202511	2025	2025.8274											MED	MEDIA						MED			1	031	031	03	1	5.2	10	1	10	1.78041543026706	0								0								0								20251102004500	https://www.hometownsource.com/county_news_review/county_news_review/news/local/isanti-approves-contract-for-social-media-archiving-services/article_2fa82632-b208-43c9-8240-482815696968.html
1271976702	20251102	202511	2025	2025.8274											MEX	MEXICO	MEX								0	043	043	04	1	2.8	3	1	3	1.21317157712305	0								4	Janitzio, Michoacáde Ocampo, Mexico	MX	MX16	20887	19.55	-101.667	-1671466	4	Janitzio, Michoacáde Ocampo, Mexico	MX	MX16	20887	19.55	-101.667	-1671466	20251102004500	https://www.phoenixnewtimes.com/arts-culture/how-commercialization-has-changed-dia-de-los-muertos-40617168/
1271976703	20251102	202511	2025	2025.8274											MIL	NAVY						MIL			1	036	036	03	1	4.0	10	1	10	4.62962962962963	0								0								0								20251102004500	https://www.cbc.bb/main-stories/remembrance-day-parade-set-for-november-9/
1271976704	20251102	202511	2025	2025.8274											NGA	ABUJA	NGA								1	040	040	04	1	1.0	5	1	5	-0.61099796334012	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251102004500	https://www.nigerianeye.com/2025/11/wike-backed-pdp-nwc-faction-suspends.html
1271976705	20251102	202511	2025	2025.8274											NGACHR	NIGERIA	NGA			CHR					1	112	112	11	3	-2.0	3	1	3	-6.41330166270784	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20251102004500	https://www.nigerianeye.com/2025/11/breaking-news-trump-blasts-tinubu-calls.html
1271976706	20251102	202511	2025	2025.8274											NGAGOV	NIGERIAN	NGA					GOV			1	020	020	02	1	3.0	6	1	6	-3.86740331491713	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20251102004500	https://www.yahoo.com/news/articles/trump-tells-defense-department-prepare-214457138.html
1271976707	20251102	202511	2025	2025.8274											POL	POLE	POL								1	042	042	04	1	1.9	5	1	5	-2.16494845360825	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20251102004500	https://sciencefiction.com/2012/02/13/did-the-movie-the-core-get-anything-right/
1271976708	20251102	202511	2025	2025.8274											SDN	SUDAN	SDN								0	042	042	04	1	1.9	5	1	5	-7.49448934606907	0								4	Tawila, Shamal Darfur, Sudan	SU	SU55	37080	13.5	24.9	-15004	4	El Fasher, Shamal Darfur, Sudan	SU	SU55	37080	13.6333	25.35	-1684	20251102004500	https://www.aol.com/articles/reports-mass-killings-militia-storms-192216793.html
1271976709	20251102	202511	2025	2025.8274											SDN	SUDAN	SDN								0	042	042	04	1	1.9	1	1	1	-7.49448934606907	0								4	El Fasher, Shamal Darfur, Sudan	SU	SU55	37080	13.6333	25.35	-1684	4	El Fasher, Shamal Darfur, Sudan	SU	SU55	37080	13.6333	25.35	-1684	20251102004500	https://www.aol.com/articles/reports-mass-killings-militia-storms-192216793.html
1271976710	20251102	202511	2025	2025.8274											USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-6.40176600441501	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20251102004500	https://www.nbclosangeles.com/news/national-international/michigan-lawyer-halloween-terror-plot-kash-patel/3799620/
1271976711	20251102	202511	2025	2025.8274											USA	BOSTON	USA								0	020	020	02	1	3.0	2	1	2	-3.78548895899054	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251102004500	https://www.channel3000.com/news/officials-investigate-intentional-explosion-at-harvard-university-medical-building-that-left-no-injuries/article_7835cc0a-dfec-56a6-9b7d-c9bee4faa35d.html
1271976712	20251102	202511	2025	2025.8274											USA	WASHINGTON	USA								1	020	020	02	1	3.0	2	1	2	-5.50660792951542	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251102004500	https://www.idahopress.com/opinion/guest_opinions/guest-commentary-little-went-to-dc-to-advocate-for-someone---just-not-idahoans/article_434bdbe8-a46b-4077-98c6-a9c0c52f353e.html
1271976713	20251102	202511	2025	2025.8274											USA	WASHINGTON	USA								1	020	020	02	1	3.0	8	1	8	-5.50660792951542	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20251102004500	https://www.idahopress.com/opinion/guest_opinions/guest-commentary-little-went-to-dc-to-advocate-for-someone---just-not-idahoans/article_434bdbe8-a46b-4077-98c6-a9c0c52f353e.html
1271976714	20251102	202511	2025	2025.8274											USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-0.743494423791818	0								3	Kent County, Michigan, United States	US	USMI		43.0334	-85.55	1622983	3	Kent County, Michigan, United States	US	USMI		43.0334	-85.55	1622983	20251102004500	https://www.yahoo.com/news/articles/point-state-budget-senate-race-233000495.html
1271976715	20251102	202511	2025	2025.8274											USA	GRAND RAPIDS	USA								1	040	040	04	1	1.0	10	1	10	-0.743494423791818	0								3	Grand Rapids, Michigan, United States	US	USMI		42.9634	-85.6681	627105	3	Grand Rapids, Michigan, United States	US	USMI		42.9634	-85.6681	627105	20251102004500	https://www.yahoo.com/news/articles/point-state-budget-senate-race-233000495.html
1271976716	20251102	202511	2025	2025.8274											USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-0.743494423791818	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251102004500	https://www.yahoo.com/news/articles/point-state-budget-senate-race-233000495.html
1271976717	20251102	202511	2025	2025.8274											USA	NEW YORK	USA								1	040	040	04	1	1.0	10	1	10	-2.63852242744063	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251102004500	https://www.rashtranews.com/business-news-india-slams-uks-new-travel-rules-as-discriminatory-warns-of-retaliation/
1271976718	20251102	202511	2025	2025.8274											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	0	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251102004500	https://www.yahoo.com/news/articles/defy-donald-trump-going-price-235130531.html
1271976719	20251102	202511	2025	2025.8274											USA	BUFFALO	USA								1	042	042	04	1	1.9	10	1	10	-2.5	0								0								0								20251102004500	https://www.oleantimesherald.com/2025/11/01/salamanca-woman-jailed-murder-charges/
1271976720	20251102	202511	2025	2025.8274											USA	PHILADELPHIA	USA								1	042	042	04	1	1.9	10	1	10	4.90367775831874	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20251102004500	https://www.phillytrib.com/news/local_news/philly-gives-returns-to-support-10-nonprofits-serving-philadelphia-area/article_ecaca1f7-9b97-4b2a-82cb-84138e68d98c.html
1271976721	20251102	202511	2025	2025.8274											USA	NEW MEXICO	USA								1	042	042	04	1	1.9	3	1	2	1.97904540162981	0								3	Westminster Presbyterian Church, Wisconsin, United States	US	USWI		43.0664	-87.8815	1877134	3	Westminster Presbyterian Church, Wisconsin, United States	US	USWI		43.0664	-87.8815	1877134	20251102004500	https://www.channel3000.com/obituaries/hilda-louise-mccreight/article_96811e18-185e-4f2b-b0d9-b8c7faea3dac.html
1271976722	20251102	202511	2025	2025.8274											USA	WISCONSIN	USA								1	042	042	04	1	1.9	10	1	10	8.41423948220065	0								1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20251102004500	https://www.uppermichiganssource.com/2025/11/01/escanabas-bonifas-arts-center-holds-annual-holiday-art-fair/
1271976723	20251102	202511	2025	2025.8274											USA	UNITED STATES	USA								0	042	042	04	1	1.9	4	1	4	1.97904540162981	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	3	Westminster Presbyterian Church, Wisconsin, United States	US	USWI		43.0664	-87.8815	1877134	20251102004500	https://www.channel3000.com/obituaries/hilda-louise-mccreight/article_96811e18-185e-4f2b-b0d9-b8c7faea3dac.html
1271976724	20251102	202511	2025	2025.8274											USA	NEW MEXICO	USA								0	042	042	04	1	1.9	4	1	4	1.97904540162981	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20251102004500	https://www.channel3000.com/obituaries/hilda-louise-mccreight/article_96811e18-185e-4f2b-b0d9-b8c7faea3dac.html
1271976725	20251102	202511	2025	2025.8274											USA	MILWAUKEE	USA								1	042	042	04	1	1.9	9	2	9	-1.53588320314037	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20251102004500	https://www.1039wvbo.com/2025/11/01/officials-in-wisconsin-investigating-crash-involving-city-ambulance-multiple-injured/
1271976726	20251102	202511	2025	2025.8274											USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	1	6	-0.48923679060665	0								3	Salt Lake, Colorado, United States	US	USCO		38.46	-102.989	203785	3	Salt Lake, Colorado, United States	US	USCO		38.46	-102.989	203785	20251102004500	https://www.stgeorgeutah.com/opinion/letter-to-the-editor-kids-aren-t-leaving-by-choice-they-re-being-priced-out/article_e580e9ce-bc55-4687-a60d-1f281e4f3821.html
1271976727	20251102	202511	2025	2025.8274											USA	PHOENIX	USA								1	043	043	04	1	2.8	4	1	4	-0.48923679060665	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Salt Lake, Colorado, United States	US	USCO		38.46	-102.989	203785	20251102004500	https://www.stgeorgeutah.com/opinion/letter-to-the-editor-kids-aren-t-leaving-by-choice-they-re-being-priced-out/article_e580e9ce-bc55-4687-a60d-1f281e4f3821.html
1271976728	20251102	202511	2025	2025.8274											USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	4.16666666666667	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20251102004500	https://kboo.fm/media/130170-new-and-favorite-folk-cascadia-coffeehouse
1271976729	20251102	202511	2025	2025.8274											USA	UNITED STATES	USA								1	046	046	04	1	7.0	3	1	3	0	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251102004500	https://www.yahoo.com/news/articles/defy-donald-trump-going-price-235130531.html
