1269909833	20241021	202410	2024	2024.7973	ESP	SPANISH	ESP								CVL	COMMUNITY						CVL			1	190	190	19	4	-10.0	10	1	10	0.15243902439024	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20251021220000	https://www.fox10tv.com/2025/10/21/she-loved-so-hard-friend-remembers-murder-suicide-victim-while-police-ask-publics-help-with-investigation/
1269909844	20250921	202509	2025	2025.7151	GOV	ADMINISTRATION						GOV			MED	WEBSITE						MED			0	112	112	11	3	-2.0	10	1	10	-9.39759036144577	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20251021220000	https://www.independent.co.uk/news/world/americas/us-politics/trump-antifa-order-indictment-texas-b2849465.html
1269909845	20250921	202509	2025	2025.7151	GOV	MINIST OF COMMERCE						GOV			OMN	MUSCAT	OMN								1	040	040	04	1	1.0	4	1	4	3.07414104882459	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20251021220000	https://www.omanobserver.om/article/1178526/oman/oman-turkiye-bilateral-relations-progressing
1269909846	20250921	202509	2025	2025.7151	GOV	MINIST OF COMMERCE						GOV			OMN	MUSCAT	OMN								1	040	040	04	1	1.0	6	1	6	3.07414104882459	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	1	Turkey	TU	TU		39.059012	34.911546	TU	20251021220000	https://www.omanobserver.om/article/1178526/oman/oman-turkiye-bilateral-relations-progressing
1269909847	20250921	202509	2025	2025.7151	GOV	MINIST OF COMMERCE						GOV			OMN	MUSCAT	OMN								1	046	046	04	1	7.0	10	1	10	3.07414104882459	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20251021220000	https://www.omanobserver.om/article/1178526/oman/oman-turkiye-bilateral-relations-progressing
1269909848	20250921	202509	2025	2025.7151	GOV	PRIME MINISTER						GOV			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-0.21413276231264	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20251021220000	https://www.israelnationalnews.com/news/416605
1269909849	20250921	202509	2025	2025.7151	MED	WRITER						MED			GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	1	1	1	-4.32145564821835	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20251021220000	https://www.dailymail.co.uk/news/article-15214037/EUAN-McCOLM-disturbing-attacks-against-Graham-Linehan-prove-time-trans-bullies-feel-force-law.html
1269909850	20250921	202509	2025	2025.7151	MED	WRITER						MED			GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	1	1	1	-4.32145564821835	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20251021220000	https://www.dailymail.co.uk/news/article-15214037/EUAN-McCOLM-disturbing-attacks-against-Graham-Linehan-prove-time-trans-bullies-feel-force-law.html
1269909851	20250921	202509	2025	2025.7151	MED	WRITER						MED			USA	THE US	USA								0	043	043	04	1	2.8	6	1	6	-4.32145564821835	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20251021220000	https://www.dailymail.co.uk/news/article-15214037/EUAN-McCOLM-disturbing-attacks-against-Graham-Linehan-prove-time-trans-bullies-feel-force-law.html
1269909852	20250921	202509	2025	2025.7151	MED	WRITER						MED			USA	THE US	USA								0	173	173	17	4	-5.0	6	1	6	-4.32145564821835	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20251021220000	https://www.dailymail.co.uk/news/article-15214037/EUAN-McCOLM-disturbing-attacks-against-Graham-Linehan-prove-time-trans-bullies-feel-force-law.html
1269909853	20250921	202509	2025	2025.7151	OMN	MUSCAT	OMN								GOV	MINIST OF COMMERCE						GOV			1	040	040	04	1	1.0	4	1	4	3.07414104882459	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20251021220000	https://www.omanobserver.om/article/1178526/oman/oman-turkiye-bilateral-relations-progressing
1269909854	20250921	202509	2025	2025.7151	OMN	MUSCAT	OMN								GOV	MINIST OF COMMERCE						GOV			1	040	040	04	1	1.0	6	1	6	3.07414104882459	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	1	Turkey	TU	TU		39.059012	34.911546	TU	20251021220000	https://www.omanobserver.om/article/1178526/oman/oman-turkiye-bilateral-relations-progressing
1269909855	20250921	202509	2025	2025.7151	OMN	MUSCAT	OMN								GOV	MINIST OF COMMERCE						GOV			1	046	046	04	1	7.0	10	1	10	3.07414104882459	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20251021220000	https://www.omanobserver.om/article/1178526/oman/oman-turkiye-bilateral-relations-progressing
1269909856	20250921	202509	2025	2025.7151	USA	UNITED STATES	USA								GOV	PRIME MINISTER						GOV			0	043	043	04	1	2.8	2	1	2	-0.21413276231264	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20251021220000	https://www.israelnationalnews.com/news/416605
1269909857	20250921	202509	2025	2025.7151	USA	THE US	USA								MED	WRITER						MED			0	042	042	04	1	1.9	6	1	6	-4.32145564821835	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251021220000	https://www.dailymail.co.uk/news/article-15214037/EUAN-McCOLM-disturbing-attacks-against-Graham-Linehan-prove-time-trans-bullies-feel-force-law.html
1269909858	20251014	202510	2025	2025.7781											USA	ALASKA	USA								1	040	040	04	1	1.0	10	1	10	-1.79171332586786	0								3	Kipnuk, Alaska, United States	US	USAK	AK050	59.9389	-164.041	1404781	3	Kipnuk, Alaska, United States	US	USAK	AK050	59.9389	-164.041	1404781	20251021220000	https://www.cbc.ca/news/canada/north/alaska-recovery-efforts-typhoon-halong-9.6947623
1269909859	20251014	202510	2025	2025.7781	CRM	CRIMINAL						CRM													0	010	010	01	1	0.0	3	1	3	-3.07467057101025	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251021220000	https://www.independent.co.uk/news/world/americas/us-politics/trump-doj-compensation-millions-b2849569.html
1269909860	20251014	202510	2025	2025.7781	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-3.07467057101025	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251021220000	https://www.independent.co.uk/news/world/americas/us-politics/trump-doj-compensation-millions-b2849569.html
1269909861	20251014	202510	2025	2025.7781	GOV	KING						GOV													1	110	110	11	3	-2.0	10	1	10	-4.40881763527054	3	Brown Point, New York, United States	US	USNY	NY103	40.724	-73.0687	944924	0								3	Brown Point, New York, United States	US	USNY		40.724	-73.0687	944924	20251021220000	https://www.yahoo.com/news/articles/opinion-why-no-kings-protests-211245836.html
1269909862	20251014	202510	2025	2025.7781	LEG	PARLIAMENT						LEG													1	014	014	01	1	0.0	6	1	6	-1.4218009478673	4	Old Tafo, Ghana (general), Ghana	GH	GH00	190720	6.73453	-1.61275	-2079136	0								4	Old Tafo, Ghana (general), Ghana	GH	GH00	190720	6.73453	-1.61275	-2079136	20251021220000	https://www.myjoyonline.com/ndc-has-shown-no-commitment-to-pass-anti-lgbtq-bill-under-urgency-assafuah/
1269909863	20251014	202510	2025	2025.7781	LEG	PARLIAMENT						LEG			GHA	GHANA	GHA								1	014	014	01	1	0.0	4	1	4	-1.4218009478673	4	Old Tafo, Ghana (general), Ghana	GH	GH00	190720	6.73453	-1.61275	-2079136	4	Old Tafo, Ghana (general), Ghana	GH	GH00	190720	6.73453	-1.61275	-2079136	4	Old Tafo, Ghana (general), Ghana	GH	GH00	190720	6.73453	-1.61275	-2079136	20251021220000	https://www.myjoyonline.com/ndc-has-shown-no-commitment-to-pass-anti-lgbtq-bill-under-urgency-assafuah/
1269909864	20251014	202510	2025	2025.7781	UKR	KYIV	UKR								RUS	MOSCOW	RUS								0	025	025	02	1	-0.3	6	1	6	-2.13270142180095	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251021220000	https://www.sandiegouniontribune.com/2025/10/21/russia-ukraine-war-trump-putin/
1269909865	20251014	202510	2025	2025.7781	USA	UNITED STATES	USA																		1	015	015	01	1	0.0	4	1	4	-6.0790273556231	3	Gulfport, Mississippi, United States	US	USMS	MS047	30.3674	-89.0928	670771	0								3	Gulfport, Mississippi, United States	US	USMS	MS047	30.3674	-89.0928	670771	20251021220000	https://www.fox10tv.com/2025/10/20/biloxi-man-sentenced-30-years-sexual-battery-child/
1269909866	20251014	202510	2025	2025.7781	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	4	1	4	-1.79171332586786	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								3	Kipnuk, Alaska, United States	US	USAK	AK050	59.9389	-164.041	1404781	20251021220000	https://www.cbc.ca/news/canada/north/alaska-recovery-efforts-typhoon-halong-9.6947623
1269909867	20251020	202510	2025	2025.7945	AUS	AUSTRALIA	AUS								USAMED	ABC RADIO	USA					MED			0	013	013	01	1	0.4	1	1	1	-2.9940119760479	4	Hindmarsh Island, South Australia, Australia	AS	AS05	5258	-35.5333	138.817	-1578407	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20251021220000	https://www.abc.net.au/news/2025-10-22/nsw-victoria-sa-wild-weather-hits-state/105917928
1269909868	20251020	202510	2025	2025.7945	AUS	AUSTRALIA	AUS								USAMED	ABC RADIO	USA					MED			0	013	013	01	1	0.4	3	1	3	-2.9940119760479	4	Mount Adam, Western Australia, Australia	AS	AS08	5571	-31.2596	119.183	11365326	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20251021220000	https://www.abc.net.au/news/2025-10-22/nsw-victoria-sa-wild-weather-hits-state/105917928
1269909869	20251020	202510	2025	2025.7945	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	010	010	01	1	0.0	1	1	1	-2.48888888888889	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	1	China	CH	CH		35	105	CH	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251021220000	https://www.theguardian.com/us-news/2025/oct/21/typhoon-halong-alaska-damage-kipnuk-village
1269909870	20251020	202510	2025	2025.7945	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	010	010	01	1	0.0	2	1	2	-2.48888888888889	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251021220000	https://www.theguardian.com/us-news/2025/oct/21/typhoon-halong-alaska-damage-kipnuk-village
1269909871	20251020	202510	2025	2025.7945	USA	UNITED STATES	USA								CHN	CHINESE	CHN								0	010	010	01	1	0.0	1	1	1	-2.48888888888889	3	Kipnuk, Alaska, United States	US	USAK	AK050	59.9389	-164.041	1404781	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251021220000	https://www.theguardian.com/us-news/2025/oct/21/typhoon-halong-alaska-damage-kipnuk-village
1269909872	20251020	202510	2025	2025.7945	USAGOV	MURKOWSKI	USA					GOV			CHN	CHINESE	CHN								0	010	010	01	1	0.0	1	1	1	-2.48888888888889	2	Alaska, United States	US	USAK		61.385	-152.268	AK	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251021220000	https://www.theguardian.com/us-news/2025/oct/21/typhoon-halong-alaska-damage-kipnuk-village
1269909873	20251021	202510	2025	2025.7973											AGO	LUANDA	AGO								1	040	040	04	1	1.0	10	1	10	4.73372781065089	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20251021220000	https://medafricatimes.com/42616-angola-to-host-us100-million-logistics-investment-to-strengthen-regional-hub-status.html
1269909874	20251021	202510	2025	2025.7973											ARG	ARGENTINA	ARG								1	040	040	04	1	1.0	4	1	4	3.39734121122599	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251021220000	https://www.chicagomag.com/dining-drinking/dish-ep-13-ranking-our-favorite-steakhouses/
1269909875	20251021	202510	2025	2025.7973											AUS	VICTORIA	AUS								0	014	014	01	1	0.0	10	1	10	-2.9940119760479	0								4	Port Macdonnell, South Australia, Australia	AS	AS05	5275	-38.0521	140.702	-1595896	4	Port Macdonnell, South Australia, Australia	AS	AS05	5275	-38.0521	140.702	-1595896	20251021220000	https://www.abc.net.au/news/2025-10-22/nsw-victoria-sa-wild-weather-hits-state/105917928
1269909876	20251021	202510	2025	2025.7973											AUS	AUSTRALIA	AUS								1	035	035	03	1	7.0	2	1	2	2.05278592375366	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20251021220000	https://home.nzcity.co.nz/news/article.aspx?id=432455&fm=psp,tst
1269909877	20251021	202510	2025	2025.7973											AUS	WESTERN AUSTRALIA	AUS								1	042	042	04	1	1.9	8	1	8	-1.85979971387697	0								4	Flinders University, South Australia, Australia	AS	AS05	5296	-35.0284	138.572	11371887	4	Flinders University, South Australia, Australia	AS	AS05	5296	-35.0284	138.572	11371887	20251021220000	https://www.smithsonianmag.com/smart-news/miners-discover-a-mysterious-smoking-object-in-western-australia-experts-think-its-likely-unexpected-space-debris-180987550/
1269909878	20251021	202510	2025	2025.7973											BRA	BRAZIL	BRA								1	040	040	04	1	1.0	4	1	4	0.611995104039172	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20251021220000	https://en.mercopress.com/2025/10/21/lula-leaving-on-asian-tour-meeting-with-trump-possible
1269909879	20251021	202510	2025	2025.7973											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	2.82131661442006	0								5	Ancash, Ancash, Peru	PE	PE02	18585	-9.5	-77.75	-336820	5	Ancash, Ancash, Peru	PE	PE02	18585	-9.5	-77.75	-336820	20251021220000	https://mining.com.au/solis-acquires-majority-interest-in-cucho-copper/
1269909880	20251021	202510	2025	2025.7973											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	2	1	2	10.4	0								4	Maynooth, Kildare, Ireland	EI	EI12	18299	53.385	-6.59361	-1504466	4	Maynooth, Kildare, Ireland	EI	EI12	18299	53.385	-6.59361	-1504466	20251021220000	https://www.leinsterleader.ie/news/local-news/1924291/pictures-popular-kildare-boutique-celebrates-20-years-with-autumn-winter-fashion-show.html
1269909881	20251021	202510	2025	2025.7973											BUS	BANK						BUS			0	100	100	10	3	-5.0	5	1	5	-9.39759036144577	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251021220000	https://www.independent.co.uk/news/world/americas/us-politics/trump-antifa-order-indictment-texas-b2849465.html
1269909882	20251021	202510	2025	2025.7973											CAN	CANADA	CAN								1	014	014	01	1	0.0	5	1	5	1.76991150442478	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20251021220000	https://oilprice.com/Energy/Energy-General/First-SMR-in-Alberta-Could-Power-the-Oil-Sands.html
1269909883	20251021	202510	2025	2025.7973											CAN	NEWFOUNDLAND AND LABRADOR	CAN								1	036	036	03	1	4.0	10	1	10	1.22850122850123	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20251021220000	https://www.laconiadailysun.com/community/announcements/meredith-program-explores-how-new-hampshire-and-laconia-took-flight-amid-golden-age-of-aviation/article_a43d8029-8603-4d3d-9f75-bc64a4378932.html
1269909884	20251021	202510	2025	2025.7973											CAN	CANADA	CAN								1	154	154	15	4	-7.2	5	1	5	1.76991150442478	0								4	Peace River, Alberta, Canada	CA	CA01	154724	56.2333	-117.283	-571025	4	Peace River, Alberta, Canada	CA	CA01	154724	56.2333	-117.283	-571025	20251021220000	https://oilprice.com/Energy/Energy-General/First-SMR-in-Alberta-Could-Power-the-Oil-Sands.html
1269909885	20251021	202510	2025	2025.7973											CHN	CHINA	CHN								1	046	046	04	1	7.0	2	1	2	3.2967032967033	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251021220000	https://www.thehindu.com/profile/contributor/m-k-narayanan-866/
1269909886	20251021	202510	2025	2025.7973											CHRPRO210	LUTHERAN				CHR	PRO				0	046	046	04	1	7.0	5	1	5	3.72492836676218	0								0								0								20251021220000	https://www.roundupweb.com/story/2025/10/22/news/bresee-center-a-vision-moving-forward-for-addiction-recovery/23129.html
1269909887	20251021	202510	2025	2025.7973											COP	POLICE						COP			0	020	020	02	1	3.0	6	1	6	-9.29292929292929	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251021220000	https://www.eastbaytimes.com/2025/10/21/you-need-to-leave-mom-east-bay-woman-was-attempting-to-warn-her-mother-when-stepdad-allegedly-killed-her/
1269909888	20251021	202510	2025	2025.7973											COP	PRISON						COP			1	111	111	11	3	-2.0	2	1	2	-4.98338870431894	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251021220000	https://www.tribuneindia.com/news/punjab/delhi-govt-likely-to-call-meet-to-review-bhullars-plea/
1269909889	20251021	202510	2025	2025.7973											COP	CONSTABLE						COP			0	190	190	19	4	-10.0	6	1	6	-4.35897435897436	0								3	Squaw Gap, North Dakota, United States	US	USND		47.4889	-103.927	1035183	3	Squaw Gap, North Dakota, United States	US	USND		47.4889	-103.927	1035183	20251021220000	https://www.roundupweb.com/story/2025/10/22/news/squaw-gap-shootout-108-years-ago-1917-2025/23137.html
1269909890	20251021	202510	2025	2025.7973											CRM	CRIMINAL						CRM			0	081	081	08	2	5.0	10	1	10	-2.32558139534884	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20251021220000	https://bearingarms.com/tomknighton/2025/10/21/the-nra-celebrates-trumps-victories-over-violent-crime-unending-gun-control-message-n1230327
1269909891	20251021	202510	2025	2025.7973											CUB	HAVANA	CUB								0	040	040	04	1	1.0	8	1	8	1.04463437796771	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251021220000	https://www.catholicworldreport.com/2025/10/21/louvre-heist-robs-france-of-empress-eugenies-devout-catholic-legacy/
1269909892	20251021	202510	2025	2025.7973											CUB	HAVANA	CUB								0	040	040	04	1	1.0	2	1	2	1.04463437796771	0								4	Volokolamsk, Moskovskaya Oblast', Russia	RS	RS47	25106	56.039	35.957	-3034733	4	Volokolamsk, Moskovskaya Oblast', Russia	RS	RS47	25106	56.039	35.957	-3034733	20251021220000	https://www.catholicworldreport.com/2025/10/21/louvre-heist-robs-france-of-empress-eugenies-devout-catholic-legacy/
1269909893	20251021	202510	2025	2025.7973											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	4	1	4	1.68738898756661	0								3	Rocky Mountain, Colorado, United States	US	USCO		38.8597	-104.957	193446	3	Rocky Mountain, Colorado, United States	US	USCO		38.8597	-104.957	193446	20251021220000	https://www.steamboatpilot.com/news/loss-of-medicare-advantage-plans-in-2026-to-leave-many-northwest-colorado-seniors-with-fewer-options-higher-costs/
1269909894	20251021	202510	2025	2025.7973											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	6	1	6	1.68738898756661	0								3	Moffat County, Colorado, United States	US	USCO		40.65	-108.084	198156	3	Moffat County, Colorado, United States	US	USCO		40.65	-108.084	198156	20251021220000	https://www.steamboatpilot.com/news/loss-of-medicare-advantage-plans-in-2026-to-leave-many-northwest-colorado-seniors-with-fewer-options-higher-costs/
1269909895	20251021	202510	2025	2025.7973											CVL	RESIDENTS						CVL			0	040	040	04	1	1.0	2	1	2	1.68738898756661	0								3	Routt County, Colorado, United States	US	USCO		40.5166	-106.984	198169	3	Routt County, Colorado, United States	US	USCO		40.5166	-106.984	198169	20251021220000	https://www.steamboatpilot.com/news/loss-of-medicare-advantage-plans-in-2026-to-leave-many-northwest-colorado-seniors-with-fewer-options-higher-costs/
