1267556466	20151012	201510	2015	2015.7726	CVL	POPULATION						CVL			SGP	SINGAPOREAN	SGP								0	084	084	08	2	7.0	5	1	5	-5.57377049180328	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251009001500	https://www.straitstimes.com/singapore/breaking-the-silence-on-financial-abuse-of-the-elderly-before-it-breaks-them
1267556494	20251008	202510	2025	2025.7616	ISR	ISRAELI	ISR								PSE	WEST BANK	PSE								0	173	173	17	4	-5.0	6	1	6	-16.6666666666667	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Dhahiriya, West Bank (general), West Bank	WE	WE00	18315	31.4097	34.9733	-793680	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251009001500	https://www.presstv.ir/Detail/2025/10/08/756545/Palestine-Ahmad-Hatem-Muhammad-Khdeirat-PPS-West-Bank-Gaza-Israel
1267556495	20251009	202510	2025	2025.7644											AFG	KABUL	AFG								0	042	042	04	1	1.9	2	1	2	-1.47540983606557	0								4	Taj Mahal, Punjab, Pakistan	PK	PK04	40381	30.4833	72.8	-2775518	4	Taj Mahal, Punjab, Pakistan	PK	PK04	40381	30.4833	72.8	-2775518	20251009001500	https://www.hindustantimes.com/india-news/taliban-foreign-min-to-visit-taj-deoband-after-talks-with-eam-101759948727900.html
1267556496	20251009	202510	2025	2025.7644											AFG	KABUL	AFG								0	042	042	04	1	1.9	8	1	8	-1.47540983606557	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251009001500	https://www.hindustantimes.com/india-news/taliban-foreign-min-to-visit-taj-deoband-after-talks-with-eam-101759948727900.html
1267556497	20251009	202510	2025	2025.7644											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	036	036	03	1	4.0	4	1	4	-1.47540983606557	0								4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	20251009001500	https://www.hindustantimes.com/india-news/taliban-foreign-min-to-visit-taj-deoband-after-talks-with-eam-101759948727900.html
1267556498	20251009	202510	2025	2025.7644											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	036	036	03	1	4.0	1	1	1	-1.47540983606557	0								4	Taj Mahal, Punjab, Pakistan	PK	PK04	40381	30.4833	72.8	-2775518	4	Taj Mahal, Punjab, Pakistan	PK	PK04	40381	30.4833	72.8	-2775518	20251009001500	https://www.hindustantimes.com/india-news/taliban-foreign-min-to-visit-taj-deoband-after-talks-with-eam-101759948727900.html
1267556499	20251009	202510	2025	2025.7644											AFR	AFRICA	AFR								1	042	042	04	1	1.9	6	1	6	1.34656272147413	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20251009001500	https://www.newsghana.com.gh/departing-afreximbank-chief-makes-final-case-for-pan-african-unity/
1267556500	20251009	202510	2025	2025.7644											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	1.34656272147413	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251009001500	https://www.newsghana.com.gh/departing-afreximbank-chief-makes-final-case-for-pan-african-unity/
1267556501	20251009	202510	2025	2025.7644											ARM	ARMENIAN	ARM								1	040	040	04	1	1.0	2	1	2	5.91259640102828	0								1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20251009001500	https://massispost.com/2025/10/armenian-cultural-days-stuttgart-2025-tell-it-to-your-children-values-knowledge-traditions/
1267556502	20251009	202510	2025	2025.7644											AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	2	1	2	-0.41152263374486	0								4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20251009001500	https://www.popularmechanics.com/science/a68912068/signs-of-consciousness/
1267556503	20251009	202510	2025	2025.7644											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	10	1	10	-1.21012101210121	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20251009001500	https://quadrant.org.au/news-opinions/aborigines/the-unequal-inevitable-result/
1267556504	20251009	202510	2025	2025.7644											AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	2	1	2	1.33037694013304	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251009001500	https://theconversation.com/buying-with-a-sibling-or-rentvesting-some-unorthodox-approaches-to-buying-a-first-home-265571
1267556505	20251009	202510	2025	2025.7644											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	-0.41152263374486	0								4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20251009001500	https://www.popularmechanics.com/science/a68912068/signs-of-consciousness/
1267556506	20251009	202510	2025	2025.7644											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	18	3	18	0.767737532337907	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20251009001500	https://quadrant.org.au/news-opinions/aborigines/the-unequal-inevitable-result/
1267556507	20251009	202510	2025	2025.7644											AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	8	1	8	7.19424460431654	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20251009001500	https://travelweekly.com.au/sisterhood-womens-travel-launches-its-first-pink-bus/
1267556508	20251009	202510	2025	2025.7644											AUS	AUSTRALIAN	AUS								1	051	051	05	1	3.4	2	1	2	6.2992125984252	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20251009001500	https://travelweekly.com.au/atia-thanks-beyond-borders-2025-sponsors-afterpay-helloworld-and-mint-payments/
1267556509	20251009	202510	2025	2025.7644											AUSJUD	AUSTRALIA	AUS					JUD			0	043	043	04	1	2.8	1	1	1	-5.77507598784195	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20251009001500	https://www.sbs.com.au/news/article/opera-house-protest-banned-by-court/f87xn5r5c
1267556510	20251009	202510	2025	2025.7644											BGD	DHAKA	BGD								0	040	040	04	1	1.0	3	1	3	-5.93505039193729	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Muhammad Yunus, Sindh, Pakistan	PK	PK05	23686	27.5252	68.5774	6121254	20251009001500	https://www.hrw.org/news/2025/10/08/bangladesh-new-crackdown-under-anti-terrorism-law
1267556511	20251009	202510	2025	2025.7644											BGD	DHAKA	BGD								0	112	112	11	3	-2.0	3	1	3	-5.93505039193729	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20251009001500	https://www.hrw.org/news/2025/10/08/bangladesh-new-crackdown-under-anti-terrorism-law
1267556512	20251009	202510	2025	2025.7644											BGD	DHAKA	BGD								0	173	173	17	4	-5.0	2	1	2	-5.93505039193729	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20251009001500	https://www.hrw.org/news/2025/10/08/bangladesh-new-crackdown-under-anti-terrorism-law
1267556513	20251009	202510	2025	2025.7644											BUS	MANUFACTURER						BUS			0	020	020	02	1	3.0	1	1	1	-0.29732408325074	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20251009001500	https://www.wpsdlocal6.com/health/california-enacts-nation-s-first-law-to-define-and-ban-ultraprocessed-foods/article_f8f68f42-dd8d-5ae8-b2c9-a3b4d08a858c.html
1267556514	20251009	202510	2025	2025.7644											BUS	MANUFACTURER						BUS			0	020	020	02	1	3.0	3	1	3	-0.29732408325074	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20251009001500	https://www.wpsdlocal6.com/health/california-enacts-nation-s-first-law-to-define-and-ban-ultraprocessed-foods/article_f8f68f42-dd8d-5ae8-b2c9-a3b4d08a858c.html
1267556515	20251009	202510	2025	2025.7644											BUS	TANKER						BUS			0	036	036	03	1	4.0	10	1	10	-2.16867469879518	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251009001500	http://maritime-executive.com/article/bimco-calculates-a-third-of-ships-could-have-to-pay-fees-under-ustr-program
1267556516	20251009	202510	2025	2025.7644											BUS	INVESTOR						BUS			0	042	042	04	1	1.9	5	1	5	-0.49916805324459	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20251009001500	https://www.newsghana.com.gh/gse-composite-index-gains-40-points-in-gcb-led-rally/
1267556517	20251009	202510	2025	2025.7644											BUS	PRODUCER						BUS			1	042	042	04	1	1.9	10	1	10	-5.01022494887526	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20251009001500	https://www.montanaoutdoor.com/2025/10/montana-vs-the-wolves-legal-battles-over-apex-predators/
1267556518	20251009	202510	2025	2025.7644											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	2	1	2	6.79824561403508	0								1	Vanuatu	NH	NH		-16	167	NH	1	Vanuatu	NH	NH		-16	167	NH	20251009001500	https://www.dailypost.vu/news/fruit-fest-2025-showcases-local-juice-industry-encourages-innovation-and-entrepreneurship/article_bef4c8c8-2169-52c3-a3b2-8cc4f87ed3d3.html
1267556519	20251009	202510	2025	2025.7644											BUS	COMPANIES						BUS			1	046	046	04	1	7.0	8	1	8	3.7037037037037	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20251009001500	https://www.thailand-business-news.com/pr-news/edan-expands-u-s-operations-with-new-manufacturing-hub
1267556520	20251009	202510	2025	2025.7644											BUS	COMPANIES						BUS			1	046	046	04	1	7.0	2	1	2	3.7037037037037	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20251009001500	https://www.thailand-business-news.com/pr-news/edan-expands-u-s-operations-with-new-manufacturing-hub
1267556521	20251009	202510	2025	2025.7644											BUS	COMPANY						BUS			0	051	051	05	1	3.4	2	1	2	-0.81112398609502	0								3	Lynn Canal, Alaska, United States	US	USAK		58.6919	-135.114	1423488	3	Lynn Canal, Alaska, United States	US	USAK		58.6919	-135.114	1423488	20251009001500	https://www.kyuk.org/alaska-state-news/2025-10-08/concerns-flare-in-haines-that-a-road-to-juneau-would-be-a-road-to-resources
1267556522	20251009	202510	2025	2025.7644											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	10	1	10	0.625	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20251009001500	https://www.scmp.com/business/article/3328093/li-ka-shing-backed-focused-ultrasound-therapy-reaches-tipping-point-1-million-cases
1267556523	20251009	202510	2025	2025.7644											BUS	BANK						BUS			1	112	112	11	3	-2.0	10	1	10	-10.7438016528925	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251009001500	https://www.thecable.ng/photos-csos-stage-protest-at-cbn-headquarters-in-abuja-over-bank-fraud-customer-victimisation/
1267556524	20251009	202510	2025	2025.7644											BUS	BANK						BUS			1	114	114	11	3	-2.0	10	1	10	-10.7438016528925	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251009001500	https://www.thecable.ng/photos-csos-stage-protest-at-cbn-headquarters-in-abuja-over-bank-fraud-customer-victimisation/
1267556525	20251009	202510	2025	2025.7644											CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	6.59630606860158	0								4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	20251009001500	https://www.abbynews.com/marketplace/discover-west-field-a-complete-neighbourhood-of-su-casa-designed-homes-built-right-by-morningstar-8286295
1267556526	20251009	202510	2025	2025.7644											CAN	CANADA	CAN								0	046	046	04	1	7.0	8	1	4	1.31004366812227	0								4	Churchill River, Newfoundland, Canada	CA	CA05	154724	53.3333	-60.1833	-562622	4	Churchill Falls, Newfoundland, Canada	CA	CA05	154724	53.5833	-64.2833	-562618	20251009001500	https://www.saltwire.com/newfoundland-labrador/david-wells-media-intimidation-mou
1267556527	20251009	202510	2025	2025.7644											CAN	CANADA	CAN								0	057	057	05	1	8.0	1	1	1	1.31004366812227	0								4	Churchill Falls, Newfoundland, Canada	CA	CA05	154724	53.5833	-64.2833	-562618	4	Churchill Falls, Newfoundland, Canada	CA	CA05	154724	53.5833	-64.2833	-562618	20251009001500	https://www.saltwire.com/newfoundland-labrador/david-wells-media-intimidation-mou
1267556528	20251009	202510	2025	2025.7644											CAN	CANADA	CAN								0	057	057	05	1	8.0	6	1	2	1.31004366812227	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20251009001500	https://www.saltwire.com/newfoundland-labrador/david-wells-media-intimidation-mou
1267556529	20251009	202510	2025	2025.7644											CAN	CANADA	CAN								1	112	112	11	3	-2.0	2	1	2	-2.95138888888889	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20251009001500	https://www.abbynews.com/news/bc-alberta-men-make-list-of-top-25-most-wanted-in-canada-8296235
1267556530	20251009	202510	2025	2025.7644											CHL	CHILE	CHL								0	040	040	04	1	1.0	6	1	6	-0.94562647754137	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20251009001500	https://www.catholicworldreport.com/2025/10/08/high-court-weighs-free-speech-in-colorados-law-banning-counseling-on-gender-identity/
