1273247083	20151112	201511	2015	2015.8548	CAN	CANADA	CAN								IGOUNO	THE UN		UNO				IGO			0	026	026	02	1	4.0	8	2	8	0.367890211640218	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251109120000	https://www.winnipegfreepress.com/arts-and-life/life/greenpage/2025/11/09/cop30-primer-heres-what-to-know-about-the-annual-un-climate-talks-and-canadas-role
1273247094	20251102	202511	2025	2025.8274											USA	INDIANA	USA								1	042	042	04	1	1.9	7	1	7	-3.32326283987915	0								3	Boone County, Indiana, United States	US	USIN		40.0484	-86.4692	450405	3	Boone County, Indiana, United States	US	USIN		40.0484	-86.4692	450405	20251109120000	https://www.whio.com/news/house-cleaner-shot-killed-after-she-showed-up-wrong-address/2J4WW7PKDFDQDPUNCXF5UMSA3I/
1273247095	20251102	202511	2025	2025.8274	GBR	UNITED KINGDOM	GBR								SGP	SINGAPORE	SGP								0	036	036	03	1	4.0	8	1	8	0.19267822736031	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251109120000	https://www.mirror.co.uk/news/royals/key-royal-misses-out-remembrance-36197646
1273247096	20251102	202511	2025	2025.8274	GBR	UNITED KINGDOM	GBR								SGP	SINGAPORE	SGP								0	036	036	03	1	4.0	2	1	2	0.19267822736031	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251109120000	https://www.mirror.co.uk/news/royals/key-royal-misses-out-remembrance-36197646
1273247097	20251102	202511	2025	2025.8274	GHA	ACCRA	GHA								LEG	SPEAKER OF PARLIAMENT						LEG			1	046	046	04	1	7.0	10	1	10	1.95439739413681	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20251109120000	https://www.graphic.com.gh/news/politics/speaker-bagbin-elected-president-of-african-parliamentarians-anti-corruption-network.html
1273247098	20251102	202511	2025	2025.8274	LEG	SPEAKER OF PARLIAMENT						LEG			GHA	ACCRA	GHA								1	046	046	04	1	7.0	2	1	2	1.95439739413681	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20251109120000	https://www.graphic.com.gh/news/politics/speaker-bagbin-elected-president-of-african-parliamentarians-anti-corruption-network.html
1273247099	20251102	202511	2025	2025.8274	LEG	SPEAKER OF PARLIAMENT						LEG			GHA	ACCRA	GHA								1	046	046	04	1	7.0	8	1	8	1.95439739413681	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251109120000	https://www.graphic.com.gh/news/politics/speaker-bagbin-elected-president-of-african-parliamentarians-anti-corruption-network.html
1273247100	20251102	202511	2025	2025.8274	USA	UNITED STATES	USA								ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	1	1	1	-4.21836228287841	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251109120000	https://panow.com/2025/11/09/hamas-says-it-will-hand-over-an-israeli-soldier-whose-body-has-been-held-in-gaza-since-2014/
1273247101	20251108	202511	2025	2025.8438	CVL	HIKER						CVL			GOV	AUTHORITIES						GOV			1	043	043	04	1	2.8	5	1	5	-2.64900662251655	4	Tongariro National Park, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.25	175.583	-1519887	4	Tongariro National Park, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.25	175.583	-1519887	4	Tongariro National Park, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.25	175.583	-1519887	20251109120000	https://athens-times.com/new-zealand-inferno-rages-in-national-park-11000-acres-burned/
1273247102	20251108	202511	2025	2025.8438	GOV	AUTHORITIES						GOV			CVL	HIKER						CVL			1	042	042	04	1	1.9	5	1	5	-2.64900662251655	4	Tongariro National Park, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.25	175.583	-1519887	4	Tongariro National Park, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.25	175.583	-1519887	4	Tongariro National Park, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.25	175.583	-1519887	20251109120000	https://athens-times.com/new-zealand-inferno-rages-in-national-park-11000-acres-burned/
1273247103	20251108	202511	2025	2025.8438	NPL	MAHOTTARI	NPL																		1	010	010	01	1	0.0	14	2	14	-0.827940616673009	4	Mahottari, Nepal (general), Nepal	NP	NP00	22352	26.9167	85.8333	-1022287	0								4	Mahottari, Nepal (general), Nepal	NP	NP00	22352	26.9167	85.8333	-1022287	20251109120000	https://www.hindustantimes.com/india-news/nepalindia-border-points-closed-for-72-hours-ahead-of-bihar-election-second-phase-voting-101762687572331.html
1273247104	20251108	202511	2025	2025.8438	NPL	MAHOTTARI	NPL																		1	160	160	16	4	-4.0	20	2	20	-0.827940616673009	4	Mahottari, Nepal (general), Nepal	NP	NP00	22352	26.9167	85.8333	-1022287	0								4	Mahottari, Nepal (general), Nepal	NP	NP00	22352	26.9167	85.8333	-1022287	20251109120000	https://www.hindustantimes.com/india-news/nepalindia-border-points-closed-for-72-hours-ahead-of-bihar-election-second-phase-voting-101762687572331.html
1273247105	20251109	202511	2025	2025.8466											ARG	ARGENTINA	ARG								1	190	190	19	4	-10.0	4	1	4	-0.49751243781094	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20251109120000	https://www.mirror.co.uk/news/uk-news/breaking-brit-24-dies-after-36215794
1273247106	20251109	202511	2025	2025.8466											BRA	BRAZIL	BRA								1	036	036	03	1	4.0	10	2	10	0.4023368606702	0								4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	20251109120000	https://www.winnipegfreepress.com/arts-and-life/life/greenpage/2025/11/09/cop30-primer-heres-what-to-know-about-the-annual-un-climate-talks-and-canadas-role
1273247107	20251109	202511	2025	2025.8466											BUS	COMPANY						BUS			1	042	042	04	1	1.9	5	1	5	-0.26595744680851	0								4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	20251109120000	https://eng.belta.by/economics/view/beltamozhservice-expands-belarus-export-routes-to-new-regions-173360-2025/
1273247108	20251109	202511	2025	2025.8466											BUS	BANK						BUS			1	043	043	04	1	2.8	5	1	5	2.07612456747405	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20251109120000	https://www.nj.com/business/2025/11/are-costco-and-hobby-lobby-open-on-veterans-day-all-the-stores-malls-and-grocery-stores-open-on-nov-11.html
1273247109	20251109	202511	2025	2025.8466											BUS	BANK						BUS			1	0874	087	08	2	10.0	10	1	10	-3.40681362725451	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20251109120000	https://www.suncommercial.com/gcdailyworld/gcdailyworld/article_9b9f832f-a5af-5fdb-b443-69af79e5d566.html
1273247110	20251109	202511	2025	2025.8466											BWALEG	BOTSWANA	BWA					LEG			1	046	046	04	1	7.0	2	1	2	-7.9268292682927	0								4	Palapye, Central, Botswana	BC	BC01	6322	-22.546	27.1251	-1397974	4	Palapye, Central, Botswana	BC	BC01	6322	-22.546	27.1251	-1397974	20251109120000	https://www.mmegi.bw/news/bpfs-rough-road/news
1273247111	20251109	202511	2025	2025.8466											CAN	CANADA	CAN								0	042	042	04	1	1.9	1	1	1	-1.47347740667977	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251109120000	https://www.wellandtribune.ca/business/baby-boomers-lead-shift-away-from-u-s-visits-younger-people-go-quiet-travelling/article_c844ae31-0568-53cc-a2ef-658bcf9cc505.html
1273247112	20251109	202511	2025	2025.8466											CAN	VANCOUVER	CAN								1	042	042	04	1	1.9	1	1	1	1.84615384615385	0								4	Squamish, British Columbia, Canada	CA	CA02	12563	49.7	-123.15	-574069	4	Squamish, British Columbia, Canada	CA	CA02	12563	49.7	-123.15	-574069	20251109120000	https://www.cbc.ca/radio/costofliving/indigenous-led-housing-developments-canada-real-estate-9.6955653
1273247113	20251109	202511	2025	2025.8466											CAN	VANCOUVER	CAN								1	042	042	04	1	1.9	3	1	3	1.84615384615385	0								4	Tsawwassen, British Columbia, Canada	CA	CA02	12552	49.0167	-123.083	-575019	4	Tsawwassen, British Columbia, Canada	CA	CA02	12552	49.0167	-123.083	-575019	20251109120000	https://www.cbc.ca/radio/costofliving/indigenous-led-housing-developments-canada-real-estate-9.6955653
1273247114	20251109	202511	2025	2025.8466											CAN	VANCOUVER	CAN								1	042	042	04	1	1.9	3	1	3	1.84615384615385	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Squamish, British Columbia, Canada	CA	CA02	12563	49.7	-123.15	-574069	20251109120000	https://www.cbc.ca/radio/costofliving/indigenous-led-housing-developments-canada-real-estate-9.6955653
1273247115	20251109	202511	2025	2025.8466											CAN	VANCOUVER	CAN								1	042	042	04	1	1.9	1	1	1	1.84615384615385	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20251109120000	https://www.cbc.ca/radio/costofliving/indigenous-led-housing-developments-canada-real-estate-9.6955653
1273247116	20251109	202511	2025	2025.8466											CAN	CANADA	CAN								0	042	042	04	1	1.9	1	1	1	-1.34874759152216	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251109120000	https://www.winnipegfreepress.com/business/2025/11/09/baby-boomers-lead-shift-away-from-u-s-visits-younger-people-go-quiet-travelling
1273247117	20251109	202511	2025	2025.8466											CAN	CANADA	CAN								0	042	042	04	1	1.9	2	2	2	-1.41111249910097	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251109120000	https://www.wellandtribune.ca/business/baby-boomers-lead-shift-away-from-u-s-visits-younger-people-go-quiet-travelling/article_c844ae31-0568-53cc-a2ef-658bcf9cc505.html
1273247118	20251109	202511	2025	2025.8466											CAN	CANADA	CAN								0	042	042	04	1	1.9	1	1	1	-1.47347740667977	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20251109120000	https://www.wellandtribune.ca/business/baby-boomers-lead-shift-away-from-u-s-visits-younger-people-go-quiet-travelling/article_c844ae31-0568-53cc-a2ef-658bcf9cc505.html
1273247119	20251109	202511	2025	2025.8466											CAN	CANADA	CAN								0	042	042	04	1	1.9	1	1	1	-1.34874759152216	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20251109120000	https://www.winnipegfreepress.com/business/2025/11/09/baby-boomers-lead-shift-away-from-u-s-visits-younger-people-go-quiet-travelling
1273247120	20251109	202511	2025	2025.8466											CANMIL	CANADIAN	CAN					MIL			0	031	031	03	1	5.2	6	1	6	0.24813895781637	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251109120000	https://www.c4isrnet.com/global/the-americas/2023/03/13/canada-to-buy-anti-tank-weapon-counter-drone-tech-for-unit-in-latvia/
1273247121	20251109	202511	2025	2025.8466											CVL	CITIZEN						CVL			1	0311	031	03	1	5.2	10	1	10	0	0								0								0								20251109120000	https://bankerandtradesman.com/masshousing-lends-26-5-million-for-senior-affordable-housing-in-natick/
1273247122	20251109	202511	2025	2025.8466											CVL	CITIZEN						CVL			0	042	042	04	1	1.9	2	1	2	-4.07903123008285	0								4	Benue, Nigeria (general), Nigeria	NI	NI00	191172	8.31667	8.51667	-2002531	4	Benue, Nigeria (general), Nigeria	NI	NI00	191172	8.31667	8.51667	-2002531	20251109120000	https://theeagleonline.com.ng/cpc-lessons-from-trumps-homily-by-taiwo-adisa/
1273247123	20251109	202511	2025	2025.8466											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	1	1	1	1.84615384615385	0								4	Tsawwassen, British Columbia, Canada	CA	CA02	12552	49.0167	-123.083	-575019	4	Tsawwassen, British Columbia, Canada	CA	CA02	12552	49.0167	-123.083	-575019	20251109120000	https://www.cbc.ca/radio/costofliving/indigenous-led-housing-developments-canada-real-estate-9.6955653
1273247124	20251109	202511	2025	2025.8466											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	8	1	8	3.56703567035671	0								3	Spring Hill, Florida, United States	US	USFL		28.4769	-82.5255	294933	3	Spring Hill, Florida, United States	US	USFL		28.4769	-82.5255	294933	20251109120000	https://www.globenewswire.com/news-release/2025/11/09/3184108/0/en/Real-Estate-Expert-Marilyn-Pearson-Adams-Shares-Three-Things-You-Should-Know-Before-Visiting-Spring-Hill-FL-in-HelloNation.html
1273247125	20251109	202511	2025	2025.8466											CVL	CITIZEN						CVL			0	042	042	04	1	1.9	8	1	8	-4.07903123008285	0								5	Yobe, Yobe, Nigeria	NI	NI44	23119	12	11.5	9153504	5	Yobe, Yobe, Nigeria	NI	NI44	23119	12	11.5	9153504	20251109120000	https://theeagleonline.com.ng/cpc-lessons-from-trumps-homily-by-taiwo-adisa/
1273247126	20251109	202511	2025	2025.8466											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	2	1	2	3.56703567035671	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Spring Hill, Florida, United States	US	USFL		28.4769	-82.5255	294933	20251109120000	https://www.globenewswire.com/news-release/2025/11/09/3184108/0/en/Real-Estate-Expert-Marilyn-Pearson-Adams-Shares-Three-Things-You-Should-Know-Before-Visiting-Spring-Hill-FL-in-HelloNation.html
1273247127	20251109	202511	2025	2025.8466											CVL	MIGRANT						CVL			0	046	046	04	1	7.0	2	1	2	-1.16129032258065	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20251109120000	https://aninews.in/news/national/politics/migrant-labourers-are-x-factor-in-this-bihar-elections-prashant-kishor20251109171348/
1273247128	20251109	202511	2025	2025.8466											CVL	MIGRANT						CVL			0	046	046	04	1	7.0	8	1	8	-1.16129032258065	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20251109120000	https://aninews.in/news/national/politics/migrant-labourers-are-x-factor-in-this-bihar-elections-prashant-kishor20251109171348/
1273247129	20251109	202511	2025	2025.8466											CVL	VILLAGE						CVL			0	046	046	04	1	7.0	5	1	5	1.84615384615385	0								4	Tsawwassen, British Columbia, Canada	CA	CA02	12552	49.0167	-123.083	-575019	4	Tsawwassen, British Columbia, Canada	CA	CA02	12552	49.0167	-123.083	-575019	20251109120000	https://www.cbc.ca/radio/costofliving/indigenous-led-housing-developments-canada-real-estate-9.6955653
1273247130	20251109	202511	2025	2025.8466											EDU	STUDENT						EDU			0	036	036	03	1	4.0	10	1	10	-0.994475138121543	0								3	University Park, Pennsylvania, United States	US	USPA		40.802	-77.8564	1190218	3	University Park, Pennsylvania, United States	US	USPA		40.802	-77.8564	1190218	20251109120000	https://www.standardspeaker.com/2025/11/08/psu-campuses-in-northeastern-pennsylvania-see-year-to-year-enrollment-drop-2/
1273247131	20251109	202511	2025	2025.8466											EDU	STUDENT						EDU			1	043	043	04	1	2.8	4	1	4	-0.994475138121543	0								3	Mercer County, Pennsylvania, United States	US	USPA		41.3753	-80.5001	1213678	3	Mercer County, Pennsylvania, United States	US	USPA		41.3753	-80.5001	1213678	20251109120000	https://www.standardspeaker.com/2025/11/08/psu-campuses-in-northeastern-pennsylvania-see-year-to-year-enrollment-drop-2/
1273247132	20251109	202511	2025	2025.8466											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	2.67489711934156	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20251109120000	https://www.newstribune.com/news/2025/nov/09/behind-the-friendship-of-two-fantasy-icons/
1273247133	20251109	202511	2025	2025.8466											EDU	UNIVERSITY						EDU			1	046	046	04	1	7.0	10	1	10	-4.52380952380953	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251109120000	https://www.news18.com/agency-feeds/faculty-flays-move-to-hold-nehu-executive-council-meet-in-delhi-9694891.html
1273247134	20251109	202511	2025	2025.8466											EDU	STUDENT						EDU			0	114	114	11	3	-2.0	10	1	10	-0.994475138121543	0								3	University Park, Pennsylvania, United States	US	USPA		40.802	-77.8564	1190218	3	University Park, Pennsylvania, United States	US	USPA		40.802	-77.8564	1190218	20251109120000	https://www.standardspeaker.com/2025/11/08/psu-campuses-in-northeastern-pennsylvania-see-year-to-year-enrollment-drop-2/
1273247135	20251109	202511	2025	2025.8466											EDU	SCHOOL						EDU			0	190	190	19	4	-10.0	4	1	4	-1.90355329949239	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20251109120000	https://www.dailyrepublic.com/news/stories-of-honor-2025-trip-to-magic-kingdom-lands-man-in-sub-service/article_5fdb4028-6a12-4c2f-a9eb-7bf97cad2bdc.html
1273247136	20251109	202511	2025	2025.8466											EDU	SCHOOL						EDU			0	190	190	19	4	-10.0	3	1	3	-1.90355329949239	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251109120000	https://www.dailyrepublic.com/news/stories-of-honor-2025-trip-to-magic-kingdom-lands-man-in-sub-service/article_5fdb4028-6a12-4c2f-a9eb-7bf97cad2bdc.html
1273247137	20251109	202511	2025	2025.8466											EDU	SCHOOL						EDU			0	190	190	19	4	-10.0	3	1	3	-1.90355329949239	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	North Korea	KN	KN		40	127	KN	20251109120000	https://www.dailyrepublic.com/news/stories-of-honor-2025-trip-to-magic-kingdom-lands-man-in-sub-service/article_5fdb4028-6a12-4c2f-a9eb-7bf97cad2bdc.html
1273247138	20251109	202511	2025	2025.8466											EGY	EGYPTIAN	EGY								1	010	010	01	1	0.0	2	1	2	-9.03225806451613	0								4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20251109120000	https://athens-times.com/hamas-fighters-in-rafah-will-not-disarm-or-surrender-to-israel/
1273247139	20251109	202511	2025	2025.8466											EGY	EGYPT	EGY								1	042	042	04	1	1.9	8	1	8	3.515625	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20251109120000	https://dailynews.co.tz/jkt-queens-begin-caf-champions-league-campaign-today/
1273247140	20251109	202511	2025	2025.8466											EGY	EGYPT	EGY								1	042	042	04	1	1.9	2	1	2	3.515625	0								1	Congo	CF	CF		-1	15	CF	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20251109120000	https://dailynews.co.tz/jkt-queens-begin-caf-champions-league-campaign-today/
1273247141	20251109	202511	2025	2025.8466											EGY	EGYPT	EGY								1	0841	084	08	2	7.0	8	1	8	-9.03225806451613	0								4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20251109120000	https://athens-times.com/hamas-fighters-in-rafah-will-not-disarm-or-surrender-to-israel/
1273247142	20251109	202511	2025	2025.8466											EGY	EGYPT	EGY								1	0841	084	08	2	7.0	6	1	6	-8.8078541374474	0								4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251109120000	https://athens-times.com/hamas-fighters-in-rafah-will-not-disarm-or-surrender-to-israel-2/
1273247143	20251109	202511	2025	2025.8466											EGY	EGYPT	EGY								1	0841	084	08	2	7.0	1	1	1	-8.69565217391304	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251109120000	https://athens-times.com/hamas-fighters-in-rafah-will-not-disarm-or-surrender-to-israel-2/
1273247144	20251109	202511	2025	2025.8466											EGYCOP	EGYPTIAN	EGY					COP			1	010	010	01	1	0.0	5	1	5	-9.03225806451613	0								4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20251109120000	https://athens-times.com/hamas-fighters-in-rafah-will-not-disarm-or-surrender-to-israel/
1273247145	20251109	202511	2025	2025.8466											GBR	BRITISH	GBR								0	036	036	03	1	4.0	5	1	5	-0.65982404692082	0								4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	20251109120000	https://www.liverpoolecho.co.uk/news/liverpool-news/not-everyone-returns-home-those-32831018
1273247146	20251109	202511	2025	2025.8466											GBR	UNITED KINGDOM	GBR								0	080	080	08	2	5.0	2	1	2	-4.18535127055307	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251109120000	https://bmmagazine.co.uk/opinion/rachel-reeves-exit-tax-plan-criticism/
