1272226486	20151106	201511	2015	2015.8384	CAN	CANADA	CAN								GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	10	1	10	1.36674259681093	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20251103184500	https://www.winnipegfreepress.com/business/2025/11/03/oecd-recommends-canada-reform-supply-management-policy
1272226502	20241103	202411	2024	2024.8301	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	190	190	19	4	-10.0	2	1	2	-5.17711171662125	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251103184500	https://www.independent.co.uk/news/world/europe/battle-of-pokrovsk-ukraine-russia-b2857638.html
1272226503	20241103	202411	2024	2024.8301	USA	UNITED STATES	USA																		0	173	173	17	4	-5.0	4	1	4	-6.35155096011817	3	Hinds County, Mississippi, United States	US	USMS	MS049	32.3132	-90.2443	695748	0								3	Hinds County, Mississippi, United States	US	USMS		32.3132	-90.2443	695748	20251103184500	https://tvone.tv/1810963/14-current-and-former-mississippi-cops-federally-indicted-for-allegedly-taking-bribes-from-drug-traffickers/
1272226504	20241103	202411	2024	2024.8301	USA	WASHINGTON	USA								BUS	INDUSTRY						BUS			1	120	120	12	3	-4.0	2	1	2	-1.89873417721519	1	China	CH	CH		35	105	CH	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251103184500	https://www.hotelnewsresource.com/article138734.html
1272226505	20241103	202411	2024	2024.8301	USA	UNITED STATES	USA								CRM	FELON						CRM			0	072	072	07	2	8.3	1	1	1	-6.35155096011817	3	Hinds County, Mississippi, United States	US	USMS	MS049	32.3132	-90.2443	695748	3	Tallahatchie County, Mississippi, United States	US	USMS		33.9626	-90.1851	695788	3	Hinds County, Mississippi, United States	US	USMS		32.3132	-90.2443	695748	20251103184500	https://tvone.tv/1810963/14-current-and-former-mississippi-cops-federally-indicted-for-allegedly-taking-bribes-from-drug-traffickers/
1272226506	20241103	202411	2024	2024.8301	USA	UNITED STATES	USA								CRM	FELON						CRM			0	072	072	07	2	8.3	3	1	3	-6.35155096011817	3	Hinds County, Mississippi, United States	US	USMS	MS049	32.3132	-90.2443	695748	3	Tallahatchie County, Mississippi, United States	US	USMS		33.9626	-90.1851	695788	3	Tallahatchie County, Mississippi, United States	US	USMS		33.9626	-90.1851	695788	20251103184500	https://tvone.tv/1810963/14-current-and-former-mississippi-cops-federally-indicted-for-allegedly-taking-bribes-from-drug-traffickers/
1272226507	20241103	202411	2024	2024.8301	USA	UNITED STATES	USA								GBREDU	WALES	GBR					EDU			1	042	042	04	1	1.9	4	1	4	4.19426048565121	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20251103184500	https://www.rimonthly.com/amanda-rotondi-jwu-catering-events/
1272226508	20241103	202411	2024	2024.8301	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	013	013	01	1	0.4	1	1	1	-5.00424088210347	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	4	Louth, Louth, Ireland	EI	EI19	18297	53.9486	-6.54139	-1504338	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20251103184500	https://www.sundayworld.com/crime/courts/boss-of-gun-running-ring-smuggling-assault-rifles-into-ireland-gets-12-years/a338490655.html
1272226509	20241103	202411	2024	2024.8301	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	013	013	01	1	0.4	1	1	1	-5.00424088210347	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20251103184500	https://www.sundayworld.com/crime/courts/boss-of-gun-running-ring-smuggling-assault-rifles-into-ireland-gets-12-years/a338490655.html
1272226510	20251004	202510	2025	2025.7507	CHN	CHINA	CHN																		1	0311	031	03	1	5.2	4	1	4	-1.1605415860735	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	0								4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20251103184500	https://www.businessinsider.com/byd-sales-competition-china-xpeng-nio-leapmotor-geely-tesla-2025-11
1272226511	20251004	202510	2025	2025.7507	EDU	PUPIL						EDU			NAM	NAMIBIAN	NAM								1	042	042	04	1	1.9	10	1	10	-5.53191489361702	4	Rundu, Okavango, Namibia	WA	WA34	42158	-17.9333	19.7667	-2586087	4	Rundu, Okavango, Namibia	WA	WA34	42158	-17.9333	19.7667	-2586087	4	Rundu, Okavango, Namibia	WA	WA34	42158	-17.9333	19.7667	-2586087	20251103184500	https://www.namibian.com.na/security-guard-granted-bail-for-allegedly-stealing-beds-and-mattress-from-school-hostel/
1272226512	20251004	202510	2025	2025.7507	NAM	NAMIBIAN	NAM								EDU	PUPIL						EDU			1	043	043	04	1	2.8	10	1	10	-5.53191489361702	4	Rundu, Okavango, Namibia	WA	WA34	42158	-17.9333	19.7667	-2586087	4	Rundu, Okavango, Namibia	WA	WA34	42158	-17.9333	19.7667	-2586087	4	Rundu, Okavango, Namibia	WA	WA34	42158	-17.9333	19.7667	-2586087	20251103184500	https://www.namibian.com.na/security-guard-granted-bail-for-allegedly-stealing-beds-and-mattress-from-school-hostel/
1272226513	20251004	202510	2025	2025.7507	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			0	042	042	04	1	1.9	4	1	4	0	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20251103184500	https://www.inquirer.com/politics/nation/jeffrey-yass-trump-ballroom-billionaire-donations-20251103.html
1272226514	20251004	202510	2025	2025.7507	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20251103184500	https://www.inquirer.com/politics/nation/jeffrey-yass-trump-ballroom-billionaire-donations-20251103.html
1272226515	20251004	202510	2025	2025.7507	VEN	VENEZUELAN	VEN								GOV	ADMINISTRATION						GOV			0	112	112	11	3	-2.0	4	1	4	-7.92996910401646	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251103184500	https://www.islamicinvitationturkey.com/tehran-declares-ongoing-real-regional-war-with-israel-rules-out-us-negotiations/
1272226516	20251004	202510	2025	2025.7507	VENGOV	VENEZUELAN	VEN					GOV			GOV	ADMINISTRATION						GOV			0	112	112	11	3	-2.0	3	1	3	-7.92996910401646	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251103184500	https://www.islamicinvitationturkey.com/tehran-declares-ongoing-real-regional-war-with-israel-rules-out-us-negotiations/
1272226517	20251027	202510	2025	2025.8137											CVL	CIVIL SOCIETY						CVL			1	170	170	17	4	-7.0	5	1	5	-8.38323353293417	0								4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20251103184500	https://www.al-monitor.com/originals/2025/11/tunisian-bank-staff-strike-over-wages-halting-transactions
1272226518	20251027	202510	2025	2025.8137											KOR	SOUTH KOREA	KOR								0	042	042	04	1	1.9	1	1	1	3.31023864511162	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20251103184500	https://observer.com/2025/11/seoul-hansik-conference-korean-cuisine-chefs/
1272226519	20251027	202510	2025	2025.8137	CHNGOV	XI JINPING	CHN					GOV			KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	2	1	2	0	3	Bala Cynwyd, Pennsylvania, United States	US	USPA	PA091	40.0076	-75.2341	1168620	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251103184500	https://www.inquirer.com/politics/nation/jeffrey-yass-trump-ballroom-billionaire-donations-20251103.html
1272226520	20251027	202510	2025	2025.8137	CHNGOV	XI JINPING	CHN					GOV			KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	2	1	2	0	1	China	CH	CH		35	105	CH	1	South Korea	KS	KS		37	127.5	KS	1	China	CH	CH		35	105	CH	20251103184500	https://www.inquirer.com/politics/nation/jeffrey-yass-trump-ballroom-billionaire-donations-20251103.html
1272226521	20251027	202510	2025	2025.8137	COP	PRISON						COP			EDU	UNIVERSITY						EDU			1	193	193	19	4	-10.0	6	1	6	-6.41025641025641	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20251103184500	https://www.tribune242.com/news/2025/nov/03/two-men-remanded-over-fatal-shooting-of-mekhi-taylor/
1272226522	20251027	202510	2025	2025.8137	COP	PRISON						COP			JPN	JAPAN	JPN								1	193	193	19	4	-10.0	4	1	4	-6.41025641025641	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20251103184500	https://www.tribune242.com/news/2025/nov/03/two-men-remanded-over-fatal-shooting-of-mekhi-taylor/
1272226523	20251027	202510	2025	2025.8137	CVL	CIVIL SOCIETY						CVL			GOV	GOVERNMENT						GOV			1	173	173	17	4	-5.0	3	1	3	-8.38323353293417	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20251103184500	https://www.al-monitor.com/originals/2025/11/tunisian-bank-staff-strike-over-wages-halting-transactions
1272226524	20251027	202510	2025	2025.8137	CVL	CIVIL SOCIETY						CVL			TUNGOV	TUNISIA	TUN					GOV			1	173	173	17	4	-5.0	2	1	2	-8.38323353293417	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20251103184500	https://www.al-monitor.com/originals/2025/11/tunisian-bank-staff-strike-over-wages-halting-transactions
1272226525	20251027	202510	2025	2025.8137	EDU	UNIVERSITY						EDU			COP	PRISON						COP			1	193	193	19	4	-10.0	6	1	6	-6.41025641025641	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251103184500	https://www.tribune242.com/news/2025/nov/03/two-men-remanded-over-fatal-shooting-of-mekhi-taylor/
1272226526	20251027	202510	2025	2025.8137	EDU	UNIVERSITY						EDU			JPN	JAPAN	JPN								1	193	193	19	4	-10.0	4	1	4	-6.41025641025641	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251103184500	https://www.tribune242.com/news/2025/nov/03/two-men-remanded-over-fatal-shooting-of-mekhi-taylor/
1272226527	20251027	202510	2025	2025.8137	GOV	KING						GOV			ITA	ROME	ITA								1	042	042	04	1	1.9	8	1	8	1.28118678354686	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20251103184500	https://www.thetablet.co.uk/news/news-briefings-britain-and-ireland-26/
1272226528	20251027	202510	2025	2025.8137	ISRELI	ISRAEL	ISR					ELI			ISR	ISRAEL	ISR								1	015	015	01	1	0.0	2	1	2	-3.93700787401575	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20251103184500	https://nationalpost.com/news/world/israel-middle-east/idf-prosecutor-leak-missing-arrested
1272226529	20251027	202510	2025	2025.8137	KOR	SOUTH KOREA	KOR																		0	043	043	04	1	2.8	1	1	1	3.31023864511162	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20251103184500	https://observer.com/2025/11/seoul-hansik-conference-korean-cuisine-chefs/
1272226530	20251027	202510	2025	2025.8137	KOR	SOUTH KOREA	KOR								CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	2	1	2	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Bala Cynwyd, Pennsylvania, United States	US	USPA		40.0076	-75.2341	1168620	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251103184500	https://www.inquirer.com/politics/nation/jeffrey-yass-trump-ballroom-billionaire-donations-20251103.html
1272226531	20251027	202510	2025	2025.8137	KOR	SOUTH KOREA	KOR								CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	2	1	2	0	1	South Korea	KS	KS		37	127.5	KS	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251103184500	https://www.inquirer.com/politics/nation/jeffrey-yass-trump-ballroom-billionaire-donations-20251103.html
1272226532	20251027	202510	2025	2025.8137	LEG	PARLIAMENTARIAN						LEG													1	012	012	01	1	-0.4	3	1	3	-3.2258064516129	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20251103184500	https://www.namibian.com.na/opposition-demands-answers-as-gipf-loses-over-n800-million-in-offshore-investments/
1272226533	20251027	202510	2025	2025.8137	LEG	PARLIAMENTARIAN						LEG													1	012	012	01	1	-0.4	3	1	3	-3.2258064516129	1	Namibia	WA	WA		-22	17	WA	0								1	Namibia	WA	WA		-22	17	WA	20251103184500	https://www.namibian.com.na/opposition-demands-answers-as-gipf-loses-over-n800-million-in-offshore-investments/
1272226534	20251027	202510	2025	2025.8137	LEG	PARLIAMENTARIAN						LEG			AFR	AFRICA	AFR								1	012	012	01	1	-0.4	2	1	2	-3.2258064516129	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20251103184500	https://www.namibian.com.na/opposition-demands-answers-as-gipf-loses-over-n800-million-in-offshore-investments/
1272226535	20251027	202510	2025	2025.8137	LEG	PARLIAMENTARIAN						LEG			AFR	AFRICA	AFR								1	012	012	01	1	-0.4	2	1	2	-3.2258064516129	1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	20251103184500	https://www.namibian.com.na/opposition-demands-answers-as-gipf-loses-over-n800-million-in-offshore-investments/
1272226536	20251027	202510	2025	2025.8137	NAM	NAMIBIA	NAM																		1	010	010	01	1	0.0	10	1	10	-1.61725067385445	4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	0								4	Windhoek, Khomas, Namibia	WA	WA21	22288	-22.57	17.0836	-2587496	20251103184500	https://allafrica.com/stories/202511030783.html
1272226537	20251027	202510	2025	2025.8137	NAM	NAMIBIA	NAM																		1	110	110	11	3	-2.0	3	1	3	-2.08333333333333	1	Namibia	WA	WA		-22	17	WA	0								1	Namibia	WA	WA		-22	17	WA	20251103184500	https://www.namibian.com.na/amushelelo-takes-naswu-leadership-battle-to-high-court-as-ousted-members-fight-back/
1272226538	20251027	202510	2025	2025.8137	NAM	NAMIBIA	NAM								LEG	CONGRESS						LEG			1	010	010	01	1	0.0	3	1	3	-2.08333333333333	1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	20251103184500	https://www.namibian.com.na/amushelelo-takes-naswu-leadership-battle-to-high-court-as-ousted-members-fight-back/
1272226539	20251027	202510	2025	2025.8137	USA	UNITED STATES	USA								COP	TROOPER						COP			1	173	173	17	4	-5.0	4	1	4	-3.6231884057971	3	Putnam County, Tennessee, United States	US	USTN	TN141	36.1667	-85.65	1639783	3	Putnam County, Tennessee, United States	US	USTN		36.1667	-85.65	1639783	3	Putnam County, Tennessee, United States	US	USTN		36.1667	-85.65	1639783	20251103184500	https://newschannel9.com/news/local/tennessee-state-trooper-charged-with-dui-in-putnam-county-placed-on-administrative-leave-william-looper-decomissioned-open-container-possession-of-handgun-highway-patrol
1272226540	20251027	202510	2025	2025.8137	USA	UNITED STATES	USA								KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	2	1	2	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20251103184500	https://www.inquirer.com/politics/nation/jeffrey-yass-trump-ballroom-billionaire-donations-20251103.html
1272226541	20251027	202510	2025	2025.8137	USAJUD	BOSTON	USA					JUD													1	071	071	07	2	7.4	10	1	10	-0.40733197556008	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20251103184500	https://www.rimonthly.com/support-rhode-islanders-amidst-snap-benefits-uncertainty/
1272226542	20251103	202511	2025	2025.8301											BUS	COMPANY						BUS			1	020	020	02	1	3.0	10	1	10	2.14861235452104	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20251103184500	https://www.printmag.com/designer-profiles/winey-bears-repair/
1272226543	20251103	202511	2025	2025.8301											BUS	COMPANY						BUS			0	040	040	04	1	1.0	6	1	6	-0.69735006973501	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251103184500	https://www.biopharmadive.com/news/uniqure-fda-huntingtons-gene-therapy-reversal-approval-application/804516/
1272226544	20251103	202511	2025	2025.8301											CAN	CANADA	CAN								1	051	051	05	1	3.4	2	1	2	1.15207373271889	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20251103184500	https://www.ktiv.com/2025/11/03/major-power-line-expansions-will-fuel-future-growth/
1272226545	20251103	202511	2025	2025.8301											CAN	CANADA	CAN								1	057	057	05	1	8.0	10	1	10	5.1056338028169	0								4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	20251103184500	https://www.lelezard.com/en/news-21999984.html
1272226546	20251103	202511	2025	2025.8301											CHRPRO210	LUTHERAN				CHR	PRO				1	036	036	03	1	4.0	10	1	10	5.04201680672269	0								0								0								20251103184500	https://salinapost.com/posts/9c26f87c-e55c-4572-bef3-d905feafea1f
1272226547	20251103	202511	2025	2025.8301											COP	POLICE						COP			0	020	020	02	1	3.0	5	1	5	-6.16844602609727	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20251103184500	https://www.smh.com.au/world/europe/man-charged-with-10-counts-of-attempted-murder-after-mass-stabbing-on-uk-train-20251103-p5n76l.html
