1272855796	20241106	202411	2024	2024.8384	ARG	ARGENTINE	ARG																		0	125	125	12	3	-5.0	2	1	2	-5.70342205323194	4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	0								4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	20251106221500	https://www.castanetkamloops.net/news/World/582552/At-UN-climate-summit-world-leaders-say-time-is-running-short-to-stop-the-worst-effects-of-warming
1272855817	20251106	202511	2025	2025.8384											COP	POLICE						COP			1	180	180	18	4	-9.0	4	1	4	-1.16279069767441	0								3	Isabella County, Michigan, United States	US	USMI		43.65	-84.85	1622979	3	Isabella County, Michigan, United States	US	USMI		43.65	-84.85	1622979	20251106221500	https://www.mlive.com/news/saginaw-bay-city/2025/11/michigan-woman-federally-charged-with-shoving-person-into-burning-fire-pit.html
1272855818	20251106	202511	2025	2025.8384											CRM	CRIMINAL						CRM			0	173	173	17	4	-5.0	10	1	10	-2.5531914893617	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20251106221500	https://www.tribuneindia.com/news/comment/lokpal-has-flattered-to-deceive/
1272855819	20251106	202511	2025	2025.8384											CRM	GANG						CRM			1	173	173	17	4	-5.0	10	1	10	-6.9164265129683	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251106221500	https://www.tribuneindia.com/news/delhi/police-dismantle-trans-yamuna-gang-after-slapping-mcoca/
1272855820	20251106	202511	2025	2025.8384											CRM	GANG						CRM			1	173	173	17	4	-5.0	2	1	2	-6.88622754491018	0								4	Yamunanagar, Haryana, India	IN	IN10	17936	30.1	77.2833	-2114825	4	Yamunanagar, Haryana, India	IN	IN10	17936	30.1	77.2833	-2114825	20251106221500	https://www.tribuneindia.com/news/chandigarh/over-100-duped-in-immigration-scam-3-arrested/
1272855821	20251106	202511	2025	2025.8384											CRM	GANG						CRM			1	173	173	17	4	-5.0	8	1	8	-6.88622754491018	0								1	Australia	AS	AS		-25	135	AS	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251106221500	https://www.tribuneindia.com/news/chandigarh/over-100-duped-in-immigration-scam-3-arrested/
1272855822	20251106	202511	2025	2025.8384											CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	3	1	3	-2.76008492569002	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20251106221500	https://www.nbcnews.com/politics/justice-department/dc-sandwich-guy-verdict-rcna242142
1272855823	20251106	202511	2025	2025.8384											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	3	1	3	0.58139534883721	0								3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	20251106221500	https://www.wfaa.com/article/news/education/texas-education-agency-upholds-decision-appoint-board-of-managers-conservator-fort-worth-isd/287-fdebb413-cda0-45a0-9ea8-b9769b8626c5
1272855824	20251106	202511	2025	2025.8384											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	5	1	5	0	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20251106221500	https://abc3340.com/station/talk-of-alabama/christmas-village-talk-of-alabama-1162025
1272855825	20251106	202511	2025	2025.8384											CVL	COMMUNITY						CVL			0	046	046	04	1	7.0	3	1	3	0.58139534883721	0								3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	20251106221500	https://www.wfaa.com/article/news/education/texas-education-agency-upholds-decision-appoint-board-of-managers-conservator-fort-worth-isd/287-fdebb413-cda0-45a0-9ea8-b9769b8626c5
1272855826	20251106	202511	2025	2025.8384											DEU	COLOGNE	DEU								0	042	042	04	1	1.9	14	2	12	3.29786146971914	0								4	Breisach, Baden-Wüberg, Germany	GM	GM01	16239	48.0328	7.58294	-1751821	4	Breisach, Baden-Wüberg, Germany	GM	GM01	16239	48.0328	7.58294	-1751821	20251106221500	https://montrealgazette.com:443/travel/best-christmas-markets-in-europe-river-cruise
1272855827	20251106	202511	2025	2025.8384											DEU	GERMANY	DEU								0	043	043	04	1	2.8	4	2	4	3.29786146971915	0								4	Breisach, Baden-Wüberg, Germany	GM	GM01	16239	48.0328	7.58294	-1751821	4	Breisach, Baden-Wüberg, Germany	GM	GM01	16239	48.0328	7.58294	-1751821	20251106221500	https://montrealgazette.com:443/travel/best-christmas-markets-in-europe-river-cruise
1272855828	20251106	202511	2025	2025.8384											DEU	GERMANY	DEU								0	051	051	05	1	3.4	4	2	4	3.29786146971915	0								4	Breisach, Baden-Wüberg, Germany	GM	GM01	16239	48.0328	7.58294	-1751821	4	Breisach, Baden-Wüberg, Germany	GM	GM01	16239	48.0328	7.58294	-1751821	20251106221500	https://montrealgazette.com:443/travel/best-christmas-markets-in-europe-river-cruise
1272855829	20251106	202511	2025	2025.8384											DEU	GERMANY	DEU								0	051	051	05	1	3.4	4	2	4	3.29786146971915	0								4	Koblenz, Rheinland-Pfalz, Germany	GM	GM08	16554	50.35	7.6	-1809855	4	Koblenz, Rheinland-Pfalz, Germany	GM	GM08	16554	50.35	7.6	-1809855	20251106221500	https://montrealgazette.com:443/travel/best-christmas-markets-in-europe-river-cruise
1272855830	20251106	202511	2025	2025.8384											EDU	UNIVERSITY						EDU			0	192	192	19	4	-9.5	10	1	10	-5.60224089635854	0								4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	20251106221500	https://www.tribuneindia.com/news/jalandhar/brief-moga-villager-held-for-theft/
1272855831	20251106	202511	2025	2025.8384											FRA	FRANCE	FRA								0	046	046	04	1	7.0	2	1	2	0.93896713615023	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Hungary	HU	HU		47	20	HU	20251106221500	https://www.dailymail.co.uk/tvshowbiz/article-15266587/Timothee-Chalamets-Vogue-cover.html
1272855832	20251106	202511	2025	2025.8384											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	4	1	2	-3.88726919339165	0								1	United Kingdom	UK	UK		54	-4	UK	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251106221500	https://globalnews.ca/news/11514695/intercepted-communications-india-temple-assassination-canada/
1272855833	20251106	202511	2025	2025.8384											GBR	BRITISH	GBR								1	040	040	04	1	1.0	1	1	1	-3.88726919339165	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251106221500	https://globalnews.ca/news/11514695/intercepted-communications-india-temple-assassination-canada/
1272855834	20251106	202511	2025	2025.8384											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	4	1	4	-5.88235294117647	0								4	Dulwich, Southwark, United Kingdom	UK	UKM8	40133	51.45	-0.083333	-2594808	4	Dulwich, Southwark, United Kingdom	UK	UKM8	40133	51.45	-0.083333	-2594808	20251106221500	https://www.express.co.uk/news/politics/2130814/furious-question-time-clash-erupts
1272855835	20251106	202511	2025	2025.8384											GBR	UNITED KINGDOM	GBR								0	190	190	19	4	-10.0	2	1	2	-3.88726919339165	0								1	United Kingdom	UK	UK		54	-4	UK	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251106221500	https://globalnews.ca/news/11514695/intercepted-communications-india-temple-assassination-canada/
1272855836	20251106	202511	2025	2025.8384											GBRHLH	SHEFFIELD	GBR					HLH			1	040	040	04	1	1.0	10	1	10	-5.24017467248908	0								0								0								20251106221500	https://www.mirror.co.uk/news/uk-news/mums-horror-reaction-after-finding-36205142
1272855837	20251106	202511	2025	2025.8384											GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	1	1	1	-4.22222222222222	0								4	Mundhwa, Maharashtra, India	IN	IN16	70178	18.5333	73.9333	-2105071	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20251106221500	https://www.tribuneindia.com/news/india/ajit-pawars-son-lands-in-trouble-over-rs-300-cr-pune-deal-govt-orders-probe/
1272855838	20251106	202511	2025	2025.8384											GOV	AUTHORITIES						GOV			0	013	013	01	1	0.4	4	1	4	-7.43243243243243	0								3	Davison County, South Dakota, United States	US	USSD		43.6667	-98.1754	1266980	3	Davison County, South Dakota, United States	US	USSD		43.6667	-98.1754	1266980	20251106221500	https://www.mitchellrepublic.com/news/local/nine-individuals-charged-in-mitchell-cocaine-trafficking-ring
1272855839	20251106	202511	2025	2025.8384											GOV	ATTORNEY GENERAL						GOV			0	030	030	03	1	4.0	5	1	5	-1.36157337367625	0								4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20251106221500	https://www.tribuneindia.com/news/india/very-unfair-sc-takes-exception-as-centre-seeks-adjournment-on-hearing-of-tribunal-act-pleas/
1272855840	20251106	202511	2025	2025.8384											GOV	CHIEF MINISTER						GOV			0	043	043	04	1	2.8	6	1	6	-3.99467376830892	0								4	Bakhtiyarpur, Bihar, India	IN	IN34	17619	25.4667	85.5167	-2089823	4	Bakhtiyarpur, Bihar, India	IN	IN34	17619	25.4667	85.5167	-2089823	20251106221500	https://www.tribuneindia.com/news/india/bihar-sets-new-high-with-64-66-polling-in-phase-i/
1272855841	20251106	202511	2025	2025.8384											GOV	CHIEF MINISTER						GOV			0	043	043	04	1	2.8	2	1	2	-3.99467376830892	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bakhtiyarpur, Bihar, India	IN	IN34	17619	25.4667	85.5167	-2089823	20251106221500	https://www.tribuneindia.com/news/india/bihar-sets-new-high-with-64-66-polling-in-phase-i/
1272855842	20251106	202511	2025	2025.8384											GOV	GOVERNMENT						GOV			0	060	060	06	2	6.0	4	1	4	-4.22222222222222	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20251106221500	https://www.tribuneindia.com/news/india/ajit-pawars-son-lands-in-trouble-over-rs-300-cr-pune-deal-govt-orders-probe/
1272855843	20251106	202511	2025	2025.8384											GOV	ATTORNEY GENERAL						GOV			0	193	193	19	4	-10.0	5	1	5	-1.36157337367625	0								4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20251106221500	https://www.tribuneindia.com/news/india/very-unfair-sc-takes-exception-as-centre-seeks-adjournment-on-hearing-of-tribunal-act-pleas/
1272855844	20251106	202511	2025	2025.8384											GOVMIL	DEFENCE MINIST						GOV	MIL		0	036	036	03	1	4.0	10	1	10	-5.6657223796034	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251106221500	https://www.tribuneindia.com/news/india/bihar-battle-oppn-has-soft-spot-for-infiltrators-dislike-for-lord-ram-says-modi/
1272855845	20251106	202511	2025	2025.8384											GOVMIL	DEFENCE MINIST						GOV	MIL		0	046	046	04	1	7.0	10	1	10	-5.6657223796034	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251106221500	https://www.tribuneindia.com/news/india/bihar-battle-oppn-has-soft-spot-for-infiltrators-dislike-for-lord-ram-says-modi/
1272855846	20251106	202511	2025	2025.8384											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-5.43478260869565	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251106221500	https://indianexpress.com/article/cities/delhi/toddler-killed-after-being-run-over-by-e-rickshaw-in-delhis-burari-driver-booked-10350520/
1272855847	20251106	202511	2025	2025.8384											HRV	ZAGREB	HRV								1	042	042	04	1	1.9	11	1	7	-2.84900284900285	0								4	Vukovar, Vukovarsko-Srijemska, Croatia	HR	HR18	47628	45.3433	18.9997	-101372	4	Vukovar, Vukovarsko-Srijemska, Croatia	HR	HR18	47628	45.3433	18.9997	-101372	20251106221500	https://balkaninsight.com/2025/11/06/thousands-attend-vukovar-funeral-of-frenchman-who-fought-for-croatia/
1272855848	20251106	202511	2025	2025.8384											HRVMIL	CROATIAN	HRV					MIL			1	062	062	06	2	7.4	3	1	3	-2.84900284900285	0								4	Zagreb, Zagreb, Grad, Croatia	HR	HR21	14571	45.8	16	-101579	4	Zagreb, Zagreb, Grad, Croatia	HR	HR21	14571	45.8	16	-101579	20251106221500	https://balkaninsight.com/2025/11/06/thousands-attend-vukovar-funeral-of-frenchman-who-fought-for-croatia/
1272855849	20251106	202511	2025	2025.8384											IND	NEW DELHI	IND								0	037	037	03	1	5.0	1	1	1	-3.88726919339165	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251106221500	https://globalnews.ca/news/11514695/intercepted-communications-india-temple-assassination-canada/
1272855850	20251106	202511	2025	2025.8384											IND	JAIPUR	IND								1	042	042	04	1	1.9	2	1	2	-0.57142857142857	0								4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20251106221500	https://www.tribuneindia.com/news/chandigarh/normal-flight-operations-to-resume-today/
1272855851	20251106	202511	2025	2025.8384											IND	WEST BENGAL	IND								1	050	050	05	1	3.5	10	1	10	-0.333704115684101	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20251106221500	https://www.tribuneindia.com/news/comment/why-indias-red-revolution-faded/
1272855852	20251106	202511	2025	2025.8384											IRN	IRANIAN	IRN								0	051	051	05	1	3.4	1	1	1	-6.22347949080623	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20251106221500	https://www.algemeiner.com/2025/11/06/artist-says-wont-surrender-extremism-milan-mural-honoring-bibas-family-vandalized-again/
1272855853	20251106	202511	2025	2025.8384											ISR	ISRAEL	ISR								0	046	046	04	1	7.0	8	1	8	-7.79753761969904	0								4	Abbasiya, HaMerkaz, Israel	IS	IS02	18311	32.035	34.8861	-781736	4	Abbasiya, HaMerkaz, Israel	IS	IS02	18311	32.035	34.8861	-781736	20251106221500	https://www.presstv.ir/Detail/2025/11/06/758330/Lebanon-Hezbollah-Israel-US-
1272855854	20251106	202511	2025	2025.8384											ISR	ISRAEL	ISR								0	046	046	04	1	7.0	2	1	2	-7.79753761969904	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20251106221500	https://www.presstv.ir/Detail/2025/11/06/758330/Lebanon-Hezbollah-Israel-US-
1272855855	20251106	202511	2025	2025.8384											ISR	ISRAEL	ISR								1	112	112	11	3	-2.0	4	1	4	-3.97905759162303	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251106221500	https://www.algemeiner.com/2025/11/06/candace-owens-admits-become-obsessed-jews/
1272855856	20251106	202511	2025	2025.8384											JUD	JUDGE						JUD			0	020	020	02	1	3.0	4	1	4	-5.88235294117647	0								3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	20251106221500	https://www.wthr.com/article/news/politics/indiana-attorney-general-sues-ips-after-it-refused-to-hand-student-over-to-ice-in-january-todd-rokita-indianapolis-public-schools-student-immigration/531-bc0d33c9-f5b8-44e5-a542-f2e83ed9e3b3
1272855857	20251106	202511	2025	2025.8384											JUD	PROSECUTOR						JUD			0	020	020	02	1	3.0	6	1	6	-5.93939393939393	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251106221500	https://www.claimsjournal.com/news/national/2025/11/06/333951.htm
1272855858	20251106	202511	2025	2025.8384											JUD	JUDGE						JUD			1	042	042	04	1	1.9	6	1	6	3.3457249070632	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20251106221500	https://www.mlive.com/news/2025/11/longtime-reality-tv-host-returning-to-dance-competition-5-years-after-getting-the-boot.html
1272855859	20251106	202511	2025	2025.8384											JUD	LAWYER						JUD			0	046	046	04	1	7.0	4	1	4	-5.88235294117647	0								3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	20251106221500	https://www.wthr.com/article/news/politics/indiana-attorney-general-sues-ips-after-it-refused-to-hand-student-over-to-ice-in-january-todd-rokita-indianapolis-public-schools-student-immigration/531-bc0d33c9-f5b8-44e5-a542-f2e83ed9e3b3
1272855860	20251106	202511	2025	2025.8384											KAZ	KAZAKHSTAN	KAZ								1	057	057	05	1	8.0	10	1	10	-0.408163265306125	0								4	Katpar, Shyghys Qazaqstan, Kazakhstan	KZ	KZ15	37308	49.6397	82.9617	-3781384	4	Katpar, Shyghys Qazaqstan, Kazakhstan	KZ	KZ15	37308	49.6397	82.9617	-3781384	20251106221500	https://www.eenews.net/articles/feds-ink-kazakhstan-deal-to-shore-up-minerals/
1272855861	20251106	202511	2025	2025.8384											KENCVL	KENYAN	KEN					CVL			0	042	042	04	1	1.9	5	1	5	-1.11607142857143	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20251106221500	https://citizen.digital/article/jamilas-memo-the-value-of-a-kenyan-citizen-n372616
