1268672477	20241015	202410	2024	2024.7808	BUS	INDUSTRY						BUS			LEG	SENATOR						LEG			1	010	010	01	1	0.0	5	1	5	0.74074074074074	5	Negros Occidental, Negros Occidental, Philippines	RP	RPH3	24254	10.4167	123	-2441789	5	Negros Occidental, Negros Occidental, Philippines	RP	RPH3	24254	10.4167	123	-2441789	5	Negros Occidental, Negros Occidental, Philippines	RP	RPH3	24254	10.4167	123	-2441789	20251015051500	https://visayandailystar.com/p1-4b-sida-budget-in-2026-ejercito/
1268672488	20251008	202510	2025	2025.7616	CVL	COMMUNITY						CVL													1	050	050	05	1	3.5	5	1	5	0.32051282051282	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20251015051500	https://www.click2houston.com/news/local/2025/10/15/16m-houston-city-council-vote-on-specialty-homeless-shelter-delayed-until-next-week/
1268672489	20251008	202510	2025	2025.7616	LEG	HOUSE OF REPRESENTATIVES						LEG			USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	-1.36054421768707	3	Hollidaysburg, Pennsylvania, United States	US	USPA	PA013	40.4273	-78.3889	1177213	3	Hollidaysburg, Pennsylvania, United States	US	USPA	PA013	40.4273	-78.3889	1177213	3	Hollidaysburg, Pennsylvania, United States	US	USPA	PA013	40.4273	-78.3889	1177213	20251015051500	https://www.altoonamirror.com/news/local-news/2025/10/educators-detail-effect-of-pennsylvania-budget-impasse/
1268672490	20251008	202510	2025	2025.7616	MED	WRITER						MED													1	036	036	03	1	4.0	1	1	1	1.14942528735632	4	Papakura, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.0833	174.95	401897	0								4	Papakura, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.0833	174.95	401897	20251015051500	https://waateanews.com/2025/10/15/kupu-maori-writers-festival-returns-to-rotorua-with-reo-maori-focus-and-global-vision/
1268672491	20251008	202510	2025	2025.7616	MED	WRITER						MED													1	051	051	05	1	3.4	1	1	1	1.14942528735632	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	0								4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	20251015051500	https://waateanews.com/2025/10/15/kupu-maori-writers-festival-returns-to-rotorua-with-reo-maori-focus-and-global-vision/
1268672492	20251008	202510	2025	2025.7616	MED	WRITER						MED			NZL	NEW ZEALAND	NZL								1	036	036	03	1	4.0	4	1	4	1.14942528735632	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	20251015051500	https://waateanews.com/2025/10/15/kupu-maori-writers-festival-returns-to-rotorua-with-reo-maori-focus-and-global-vision/
1268672493	20251008	202510	2025	2025.7616	NZL	NEW ZEALAND	NZL								MED	WRITER						MED			1	036	036	03	1	4.0	2	1	2	1.14942528735632	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	20251015051500	https://waateanews.com/2025/10/15/kupu-maori-writers-festival-returns-to-rotorua-with-reo-maori-focus-and-global-vision/
1268672494	20251008	202510	2025	2025.7616	NZL	NEW ZEALAND	NZL								MED	WRITER						MED			1	036	036	03	1	4.0	2	1	2	1.14942528735632	4	Papakura, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.0833	174.95	401897	4	Papakura, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.0833	174.95	401897	4	Papakura, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.0833	174.95	401897	20251015051500	https://waateanews.com/2025/10/15/kupu-maori-writers-festival-returns-to-rotorua-with-reo-maori-focus-and-global-vision/
1268672495	20251008	202510	2025	2025.7616	NZL	NEW ZEALAND	NZL								MED	WRITER						MED			1	051	051	05	1	3.4	4	1	4	1.14942528735632	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	20251015051500	https://waateanews.com/2025/10/15/kupu-maori-writers-festival-returns-to-rotorua-with-reo-maori-focus-and-global-vision/
1268672496	20251008	202510	2025	2025.7616	USA	UNITED STATES	USA																		1	050	050	05	1	3.5	2	1	2	0.32051282051282	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20251015051500	https://www.click2houston.com/news/local/2025/10/15/16m-houston-city-council-vote-on-specialty-homeless-shelter-delayed-until-next-week/
1268672497	20251014	202510	2025	2025.7781	BGD	BANGLADESH	BGD								JPN	JAPAN	JPN								0	057	057	05	1	8.0	10	1	10	-3.77358490566037	1	Bangladesh	BG	BG		24	90	BG	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251015051500	https://www.breitbart.com/politics/2025/10/14/exclusive-state-department-slams-associated-press-for-peddling-false-narrative-on-aid/
1268672498	20251014	202510	2025	2025.7781	JPN	JAPAN	JPN								BGD	BANGLADESH	BGD								0	057	057	05	1	8.0	10	1	10	-3.77358490566037	1	Japan	JA	JA		36	138	JA	1	Bangladesh	BG	BG		24	90	BG	1	Japan	JA	JA		36	138	JA	20251015051500	https://www.breitbart.com/politics/2025/10/14/exclusive-state-department-slams-associated-press-for-peddling-false-narrative-on-aid/
1268672499	20251014	202510	2025	2025.7781	JPN	JAPAN	JPN								BGD	BANGLADESH	BGD								0	060	060	06	2	6.0	8	1	8	-3.77358490566037	1	Japan	JA	JA		36	138	JA	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20251015051500	https://www.breitbart.com/politics/2025/10/14/exclusive-state-department-slams-associated-press-for-peddling-false-narrative-on-aid/
1268672500	20251014	202510	2025	2025.7781	JPN	JAPAN	JPN								BGD	BANGLADESH	BGD								0	060	060	06	2	6.0	2	1	2	-3.77358490566037	1	Japan	JA	JA		36	138	JA	1	Bangladesh	BG	BG		24	90	BG	1	Japan	JA	JA		36	138	JA	20251015051500	https://www.breitbart.com/politics/2025/10/14/exclusive-state-department-slams-associated-press-for-peddling-false-narrative-on-aid/
1268672501	20251014	202510	2025	2025.7781	JPN	JAPAN	JPN								BGD	BANGLADESH	BGD								0	071	071	07	2	7.4	10	1	10	-3.77358490566037	1	Japan	JA	JA		36	138	JA	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20251015051500	https://www.breitbart.com/politics/2025/10/14/exclusive-state-department-slams-associated-press-for-peddling-false-narrative-on-aid/
1268672502	20251015	202510	2025	2025.7808											AFR	AFRICA	AFR								1	060	060	06	2	6.0	10	1	10	-0.19704433497537	0								0								0								20251015051500	https://www.newsday.co.zw/opinion-analysis/article/200047227/how-agroecology-is-dismantling-stereotypes-about-rural-africa
1268672503	20251015	202510	2025	2025.7808											AFR	AFRICA	AFR								0	112	112	11	3	-2.0	2	1	2	-9.88593155893535	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20251015051500	https://www.timeslive.co.za/ideas/2025-10-15-editorial-lawyers-must-stop-swindling-raf-payouts-leaving-victims-in-distress/
1268672504	20251015	202510	2025	2025.7808											AFRBUS	AFRICA	AFR					BUS			0	051	051	05	1	3.4	10	1	10	-1.2216404886562	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251015051500	https://northernstar.info/128913/opinion/opinion-division-in-the-u-s-is-causing-stagnation/
1268672505	20251015	202510	2025	2025.7808											AUS	AUSTRALIA	AUS								1	041	041	04	1	1.0	10	1	10	1.44329896907217	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20251015051500	https://itwire.com/it-industry-news/market/australia%e2%80%99s-%e2%80%98first-ai-ordering-telephone-agent%e2%80%99-launches.html
1268672506	20251015	202510	2025	2025.7808											AUS	MELBOURNE	AUS								0	084	084	08	2	7.0	8	1	8	-2.35626767200754	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20251015051500	https://www.sbs.com.au/news/article/those-watching-from-afar-as-the-gaza-ceasefire-plays-out-in-real-time/w3ip60rfg
1268672507	20251015	202510	2025	2025.7808											BGD	BANGLADESH	BGD								1	190	190	19	4	-10.0	4	1	4	-3.75	0								4	Mirpur, Bangladesh (general), Bangladesh	BG	BG00	5794	24.6833	90.2	-2728500	4	Mirpur, Bangladesh (general), Bangladesh	BG	BG00	5794	24.6833	90.2	-2728500	20251015051500	https://www.bssnews.net/news/321376
1268672508	20251015	202510	2025	2025.7808											BRAGOV	BRAZILIAN	BRA					GOV			1	046	046	04	1	7.0	3	1	3	-3.78787878787879	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20251015051500	https://www.bssnews.net/news/321384
1268672509	20251015	202510	2025	2025.7808											BUS	INVESTOR						BUS			1	020	020	02	1	3.0	10	1	10	3.66492146596858	0								1	United Arab Emirates	AE	AE		24	54	AE	1	United Arab Emirates	AE	AE		24	54	AE	20251015051500	https://www.businesstoday.in/nri/visa/story/uae-to-offer-global-consular-support-for-golden-visa-holders-heres-all-you-need-to-know-498230-2025-10-15
1268672510	20251015	202510	2025	2025.7808											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	1	1	1	1.44528561596697	0								3	Great Basin, Nevada, United States	US	USNV		40.6667	-117.667	2087988	3	Great Basin, Nevada, United States	US	USNV		40.6667	-117.667	2087988	20251015051500	https://www.governing.com/resilience/the-huge-potential-of-power-from-beneath-the-earth
1268672511	20251015	202510	2025	2025.7808											CAN	SASKATCHEWAN	CAN								1	042	042	04	1	1.9	10	1	10	4.15094339622642	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20251015051500	https://paherald.sk.ca/fourth-clc-family-fun-day-is-biggest-success-yet/
1268672512	20251015	202510	2025	2025.7808											CAN	CANADA	CAN								0	046	046	04	1	7.0	8	1	8	1.51515151515151	0								4	Burgeo, Newfoundland, Canada	CA	CA05	12610	47.6	-57.6333	-561844	4	Burgeo, Newfoundland, Canada	CA	CA05	12610	47.6	-57.6333	-561844	20251015051500	https://www.saltwire.com/newfoundland-labrador/three-rural-nl-districts-stay-liberal
1268672513	20251015	202510	2025	2025.7808											CHN	CHINA	CHN								1	057	057	05	1	8.0	5	1	5	3.64963503649635	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251015051500	https://sputnikglobe.com/20251015/pakistan-working-hard-to-diversify-set-trade-in-local-currency-central-banks-director-1122961663.html
1268672514	20251015	202510	2025	2025.7808											CHRPRO	METHODIST CHURCH				CHR	PRO				1	036	036	03	1	4.0	4	1	4	3.17965023847377	0								4	Kirkella, East Riding of Yorkshire, United Kingdom	UK	UKE1	40123	53.75	-0.45	-2600345	4	Kirkella, East Riding of Yorkshire, United Kingdom	UK	UKE1	40123	53.75	-0.45	-2600345	20251015051500	https://www.hulldailymail.co.uk/news/hull-east-yorkshire-news/death-notices-funeral-announcements-hull-10564161
1268672515	20251015	202510	2025	2025.7808											CVL	ENGINEER						CVL			0	036	036	03	1	4.0	4	1	4	-3.16455696202531	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251015051500	https://www.arabnews.com/node/2618936/world
1268672516	20251015	202510	2025	2025.7808											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	2	1	2	5.16431924882629	0								4	Denare Beach, Saskatchewan, Canada	CA	CA11	154724	54.6667	-102.083	-563486	4	Denare Beach, Saskatchewan, Canada	CA	CA11	154724	54.6667	-102.083	-563486	20251015051500	https://paherald.sk.ca/denare-beach-families-begin-moving-into-temporary-homes-as-wildfire-recovery-milestone-reached/
1268672517	20251015	202510	2025	2025.7808											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	5	1	5	-0.87336244541484	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20251015051500	https://northdallasgazette.com/2025/10/14/change-the-conversation-and-change-lives-around-homelessness/
1268672518	20251015	202510	2025	2025.7808											CVL	RESIDENTS						CVL			1	046	046	04	1	7.0	8	1	8	-2.67558528428093	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20251015051500	https://www.businesstoday.in/latest/trends/story/i-need-to-take-a-flight-from-where-i-stay-to-airport-zepto-ceo-calls-bengaluru-traffic-painful-498222-2025-10-15
1268672519	20251015	202510	2025	2025.7808											CVL	RESIDENTS						CVL			1	051	051	05	1	3.4	10	1	10	3.66492146596858	0								1	United Arab Emirates	AE	AE		24	54	AE	1	United Arab Emirates	AE	AE		24	54	AE	20251015051500	https://www.businesstoday.in/nri/visa/story/uae-to-offer-global-consular-support-for-golden-visa-holders-heres-all-you-need-to-know-498230-2025-10-15
1268672520	20251015	202510	2025	2025.7808											CVL	RESIDENTS						CVL			1	111	111	11	3	-2.0	8	1	8	-2.67558528428093	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20251015051500	https://www.businesstoday.in/latest/trends/story/i-need-to-take-a-flight-from-where-i-stay-to-airport-zepto-ceo-calls-bengaluru-traffic-painful-498222-2025-10-15
1268672521	20251015	202510	2025	2025.7808											EDU	STUDENT						EDU			1	020	020	02	1	3.0	4	1	4	-0.18656716417911	0								3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	3	Janesville, Wisconsin, United States	US	USWI	WI105	42.6828	-89.0187	1567100	20251015051500	https://www.gazettextra.com/news/local/school-district-of-janesville-sees-student-enrollment-drop/article_3747129c-0dbd-4221-959c-ee4e26f50243.html
1268672522	20251015	202510	2025	2025.7808											EDU	STUDENT						EDU			1	020	020	02	1	3.0	6	1	6	-0.18656716417911	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20251015051500	https://www.gazettextra.com/news/local/school-district-of-janesville-sees-student-enrollment-drop/article_3747129c-0dbd-4221-959c-ee4e26f50243.html
1268672523	20251015	202510	2025	2025.7808											EDU	COLLEGE						EDU			0	042	042	04	1	1.9	5	1	5	4.32	0								3	Orange County, New York, United States	US	USNY		41.4168	-74.3163	974134	3	Orange County, New York, United States	US	USNY		41.4168	-74.3163	974134	20251015051500	https://www.warwickadvertiser.com/news/local-news/suny-orange-s-fall-2025-enrollment-surges-61-XY5188231
1268672524	20251015	202510	2025	2025.7808											EDU	PROFESSOR						EDU			1	043	043	04	1	2.8	3	1	3	-3.75782881002088	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251015051500	https://asianews.network/fuelled-by-air-pollution-storms-in-southeast-asia-are-becoming-stronger-study/
1268672525	20251015	202510	2025	2025.7808											FRACVL	FRANCE	FRA					CVL			0	036	036	03	1	4.0	1	1	1	-3.16455696202531	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251015051500	https://www.arabnews.com/node/2618936/world
1268672526	20251015	202510	2025	2025.7808											FRAMED	FRENCH	FRA					MED			1	062	062	06	2	7.4	2	1	2	-1.68067226890757	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251015051500	https://www.bssnews.net/business/321405
1268672527	20251015	202510	2025	2025.7808											GOV	SECRETARY OF STATE						GOV			0	020	020	02	1	3.0	10	1	10	-0.0981354268891099	0								4	Mendip Hills, Somerset, United Kingdom	UK	UKM3	40129	51.2686	-2.65306	-2602885	4	Mendip Hills, Somerset, United Kingdom	UK	UKM3	40129	51.2686	-2.65306	-2602885	20251015051500	https://www.somersetlive.co.uk/news/somerset-news/somerset-mp-pays-tribute-former-10573046
1268672528	20251015	202510	2025	2025.7808											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	8	1	8	-0.393700787401575	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20251015051500	https://jagonews24.com/en/national/news/86384
1268672529	20251015	202510	2025	2025.7808											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	6	1	6	-1.20192307692308	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20251015051500	https://asianews.network/malaysia-hoping-to-see-thailand-cambodia-ceasefire-pact-signed-at-asean-summit-foreign-minister/
1268672530	20251015	202510	2025	2025.7808											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	2	1	2	-0.393700787401575	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20251015051500	https://jagonews24.com/en/national/news/86384
1268672531	20251015	202510	2025	2025.7808											GOV	MINIST						GOV			1	046	046	04	1	7.0	5	1	5	2.38095238095238	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20251015051500	https://asianews.network/hanoi-gears-up-to-host-opening-for-signature-of-un-convention-against-cybercrime/
1268672532	20251015	202510	2025	2025.7808											GOV	SHIPPING MINIST						GOV			1	046	046	04	1	7.0	5	1	5	-5	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20251015051500	https://www.thedailystar.net/business/news/increased-tariffs-ctg-port-take-effect-amid-port-users-opposition-4010471
1268672533	20251015	202510	2025	2025.7808											GOV	AMBASSADOR						GOV			1	051	051	05	1	3.4	5	1	5	6.66666666666671	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20251015051500	https://www.allkpop.com/article/2025/10/super-juniors-donghae-donates-krw-30m21000-usd-to-children-with-cancer
1268672534	20251015	202510	2025	2025.7808											GOV	AUTHORITIES						GOV			0	112	112	11	3	-2.0	10	1	10	-11.8406889128094	0								4	Tanahun, Nepal (general), Nepal	NP	NP00	22364	28.0417	84.3527	-1022676	4	Tanahun, Nepal (general), Nepal	NP	NP00	22364	28.0417	84.3527	-1022676	20251015051500	https://asianews.network/notorious-nepali-rhino-poachers-escape-again-during-mass-jailbreak/
1268672535	20251015	202510	2025	2025.7808											GOV	AUTHORITIES						GOV			0	190	190	19	4	-10.0	10	1	10	-11.8406889128094	0								4	Tanahun, Nepal (general), Nepal	NP	NP00	22364	28.0417	84.3527	-1022676	4	Tanahun, Nepal (general), Nepal	NP	NP00	22364	28.0417	84.3527	-1022676	20251015051500	https://asianews.network/notorious-nepali-rhino-poachers-escape-again-during-mass-jailbreak/
1268672536	20251015	202510	2025	2025.7808											HLH	HEALTH CARE PROVIDER						HLH			1	036	036	03	1	4.0	10	1	10	2.6578073089701	0								4	Rancho, Coahuila de Zaragoza, Mexico	MX	MX07	19785	28.3667	-100.317	-1690943	4	Rancho, Coahuila de Zaragoza, Mexico	MX	MX07	19785	28.3667	-100.317	-1690943	20251015051500	https://www.kob.com/news/top-news/nonprofit-hopes-to-help-new-mexicans-frustrated-with-doctor-shortage/
1268672537	20251015	202510	2025	2025.7808											IGOUNO	UN SECURITY COUNCIL		UNO				IGO			0	128	128	12	3	-5.0	7	1	7	0	0								4	Kaesong, Kaesong-si, North Korea	KN	KN08	24980	37.9708	126.554	-176879	4	Kaesong, Kaesong-si, North Korea	KN	KN08	24980	37.9708	126.554	-176879	20251015051500	https://asianews.network/south-korean-unification-ministry-reshuffle-aims-at-reviving-dialogue-economic-cooperation-with-north-korea/
1268672538	20251015	202510	2025	2025.7808											IND	CHANDIGARH	IND								1	020	020	02	1	3.0	10	1	10	-0.2710027100271	0								0								0								20251015051500	https://aninews.in/news/national/general-news/haryana-ips-suicide-case-family-gives-consent-for-post-mortem20251015102612/
1268672539	20251015	202510	2025	2025.7808											ISR	ISRAEL	ISR								0	042	042	04	1	1.9	2	1	2	-4.05156537753223	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251015051500	https://www.nysun.com/article/letitia-james-finds-her-voice
1268672540	20251015	202510	2025	2025.7808											ISRPTY	ISRAELI	ISR								0	043	043	04	1	2.8	6	1	6	-0.86206896551724	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20251015051500	https://www.foreignaffairs.com/israel/how-free-palestine
1268672541	20251015	202510	2025	2025.7808											ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	-0.393700787401575	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20251015051500	https://jagonews24.com/en/national/news/86384
1268672542	20251015	202510	2025	2025.7808											JEWCVL	JEWISH				JEW		CVL			0	043	043	04	1	2.8	3	1	3	-2.35626767200754	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20251015051500	https://www.sbs.com.au/news/article/those-watching-from-afar-as-the-gaza-ceasefire-plays-out-in-real-time/w3ip60rfg
1268672543	20251015	202510	2025	2025.7808											JPNGOV	JAPANESE	JPN					GOV			1	040	040	04	1	1.0	3	1	3	0.79491255961845	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251015051500	https://www.alaskasnewssource.com/2025/10/15/alaska-lng-pipeline-company-expected-hit-2026-construction-target/
