1269622874	20241020	202410	2024	2024.7945	CVL	RESIDENTS						CVL			MNCUSA	MICROSOFT	USA					MNC			1	114	114	11	3	-2.0	10	1	10	-6.35696821515893	4	Queretaro, Queréro de Arteaga, Mexico	MX	MX22	20887	20.6	-100.383	-1690669	4	Queretaro, Queréro de Arteaga, Mexico	MX	MX22	20887	20.6	-100.383	-1690669	4	Queretaro, Queréro de Arteaga, Mexico	MX	MX22	20887	20.6	-100.383	-1690669	20251020140000	https://www.tomshardware.com/tech-industry/microsoft-denies-mexico-data-center-linked-to-water-shortages-local-illnesses-and-power-outages-stomach-bugs-and-even-hepatitis-reported-in-region-as-1-5-gigawatt-ai-data-center-buildout-looms
1269622893	20251013	202510	2025	2025.7753	SVK	SLOVAK	SVK								USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	0.72202166064982	1	Slovak Republic	LO	LO		48.666667	19.5	LO	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251020140000	https://www.kyivpost.com/post/62540
1269622894	20251013	202510	2025	2025.7753	SVKGOV	SLOVAK REPUBLIC	SVK					GOV			SVK	SLOVAK REPUBLIC	SVK								0	040	040	04	1	1.0	2	1	2	0.72202166064982	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	1	Slovak Republic	LO	LO		48.666667	19.5	LO	1	Slovak Republic	LO	LO		48.666667	19.5	LO	20251020140000	https://www.kyivpost.com/post/62540
1269622895	20251013	202510	2025	2025.7753	SVKGOV	SLOVAK	SVK					GOV			SVK	SLOVAK	SVK								0	040	040	04	1	1.0	4	1	4	0.72202166064982	1	Slovak Republic	LO	LO		48.666667	19.5	LO	1	Slovak Republic	LO	LO		48.666667	19.5	LO	1	Slovak Republic	LO	LO		48.666667	19.5	LO	20251020140000	https://www.kyivpost.com/post/62540
1269622896	20251013	202510	2025	2025.7753	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	071	071	07	2	7.4	2	1	2	-2.68948655256724	3	Deer Lodge, Montana, United States	US	USMT	MT077	46.3958	-112.73	782261	3	Deer Lodge, Montana, United States	US	USMT		46.3958	-112.73	782261	3	Deer Lodge, Montana, United States	US	USMT		46.3958	-112.73	782261	20251020140000	https://www.bozemandailychronicle.com/news/montana-state-prison-to-install-modern-water-infrastructure-at-facility/article_ba8c1f75-5732-4576-b9f0-8d71087cd7b2.html
1269622897	20251013	202510	2025	2025.7753	USA	UNITED STATES	USA								SVK	SLOVAK	SVK								0	040	040	04	1	1.0	2	1	2	0.72202166064982	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251020140000	https://www.kyivpost.com/post/62540
1269622898	20251013	202510	2025	2025.7753	USA	UNITED STATES	USA								SVK	SLOVAK	SVK								0	040	040	04	1	1.0	2	1	2	0.72202166064982	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Slovak Republic	LO	LO		48.666667	19.5	LO	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251020140000	https://www.kyivpost.com/post/62540
1269622899	20251013	202510	2025	2025.7753	twi	ASHANTI			twi																1	110	110	11	3	-2.0	2	1	2	5.02958579881657	5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	0								5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	20251020140000	https://www.graphic.com.gh/news/politics/ursula-owusu-ekuful-declares-bid-for-npp-general-secretary-position.html
1269622900	20251013	202510	2025	2025.7753	twi	ASHANTI			twi						GHA	GHANA	GHA								1	110	110	11	3	-2.0	3	1	3	5.02958579881657	5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	20251020140000	https://www.graphic.com.gh/news/politics/ursula-owusu-ekuful-declares-bid-for-npp-general-secretary-position.html
1269622901	20251020	202510	2025	2025.7945											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	046	046	04	1	7.0	10	1	10	0	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20251020140000	https://biztoc.com/x/267547f8522aaf3f
1269622902	20251020	202510	2025	2025.7945											ARG	MORON	ARG								0	141	141	14	3	-6.5	6	1	6	-4.19426048565121	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20251020140000	https://conservativehq.com/post/no-kings-lame-old-hippies-suffering-from-tds
1269622903	20251020	202510	2025	2025.7945											ARG	MORON	ARG								0	141	141	14	3	-6.5	4	1	4	-4.19426048565121	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251020140000	https://conservativehq.com/post/no-kings-lame-old-hippies-suffering-from-tds
1269622904	20251020	202510	2025	2025.7945											ARM	ARMENIA	ARM								1	112	112	11	3	-2.0	8	1	8	-4.54545454545454	0								4	Gyumri, Shirak, Armenia	AM	AM07	4926	40.7942	43.8453	-2324859	4	Gyumri, Shirak, Armenia	AM	AM07	4926	40.7942	43.8453	-2324859	20251020140000	https://www.panarmenian.net/eng/news/327276/
1269622905	20251020	202510	2025	2025.7945											ARM	ARMENIA	ARM								1	190	190	19	4	-10.0	12	1	6	-8.49056603773585	0								4	Gyumri, Shirak, Armenia	AM	AM07	4926	40.7942	43.8453	-2324859	4	Gyumri, Shirak, Armenia	AM	AM07	4926	40.7942	43.8453	-2324859	20251020140000	https://www.panarmenian.net/eng/news/327281/
1269622906	20251020	202510	2025	2025.7945											ARMGOV	ARMENIA	ARM					GOV			1	042	042	04	1	1.9	2	1	2	-11.6731517509727	0								4	Gyumri, Shirak, Armenia	AM	AM07	4926	40.7942	43.8453	-2324859	4	Gyumri, Shirak, Armenia	AM	AM07	4926	40.7942	43.8453	-2324859	20251020140000	https://www.panarmenian.net/eng/news/327289/
1269622907	20251020	202510	2025	2025.7945											ARMGOV	YEREVAN	ARM					GOV			1	043	043	04	1	2.8	6	1	6	-1.52671755725191	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20251020140000	https://arka.am:443/en/news/economy/yerevan-budget-shortfall-of-3-7-billion-drams-in-nine-months-city-hall/
1269622908	20251020	202510	2025	2025.7945											ARMGOV	ARMENIA	ARM					GOV			1	051	051	05	1	3.4	2	1	2	-11.6731517509727	0								4	Gyumri, Shirak, Armenia	AM	AM07	4926	40.7942	43.8453	-2324859	4	Gyumri, Shirak, Armenia	AM	AM07	4926	40.7942	43.8453	-2324859	20251020140000	https://www.panarmenian.net/eng/news/327289/
1269622909	20251020	202510	2025	2025.7945											AUT	AUSTRIA	AUT								1	036	036	03	1	4.0	3	1	3	-3.2258064516129	0								1	Austria	AU	AU		47.333333	13.333333	AU	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	20251020140000	https://www.theportugalnews.com/news/2025-10-20/ryanair-abandons-expensive-airports-in-europe/904794
1269622910	20251020	202510	2025	2025.7945											BGD	BANGLADESH	BGD								0	043	043	04	1	2.8	1	1	1	-1.92307692307692	0								4	Moulvibazar, Sylhet, Bangladesh	BG	BG86	5822	24.4833	91.7833	-2737854	4	Moulvibazar, Sylhet, Bangladesh	BG	BG86	5822	24.4833	91.7833	-2737854	20251020140000	https://banglamirrornews.com/2025/10/20/farmers-fury-flares-in-moulvibazar-to-save-haor-from-solar-project/
1269622911	20251020	202510	2025	2025.7945											BGD	BANGLADESH	BGD								1	051	051	05	1	3.4	1	1	1	-1.92307692307692	0								4	Moulvibazar, Sylhet, Bangladesh	BG	BG86	5822	24.4833	91.7833	-2737854	4	Moulvibazar, Sylhet, Bangladesh	BG	BG86	5822	24.4833	91.7833	-2737854	20251020140000	https://banglamirrornews.com/2025/10/20/farmers-fury-flares-in-moulvibazar-to-save-haor-from-solar-project/
1269622912	20251020	202510	2025	2025.7945											BUS	EMPLOYER						BUS			0	040	040	04	1	1.0	10	1	10	0.58694057226705	0								1	Grenada	GJ	GJ		12.116667	-61.666667	GJ	1	Grenada	GJ	GJ		12.116667	-61.666667	GJ	20251020140000	https://nowgrenada.com/2025/10/why-compliance-with-the-grenada-employment-act-is-not-optional/
1269622913	20251020	202510	2025	2025.7945											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	10	1	10	0.25380710659899	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20251020140000	https://www.forconstructionpros.com/rental/lifting-equipment/vertical-lift/article/22951010/lgmg-north-america-inc-how-the-lgmg-relaunch-affects-equipment-rental-companies
1269622914	20251020	202510	2025	2025.7945											BUS	BANK						BUS			1	043	043	04	1	2.8	1	1	1	-2.46913580246914	0								4	Alness, Highland, United Kingdom	UK	UKV3	40172	57.6833	-4.25	-2588144	4	Alness, Highland, United Kingdom	UK	UKV3	40172	57.6833	-4.25	-2588144	20251020140000	https://www.ross-shirejournal.co.uk/news/tain-s-bank-of-scotland-should-be-expanding-not-closing-s-417041/
1269622915	20251020	202510	2025	2025.7945											BUS	AIRLINE						BUS			1	043	043	04	1	2.8	5	1	5	6.42978003384094	0								4	Medan, Sumatera Utara, Indonesia	ID	ID26	18585	3.58333	98.6667	-2687472	4	Medan, Sumatera Utara, Indonesia	ID	ID26	18585	3.58333	98.6667	-2687472	20251020140000	https://www.arabianbusiness.com/industries/travel-hospitality/etihad-airways-record-300-daily-flights
1269622916	20251020	202510	2025	2025.7945											BUS	MANUFACTURER						BUS			0	051	051	05	1	3.4	6	1	6	4.69483568075117	0								4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20251020140000	https://peoplesdailyng.com/nass-pledges-legislative-support-for-indigenous-firms/
1269622917	20251020	202510	2025	2025.7945											BUS	COMPANY						BUS			0	057	057	05	1	8.0	6	1	6	0.96308186195826	0								4	Puertollano, Castilla-La Manacha, Spain	SP	SP54	25802	38.6889	-4.1083	-397879	4	Puertollano, Castilla-La Manacha, Spain	SP	SP54	25802	38.6889	-4.1083	-397879	20251020140000	https://www.manilatimes.net/2025/10/20/tmt-newswire/globenewswire/norwegian-cruise-line-holdings-and-repsol-sign-long-term-agreement-to-supply-renewable-fuels-in-barcelona/2204194
1269622918	20251020	202510	2025	2025.7945											BUS	INVESTOR						BUS			1	173	173	17	4	-5.0	4	1	4	-6.03015075376884	0								4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20251020140000	https://mynewsla.com/crime/2025/10/20/malibu-man-to-be-sentenced-possibly-in-absentia-for-20m-investor-fraud/
1269622919	20251020	202510	2025	2025.7945											BUSGOV	COMPANY						BUS	GOV		0	0841	084	08	2	7.0	2	1	2	1.01884870096791	0								3	South Portland, Maine, United States	US	USME		43.6415	-70.2409	575893	3	South Portland, Maine, United States	US	USME		43.6415	-70.2409	575893	20251020140000	https://www.mainebiz.biz/article/cresting-the-third-dimension-3d-printing-sparks-new-manufacturing-wave-in-maine
1269622920	20251020	202510	2025	2025.7945											BUSGOV	COMPANY						BUS	GOV		0	0841	084	08	2	7.0	3	1	3	1.01884870096791	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	3	South Portland, Maine, United States	US	USME		43.6415	-70.2409	575893	20251020140000	https://www.mainebiz.biz/article/cresting-the-third-dimension-3d-printing-sparks-new-manufacturing-wave-in-maine
1269622921	20251020	202510	2025	2025.7945											BUSLAB	BANK						BUS	LAB		1	046	046	04	1	7.0	10	1	10	-2.46913580246914	0								4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	20251020140000	https://www.ross-shirejournal.co.uk/news/tain-s-bank-of-scotland-should-be-expanding-not-closing-s-417041/
1269622922	20251020	202510	2025	2025.7945											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	1.49253731343283	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251020140000	https://biztoc.com/x/d4cfb46cfbf07fb6
1269622923	20251020	202510	2025	2025.7945											CAN	ONTARIO	CAN								0	050	050	05	1	3.5	10	1	10	1.05184072126221	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251020140000	https://betakit.com/gen-z-wants-blackberry-back-why/
1269622924	20251020	202510	2025	2025.7945											CAN	CANADA	CAN								0	173	173	17	4	-5.0	3	1	3	-2.66393442622951	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251020140000	https://www.saltwire.com/newfoundland-labrador/man-charged-with-possessing-a-firearm-on-george-street-in-st-johns
1269622925	20251020	202510	2025	2025.7945											CHN	BEIJING	CHN								1	046	046	04	1	7.0	2	1	2	2.32558139534884	0								4	Jingmen, Guangxi, China	CH	CH16	13059	25.0083	109.97	9189926	4	Jingmen, Guangxi, China	CH	CH16	13059	25.0083	109.97	9189926	20251020140000	http://eng.chinamil.com.cn/2025xb/M_251449/V_251467/16416514.html
1269622926	20251020	202510	2025	2025.7945											CHN	BEIJING	CHN								1	062	062	06	2	7.4	2	1	2	2.32558139534884	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Jingmen, Guangxi, China	CH	CH16	13059	25.0083	109.97	9189926	20251020140000	http://eng.chinamil.com.cn/2025xb/M_251449/V_251467/16416514.html
1269622927	20251020	202510	2025	2025.7945											COLGOV	COLOMBIAN	COL					GOV			1	020	020	02	1	3.0	3	1	3	-3.01003344481605	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20251020140000	https://economictimes.indiatimes.com/news/international/world-news/colombia-recalls-ambassador-from-the-us-amid-tariff-drug-spat/articleshow/124705699.cms
1269622928	20251020	202510	2025	2025.7945											COP	POLICE						COP			0	012	012	01	1	-0.4	10	1	10	-7.32394366197183	0								4	Northwick, Cheshire West and Chester, United Kingdom	UK	UKZ8	40099	53.2667	-2.5	-2604415	4	Northwick, Cheshire West and Chester, United Kingdom	UK	UKZ8	40099	53.2667	-2.5	-2604415	20251020140000	https://www.irishnews.com/news/northern-ireland/man-sprayed-by-police-after-assaulting-officers-and-attempting-to-flee-scene-of-north-belfast-knife-attack-HQ4Q2GLLJJCKNGMEHMBVDW6TIE/
1269622929	20251020	202510	2025	2025.7945											COP	POLICE						COP			1	042	042	04	1	1.9	6	1	6	1.93548387096774	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20251020140000	https://www.graphic.com.gh/news/general-news/ghana-news-ghana-new-york-deepen-policing-cooperation.html
1269622930	20251020	202510	2025	2025.7945											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	-1.44927536231884	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20251020140000	https://www.el-balad.com/6738517
1269622931	20251020	202510	2025	2025.7945											COP	POLICE						COP			1	060	060	06	2	6.0	10	1	10	-1.44927536231884	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20251020140000	https://www.el-balad.com/6738517
1269622932	20251020	202510	2025	2025.7945											COP	POLICE						COP			0	112	112	11	3	-2.0	10	1	10	-7.32394366197183	0								4	Northwick, Cheshire West and Chester, United Kingdom	UK	UKZ8	40099	53.2667	-2.5	-2604415	4	Northwick, Cheshire West and Chester, United Kingdom	UK	UKZ8	40099	53.2667	-2.5	-2604415	20251020140000	https://www.irishnews.com/news/northern-ireland/man-sprayed-by-police-after-assaulting-officers-and-attempting-to-flee-scene-of-north-belfast-knife-attack-HQ4Q2GLLJJCKNGMEHMBVDW6TIE/
1269622933	20251020	202510	2025	2025.7945											COP	DEPUTY						COP			1	174	174	17	4	-5.0	4	1	4	-2.55102040816326	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20251020140000	https://www.dnaindia.com/business/report-bad-news-for-zomato-ceo-deepinder-goyal-as-eternal-faces-rs-128-crore-gst-demand-from-uttar-pradesh-shares-fall-to-3184782
1269622934	20251020	202510	2025	2025.7945											CVL	VOTER						CVL			0	036	036	03	1	4.0	6	1	6	0	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251020140000	http://jewishworldreview.com/1025/brownstein101625b.php
1269622935	20251020	202510	2025	2025.7945											CVL	COMMUNITY						CVL			0	070	070	07	2	7.0	10	1	10	0.44247787610619	0								4	Heidelberg, Baden-Wüberg, Germany	GM	GM01	16529	48.3167	8.91667	-1788828	4	Heidelberg, Baden-Wüberg, Germany	GM	GM01	16529	48.3167	8.91667	-1788828	20251020140000	https://medicalxpress.com/news/2025-10-grid-cells-multiple-local-global.html
1269622936	20251020	202510	2025	2025.7945											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	10	1	10	0.44247787610619	0								4	Heidelberg, Baden-Wüberg, Germany	GM	GM01	16529	48.3167	8.91667	-1788828	4	Heidelberg, Baden-Wüberg, Germany	GM	GM01	16529	48.3167	8.91667	-1788828	20251020140000	https://medicalxpress.com/news/2025-10-grid-cells-multiple-local-global.html
1269622937	20251020	202510	2025	2025.7945											EDU	STUDENT						EDU			1	030	030	03	1	4.0	5	1	5	-2.64900662251655	0								3	Indiana University, Indiana, United States	US	USIN		39.1662	-86.5264	449676	3	Indiana University, Indiana, United States	US	USIN		39.1662	-86.5264	449676	20251020140000	http://www.universityherald.com/articles/79902/20251020/indiana-university-faces-backlash-censoring-student-newspaper-firing-media-director.htm
