1269197494	20241017	202410	2024	2024.7863	CVL	COMMUNITY						CVL			GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	6	1	6	-3.2520325203252	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20251017151500	https://www.el-balad.com/6735113
1269197505	20250917	202509	2025	2025.7041	MED	MEDIA						MED			USA	AMERICAN	USA								0	0311	031	03	1	5.2	6	1	6	-0.33277870216306	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251017151500	https://www.alternet.org/trump-corruption-indonesia/
1269197506	20250917	202509	2025	2025.7041	MIL	LIEUTENANT						MIL			COP	DEPUTY						COP			1	193	193	19	4	-10.0	8	4	8	-0.22727272727272	3	York County, Pennsylvania, United States	US	USPA	PA133	40.1254	-77	1209193	3	York County, Pennsylvania, United States	US	USPA		40.1254	-77	1209193	3	York County, Pennsylvania, United States	US	USPA		40.1254	-77	1209193	20251017151500	https://www.localmemphis.com/article/news/nation-world/york-county-deputy-returns-home-shot-line-of-duty/507-8df0811a-1060-46f6-a455-caf7b70b735e
1269197507	20250917	202509	2025	2025.7041	MNCUSA	BOEING	USA					MNC			LAB	UNION REPRESENTATIVE						LAB			0	045	045	04	1	5.0	10	1	10	-3.55191256830601	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20251017151500	https://www.ksdk.com/article/news/local/union-files-unfair-labor-practice-charge-against-boeing-strike/63-d26d9219-cd77-43f7-b611-71ead5181ac1
1269197508	20250917	202509	2025	2025.7041	UKR	UKRAINE	UKR								GOV	SOVEREIGN						GOV			0	192	192	19	4	-9.5	2	1	2	-2.69230769230769	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251017151500	https://www.yahoo.com/news/articles/putins-budapest-visit-makes-awkward-144114508.html
1269197509	20250917	202509	2025	2025.7041	UKR	UKRAINE	UKR								GOV	SOVEREIGN						GOV			0	192	192	19	4	-9.5	2	1	2	-2.69230769230769	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20251017151500	https://www.yahoo.com/news/articles/putins-budapest-visit-makes-awkward-144114508.html
1269197510	20250917	202509	2025	2025.7041	USA	THE US	USA								IND	NEW DELHI	IND								0	040	040	04	1	1.0	5	1	5	-0.32733224222586	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251017151500	https://economictimes.indiatimes.com/news/economy/foreign-trade/india-tries-to-balance-us-russia-ties-in-pursuit-of-trump-deal/articleshow/124634290.cms
1269197511	20251010	202510	2025	2025.7671											USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	3.5799522673031	0								3	Grand Prairie, Texas, United States	US	USTX		32.746	-96.9978	1336802	3	Grand Prairie, Texas, United States	US	USTX		32.746	-96.9978	1336802	20251017151500	https://dallasvoice.com/chef-pride/
1269197512	20251010	202510	2025	2025.7671	GBR	UNITED KINGDOM	GBR								VAT	VATICAN	VAT								1	036	036	03	1	4.0	2	1	2	2.46478873239437	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20251017151500	https://thesun.my/world-news/king-charles-iii-to-make-historic-vatican-visit-meeting-pope-leo-xiv-LE15118461
1269197513	20251010	202510	2025	2025.7671	GBR	UNITED KINGDOM	GBR								VAT	VATICAN	VAT								1	036	036	03	1	4.0	2	1	2	2.46478873239437	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20251017151500	https://thesun.my/world-news/king-charles-iii-to-make-historic-vatican-visit-meeting-pope-leo-xiv-LE15118461
1269197514	20251010	202510	2025	2025.7671	GBRGOV	BRITAIN	GBR					GOV			VAT	VATICAN	VAT								1	036	036	03	1	4.0	6	1	6	2.46478873239437	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20251017151500	https://thesun.my/world-news/king-charles-iii-to-make-historic-vatican-visit-meeting-pope-leo-xiv-LE15118461
1269197515	20251010	202510	2025	2025.7671	GOV	PRESIDENT						GOV			LEG	LAWMAKER						LEG			1	020	020	02	1	3.0	10	1	10	-0.78534031413613	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20251017151500	https://www.yahoo.com/news/articles/statewide-ad-campaign-against-early-143748071.html
1269197516	20251010	202510	2025	2025.7671	GOV	PRESIDENT						GOV			LEG	LAWMAKER						LEG			1	042	042	04	1	1.9	10	1	10	-0.78534031413613	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20251017151500	https://www.yahoo.com/news/articles/statewide-ad-campaign-against-early-143748071.html
1269197517	20251010	202510	2025	2025.7671	LEG	LAWMAKER						LEG			GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	10	1	10	-0.78534031413613	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20251017151500	https://www.yahoo.com/news/articles/statewide-ad-campaign-against-early-143748071.html
1269197518	20251010	202510	2025	2025.7671	RUS	RUSSIA	RUS								RUSMIL	RUSSIA	RUS					MIL			1	111	111	11	3	-2.0	2	1	2	-8.21428571428572	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20251017151500	https://www.rashtranews.com/official-kremlin-website-down-amid-ukraine-crisis/
1269197519	20251010	202510	2025	2025.7671	USA	BOSTON	USA																		1	010	010	01	1	0.0	1	1	1	-2.88461538461539	1	Saudi Arabia	SA	SA		25	45	SA	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251017151500	https://www.bostonglobe.com/2025/10/17/metro/boston-shuttle-bus-crash-victim-identified/
1269197520	20251010	202510	2025	2025.7671	USA	BOSTON	USA																		1	010	010	01	1	0.0	1	1	1	-2.88461538461539	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Saudi Arabia	SA	SA		25	45	SA	20251017151500	https://www.bostonglobe.com/2025/10/17/metro/boston-shuttle-bus-crash-victim-identified/
1269197521	20251010	202510	2025	2025.7671	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	6	1	6	3.5799522673031	3	Grand Prairie, Texas, United States	US	USTX	TX113	32.746	-96.9978	1336802	0								3	Grand Prairie, Texas, United States	US	USTX		32.746	-96.9978	1336802	20251017151500	https://dallasvoice.com/chef-pride/
1269197522	20251010	202510	2025	2025.7671	USA	BOSTON	USA								USACOP	UNITED STATES	USA					COP			1	010	010	01	1	0.0	1	1	1	-2.88461538461539	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251017151500	https://www.bostonglobe.com/2025/10/17/metro/boston-shuttle-bus-crash-victim-identified/
1269197523	20251010	202510	2025	2025.7671	USA	BOSTON	USA								USACOP	UNITED STATES	USA					COP			1	010	010	01	1	0.0	1	1	1	-2.88461538461539	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20251017151500	https://www.bostonglobe.com/2025/10/17/metro/boston-shuttle-bus-crash-victim-identified/
1269197524	20251010	202510	2025	2025.7671	USA	UNITED STATES	USA								USAGOV	VIRGINIA	USA					GOV			0	120	120	12	3	-4.0	4	1	4	-2.56410256410256	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251017151500	https://www.breitbart.com/politics/2025/10/17/democrat-leader-hakeem-jeffries-stands-by-jay-jones-appropriately-apologized-for-his-remarks/
1269197525	20251010	202510	2025	2025.7671	USACOP	BOSTON	USA					COP													1	010	010	01	1	0.0	6	1	6	-2.88461538461539	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Saudi Arabia	SA	SA		25	45	SA	20251017151500	https://www.bostonglobe.com/2025/10/17/metro/boston-shuttle-bus-crash-victim-identified/
1269197526	20251010	202510	2025	2025.7671	USAELI	UNITED STATES	USA					ELI			USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	-2.56410256410256	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251017151500	https://www.breitbart.com/politics/2025/10/17/democrat-leader-hakeem-jeffries-stands-by-jay-jones-appropriately-apologized-for-his-remarks/
1269197527	20251010	202510	2025	2025.7671	USAGOV	VIRGINIA	USA					GOV			USA	VIRGINIA	USA								0	051	051	05	1	3.4	8	1	8	-2.56410256410256	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251017151500	https://www.breitbart.com/politics/2025/10/17/democrat-leader-hakeem-jeffries-stands-by-jay-jones-appropriately-apologized-for-his-remarks/
1269197528	20251010	202510	2025	2025.7671	USAGOV	VIRGINIA	USA					GOV			USA	VIRGINIA	USA								0	120	120	12	3	-4.0	6	1	6	-2.56410256410256	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251017151500	https://www.breitbart.com/politics/2025/10/17/democrat-leader-hakeem-jeffries-stands-by-jay-jones-appropriately-apologized-for-his-remarks/
1269197529	20251016	202510	2025	2025.7836	COP	POLICE COMMISSIONER						COP													0	114	114	11	3	-2.0	6	1	6	-8.18181818181814	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251017151500	https://leftfootforward.org/2025/10/palestine-action-can-challenge-ban-after-government-loses-appeal/
1269197530	20251016	202510	2025	2025.7836	COP	POLICE COMMISSIONER						COP			ISR	ISRAEL	ISR								0	114	114	11	3	-2.0	4	1	4	-8.18181818181814	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251017151500	https://leftfootforward.org/2025/10/palestine-action-can-challenge-ban-after-government-loses-appeal/
1269197531	20251016	202510	2025	2025.7836	RUSGOV	VLADIMIR PUTIN	RUS					GOV			UKR	UKRAINE	UKR								1	040	040	04	1	1.0	4	4	4	-1.54440154440155	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	20251017151500	https://wjla.com/news/nation-world/trump-and-zelenskyy-to-discuss-us-weapons-aid-amid-tensions-with-russia-marco-rubio-president-vladimir-putin-tomahawk-missiles-russia-ukraine-war-middle-east-nato-ally-hungary
1269197532	20251016	202510	2025	2025.7836	UKR	UKRAINE	UKR								RUSGOV	VLADIMIR PUTIN	RUS					GOV			1	040	040	04	1	1.0	4	4	4	-1.54440154440155	1	Ukraine	UP	UP		49	32	UP	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20251017151500	https://wjla.com/news/nation-world/trump-and-zelenskyy-to-discuss-us-weapons-aid-amid-tensions-with-russia-marco-rubio-president-vladimir-putin-tomahawk-missiles-russia-ukraine-war-middle-east-nato-ally-hungary
1269197533	20251017	202510	2025	2025.7863											AFR	AFRICA	AFR								1	040	040	04	1	1.0	2	1	2	-2.84142988084326	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Madlanga, Eastern Cape, South Africa	SF	SF05	77353	-30.9821	29.2626	-1255482	20251017151500	https://www.citizen.co.za/news/senzo-mchunu-no-meeting-mkhwanazi-masemola-khumalo-pktt/
1269197534	20251017	202510	2025	2025.7863											AFR	AFRICA	AFR								0	040	040	04	1	1.0	6	1	6	-2.84142988084326	0								4	Madlanga, Eastern Cape, South Africa	SF	SF05	77353	-30.9821	29.2626	-1255482	4	Madlanga, Eastern Cape, South Africa	SF	SF05	77353	-30.9821	29.2626	-1255482	20251017151500	https://www.citizen.co.za/news/senzo-mchunu-no-meeting-mkhwanazi-masemola-khumalo-pktt/
1269197535	20251017	202510	2025	2025.7863											AGO	ANGOLA	AGO								1	061	061	06	2	6.4	10	1	10	4.18326693227092	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20251017151500	https://www.arabianbusiness.com/gcc/uae/uae-angola-cepa-trade-2033-jobs
1269197536	20251017	202510	2025	2025.7863											BGR	BULGARIA	BGR								0	063	063	06	2	7.4	1	1	1	-11.9217081850534	0								4	Alzenau, Bayern, Germany	GM	GM02	16541	50.0833	9.06667	-1739852	4	Alzenau, Bayern, Germany	GM	GM02	16541	50.0833	9.06667	-1739852	20251017151500	https://www.breitbart.com/europe/2025/10/17/afghan-in-court-over-deadly-knife-attack-on-toddlers-in-germany/
1269197537	20251017	202510	2025	2025.7863											BGR	BULGARIA	BGR								0	063	063	06	2	7.4	1	1	1	-11.9217081850534	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20251017151500	https://www.breitbart.com/europe/2025/10/17/afghan-in-court-over-deadly-knife-attack-on-toddlers-in-germany/
1269197538	20251017	202510	2025	2025.7863											CAN	CANADA	CAN								0	042	042	04	1	1.9	4	1	4	3.40909090909091	0								4	Fraser Lake, British Columbia, Canada	CA	CA02	154724	54.05	-124.783	-564948	4	Fraser Lake, British Columbia, Canada	CA	CA02	154724	54.05	-124.783	-564948	20251017151500	https://www.caledoniacourier.com/community/artemis-gold-donates-2500-to-fort-st-james-mens-shed-8308702
1269197539	20251017	202510	2025	2025.7863											CAN	ONTARIO	CAN								1	042	042	04	1	1.9	10	1	8	1.01522842639594	0								4	Orangeville, Ontario, Canada	CA	CA08	12688	43.9167	-80.0833	-570707	4	Orangeville, Ontario, Canada	CA	CA08	12688	43.9167	-80.0833	-570707	20251017151500	https://theturtleislandnews.com/index.php/2025/10/17/animals-from-northern-ontario-welcomed-at-orangeville-and-district-animal-centre/
1269197540	20251017	202510	2025	2025.7863											CAN	ONTARIO	CAN								1	042	042	04	1	1.9	6	1	6	1.01522842639594	0								4	Orangeville, Ontario, Canada	CA	CA08	12688	43.9167	-80.0833	-570707	4	Thunder Bay District, Ontario, Canada	CA	CA08	12684	50	-89	-574785	20251017151500	https://theturtleislandnews.com/index.php/2025/10/17/animals-from-northern-ontario-welcomed-at-orangeville-and-district-animal-centre/
1269197541	20251017	202510	2025	2025.7863											CAN	CANADA	CAN								1	042	042	04	1	1.9	6	1	6	1.01522842639594	0								4	Orillia, Ontario, Canada	CA	CA08	12681	44.6	-79.4167	-570717	4	Orillia, Ontario, Canada	CA	CA08	12681	44.6	-79.4167	-570717	20251017151500	https://theturtleislandnews.com/index.php/2025/10/17/animals-from-northern-ontario-welcomed-at-orangeville-and-district-animal-centre/
1269197542	20251017	202510	2025	2025.7863											CAN	CANADA	CAN								0	042	042	04	1	1.9	1	1	1	3.40909090909091	0								1	Australia	AS	AS		-25	135	AS	4	Fraser Lake, British Columbia, Canada	CA	CA02	154724	54.05	-124.783	-564948	20251017151500	https://www.caledoniacourier.com/community/artemis-gold-donates-2500-to-fort-st-james-mens-shed-8308702
1269197543	20251017	202510	2025	2025.7863											CANCHR	CANADA	CAN			CHR					0	040	040	04	1	1.0	2	1	2	-0.10718113612004	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251017151500	https://www.goldseiten.de/artikel/675353--Ashley-Gold-Corp.-Expands-Alto-Gardnar-Exploration-Program-Dryden-ON.html
1269197544	20251017	202510	2025	2025.7863											CHL	CHILE	CHL								0	020	020	02	1	3.0	6	1	6	1.39130434782609	0								3	Oak Cliff, Texas, United States	US	USTX		32.7393	-96.8111	1378776	3	Oak Cliff, Texas, United States	US	USTX		32.7393	-96.8111	1378776	20251017151500	https://dallasvoice.com/oak-cliff-celebrates-50-years-of-home-tours/
1269197545	20251017	202510	2025	2025.7863											CHN	CHINA	CHN								1	040	040	04	1	1.0	3	1	3	0.93271152564957	0								4	Peking, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Hong Kong	HK	HK		22.25	114.166667	HK	20251017151500	https://www.restaurantonline.co.uk/Article/2025/10/17/china-tang-at-20-how-the-legendary-london-restaurant-is-looking-to-the-future/
1269197546	20251017	202510	2025	2025.7863											CHN	CHINA	CHN								1	040	040	04	1	1.0	1	1	1	0.93271152564957	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20251017151500	https://www.restaurantonline.co.uk/Article/2025/10/17/china-tang-at-20-how-the-legendary-london-restaurant-is-looking-to-the-future/
1269197547	20251017	202510	2025	2025.7863											CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	-0.89820359281437	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251017151500	https://www.theglobeandmail.com/canada/article-anita-anand-wang-yi-canada-china-meeting/
1269197548	20251017	202510	2025	2025.7863											CHN	CHINA	CHN								0	042	042	04	1	1.9	10	1	10	1.33079847908746	0								4	Wentian, Jiangxi, China	CH	CH03	13167	27.3545	115.819	11042586	4	Wentian, Jiangxi, China	CH	CH03	13167	27.3545	115.819	11042586	20251017151500	https://english.news.cn/20251017/b40368d8d7ab40dd9bcd8a3c098ab260/c.html
1269197549	20251017	202510	2025	2025.7863											CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	5.99078341013825	0								4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	4	Tianjin, Tianjin, China	CH	CH28	13279	39.1422	117.177	-1928564	20251017151500	https://english.news.cn/20251017/e9abd453eb874af2b4b5e39aede41488/c.html
1269197550	20251017	202510	2025	2025.7863											CHR	DIOCESE				CHR					1	036	036	03	1	4.0	1	1	1	3.32681017612525	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20251017151500	https://www.heraldgoa.in/cafe/pilgrim-virgin-from-portugal-to-grace-feast-of-our-lady-of-fatima-in-panjim/449581/
1269197551	20251017	202510	2025	2025.7863											CHR	DIOCESE				CHR					1	036	036	03	1	4.0	6	1	6	3.32681017612525	0								4	Panjim, Goa, India	IN	IN33	70123	15.4833	73.8333	-2106977	4	Panjim, Goa, India	IN	IN33	70123	15.4833	73.8333	-2106977	20251017151500	https://www.heraldgoa.in/cafe/pilgrim-virgin-from-portugal-to-grace-feast-of-our-lady-of-fatima-in-panjim/449581/
1269197552	20251017	202510	2025	2025.7863											CHR	DIOCESE				CHR					1	036	036	03	1	4.0	3	1	3	3.32681017612525	0								1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20251017151500	https://www.heraldgoa.in/cafe/pilgrim-virgin-from-portugal-to-grace-feast-of-our-lady-of-fatima-in-panjim/449581/
1269197553	20251017	202510	2025	2025.7863											CHR	CHRISTIAN				CHR					0	040	040	04	1	1.0	3	1	3	-2.29257641921398	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251017151500	https://www.propublica.org/article/russ-vought-trump-shadow-president-omb
1269197554	20251017	202510	2025	2025.7863											CHR	CHRISTIAN				CHR					0	040	040	04	1	1.0	6	1	6	-0.10718113612004	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251017151500	https://www.goldseiten.de/artikel/675353--Ashley-Gold-Corp.-Expands-Alto-Gardnar-Exploration-Program-Dryden-ON.html
1269197555	20251017	202510	2025	2025.7863											COP	PRISON						COP			0	042	042	04	1	1.9	6	1	6	-6.87830687830687	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251017151500	https://www.kjzz.org/kjzz-news/2025-10-17/arizona-scheduled-to-execute-richard-djerf-in-florence-on-friday-the-states-2nd-execution-of-2025
1269197556	20251017	202510	2025	2025.7863											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-2.36220472440945	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251017151500	https://www.stcatharinesstandard.ca/news/ontario/no-injuries-after-small-bomb-found-on-foot-path-in-oshawa-ont-police/article_08b76d1f-3069-524b-9f88-bbe3da051c3a.html
