1269674492	20241020	202410	2024	2024.7945	BUS	BUSINESS						BUS													1	070	070	07	2	7.0	10	1	10	1	4	Jamnagar, Gujarat, India	IN	IN09	17647	22.4667	70.0667	-2098232	0								4	Jamnagar, Gujarat, India	IN	IN09	17647	22.4667	70.0667	-2098232	20251020191500	https://economictimes.indiatimes.com/industry/renewables/reliance-industries-rs-1-5-lakh-crore-new-energy-venture-to-boost-revenue-from-next-year/articleshow/124709475.cms
1269674511	20251013	202510	2025	2025.7753	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	0.9501187648456	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251020191500	https://www.sconeadvocate.com.au/story/9093117/zelenskiy-to-be-at-ukraine-allies-meeting-in-uk-macron/
1269674512	20251013	202510	2025	2025.7753	GBR	UNITED KINGDOM	GBR								RUS	RUSSIA	RUS								0	080	080	08	2	5.0	4	1	4	0.9501187648456	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251020191500	https://www.sconeadvocate.com.au/story/9093117/zelenskiy-to-be-at-ukraine-allies-meeting-in-uk-macron/
1269674513	20251013	202510	2025	2025.7753	GBR	UNITED KINGDOM	GBR								RUSGOV	RUSSIA	RUS					GOV			0	040	040	04	1	1.0	2	1	2	0.9501187648456	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251020191500	https://www.sconeadvocate.com.au/story/9093117/zelenskiy-to-be-at-ukraine-allies-meeting-in-uk-macron/
1269674514	20251013	202510	2025	2025.7753	GOV	PRESIDENT						GOV			GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	2	1	2	0.9501187648456	1	Russia	RS	RS		60	100	RS	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Russia	RS	RS		60	100	RS	20251020191500	https://www.sconeadvocate.com.au/story/9093117/zelenskiy-to-be-at-ukraine-allies-meeting-in-uk-macron/
1269674515	20251013	202510	2025	2025.7753	GOV	PRESIDENT						GOV			HUN	BUDAPEST	HUN								1	040	040	04	1	1.0	3	1	3	0.53763440860215	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20251020191500	https://www.kyivpost.com/post/62573
1269674516	20251013	202510	2025	2025.7753	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	0.53763440860215	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20251020191500	https://www.kyivpost.com/post/62573
1269674517	20251013	202510	2025	2025.7753	GOV	PRESIDENT						GOV			USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	1	1	1	0.53763440860215	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20251020191500	https://www.kyivpost.com/post/62573
1269674518	20251013	202510	2025	2025.7753	HUN	BUDAPEST	HUN								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	3	1	3	0.53763440860215	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20251020191500	https://www.kyivpost.com/post/62573
1269674519	20251013	202510	2025	2025.7753	HUN	BUDAPEST	HUN								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	1	1	1	0.53763440860215	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251020191500	https://www.kyivpost.com/post/62573
1269674520	20251013	202510	2025	2025.7753	HUN	BUDAPEST	HUN								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	1	1	1	0.53763440860215	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20251020191500	https://www.kyivpost.com/post/62573
1269674521	20251013	202510	2025	2025.7753	HUN	HUNGARY	HUN								USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	0.53763440860215	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20251020191500	https://www.kyivpost.com/post/62573
1269674522	20251013	202510	2025	2025.7753	HUN	HUNGARY	HUN								USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	2	1	2	0.53763440860215	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251020191500	https://www.kyivpost.com/post/62573
1269674523	20251013	202510	2025	2025.7753	HUN	HUNGARY	HUN								USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	2	1	2	0.53763440860215	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251020191500	https://www.kyivpost.com/post/62573
1269674524	20251013	202510	2025	2025.7753	HUN	BUDAPEST	HUN								USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	1	1	1	0.53763440860215	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20251020191500	https://www.kyivpost.com/post/62573
1269674525	20251013	202510	2025	2025.7753	JPN	GUNMA	JPN								NZLMED	NEW ZEALAND	NZL					MED			0	180	180	18	4	-9.0	3	1	3	-3.41463414634147	5	Gunma, Gumma, Japan	JA	JA10	34057	36.5075	138.982	-228029	1	New Zealand	NZ	NZ		-42	174	NZ	5	Gunma, Gumma, Japan	JA	JA10	34057	36.5075	138.982	-228029	20251020191500	https://runningmagazine.ca/trail-running/runner-fends-off-a-bear-while-training-in-japan/
1269674526	20251013	202510	2025	2025.7753	JUD	JUDGE						JUD			CVL	TENANTS						CVL			1	110	110	11	3	-2.0	10	1	10	-4.18410041841004	0								0								0								20251020191500	https://nypost.com/2025/10/20/us-news/judge-slams-nycha-tenants-for-garbage-ai-lawsuit/
1269674527	20251013	202510	2025	2025.7753	JUD	JUDGE						JUD			CVL	TENANTS						CVL			1	111	111	11	3	-2.0	10	1	10	-4.18410041841004	0								0								0								20251020191500	https://nypost.com/2025/10/20/us-news/judge-slams-nycha-tenants-for-garbage-ai-lawsuit/
1269674528	20251013	202510	2025	2025.7753	RUS	RUSSIA	RUS								HUN	BUDAPEST	HUN								1	040	040	04	1	1.0	1	1	1	0.53763440860215	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251020191500	https://www.kyivpost.com/post/62573
1269674529	20251013	202510	2025	2025.7753	RUS	RUSSIA	RUS								HUN	BUDAPEST	HUN								1	040	040	04	1	1.0	1	1	1	0.53763440860215	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20251020191500	https://www.kyivpost.com/post/62573
1269674530	20251013	202510	2025	2025.7753	RUSGOV	RUSSIA	RUS					GOV			GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	2	1	2	0.9501187648456	1	Russia	RS	RS		60	100	RS	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Russia	RS	RS		60	100	RS	20251020191500	https://www.sconeadvocate.com.au/story/9093117/zelenskiy-to-be-at-ukraine-allies-meeting-in-uk-macron/
1269674531	20251013	202510	2025	2025.7753	USA	VIETNAMESE AMERICAN	USA								COP	POLICE						COP			1	010	010	01	1	0.0	2	1	2	-8.55614973262032	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20251020191500	https://nextshark.com/san-francisco-family-dead-foreclosure
1269674532	20251013	202510	2025	2025.7753	USA	ARIZONA	USA								EDU	COLLEGE						EDU			1	043	043	04	1	2.8	10	1	10	8.14814814814815	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251020191500	https://kyma.com/education/yuma-education/2025/10/20/awc-to-host-catrinas-and-catrines-contest/
1269674533	20251013	202510	2025	2025.7753	USA	UNITED STATES	USA								HUN	HUNGARY	HUN								1	036	036	03	1	4.0	2	1	2	0.53763440860215	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251020191500	https://www.kyivpost.com/post/62573
1269674534	20251013	202510	2025	2025.7753	USAGOV	THE WHITE HOUSE	USA					GOV			GOV	PRESIDENT						GOV			0	080	080	08	2	5.0	2	1	2	0.9501187648456	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251020191500	https://www.sconeadvocate.com.au/story/9093117/zelenskiy-to-be-at-ukraine-allies-meeting-in-uk-macron/
1269674535	20251013	202510	2025	2025.7753	USAGOV	THE WHITE HOUSE	USA					GOV			HUN	HUNGARY	HUN								1	036	036	03	1	4.0	2	1	2	0.53763440860215	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251020191500	https://www.kyivpost.com/post/62573
1269674536	20251013	202510	2025	2025.7753	USAGOV	THE WHITE HOUSE	USA					GOV			HUN	BUDAPEST	HUN								1	036	036	03	1	4.0	3	1	3	0.53763440860215	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251020191500	https://www.kyivpost.com/post/62573
1269674537	20251013	202510	2025	2025.7753	USAJUD	UNITED STATES	USA					JUD			CRM	GANG						CRM			1	173	173	17	4	-5.0	2	1	2	-9.39457202505219	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20251020191500	http://www.morningsun.net/stories/myanmar-military-raids-major-cybercrime-center-detains-over-2000-people,262328
1269674538	20251013	202510	2025	2025.7753	USAJUD	NEW YORK	USA					JUD			CRM	GANG						CRM			1	173	173	17	4	-5.0	8	1	8	-9.39457202505219	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Cambodia	CB	CB		13	105	CB	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251020191500	http://www.morningsun.net/stories/myanmar-military-raids-major-cybercrime-center-detains-over-2000-people,262328
1269674539	20251013	202510	2025	2025.7753	VNM	VIETNAMESE	VNM								COP	POLICE						COP			1	010	010	01	1	0.0	8	1	8	-8.55614973262032	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20251020191500	https://nextshark.com/san-francisco-family-dead-foreclosure
1269674540	20251020	202510	2025	2025.7945											AGR	FARMER						AGR			0	014	014	01	1	0.0	6	1	6	0	0								4	Inverleigh, Victoria, Australia	AS	AS07	5418	-38.1009	144.057	-1579549	4	Inverleigh, Victoria, Australia	AS	AS07	5418	-38.1009	144.057	-1579549	20251020191500	https://www.stockandland.com.au/story/9092785/meet-the-young-farm-manager-driving-gains-for-probreed-sheep/
1269674541	20251020	202510	2025	2025.7945											AGR	FARMER						AGR			1	100	100	10	3	-5.0	10	1	10	-3.93939393939394	0								4	Waitaki, New Zealand (general), New Zealand	NZ	NZ00	22391	-44.9333	171.1	-1521016	4	Waitaki, New Zealand (general), New Zealand	NZ	NZ00	22391	-44.9333	171.1	-1521016	20251020191500	https://www.rnz.co.nz/news/national/576499/slips-closed-highways-and-emergency-callouts-as-wind-and-rain-hit-south-island
1269674542	20251020	202510	2025	2025.7945											AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	10	1	10	-1.76470588235294	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20251020191500	https://www.bendigoadvertiser.com.au/story/9092335/crispin-hull-jim-chalmerss-bold-superannuation-move-was-needed/
1269674543	20251020	202510	2025	2025.7945											AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	10	1	10	-1.75879396984925	0								4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	20251020191500	https://www.illawarramercury.com.au/story/9092335/crispin-hull-jim-chalmerss-bold-superannuation-move-was-needed/
1269674544	20251020	202510	2025	2025.7945											AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	10	1	10	-1.70940170940171	0								4	Scone, New South Wales, Australia	AS	AS02	5096	-32.0501	150.869	-1599677	4	Scone, New South Wales, Australia	AS	AS02	5096	-32.0501	150.869	-1599677	20251020191500	https://www.sconeadvocate.com.au/story/9092335/crispin-hull-jim-chalmerss-bold-superannuation-move-was-needed/
1269674545	20251020	202510	2025	2025.7945											BHS	BAHAMA	BHS								1	060	060	06	2	6.0	2	1	2	-8.62944162436548	0								4	Freeport, West Grand Bahama, Bahamas, The	BF	BF54	5747	26.5333	-78.7	-1543278	4	Freeport, West Grand Bahama, Bahamas, The	BF	BF54	5747	26.5333	-78.7	-1543278	20251020191500	https://www.tribune242.com/news/2025/oct/20/grand-bahama-businessman-charged-after-45m-drug-seizure/
1269674546	20251020	202510	2025	2025.7945											BUS	COMPANY						BUS			1	013	013	01	1	0.4	3	1	3	-0.53191489361702	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20251020191500	https://www.el-balad.com/6738756
1269674547	20251020	202510	2025	2025.7945											BUS	COMPANY						BUS			1	013	013	01	1	0.4	2	1	2	-0.53191489361702	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20251020191500	https://www.el-balad.com/6738756
1269674548	20251020	202510	2025	2025.7945											BUS	BANK						BUS			0	016	016	01	1	-2.0	5	1	5	-4.1429731925264	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20251020191500	https://www.kyivpost.com/anniversary/62322
1269674549	20251020	202510	2025	2025.7945											BUS	COMPANY						BUS			1	042	042	04	1	1.9	2	1	2	-5.32150776053215	0								3	Roseland, Louisiana, United States	US	USLA	LA105	30.7649	-90.5118	540668	3	Tangipahoa Parish, Louisiana, United States	US	USLA		30.6669	-90.4001	559500	20251020191500	https://www.wrkf.org/2025-10-20/epa-transitions-control-of-exploded-roseland-oil-facility-back-to-company
1269674550	20251020	202510	2025	2025.7945											BUS	COMPANY						BUS			0	043	043	04	1	2.8	10	1	10	4.64426877470356	0								4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20251020191500	http://www.stlouisstar.com/news/278647292/synergy-of-canton-fair-and-bri-facilitates-trade-with-china-public-goods-offering-global-opportunities
1269674551	20251020	202510	2025	2025.7945											BUS	COMPANY						BUS			1	060	060	06	2	6.0	3	1	3	-0.53191489361702	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20251020191500	https://www.el-balad.com/6738756
1269674552	20251020	202510	2025	2025.7945											BUS	COMPANY						BUS			1	060	060	06	2	6.0	2	1	2	-0.53191489361702	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20251020191500	https://www.el-balad.com/6738756
1269674553	20251020	202510	2025	2025.7945											CAN	CANADA	CAN								1	173	173	17	4	-5.0	8	1	8	-6.36363636363637	0								4	Etobicoke, Ontario, Canada	CA	CA08	12686	43.7	-79.5667	-564366	4	Etobicoke, Ontario, Canada	CA	CA08	12686	43.7	-79.5667	-564366	20251020191500	https://www.therecord.com/news/crime/five-gta-men-arrested-during-theft-at-kitchener-business/article_63e994f5-7a8f-5922-b119-02b7694c9288.html
1269674554	20251020	202510	2025	2025.7945											CAN	CANADA	CAN								1	173	173	17	4	-5.0	3	1	3	-7.52941176470588	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20251020191500	https://paherald.sk.ca/jury-convicts-roderick-sutherland-of-all-charges-in-megan-gallagher-death/
1269674555	20251020	202510	2025	2025.7945											CANCVL	CANADA	CAN					CVL			0	042	042	04	1	1.9	6	1	6	-2.99806576402321	0								1	Canada	CA	CA		60	-96	CA	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20251020191500	https://freerepublic.com/tag/*/index?more=4347539
1269674556	20251020	202510	2025	2025.7945											CANCVL	CANADA	CAN					CVL			0	042	042	04	1	1.9	2	1	2	-2.99806576402321	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20251020191500	https://freerepublic.com/tag/*/index?more=4347539
1269674557	20251020	202510	2025	2025.7945											CANCVL	CANADA	CAN					CVL			0	042	042	04	1	1.9	2	1	2	-2.99806576402321	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251020191500	https://freerepublic.com/tag/*/index?more=4347539
