1269846638	20241021	202410	2024	2024.7973	SVK	SLOVAK REPUBLIC	SVK								SVKGOV	ROBERT FICO	SVK					GOV			1	185	185	18	4	-8.0	8	1	4	-8.04248861911987	4	Bystrica, Nitriansky, Slovak Republic	LO	LO04	25496	49.1215	18.4217	-845191	4	Bystrica, Nitriansky, Slovak Republic	LO	LO04	25496	49.1215	18.4217	-845191	4	Bystrica, Nitriansky, Slovak Republic	LO	LO04	25496	49.1215	18.4217	-845191	20251021153000	https://www.castanetkamloops.net/news/World/579156/A-court-in-Slovakia-sentences-the-man-in-the-attempted-assassination-of-prime-minister-to-21-years
1269846769	20251021	202510	2025	2025.7973											NOR	NORWAY	NOR								1	042	042	04	1	1.9	2	1	2	-9.5940959409594	0								4	Uthaug, Søøag, Norway	NO	NO16	23452	63.7167	9.6	-285201	4	Uthaug, Søøag, Norway	NO	NO16	23452	63.7167	9.6	-285201	20251021153000	https://bloody-disgusting.com/movie/3910210/troll-2-official-trailer-norwegian-kaiju-movie-gives-birth-to-the-mega-troll-this-december/
1269846770	20251021	202510	2025	2025.7973											OMN	OMAN	OMN								1	043	043	04	1	2.8	5	1	5	5.29801324503311	0								1	Oman	MU	MU		21	57	MU	1	Botswana	BC	BC		-22	24	BC	20251021153000	https://www.omanobserver.om/article/1178480/oman/president-of-botswana-visits-rohm
1269846771	20251021	202510	2025	2025.7973											PHL	PHILIPPINE	PHL								0	112	112	11	3	-2.0	2	1	2	-6.99481865284974	0								4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	1	Philippines	RP	RP		13	122	RP	20251021153000	https://www.euronews.com/2025/10/21/british-drug-smuggling-grandma-to-be-sent-home-after-12-years-on-death-row-in-bali
1269846772	20251021	202510	2025	2025.7973											PHL	PHILIPPINE	PHL								0	112	112	11	3	-2.0	8	1	8	-6.99481865284974	0								1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20251021153000	https://www.euronews.com/2025/10/21/british-drug-smuggling-grandma-to-be-sent-home-after-12-years-on-death-row-in-bali
1269846773	20251021	202510	2025	2025.7973											PSEMED	PALESTINIAN	PSE					MED			1	043	043	04	1	2.8	1	1	1	0.38759689922481	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021153000	https://english.pnn.ps/news/47755
1269846774	20251021	202510	2025	2025.7973											PSEREBUAF	HAMAS	PSE					REB	UAF		0	010	010	01	1	0.0	4	1	4	-5.63939634630659	0								4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20251021153000	https://outsidethebeltway.com/trumps-peace-deal-may-prove-short-lived/
1269846775	20251021	202510	2025	2025.7973											PSEREBUAF	HAMAS	PSE					REB	UAF		0	1123	112	11	3	-2.0	4	1	4	-5.63939634630659	0								4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20251021153000	https://outsidethebeltway.com/trumps-peace-deal-may-prove-short-lived/
1269846776	20251021	202510	2025	2025.7973											PSEREBUAF	HAMAS	PSE					REB	UAF		0	190	190	19	4	-10.0	4	1	4	-5.63939634630659	0								4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20251021153000	https://outsidethebeltway.com/trumps-peace-deal-may-prove-short-lived/
1269846777	20251021	202510	2025	2025.7973											RUS	RUSSIA	RUS								1	057	057	05	1	8.0	10	1	10	1.02739726027397	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251021153000	https://www.thehindubusinessline.com/news/national/defence-ministry-to-take-up-10000-cr-missile-deal-for-s-400-systems/article70186875.ece
1269846778	20251021	202510	2025	2025.7973											SPY	INTELLIGENCE						SPY			0	043	043	04	1	2.8	10	1	10	1.7725258493353	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251021153000	https://www.yahoo.com/news/articles/k-pop-kardashians-south-koreas-145854490.html
1269846779	20251021	202510	2025	2025.7973											SPY	INTELLIGENCE						SPY			0	051	051	05	1	3.4	5	1	5	-0.73917634635692	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20251021153000	https://www.miragenews.com/usc-caltech-edge-closer-to-clinic-with-brain-1554861/
1269846780	20251021	202510	2025	2025.7973											TUR	TURKISH	TUR								0	1056	105	10	3	-5.0	5	1	5	-5.5045871559633	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20251021153000	https://www.middleeastmonitor.com/20251021-the-kurds-and-the-tyranny-of-geography/
1269846781	20251021	202510	2025	2025.7973											UAF	TERRORIST						UAF			0	112	112	11	3	-2.0	5	1	5	-3.3816425120773	0								0								0								20251021153000	https://thehill.com/homenews/state-watch/5564784-atlanta-airport-arrest-man/
1269846782	20251021	202510	2025	2025.7973											UKR	UKRAINE	UKR								0	040	040	04	1	1.0	2	1	2	0.869565217391306	0								1	Ukraine	UP	UP		49	32	UP	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251021153000	https://www.yahoo.com/news/articles/zelenskyy-wants-least-half-ukrainian-141000117.html
1269846783	20251021	202510	2025	2025.7973											UKR	UKRAINE	UKR								0	042	042	04	1	1.9	1	1	1	-6.56108597285066	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251021153000	https://www.el-balad.com/6739761
1269846784	20251021	202510	2025	2025.7973											USA	ORLANDO	USA								0	010	010	01	1	0.0	2	1	2	-2.3489932885906	0								3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20251021153000	https://www.dailymail.co.uk/news/article-15212551/Trump-allies-turn-Nazi-streak-nominee-Republicans-plan-torpedo-toxic-attorney.html
1269846785	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-2.3489932885906	0								3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251021153000	https://www.dailymail.co.uk/news/article-15212551/Trump-allies-turn-Nazi-streak-nominee-Republicans-plan-torpedo-toxic-attorney.html
1269846786	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-2.3489932885906	0								3	Carlton, Florida, United States	US	USFL	FL111	27.3434	-80.4226	308257	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20251021153000	https://www.dailymail.co.uk/news/article-15212551/Trump-allies-turn-Nazi-streak-nominee-Republicans-plan-torpedo-toxic-attorney.html
1269846787	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-2.3489932885906	0								3	Carlton, Florida, United States	US	USFL	FL111	27.3434	-80.4226	308257	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251021153000	https://www.dailymail.co.uk/news/article-15212551/Trump-allies-turn-Nazi-streak-nominee-Republicans-plan-torpedo-toxic-attorney.html
1269846788	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-2.3489932885906	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251021153000	https://www.dailymail.co.uk/news/article-15212551/Trump-allies-turn-Nazi-streak-nominee-Republicans-plan-torpedo-toxic-attorney.html
1269846789	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	014	014	01	1	0.0	2	1	2	0.83732057416268	0								3	Long Beach, California, United States	US	USCA		33.767	-118.189	1652747	3	Long Beach, California, United States	US	USCA		33.767	-118.189	1652747	20251021153000	https://lbpost.com/news/health/opioid-awareness-long-beach-students
1269846790	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	014	014	01	1	0.0	2	1	2	0.83732057416268	0								3	Millikan High School, California, United States	US	USCA		33.8086	-118.111	245941	3	Long Beach, California, United States	US	USCA		33.767	-118.189	1652747	20251021153000	https://lbpost.com/news/health/opioid-awareness-long-beach-students
1269846791	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-9.66325036603221	0								3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	20251021153000	https://www.aol.com/articles/virginia-man-receives-2-life-132440622.html
1269846792	20251021	202510	2025	2025.7973											USA	COLORADO	USA								1	020	020	02	1	3.0	1	1	1	3.1201248049922	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20251021153000	https://www.wealthmanagement.com/ria-news/former-marketing-exec-launching-ria-focused-on-special-needs-clients
1269846793	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	-1.14155251141552	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20251021153000	https://www.npr.org/2025/10/21/nx-s1-5575108/tyshawn-sorey-lara-downes-interview
1269846794	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	036	036	03	1	4.0	6	1	6	1.70212765957447	0								3	Lenox, Massachusetts, United States	US	USMA	MA003	42.3565	-73.2848	607513	3	Lenox, Massachusetts, United States	US	USMA	MA003	42.3565	-73.2848	607513	20251021153000	https://www.iberkshires.com/story/80404/October-Ghost-Tour-at-Ventfort-Hall-.html
1269846795	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-9.75609756097565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251021153000	https://www.nbcnewyork.com/news/national-international/man-charged-in-attack-on-man-wearing-inflatable-trump-costume-in-swampscott/6407598/
1269846796	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	3.31010452961673	0								3	Cassadaga, New York, United States	US	USNY	NY013	42.3442	-79.3095	945970	3	Cassadaga, New York, United States	US	USNY	NY013	42.3442	-79.3095	945970	20251021153000	https://www.post-journal.com/news/briefly/2025/10/briefly-1984/
1269846797	20251021	202510	2025	2025.7973											USA	NEW YORK	USA								1	036	036	03	1	4.0	2	2	2	4.02020202020202	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20251021153000	https://www.1057thepoint.com/music-news/dream-theater-returns-home-to-conclude-us-tour-major-bucket-list-check-off-for-us/
1269846798	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	036	036	03	1	4.0	6	3	6	-9.44881889763775	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Dutchess County, New York, United States	US	USNY		41.7668	-73.7329	974112	20251021153000	https://wgme.com/news/nation-world/pardoned-capitol-rioter-threatened-to-kill-hakeem-jeffries-via-text-message-court-docs-democrat-house-minority-leader-clinton-dutchess-county-january-6-clemency
1269846799	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-2.43034973325429	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251021153000	https://www.independent.co.uk/news/uk/home-news/prince-andrew-scandals-interview-chinese-spy-pizza-express-b2849076.html
1269846800	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	2	4	-2.80138970901251	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251021153000	https://www.yahoo.com/news/articles/trump-lawyer-freaks-realizing-her-144009937.html
1269846801	20251021	202510	2025	2025.7973											USA	WASHINGTON	USA								0	042	042	04	1	1.9	2	1	2	0.88105726872247	0								4	Iluka, New South Wales, Australia	AS	AS02	5096	-29.4067	153.352	-1579375	4	Iluka, New South Wales, Australia	AS	AS02	5096	-29.4067	153.352	-1579375	20251021153000	https://www.mining.com/web/rare-earth-stocks-surge-in-sydney-after-trumps-australia-pact/
1269846802	20251021	202510	2025	2025.7973											USA	ARIZONA	USA								1	042	042	04	1	1.9	1	1	1	4	0								4	Norje, Blekinge LäSW, Sweden	SW	SW02	26000	56.1167	14.6667	-2507366	5	Long Island, Long Island, Bahamas, The	BF	BF15	5747	23.2167	-75.1117	-1543651	20251021153000	https://98kupd.com/dream-theater-returns-home-to-conclude-us-tour-major-bucket-list-check-off-for-us/
1269846803	20251021	202510	2025	2025.7973											USA	ARIZONA	USA								1	042	042	04	1	1.9	1	1	1	4	0								4	Norje, Blekinge LäSW, Sweden	SW	SW02	26000	56.1167	14.6667	-2507366	4	Norje, Blekinge LäSW, Sweden	SW	SW02	26000	56.1167	14.6667	-2507366	20251021153000	https://98kupd.com/dream-theater-returns-home-to-conclude-us-tour-major-bucket-list-check-off-for-us/
1269846804	20251021	202510	2025	2025.7973											USA	LOS ANGELES	USA								1	042	042	04	1	1.9	10	1	10	-2.09424083769633	0								3	Salt Lake, California, United States	US	USCA		36.7027	-117.81	232323	3	Salt Lake, California, United States	US	USCA		36.7027	-117.81	232323	20251021153000	https://www.yahoo.com/news/articles/plane-forced-turn-around-over-145958680.html
1269846805	20251021	202510	2025	2025.7973											USA	ORLANDO	USA								0	042	042	04	1	1.9	6	1	6	-2.3489932885906	0								3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251021153000	https://www.dailymail.co.uk/news/article-15212551/Trump-allies-turn-Nazi-streak-nominee-Republicans-plan-torpedo-toxic-attorney.html
1269846806	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-2.3489932885906	0								3	Carlton, Florida, United States	US	USFL	FL111	27.3434	-80.4226	308257	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251021153000	https://www.dailymail.co.uk/news/article-15212551/Trump-allies-turn-Nazi-streak-nominee-Republicans-plan-torpedo-toxic-attorney.html
1269846807	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	0.657894736842105	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20251021153000	https://www.yahoo.com/news/articles/wes-moore-open-texas-tribune-145748916.html
1269846808	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	042	042	04	1	1.9	4	1	4	3.89273356401385	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20251021153000	https://www.timesleader.com/news/1721773/pennsylvania-roundup-commonwealth-preserves-more-farms-than-any-other-state-in-the-nation
1269846809	20251021	202510	2025	2025.7973											USA	TEXAS	USA								1	042	042	04	1	1.9	3	1	3	0.657894736842105	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20251021153000	https://www.yahoo.com/news/articles/wes-moore-open-texas-tribune-145748916.html
1269846810	20251021	202510	2025	2025.7973											USA	LOS ANGELES	USA								0	043	043	04	1	2.8	10	1	10	-1.72910662824208	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251021153000	https://www.9news.com.au/world/american-airlines-plane-makes-emergency-landing-in-nebraska/b3cb4f67-e9af-4bcd-b7a1-910356a2ed88
1269846811	20251021	202510	2025	2025.7973											USA	NEW YORK	USA								1	043	043	04	1	2.8	2	2	2	4.02020202020202	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Norje, Blekinge LäSW, Sweden	SW	SW02	26000	56.1167	14.6667	-2507366	20251021153000	https://www.1057thepoint.com/music-news/dream-theater-returns-home-to-conclude-us-tour-major-bucket-list-check-off-for-us/
1269846812	20251021	202510	2025	2025.7973											USA	AMERICAN	USA								1	046	046	04	1	7.0	7	1	7	4.34782608695652	0								3	Dekalb County, Tennessee, United States	US	USTN		35.9667	-85.85	1639738	3	Dekalb County, Tennessee, United States	US	USTN		35.9667	-85.85	1639738	20251021153000	https://www.wjle.com/dekalb-county-observes-national-chiropractic-health-month/
1269846813	20251021	202510	2025	2025.7973											USA	OHIO	USA								1	061	061	06	2	6.4	3	1	3	0.25806451612903	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20251021153000	https://www.yahoo.com/news/articles/ohio-house-brings-proposal-allowing-145829297.html
1269846814	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	0833	083	08	2	5.0	4	1	4	-6.1764705882353	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20251021153000	https://www.duluthnewstribune.com/opinion/letters/readers-view-us-will-not-accede-to-leftist-tyrants-1
1269846815	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	100	100	10	3	-5.0	4	1	4	-0.62780269058296	0								3	Keweenaw Peninsula, Michigan, United States	US	USMI		47.2502	-88.3334	1616979	3	Keweenaw Peninsula, Michigan, United States	US	USMI		47.2502	-88.3334	1616979	20251021153000	https://www.mlive.com/environment/2025/10/cougar-comeback-in-michigan-what-explains-the-rising-sightings.html
1269846816	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	100	100	10	3	-5.0	2	1	2	0.38729666924865	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20251021153000	https://www.al.com/news/mobile/2025/10/alabamas-eo-wilson-land-between-the-rivers-preserve-is-a-place-that-time-forgot.html
1269846817	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	100	100	10	3	-5.0	2	1	2	0.38729666924865	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20251021153000	https://www.al.com/news/mobile/2025/10/alabamas-eo-wilson-land-between-the-rivers-preserve-is-a-place-that-time-forgot.html
1269846818	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-4.61538461538461	0								3	Polk County, Oregon, United States	US	USOR		44.8665	-123.451	1135862	3	Polk County, Oregon, United States	US	USOR		44.8665	-123.451	1135862	20251021153000	https://www.dailytidings.com/oregon-elementary-school-counselor-arrested-in-online-drug-ring-selling-lsd-and-meth/
1269846819	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-2.3489932885906	0								3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20251021153000	https://www.dailymail.co.uk/news/article-15212551/Trump-allies-turn-Nazi-streak-nominee-Republicans-plan-torpedo-toxic-attorney.html
1269846820	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	112	112	11	3	-2.0	6	1	6	-6.57142857142858	0								3	White Earth, Minnesota, United States	US	USMN		47.0966	-95.8434	654079	3	White Earth, Minnesota, United States	US	USMN		47.0966	-95.8434	654079	20251021153000	https://www.dl-online.com/news/local/moorhead-man-caught-with-stolen-vehicle-in-becker-county-gets-23-months-in-prison
1269846821	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	180	180	18	4	-9.0	6	1	6	-6.57142857142858	0								3	White Earth, Minnesota, United States	US	USMN		47.0966	-95.8434	654079	3	White Earth, Minnesota, United States	US	USMN		47.0966	-95.8434	654079	20251021153000	https://www.dl-online.com/news/local/moorhead-man-caught-with-stolen-vehicle-in-becker-county-gets-23-months-in-prison
1269846822	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	8	1	8	-9.1743119266055	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20251021153000	https://abc7chicago.com/post/boy-13-bicycle-killed-crash-semi-trailer-manhattan-illinois-police-say/18050963/
1269846823	20251021	202510	2025	2025.7973											USA	ARKANSAS	USA								1	190	190	19	4	-10.0	7	1	7	-4.67289719626169	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20251021153000	https://www.insurancebusinessmag.com/us/news/legal-insights/nilfisk-faces-court-over-tornado-insurance-shortfall-in-arkansas-warehouse-553751.aspx
1269846824	20251021	202510	2025	2025.7973											USABUS	UNITED STATES	USA					BUS			1	036	036	03	1	4.0	2	1	2	0.404858299595147	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20251021153000	https://www2.ljworld.com/living/2025/oct/21/lawrence-groups-to-team-up-to-host-guided-walking-tour-about-black-history-in-citys-pinckney-neighborhood/
1269846825	20251021	202510	2025	2025.7973											USACOP	TAMPA	USA					COP			1	043	043	04	1	2.8	5	1	5	-3.7593984962406	0								0								0								20251021153000	https://www.yahoo.com/news/articles/tampa-police-search-driver-fatal-142900075.html
1269846826	20251021	202510	2025	2025.7973											USAELI	UNITED STATES	USA					ELI			1	036	036	03	1	4.0	2	1	2	-1.64835164835164	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20251021153000	https://bloody-disgusting.com/movie/3910245/when-good-ghouls-go-bad-documentary-explores-made-for-tv-gateway-horror-film/
1269846827	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG																		1	128	128	12	3	-5.0	4	1	4	-2.46238030095759	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20251021153000	https://www.independent.co.uk/news/uk/home-news/afghan-data-breach-defence-information-commission-b2849152.html
1269846828	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG																		1	128	128	12	3	-5.0	4	1	4	-2.46238030095759	1	United Kingdom	UK	UK		54	-4	UK	0								1	Afghanistan	AF	AF		33	66	AF	20251021153000	https://www.independent.co.uk/news/uk/home-news/afghan-data-breach-defence-information-commission-b2849152.html
1269846829	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG																		1	128	128	12	3	-5.0	2	1	2	-2.46238030095759	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20251021153000	https://www.independent.co.uk/news/uk/home-news/afghan-data-breach-defence-information-commission-b2849152.html
1269846830	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG								AFGGOV	AFGHANISTAN	AFG					GOV			1	036	036	03	1	4.0	1	1	1	3.09734513274336	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	India	IN	IN		20	77	IN	20251021153000	https://www.thehindubusinessline.com/news/india-upgrades-technical-mission-in-afghanistan-to-status-of-embassy/article70186997.ece
1269846831	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG								AFGGOV	AFGHANISTAN	AFG					GOV			1	036	036	03	1	4.0	1	1	1	3.09734513274336	1	India	IN	IN		20	77	IN	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021153000	https://www.thehindubusinessline.com/news/india-upgrades-technical-mission-in-afghanistan-to-status-of-embassy/article70186997.ece
1269846832	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG								GOV	MINISTRY						GOV			0	013	013	01	1	0.4	6	1	6	-2.46238030095759	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20251021153000	https://www.independent.co.uk/news/uk/home-news/afghan-data-breach-defence-information-commission-b2849152.html
1269846833	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								GOV	MINISTRY						GOV			0	013	013	01	1	0.4	2	1	2	-2.46238030095759	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	United Kingdom	UK	UK		54	-4	UK	20251021153000	https://www.independent.co.uk/news/uk/home-news/afghan-data-breach-defence-information-commission-b2849152.html
1269846834	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								GOV	MINISTRY						GOV			0	013	013	01	1	0.4	2	1	2	-2.46238030095759	1	Afghanistan	AF	AF		33	66	AF	1	United Kingdom	UK	UK		54	-4	UK	1	Afghanistan	AF	AF		33	66	AF	20251021153000	https://www.independent.co.uk/news/uk/home-news/afghan-data-breach-defence-information-commission-b2849152.html
1269846835	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG								GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	1	1	1	3.09734513274336	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	India	IN	IN		20	77	IN	20251021153000	https://www.thehindubusinessline.com/news/india-upgrades-technical-mission-in-afghanistan-to-status-of-embassy/article70186997.ece
1269846836	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG								GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	1	1	1	3.09734513274336	1	India	IN	IN		20	77	IN	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021153000	https://www.thehindubusinessline.com/news/india-upgrades-technical-mission-in-afghanistan-to-status-of-embassy/article70186997.ece
1269846837	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG								GOV	EMBASSY						GOV			1	042	042	04	1	1.9	4	1	4	3.09734513274336	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	India	IN	IN		20	77	IN	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021153000	https://www.thehindubusinessline.com/news/india-upgrades-technical-mission-in-afghanistan-to-status-of-embassy/article70186997.ece
1269846838	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								GOV	GOVERNMENT						GOV			0	128	128	12	3	-5.0	2	1	2	-2.46238030095759	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20251021153000	https://www.independent.co.uk/news/uk/home-news/afghan-data-breach-defence-information-commission-b2849152.html
