1271401444	20241029	202410	2024	2024.8192											LBY	LIBYAN	LBY								1	040	040	04	1	1.0	1	1	1	-4.24242424242424	0								4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Derna, Sha`biyat Darnah, Libya	LY	LY70	19091	32.767	22.6367	-3165331	20251029201500	https://english.aawsat.com/arab-world/5202946-msf-ordered-leave-libya-november-9
1271401460	20251022	202510	2025	2025.8000	IRLEDU	IRELAND	IRL					EDU			EDU	SCHOOL						EDU			1	040	040	04	1	1.0	2	1	2	-3.52369380315917	5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	20251029201500	https://www.irishtimes.com/crime-law/courts/2025/10/29/enoch-burkes-family-stopped-entering-school-grounds-following-threat-to-sequester-cars/
1271401461	20251022	202510	2025	2025.8000	IRLEDU	IRELAND	IRL					EDU			IRL	IRELAND	IRL								1	040	040	04	1	1.0	2	1	2	-3.52369380315917	5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	5	Westmeath, Westmeath, Ireland	EI	EI29	18307	53.5	-7.5	-1506168	20251029201500	https://www.irishtimes.com/crime-law/courts/2025/10/29/enoch-burkes-family-stopped-entering-school-grounds-following-threat-to-sequester-cars/
1271401462	20251022	202510	2025	2025.8000	LAB	WORKER						LAB													0	143	143	14	3	-6.5	10	1	10	0.93896713615023	0								0								0								20251029201500	https://www.local3news.com/local-news/update-uaw-strike-authorization-vote-by-vw-chattanooga-workers-to-end-wednesday/article_ca66c778-7c4c-4c98-9b5f-34ec5e0e9e52.html
1271401463	20251022	202510	2025	2025.8000	LEG	SENATE						LEG													0	0214	021	02	1	3.4	5	1	5	-4	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20251029201500	https://www.abc.net.au/news/2025-10-30/triple-0-failure-optus-network-robbery-emergency/105938218
1271401464	20251022	202510	2025	2025.8000	USA	ARIZONA	USA								JUD	FEDERAL COURT						JUD			1	115	115	11	3	-2.0	4	1	4	2.30414746543778	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251029201500	https://www.kjzz.org/politics/2025-10-29/republican-congressman-crosses-the-aisle-to-support-adelita-grijalva
1271401465	20251022	202510	2025	2025.8000	USABUS	ALASKA	USA					BUS													1	160	160	16	4	-4.0	3	1	3	-7.22543352601156	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251029201500	https://www.staradvertiser.com/2025/10/29/breaking-news/hawaiian-alaska-airlines-hit-by-global-microsoft-azure-outage/
1271401466	20251022	202510	2025	2025.8000	USAGOV	ARIZONA	USA					GOV			JUD	FEDERAL COURT						JUD			1	020	020	02	1	3.0	6	1	6	2.30414746543778	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251029201500	https://www.kjzz.org/politics/2025-10-29/republican-congressman-crosses-the-aisle-to-support-adelita-grijalva
1271401467	20251022	202510	2025	2025.8000	USAGOV	ARIZONA	USA					GOV			JUD	FEDERAL COURT						JUD			1	115	115	11	3	-2.0	6	1	6	2.30414746543778	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251029201500	https://www.kjzz.org/politics/2025-10-29/republican-congressman-crosses-the-aisle-to-support-adelita-grijalva
1271401468	20251028	202510	2025	2025.8164	IGOUNO	UNITED NATIONS		UNO				IGO			ISRCVL	ISRAEL	ISR					CVL			0	111	111	11	3	-2.0	4	1	4	-8.78712871287131	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251029201500	https://www.al-monitor.com/originals/2025/10/israel-hits-another-gaza-target-after-deadliest-night-truce
1271401469	20251028	202510	2025	2025.8164	IGOUNO	UNITED NATIONS		UNO				IGO			PSECVL	GAZA	PSE					CVL			0	111	111	11	3	-2.0	4	1	4	-8.78712871287131	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251029201500	https://www.al-monitor.com/originals/2025/10/israel-hits-another-gaza-target-after-deadliest-night-truce
1271401470	20251029	202510	2025	2025.8192											AFR	AFRICA	AFR								1	036	036	03	1	4.0	8	1	8	3.16742081447964	0								4	Rustenburg, North-West, South Africa	SF	SF10	77346	-25.6676	27.2421	-1279885	4	Rustenburg, North-West, South Africa	SF	SF10	77346	-25.6676	27.2421	-1279885	20251029201500	https://www.sanews.gov.za/south-africa/g20-town-hall-outreach-programme-set-thursday-rustenburg
1271401471	20251029	202510	2025	2025.8192											AFRCVL	AFRICA	AFR					CVL			1	190	190	19	4	-10.0	10	1	10	-7.57238307349662	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20251029201500	https://www.upi.com/Top_News/World-News/2025/10/29/yemen-amnesty-international-us-attack-houthi-prison-war-crime/2661761766229/
1271401472	20251029	202510	2025	2025.8192											ARM	YEREVAN	ARM								0	042	042	04	1	1.9	8	1	8	-4.5016077170418	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Tbilisi, Georgia (general), Georgia	GG	GG00	16525	41.725	44.7908	-2330077	20251029201500	https://www.eng.kavkaz-uzel.eu/articles/69300
1271401473	20251029	202510	2025	2025.8192											ARM	YEREVAN	ARM								0	042	042	04	1	1.9	2	1	2	-4.5016077170418	0								4	Tbilisi, Georgia (general), Georgia	GG	GG00	16525	41.725	44.7908	-2330077	4	Tbilisi, Georgia (general), Georgia	GG	GG00	16525	41.725	44.7908	-2330077	20251029201500	https://www.eng.kavkaz-uzel.eu/articles/69300
1271401474	20251029	202510	2025	2025.8192											AUS	AUSTRALIAN	AUS								0	040	040	04	1	1.0	10	1	10	-0.96352374397798	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20251029201500	https://www.abc.net.au/news/2025-10-30/sunscreen-maker-wild-child-laboratories-on-us-fda-red-list/105949030
1271401475	20251029	202510	2025	2025.8192											AUS	AUSTRALIA	AUS								0	1014	101	10	3	-5.0	4	1	4	-4	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20251029201500	https://www.abc.net.au/news/2025-10-30/triple-0-failure-optus-network-robbery-emergency/105938218
1271401476	20251029	202510	2025	2025.8192											BGD	DHAKA	BGD								1	046	046	04	1	7.0	5	1	5	-3.41726618705036	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20251029201500	https://theindianawaaz.com/bangladesh-high-level-meeting-on-election-preparations-held-in-dhaka/
1271401477	20251029	202510	2025	2025.8192											BUS	BUSINESS						BUS			1	014	014	01	1	0.0	6	1	6	-0.76530612244898	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20251029201500	https://www.wastedive.com/news/gfl-environmental-services-plummers-michigan-industrial-waste/804100/
1271401478	20251029	202510	2025	2025.8192											BUS	COMPANY						BUS			1	020	020	02	1	3.0	10	1	10	-1.91570881226054	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20251029201500	https://www.ch-aviation.com/news/159907-caribbean-airlines-unveils-2016-results-after-nine-years
1271401479	20251029	202510	2025	2025.8192											BUS	CORPORATION						BUS			1	036	036	03	1	4.0	6	1	6	4.84848484848485	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20251029201500	https://www.marketscreener.com/news/wsfs-financial-corporation-appoints-michelle-hong-to-board-of-directors-effective-december-1-2025-ce7d5dd2df8ff120
1271401480	20251029	202510	2025	2025.8192											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	6	1	6	4.73815461346634	0								3	Ellsworth, Illinois, United States	US	USIL	IL113	40.4503	-88.7167	407912	3	Ellsworth, Illinois, United States	US	USIL	IL113	40.4503	-88.7167	407912	20251029201500	https://www.positivelynaperville.com/2025/10/29/bbb-report-november-is-thank-a-business-month/154036
1271401481	20251029	202510	2025	2025.8192											BUS	COMPANY						BUS			0	060	060	06	2	6.0	10	1	10	-2.83140283140283	0								4	Balta Baltana Creek, South Australia, Australia	AS	AS05	154707	-28.9667	135.583	-1557210	4	Balta Baltana Creek, South Australia, Australia	AS	AS05	154707	-28.9667	135.583	-1557210	20251029201500	https://www.abc.net.au/news/2025-10-30/sa-anna-creek-station-illegal-dams-charge/105947060
1271401482	20251029	202510	2025	2025.8192											CHEGOV	SWITZERLAND	CHE					GOV			1	046	046	04	1	7.0	1	1	1	6.0431654676259	0								4	Bern, Bern, Switzerland	SZ	SZ05	26290	46.9167	7.46667	-2551235	4	Manamela, Limpopo, South Africa	SF	SF09	6322	-23.7112	29.2263	-1256658	20251029201500	https://www.sanews.gov.za/south-africa/sa-switzerland-deepen-ties-five-cooperation-agreements
1271401483	20251029	202510	2025	2025.8192											CHN	SIAN	CHN								1	042	042	04	1	1.9	20	1	20	-3.11288759689922	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20251029201500	https://www.tvguide.co.uk/schedule/1927e8a9-5563-5042-b654-e0eb6f692424/paranormal-the-girl-the-ghost-and-the-gravestone
1271401484	20251029	202510	2025	2025.8192											COP	POLICE						COP			1	180	180	18	4	-9.0	10	1	10	-7.61245674740484	0								4	Lunenburg, Nova Scotia, Canada	CA	CA07	12631	44.3667	-64.3167	-568395	4	Lunenburg, Nova Scotia, Canada	CA	CA07	12631	44.3667	-64.3167	-568395	20251029201500	https://globalnews.ca/news/11500798/rcmp-charge-nova-scotia-man-historic-sex-assault/
1271401485	20251029	202510	2025	2025.8192											COP	POLICE						COP			1	193	193	19	4	-10.0	3	1	3	-4.94845360824743	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20251029201500	https://www.sltrib.com/news/2025/10/29/slc-no-kings-shooting-widow/
1271401486	20251029	202510	2025	2025.8192											CVL	IMMIGRANT						CVL			1	040	040	04	1	1.0	6	1	6	-3.28407224958949	0								3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20251029201500	https://www.tucsonlocalmedia.com/explorernews/news/ice-detention-center-possibly-coming-to-marana/article_1bc159ef-7c21-4f74-98fd-3a87479d5e12.html
1271401487	20251029	202510	2025	2025.8192											CVL	RESIDENTS						CVL			1	046	046	04	1	7.0	6	1	6	1.41287284144427	0								4	Muskoka, Ontario, Canada	CA	CA08	12667	45	-79.3	-569815	4	Muskoka, Ontario, Canada	CA	CA08	12667	45	-79.3	-569815	20251029201500	https://www.muskokaregion.com/news/announcement-coming-soon-on-old-bracebridge-arena-housing-project-mayor/article_a1e41f14-25c3-57cf-8d77-b59c7f83a4be.html
1271401488	20251029	202510	2025	2025.8192											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	10	1	10	4.59016393442623	0								3	Washoe County, Nevada, United States	US	USNV		40.7502	-119.626	858608	3	Washoe County, Nevada, United States	US	USNV		40.7502	-119.626	858608	20251029201500	https://www.kolotv.com/2025/10/29/nami-northern-nevada-hosts-frame-mind-photo-contest-gala/
1271401489	20251029	202510	2025	2025.8192											CVL	COMMUNITY						CVL			1	052	052	05	1	3.5	10	1	10	6.89655172413793	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20251029201500	https://www.cambstimes.co.uk/news/25582321.wimblington-slimming-world-consultant-companys-top-10/
1271401490	20251029	202510	2025	2025.8192											DEU	GERMANY	DEU								1	043	043	04	1	2.8	1	1	1	4.72312703583062	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251029201500	https://www.jckonline.com/editorial-article/how-i-got-here-elle-pirmoradi/
1271401491	20251029	202510	2025	2025.8192											DEU	GERMANY	DEU								1	043	043	04	1	2.8	2	1	2	4.72312703583062	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251029201500	https://www.jckonline.com/editorial-article/how-i-got-here-elle-pirmoradi/
1271401492	20251029	202510	2025	2025.8192											DEU	GERMANY	DEU								1	043	043	04	1	2.8	3	1	3	4.72312703583062	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20251029201500	https://www.jckonline.com/editorial-article/how-i-got-here-elle-pirmoradi/
1271401493	20251029	202510	2025	2025.8192											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	4	1	4	1.46198830409357	0								3	Wye Mills, Maryland, United States	US	USMD		38.9412	-76.0805	591615	3	Wye Mills, Maryland, United States	US	USMD		38.9412	-76.0805	591615	20251029201500	https://www.myeasternshoremd.com/qa/community/harvest-horror-returns-to-chesapeake-college-for-spooky-immersive-fun/article_e3a2129a-31e5-4d9d-b273-b0dfee9df63a.html
1271401494	20251029	202510	2025	2025.8192											EDU	UNIVERSITY						EDU			0	043	043	04	1	2.8	1	1	1	-2.60223048327138	0								4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	20251029201500	https://deadline.com/2025/10/steve-coogan-defiant-the-lost-king-legal-battle-1236601931/
1271401495	20251029	202510	2025	2025.8192											FRA	FRANCE	FRA								1	042	042	04	1	1.9	1	1	1	0.77519379844962	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20251029201500	https://thefrontierpost.com/sinner-cruises-in-paris-masters-opener-zverev-keeps-title-defence-alive/
1271401496	20251029	202510	2025	2025.8192											FRA	FRANCE	FRA								1	042	042	04	1	1.9	2	1	2	0.77519379844962	0								1	Canada	CA	CA		60	-96	CA	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251029201500	https://thefrontierpost.com/sinner-cruises-in-paris-masters-opener-zverev-keeps-title-defence-alive/
1271401497	20251029	202510	2025	2025.8192											FRA	FRANCE	FRA								0	125	125	12	3	-5.0	10	1	10	-6.86406460296096	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251029201500	https://metro.co.uk/2025/10/29/two-louvre-suspects-partially-confessed-jewels-still-not-found-24561498/
1271401498	20251029	202510	2025	2025.8192											FRAGOV	FRENCH	FRA					GOV			0	040	040	04	1	1.0	6	1	6	5.33333333333333	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251029201500	https://www.thetimes.com/uk/royal-family/article/king-charles-news-queen-camilla-london-rdpnv0gzn
1271401499	20251029	202510	2025	2025.8192											GBR	BIRMINGHAM	GBR								1	010	010	01	1	0.0	10	1	10	-4.71142520612485	0								4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20251029201500	https://www.birminghammail.co.uk/news/midlands-news/birmingham-just-stop-oil-protestor-32777164
1271401500	20251029	202510	2025	2025.8192											GBR	WELSH	GBR								1	042	042	04	1	1.9	10	1	10	-4.86048604860486	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20251029201500	https://www.newsbusters.org/blogs/nb/nicholas-fondacaro/2025/10/29/former-guest-view-demands-dems-get-board-gop-assassinations
1271401501	20251029	202510	2025	2025.8192											GBR	MANCHESTER	GBR								1	060	060	06	2	6.0	10	1	10	-5.81395348837209	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20251029201500	https://www.birminghammail.co.uk/news/uk-news/easyjet-flight-makes-emergency-landing-32777255
1271401502	20251029	202510	2025	2025.8192											GBR	BIRMINGHAM	GBR								1	112	112	11	3	-2.0	6	1	6	-4.71142520612485	0								4	Bedford, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-19.6833	31.05	-2307255	4	Bedford, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-19.6833	31.05	-2307255	20251029201500	https://www.birminghammail.co.uk/news/midlands-news/birmingham-just-stop-oil-protestor-32777164
1271401503	20251029	202510	2025	2025.8192											GBR	BIRMINGHAM	GBR								1	112	112	11	3	-2.0	24	1	10	-4.71142520612485	0								4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20251029201500	https://www.birminghammail.co.uk/news/midlands-news/birmingham-just-stop-oil-protestor-32777164
1271401504	20251029	202510	2025	2025.8192											GBREDU	UNITED KINGDOM	GBR					EDU			0	043	043	04	1	2.8	2	1	2	-2.60223048327138	0								4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	20251029201500	https://deadline.com/2025/10/steve-coogan-defiant-the-lost-king-legal-battle-1236601931/
1271401505	20251029	202510	2025	2025.8192											GBRGOV	WALES	GBR					GOV			1	043	043	04	1	2.8	6	1	6	5.33333333333333	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251029201500	https://www.thetimes.com/uk/royal-family/article/king-charles-news-queen-camilla-london-rdpnv0gzn
1271401506	20251029	202510	2025	2025.8192											GNQ	EQUATORIAL GUINEA	GNQ								0	112	112	11	3	-2.0	1	1	1	-11.2903225806451	0								1	Gambia	GA	GA		13.5	-15.5	GA	1	Guinea	GV	GV		11	-10	GV	20251029201500	https://wardheernews.com/investigative-brief-presidential-accountability-and-the-sale-of-public-lands-in-somalia/
1271401507	20251029	202510	2025	2025.8192											GNQ	EQUATORIAL GUINEA	GNQ								0	112	112	11	3	-2.0	4	1	4	-11.2903225806451	0								1	Guinea	GV	GV		11	-10	GV	1	Guinea	GV	GV		11	-10	GV	20251029201500	https://wardheernews.com/investigative-brief-presidential-accountability-and-the-sale-of-public-lands-in-somalia/
1271401508	20251029	202510	2025	2025.8192											GOV	MINIST						GOV			0	022	022	02	1	3.2	10	1	10	-4	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20251029201500	https://www.abc.net.au/news/2025-10-30/triple-0-failure-optus-network-robbery-emergency/105938218
