1266163255	20241001	202410	2024	2024.7425	AUS	AUSTRALIA	AUS								CAN	CANADA	CAN								1	070	070	07	2	7.0	5	1	5	-1.53846153846154	4	Walgett, New South Wales, Australia	AS	AS02	5096	-30.0246	148.116	-1607252	4	Walgett, New South Wales, Australia	AS	AS02	5096	-30.0246	148.116	-1607252	4	Walgett, New South Wales, Australia	AS	AS02	5096	-30.0246	148.116	-1607252	20251001060000	https://www.theland.com.au/story/9078196/price-slide-for-chickpeas-continues-down-35-a-tonne/
1266163266	20250924	202509	2025	2025.7233											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	1.97144799456153	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20251001060000	https://www.hellomagazine.com/royalty/858885/prince-william-open-show-of-emotion-signifies-future/
1266163267	20250924	202509	2025	2025.7233	GBR	UNITED KINGDOM	GBR																		1	043	043	04	1	2.8	2	1	2	1.97144799456153	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	0								4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	20251001060000	https://www.hellomagazine.com/royalty/858885/prince-william-open-show-of-emotion-signifies-future/
1266163268	20250924	202509	2025	2025.7233	GOV	ADMINISTRATION						GOV													1	016	016	01	1	-2.0	2	1	2	-4.56062291434928	4	Anshan, Liaoning, China	CH	CH19	13186	41.1236	122.99	-1896778	0								4	Anshan, Liaoning, China	CH	CH19	13186	41.1236	122.99	-1896778	20251001060000	https://www.rediff.com/news/report/ladakh-admin-reacts-to-wangchuks-wifes-witch-hunt-claim/20251001.htm
1266163269	20250924	202509	2025	2025.7233	GOV	ADMINISTRATION						GOV													1	016	016	01	1	-2.0	5	1	5	-4.56062291434928	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	0								4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	20251001060000	https://www.rediff.com/news/report/ladakh-admin-reacts-to-wangchuks-wifes-witch-hunt-claim/20251001.htm
1266163270	20250924	202509	2025	2025.7233	IDN	INDONESIA	IDN								IGOUNOLEG	UNITED NATIONS		UNO				IGO	LEG		0	010	010	01	1	0.0	7	1	7	1.73053152039555	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251001060000	https://www.straitstimes.com/asia/se-asia/indonesia-reiterates-support-for-palestine-amid-prabowos-appearance-in-israel-campaign
1266163271	20250924	202509	2025	2025.7233	IDN	INDONESIA	IDN								IGOUNOLEG	UNITED NATIONS		UNO				IGO	LEG		0	010	010	01	1	0.0	1	1	1	1.73053152039555	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20251001060000	https://www.straitstimes.com/asia/se-asia/indonesia-reiterates-support-for-palestine-amid-prabowos-appearance-in-israel-campaign
1266163272	20250924	202509	2025	2025.7233	IDN	INDONESIA	IDN								USA	NEW YORK	USA								0	040	040	04	1	1.0	7	1	7	1.73053152039555	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251001060000	https://www.straitstimes.com/asia/se-asia/indonesia-reiterates-support-for-palestine-amid-prabowos-appearance-in-israel-campaign
1266163273	20250924	202509	2025	2025.7233	IDN	INDONESIA	IDN								USA	NEW YORK	USA								0	040	040	04	1	1.0	1	1	1	1.73053152039555	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20251001060000	https://www.straitstimes.com/asia/se-asia/indonesia-reiterates-support-for-palestine-amid-prabowos-appearance-in-israel-campaign
1266163274	20250924	202509	2025	2025.7233	IGOUNOLEG	UNITED NATIONS		UNO				IGO	LEG		IRNGOV	IRAN	IRN					GOV			0	043	043	04	1	2.8	10	1	10	-4.63458110516934	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251001060000	https://www.bostonglobe.com/2025/09/30/world/hundreds-iranians-held-us-immigration-charges-will-be-deported-iran-tehran-official-says/
1266163275	20250924	202509	2025	2025.7233	IRNGOV	IRAN	IRN					GOV			IGOUNOLEG	UNITED NATIONS		UNO				IGO	LEG		0	042	042	04	1	1.9	10	1	10	-4.63458110516934	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251001060000	https://www.bostonglobe.com/2025/09/30/world/hundreds-iranians-held-us-immigration-charges-will-be-deported-iran-tehran-official-says/
1266163276	20250924	202509	2025	2025.7233	USA	NEW YORK	USA								IDN	INDONESIA	IDN								0	040	040	04	1	1.0	1	1	1	1.73053152039555	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20251001060000	https://www.straitstimes.com/asia/se-asia/indonesia-reiterates-support-for-palestine-amid-prabowos-appearance-in-israel-campaign
1266163277	20250924	202509	2025	2025.7233	USA	NEW YORK	USA								IDN	INDONESIA	IDN								0	040	040	04	1	1.0	7	1	7	1.73053152039555	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251001060000	https://www.straitstimes.com/asia/se-asia/indonesia-reiterates-support-for-palestine-amid-prabowos-appearance-in-israel-campaign
1266163278	20250924	202509	2025	2025.7233	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	010	010	01	1	0.0	4	1	4	-8.54271356783922	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20251001060000	https://www.wwno.org/politics/2025-09-30/nfip-expires-amid-government-shutdown-heres-how-it-affects-louisiana
1266163279	20250930	202509	2025	2025.7397	GOV	MAYOR						GOV													0	020	020	02	1	3.0	6	1	6	-1.38089758342923	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20251001060000	https://www.wbur.org/news/2025/09/30/boston-logan-airport-bedford-new-flight-route-cape-air
1266163280	20250930	202509	2025	2025.7397	GOV	MAYOR						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-1.38089758342923	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20251001060000	https://www.wbur.org/news/2025/09/30/boston-logan-airport-bedford-new-flight-route-cape-air
1266163281	20251001	202510	2025	2025.7425											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	4	1	4	-13.4020618556701	0								4	Pimville, Gauteng, South Africa	SF	SF06	77364	-26.2723	27.9068	-1272549	4	Pimville, Gauteng, South Africa	SF	SF06	77364	-26.2723	27.9068	-1272549	20251001060000	https://www.enca.com/news-top-stories/police-officer-court-tavern-shooting
1266163282	20251001	202510	2025	2025.7425											AUS	MURRAY	AUS								0	042	042	04	1	1.9	3	1	3	-2.47568523430593	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251001060000	https://www.rte.ie/news/2025/1001/1536174-disability-residential-services/
1266163283	20251001	202510	2025	2025.7425											AUS	MELBOURNE	AUS								0	042	042	04	1	1.9	6	1	6	6.33333333333333	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Whittlesea, Victoria, Australia	AS	AS07	5427	-37.5115	145.118	-1609445	20251001060000	https://northern.starweekly.com.au/news/grants-continue-to-support-local-community/
1266163284	20251001	202510	2025	2025.7425											AUS	AUSTRALIAN	AUS								1	057	057	05	1	8.0	2	1	2	5.04201680672269	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20251001060000	https://www.australiandefence.com.au/news/news/australia-and-us-sign-aeronautical-agreement
1266163285	20251001	202510	2025	2025.7425											AUS	AUSTRALIA	AUS								0	100	100	10	3	-5.0	4	1	4	-2.32843137254902	0								4	Little Musselroe Bay, Tasmania, Australia	AS	AS06	5334	-40.77	148.06	11395775	4	Little Musselroe Bay, Tasmania, Australia	AS	AS06	5334	-40.77	148.06	11395775	20251001060000	https://www.abc.net.au/news/2025-10-01/vandalism-at-historic-wybalenna-site-condemned/105837718
1266163286	20251001	202510	2025	2025.7425											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	12	6	12	-5.63289012023588	0								4	North Motton, Tasmania, Australia	AS	AS06	5328	-41.2167	146.117	-1592187	4	North Motton, Tasmania, Australia	AS	AS06	5328	-41.2167	146.117	-1592187	20251001060000	https://www.armidaleexpress.com.au/story/9079292/accused-police-officer-killers-case-complex/
1266163287	20251001	202510	2025	2025.7425											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	4	1	4	0.43057050592034	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20251001060000	https://www.abc.net.au/news/2025-10-01/last-cab-to-darwin-film-anniversary-voluntary-assisted-dying-vad/105834830
1266163288	20251001	202510	2025	2025.7425											AUSGOVMED	AUSTRALIA	AUS					GOV	MED		1	012	012	01	1	-0.4	2	1	2	-0.49079754601227	0								4	Mildura, Victoria, Australia	AS	AS07	5398	-34.1855	142.163	-1587552	4	Mildura, Victoria, Australia	AS	AS07	5398	-34.1855	142.163	-1587552	20251001060000	https://www.braidwoodtimes.com.au/story/9079140/qantaslink-crew-base-in-canberra-will-close-in-april-2026/
1266163289	20251001	202510	2025	2025.7425											BFA	BURKINA FASO	BFA								1	043	043	04	1	2.8	2	1	2	-2.95358649789029	0								4	Kpere, Region du Sud-Ouest, Burkina Faso	UV	UV91	154485	9.45	-2.78333	-1720161	4	Kpere, Region du Sud-Ouest, Burkina Faso	UV	UV91	154485	9.45	-2.78333	-1720161	20251001060000	https://www.myjoyonline.com/gbeniyiri-conflict-burkina-faso-blocks-nadmo-from-meeting-displaced-persons-demands-formal-diplomacy/
1266163290	20251001	202510	2025	2025.7425											BHR	BAHRAIN	BHR								1	173	173	17	4	-5.0	5	1	5	-5.88235294117647	0								1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20251001060000	https://www.gdnonline.com:443/Details/1364453
1266163291	20251001	202510	2025	2025.7425											BRA	BRAZIL	BRA								0	042	042	04	1	1.9	2	1	2	1.97144799456153	0								4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	20251001060000	https://www.hellomagazine.com/royalty/858885/prince-william-open-show-of-emotion-signifies-future/
1266163292	20251001	202510	2025	2025.7425											BUS	COMPANY						BUS			0	036	036	03	1	4.0	5	1	5	1.12781954887218	0								4	Musanze, Nord, Rwanda	RW	RW13	21988	-1.4623	29.5799	10916719	4	Musanze, Nord, Rwanda	RW	RW13	21988	-1.4623	29.5799	10916719	20251001060000	https://allafrica.com/stories/202510010022.html
1266163293	20251001	202510	2025	2025.7425											BUS	COMPANY						BUS			0	040	040	04	1	1.0	5	1	5	1.10974106041923	0								4	Ichinomiya, Aichi, Japan	JA	JA01	33387	35.3	136.8	-230060	4	Ichinomiya, Aichi, Japan	JA	JA01	33387	35.3	136.8	-230060	20251001060000	https://www.theworldfolio.com/interviews/japan-ecosystem-scaling-sustainability-and-infrastructure-innovation/7076/
1266163294	20251001	202510	2025	2025.7425											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	5	1	5	1.75801447776629	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251001060000	https://www.rediff.com/news/interview/isro-chairman-v-narayanan-isro-will-ensure-security-of-every-citizen-of-bharat/20251001.htm
1266163295	20251001	202510	2025	2025.7425											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	3	1	3	1.60659402067616	0								3	Kodiak, Alaska, United States	US	USAK	AK150	57.79	-152.407	1404875	3	Kodiak, Alaska, United States	US	USAK	AK150	57.79	-152.407	1404875	20251001060000	https://www.kmxt.org/news/2025-09-30/kodiak-city-council-candidate-forums-2025
1266163296	20251001	202510	2025	2025.7425											BUS	COMPANY						BUS			1	057	057	05	1	8.0	10	2	10	1.35797831469308	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20251001060000	https://www.investegate.co.uk/announcement/gnw/mobistar-sa--0fbs/public-announcement-in-accordance-with-articl-/9141658
1266163297	20251001	202510	2025	2025.7425											CHN	ZHEJIANG	CHN								1	042	042	04	1	1.9	3	1	3	2.34291799787008	0								4	Yiwu, Zhejiang, China	CH	CH02	13319	30.14	119.397	11019036	4	Yiwu, Zhejiang, China	CH	CH02	13319	30.14	119.397	11019036	20251001060000	https://www.jamaicaobserver.com/2025/10/01/yiwu-worlds-largest-trading-hub/
1266163298	20251001	202510	2025	2025.7425											CHN	BEIJING	CHN								1	057	057	05	1	8.0	10	1	10	-4.16666666666667	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251001060000	https://allafrica.com/stories/202510010075.html
1266163299	20251001	202510	2025	2025.7425											COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								1	173	173	17	4	-5.0	2	1	2	-11.4478114478115	0								4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20251001060000	https://allafrica.com/stories/202510010084.html
1266163300	20251001	202510	2025	2025.7425											COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								1	180	180	18	4	-9.0	2	1	2	-11.4478114478115	0								4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20251001060000	https://allafrica.com/stories/202510010084.html
1266163301	20251001	202510	2025	2025.7425											COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								1	190	190	19	4	-10.0	2	1	2	-11.4478114478115	0								4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20251001060000	https://allafrica.com/stories/202510010084.html
1266163302	20251001	202510	2025	2025.7425											COP	POLICE						COP			0	043	043	04	1	2.8	5	1	5	-7.7639751552795	0								4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20251001060000	https://www.dawn.com/news/1945767/ajk-witnesses-shutter-down-strike-for-second-day
1266163303	20251001	202510	2025	2025.7425											COP	POLICE						COP			0	1014	101	10	3	-5.0	3	1	3	-2.84757118927973	0								4	Mayo Hospital, Punjab, Pakistan	PK	PK04	23668	32.3335	71.8909	10620431	4	Mayo Hospital, Punjab, Pakistan	PK	PK04	23668	32.3335	71.8909	10620431	20251001060000	https://www.dawn.com/news/1945739/woman-who-kidnapped-newborn-from-lahores-mayo-hospital-held
1266163304	20251001	202510	2025	2025.7425											COP	PRISON						COP			1	120	120	12	3	-4.0	20	1	10	-13.4171907756813	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251001060000	https://www.wcnc.com/article/news/local/woman-serving-life-sentence-sues-prison-for-denied-medical-procedure/275-7ebb4cd7-cc3c-4881-8c74-e15a9b487c89
1266163305	20251001	202510	2025	2025.7425											COP	SECURITY FORCE						COP			1	1246	124	12	3	-4.0	10	1	10	-5.0632911392405	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251001060000	https://www.dawn.com/news/1945770/security-forces-kill-seven-militants-in-khuzdar
1266163306	20251001	202510	2025	2025.7425											COP	POLICE						COP			0	173	173	17	4	-5.0	5	1	5	-9.45121951219513	0								4	Glenside, Western Australia, Australia	AS	AS08	5485	-31.3257	116.666	11459375	4	Glenside, Western Australia, Australia	AS	AS08	5485	-31.3257	116.666	11459375	20251001060000	https://www.abc.net.au/news/2025-10-01/sa-counterfeit-currency/105839292
1266163307	20251001	202510	2025	2025.7425											COP	PRISON						COP			1	173	173	17	4	-5.0	20	1	10	-13.4171907756813	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251001060000	https://www.wcnc.com/article/news/local/woman-serving-life-sentence-sues-prison-for-denied-medical-procedure/275-7ebb4cd7-cc3c-4881-8c74-e15a9b487c89
1266163308	20251001	202510	2025	2025.7425											COP	POLICE						COP			0	190	190	19	4	-10.0	3	1	3	-4.52209660842754	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251001060000	https://www.stltoday.com/news/local/crime-courts/article_6e3b0222-ec8d-460b-b23b-ca07448acb70.html
1266163309	20251001	202510	2025	2025.7425											CRM	MISCREANT						CRM			1	112	112	11	3	-2.0	2	1	2	-9.03225806451613	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251001060000	https://indianexpress.com/article/cities/delhi/du-students-kerala-allege-thrashing-near-red-fort-mp-john-brittas-writes-to-delhi-police-chief-10281630/
1266163310	20251001	202510	2025	2025.7425											CRM	MISCREANT						CRM			1	112	112	11	3	-2.0	3	1	3	-9.03225806451613	0								4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	20251001060000	https://indianexpress.com/article/cities/delhi/du-students-kerala-allege-thrashing-near-red-fort-mp-john-brittas-writes-to-delhi-police-chief-10281630/
1266163311	20251001	202510	2025	2025.7425											CUBOPP	CUBAN	CUB					OPP			0	071	071	07	2	7.4	6	1	6	-6.69586983729662	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251001060000	https://slguardian.org/a-fugitives-freedom-assata-shakurs-exile-in-cuba/
1266163312	20251001	202510	2025	2025.7425											CVL	RESIDENTS						CVL			0	0211	021	02	1	3.4	4	1	4	-1.02960102960103	0								3	Swift County, Minnesota, United States	US	USMN		45.2666	-95.667	659520	3	Swift County, Minnesota, United States	US	USMN		45.2666	-95.667	659520	20251001060000	https://www.kare11.com/article/news/local/community-pushes-back-against-plans-to-reopen-states-only-private-prison-ice-detention-facility/89-41d41cf0-c442-4ae8-b0e3-c84d92d7d28a
1266163313	20251001	202510	2025	2025.7425											CVL	RESIDENTS						CVL			0	0211	021	02	1	3.4	6	1	6	-1.02960102960103	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20251001060000	https://www.kare11.com/article/news/local/community-pushes-back-against-plans-to-reopen-states-only-private-prison-ice-detention-facility/89-41d41cf0-c442-4ae8-b0e3-c84d92d7d28a
1266163314	20251001	202510	2025	2025.7425											CVL	TRAVELER						CVL			0	040	040	04	1	1.0	6	1	6	1.97144799456153	0								4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	20251001060000	https://www.hellomagazine.com/royalty/858885/prince-william-open-show-of-emotion-signifies-future/
1266163315	20251001	202510	2025	2025.7425											CVL	VILLAGE						CVL			1	043	043	04	1	2.8	4	1	4	-8.40840840840841	0								4	Narkhed, Maharashtra, India	IN	IN16	17782	17.9	75.6833	-2105799	4	Katol, Maharashtra, India	IN	IN16	17784	21.2667	78.5833	-2100100	20251001060000	https://www.thehindu.com/news/national/maharashtra/police-close-probe-into-attack-on-former-maharashtra-minister-anil-deshmukh-declare-case-as-false/article70115676.ece
1266163316	20251001	202510	2025	2025.7425											CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	6	1	6	-1.62748643761302	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251001060000	https://www.wsmv.com/2025/10/01/tdot-wants-feedback-i-24-choice-lanes-project/
1266163317	20251001	202510	2025	2025.7425											EDU	UNIVERSITY						EDU			0	012	012	01	1	-0.4	10	1	10	-4.52209660842754	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20251001060000	https://www.stltoday.com/news/local/crime-courts/article_6e3b0222-ec8d-460b-b23b-ca07448acb70.html
